start,end,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr
94.0,95.0,0.83582,0.32122,0.56988,0.34571,0.72182,0.84245,0.24675,0.52706,0.78956,0.41959,0.11542,0.42782,0.29348,0.14144,0.18845,0.63869,0.22343,0.12692,0.23015,0.5334,0.22617,0.31411,0.7415,0.16982,0.60533,0.27755,0.27391
95.0,96.0,0.61232,0.24466,0.7888,0.75977,0.41166,0.49975,0.5439,0.62864,0.52436,0.54425,0.31241,0.57411,0.24363,0.41673,0.28326,0.54216,0.34099,0.42042,0.62056,0.77024,0.42218,0.47746,0.78766,0.36753,0.09067,0.95883,0.05711
96.0,97.0,0.60539,0.24831,0.70558,0.67341,0.42654,0.53788,0.50409,0.6291,0.47508,0.54482,0.42743,0.61279,0.24566,0.57731,0.32009,0.35189,0.57269,0.34997,0.47559,0.66498,0.38342,0.47088,0.73713,0.35956,0.09602,0.91717,0.001
97.0,98.0,0.87549,0.33411,0.58852,0.18149,0.78904,0.88259,0.13512,0.51168,0.9335,0.40071,0.17876,0.4048,0.36062,0.2543,0.20903,0.57901,0.29611,0.10569,0.26073,0.57995,0.16217,0.34045,0.77406,0.2017,0.13559,0.61572,0.22636
98.0,99.0,0.86759,0.40631,0.56016,0.07479,0.77564,0.89062,0.03913,0.4334,0.96949,0.30465,0.11722,0.27579,0.36418,0.12013,0.25183,0.7156,0.12978,0.10981,0.20976,0.54099,0.11955,0.29601,0.77843,0.14791,0.67743,0.80992,0.79032
99.0,100.0,0.8576,0.36126,0.53919,0.15708,0.75871,0.87657,0.11805,0.48186,0.87796,0.36412,0.13224,0.35629,0.35757,0.1562,0.2215,0.65311,0.20587,0.16841,0.18483,0.53846,0.16131,0.28819,0.72158,0.13845,0.37445,0.30499,0.35844
100.0,101.0,0.90823,0.45042,0.52632,0.18778,0.84451,0.92825,0.11933,0.51448,0.93663,0.40415,0.11686,0.24269,0.39419,0.19399,0.30872,0.72041,0.12392,0.12396,0.19739,0.5086,0.21786,0.27173,0.69875,0.11853,0.19757,0.672,0.27005
101.0,102.0,0.74454,0.30971,0.6839,0.23494,0.56715,0.78274,0.20452,0.42082,0.72385,0.28921,0.06987,0.4484,0.26296,0.10162,0.16624,0.66273,0.19417,0.14009,0.43536,0.75152,0.33733,0.35032,0.74442,0.21365,0.61234,0.16856,0.13166
102.0,103.0,0.38344,0.15559,0.50545,0.18075,0.22322,0.38183,0.25823,0.29781,0.45161,0.13824,0.15111,0.72377,0.10222,0.16209,0.13102,0.59864,0.27221,0.24495,0.26054,0.51416,0.35565,0.31576,0.61614,0.17182,0.6959,0.57602,0.39735
103.0,104.0,0.73557,0.26063,0.52581,0.25935,0.55589,0.73608,0.31867,0.47254,0.61511,0.35268,0.25604,0.59214,0.26041,0.46743,0.34827,0.52694,0.35953,0.2433,0.33881,0.57692,0.40859,0.3063,0.62295,0.16036,0.77685,0.92034,0.81122
104.0,105.0,0.94613,0.41577,0.54201,0.30279,0.90872,1.0,0.27462,0.56434,0.81303,0.46533,0.11391,0.26191,0.38554,0.18666,0.26213,0.69157,0.15904,0.15686,0.18732,0.51467,0.17013,0.29231,0.7347,0.14343,0.26621,0.49862,0.64065
105.0,106.0,0.83776,0.37703,0.64333,0.28524,0.7251,0.90567,0.27891,0.50935,0.6863,0.39786,0.09667,0.3281,0.3418,0.10041,0.19657,0.70879,0.13807,0.09104,0.35919,0.64929,0.09238,0.28613,0.8003,0.13596,0.86049,0.57255,0.59943
106.0,107.0,0.4122,0.32928,0.86716,0.14358,0.17909,0.38986,0.20549,0.27545,0.52436,0.11079,0.10388,0.41343,0.32654,0.26065,0.24425,0.61626,0.25075,0.16281,0.76134,0.87146,0.2069,0.4108,0.88727,0.28686,0.0508,0.66582,0.34267
107.0,108.0,0.19069,0.64258,0.91078,0.18686,0.37328,0.18163,0.15374,0.1501,0.328,0.2223,0.1933,0.26504,0.63682,0.29145,0.44416,0.73563,0.17319,0.08133,0.8397,0.90486,0.08964,0.39023,0.94169,0.26196,0.57139,0.52613,0.61143
108.0,109.0,0.25811,0.33283,0.89335,0.05334,0.25905,0.26292,0.07521,0.15383,0.43674,0.14282,0.0933,0.40708,0.30009,0.13602,0.19603,0.67514,0.17904,0.06964,0.80839,0.89271,0.08024,0.37871,0.92809,0.24801,0.24931,0.36725,0.60351
109.0,110.0,0.19559,0.46928,0.89877,0.03114,0.36498,0.19719,0.01975,0.09279,0.44378,0.13767,0.09162,0.1753,0.42624,0.11367,0.28705,0.74404,0.09514,0.06404,0.81813,0.89474,0.06437,0.37995,0.93197,0.2495,0.59917,0.38717,0.37498
110.0,111.0,0.17828,0.45587,0.90009,0.02375,0.39432,0.18113,0.0165,0.08114,0.42657,0.15025,0.03069,0.18724,0.43081,0.02241,0.20524,0.76607,0.06832,0.02816,0.82049,0.89575,0.02264,0.36884,0.95676,0.23606,0.58467,0.52358,0.75312
111.0,112.0,0.17061,0.48562,0.87491,0.10123,0.40731,0.1731,0.0921,0.13053,0.36086,0.19828,0.15412,0.28798,0.43031,0.33372,0.34447,0.60024,0.27026,0.11079,0.77526,0.88461,0.09318,0.39147,0.91302,0.26345,0.33052,0.39163,0.49041
112.0,113.0,0.30006,0.55802,0.85278,0.23623,0.24418,0.28198,0.2074,0.31272,0.43283,0.15654,0.1004,0.14881,0.5595,0.20187,0.37048,0.7156,0.12978,0.12413,0.7355,0.88714,0.21788,0.39969,0.8484,0.27341,0.26,0.32347,0.80457
113.0,114.0,0.97832,0.4337,0.56537,0.36402,0.96326,0.91621,0.33269,0.72602,0.95854,0.66376,0.46541,0.4092,0.38961,0.47512,0.51946,0.54536,0.33709,0.4005,0.30941,0.54048,0.38144,0.35732,0.56464,0.22211,0.2497,0.63317,0.10355
114.0,115.0,0.85202,0.44014,0.58984,0.07793,0.74926,0.87055,0.05192,0.43014,0.94055,0.30064,0.09667,0.27359,0.36367,0.19508,0.35477,0.73122,0.11075,0.06322,0.26309,0.57034,0.10322,0.26803,0.79107,0.11405,0.57465,0.25215,0.3722
115.0,116.0,0.86281,0.45107,0.62422,0.14623,0.76755,0.8851,0.06264,0.4376,0.95541,0.30979,0.07788,0.19581,0.41861,0.08198,0.23721,0.74805,0.09027,0.15404,0.32486,0.63309,0.18452,0.33345,0.77795,0.19323,0.54038,0.56756,0.81862
116.0,117.0,0.84023,0.5141,0.67058,0.09162,0.72929,0.85901,0.09127,0.45763,0.91473,0.33438,0.05677,0.10318,0.48015,0.09658,0.27405,0.77328,0.05954,0.06075,0.40815,0.6751,0.09067,0.28778,0.82605,0.13795,0.27265,0.27958,0.31683
117.0,118.0,0.87574,0.41565,0.55144,0.0918,0.78945,0.90015,0.05269,0.44086,0.94915,0.3138,0.05532,0.25911,0.40335,0.09537,0.20958,0.71039,0.13612,0.07293,0.19411,0.5501,0.09551,0.24664,0.75511,0.08815,0.38765,0.4585,0.65995
118.0,119.0,0.85003,0.38414,0.53949,0.09014,0.74589,0.87908,0.07468,0.43154,0.92803,0.30236,0.01819,0.3154,0.34587,0.03491,0.17274,0.73483,0.10636,0.03014,0.17263,0.54301,0.05394,0.22565,0.77212,0.06275,0.37174,0.62722,0.1033
119.0,120.0,0.87506,0.4066,0.54131,0.13988,0.7883,0.9147,0.11518,0.45251,0.90065,0.32809,0.08766,0.27866,0.36571,0.11198,0.26375,0.71079,0.13563,0.0624,0.17591,0.53137,0.08765,0.24787,0.77066,0.08965,0.43621,0.80459,0.65468
120.0,121.0,0.89397,0.37467,0.48803,0.16152,0.82035,0.88761,0.14548,0.49118,0.9249,0.37555,0.05941,0.33234,0.32145,0.10216,0.20145,0.70719,0.14002,0.08232,0.08454,0.47014,0.08099,0.23758,0.74248,0.07719,0.333,0.19893,0.64799
121.0,122.0,0.90353,0.4363,0.62216,0.21293,0.83654,0.90617,0.15695,0.51401,0.95071,0.40357,0.0754,0.23896,0.37842,0.14385,0.28705,0.72802,0.11466,0.09384,0.32115,0.62247,0.11609,0.28367,0.776,0.13297,0.42559,0.16085,0.5527
122.0,123.0,0.9012,0.35027,0.47947,0.24363,0.8326,0.88409,0.23918,0.58763,0.90847,0.49392,0.1016,0.37593,0.27822,0.20059,0.22312,0.66673,0.18929,0.13334,0.19475,0.51821,0.25313,0.27173,0.64724,0.11853,0.39457,0.10677,0.58417
123.0,124.0,0.86584,0.38968,0.55195,0.07867,0.77269,0.88359,0.07021,0.43993,0.94837,0.31265,0.05484,0.3055,0.35757,0.07115,0.20849,0.72562,0.11758,0.04495,0.19502,0.52074,0.12373,0.27338,0.76823,0.12052,0.63212,0.46299,0.34079
124.0,125.0,0.84964,0.39039,0.59232,0.04668,0.74524,0.87155,0.03286,0.41989,0.94993,0.28806,0.09306,0.30423,0.37334,0.11065,0.19657,0.65592,0.20246,0.10404,0.26755,0.57388,0.12787,0.33098,0.79009,0.19024,0.38265,0.84406,0.11492
125.0,126.0,0.85066,0.3985,0.57105,0.02319,0.74696,0.87506,0.01167,0.40405,0.97497,0.26862,0.02071,0.28975,0.37028,0.02035,0.17003,0.74404,0.09514,0.01911,0.22933,0.56427,0.01796,0.23223,0.80321,0.07072,0.62391,0.42377,0.33599
126.0,127.0,0.81496,0.33496,0.57697,0.09846,0.68648,0.86302,0.11967,0.41849,0.82398,0.28635,0.09258,0.40328,0.2889,0.1168,0.1852,0.68235,0.17026,0.07738,0.23998,0.56831,0.06147,0.25363,0.79107,0.09662,0.71333,0.57533,0.52409
127.0,128.0,0.75599,0.25267,0.53832,0.17909,0.58654,0.73005,0.21088,0.48,0.78956,0.36183,0.17804,0.55032,0.22481,0.18596,0.14836,0.60625,0.26294,0.09664,0.17782,0.53542,0.11618,0.24252,0.72984,0.08317,0.5498,0.76203,0.65857
128.0,129.0,0.85823,0.44549,0.552,0.07701,0.75978,0.87908,0.0635,0.44086,0.94837,0.3138,0.27996,0.32683,0.35248,0.31499,0.52325,0.68997,0.24441,0.21762,0.19511,0.52024,0.21034,0.382,0.75851,0.252,0.67407,0.71027,0.92236
129.0,130.0,0.87409,0.44256,0.46635,0.10752,0.78666,0.89262,0.09061,0.45251,0.9382,0.32809,0.05689,0.21103,0.42268,0.07096,0.21824,0.74404,0.09514,0.06092,0.08017,0.46103,0.09655,0.21043,0.72401,0.04433,0.22498,0.31817,0.57934
130.0,131.0,0.86138,0.39404,0.41342,0.05463,0.76512,0.88209,0.04114,0.42408,0.96949,0.29321,0.03405,0.29771,0.36418,0.04155,0.18141,0.73002,0.11222,0.03985,0.06334,0.40434,0.06379,0.1808,0.71429,0.03686,0.52005,0.71413,0.4296
131.0,132.0,0.86681,0.4237,0.40627,0.04631,0.77433,0.8846,0.04285,0.42362,0.97105,0.29264,0.04511,0.24472,0.39572,0.06832,0.22583,0.74204,0.09758,0.02767,0.06871,0.39928,0.03826,0.17175,0.71964,0.03138,0.59517,0.47667,0.69505
132.0,133.0,0.85449,0.39878,0.42456,0.01505,0.75346,0.87707,0.01782,0.40778,0.97497,0.27319,0.01013,0.28925,0.36876,0.01359,0.16949,0.74925,0.0888,0.02783,0.03658,0.42105,0.03383,0.17628,0.72741,0.02341,0.49417,0.86505,0.45763
133.0,134.0,0.85556,0.40015,0.41737,0.02319,0.75526,0.87607,0.01696,0.40871,0.98044,0.27434,0.01434,0.28679,0.37079,0.0136,0.16624,0.74725,0.09124,0.0173,0.04878,0.40991,0.02824,0.17257,0.72596,0.0249,0.21679,0.64705,0.3693
134.0,135.0,0.85508,0.39987,0.42076,0.01598,0.75444,0.87958,0.00862,0.40358,0.98357,0.26805,0.01037,0.2873,0.36927,0.00969,0.16624,0.75045,0.08734,0.01499,0.04268,0.41396,0.00889,0.16846,0.73519,0.01544,0.45662,0.28795,0.37084
135.0,136.0,0.87918,0.39229,0.42375,0.03355,0.79529,0.88209,0.07314,0.4581,0.98357,0.33495,0.01194,0.30084,0.36418,0.02693,0.16732,0.73443,0.10685,0.02421,0.04131,0.41396,0.02885,0.18245,0.73033,0.02042,0.04615,0.8146,0.10873
136.0,137.0,0.8364,0.4066,0.53858,0.17188,0.7228,0.89664,0.19512,0.46555,0.79582,0.3441,0.10124,0.27528,0.39012,0.12756,0.23125,0.69597,0.15368,0.06437,0.171,0.51062,0.10755,0.25651,0.76628,0.1001,0.24483,0.64747,0.41198
137.0,138.0,0.85668,0.42365,0.56314,0.06554,0.75715,0.87556,0.04038,0.42641,0.9648,0.29607,0.05124,0.2448,0.39826,0.06767,0.22908,0.74444,0.09466,0.05631,0.21513,0.55263,0.05217,0.24005,0.78621,0.08018,0.65326,0.48589,0.45999
138.0,139.0,0.85648,0.41134,0.56639,0.02116,0.75682,0.88008,0.00979,0.40591,0.98357,0.27091,0.01614,0.26681,0.38097,0.01476,0.1749,0.75125,0.08636,0.01351,0.22096,0.56123,0.01119,0.22853,0.80273,0.06624,0.61956,0.34842,0.38494
139.0,140.0,0.84649,0.40845,0.55438,0.04742,0.7399,0.87757,0.03476,0.40591,0.94446,0.27091,0.01662,0.27198,0.37384,0.02508,0.18682,0.75005,0.08783,0.03886,0.19939,0.55971,0.06211,0.23511,0.776,0.07421,0.32304,0.81071,0.11392
140.0,141.0,0.78659,0.32847,0.58194,0.23679,0.6384,0.79177,0.17475,0.48373,0.80755,0.3664,0.16626,0.41538,0.26296,0.19364,0.25454,0.66032,0.19709,0.20989,0.26182,0.54301,0.27706,0.31782,0.73373,0.17431,0.65053,0.53725,0.31941
141.0,142.0,0.73295,0.39608,0.8121,0.13175,0.54751,0.75464,0.07779,0.40498,0.84276,0.26976,0.11987,0.29407,0.37028,0.17395,0.2475,0.61987,0.24636,0.11244,0.66242,0.84716,0.16561,0.35896,0.84791,0.22411,0.53458,0.44073,0.70462
142.0,143.0,0.50911,0.11471,0.58249,0.11732,0.17169,0.51831,0.12574,0.32344,0.61745,0.16969,0.10652,0.79683,0.07679,0.13173,0.06005,0.55858,0.32099,0.10388,0.2499,0.58704,0.1469,0.29807,0.75268,0.1504,0.1106,0.62861,0.54233
143.0,144.0,0.41472,0.10082,0.56056,0.10771,0.07439,0.43653,0.08517,0.2172,0.56895,0.04618,0.11746,0.82163,0.05797,0.10623,0.04922,0.5738,0.30246,0.17203,0.21996,0.56578,0.12119,0.25528,0.72401,0.09861,0.64861,0.68727,0.64879
144.0,145.0,0.41051,0.09845,0.56169,0.08884,0.04702,0.41796,0.05706,0.21487,0.58694,0.03645,0.12799,0.82588,0.03254,0.07903,0.02755,0.60264,0.26733,0.15373,0.21251,0.55212,0.11763,0.26927,0.75219,0.11554,0.51067,0.70289,0.47993
145.0,146.0,0.41996,0.08945,0.57378,0.16781,0.12189,0.46412,0.14501,0.24516,0.49542,0.09993,0.2183,0.84195,0.03457,0.18837,0.11043,0.54697,0.33514,0.15622,0.23424,0.55161,0.12814,0.28901,0.77017,0.13945,0.66602,0.86889,0.79154
146.0,147.0,0.71544,0.35173,0.82862,0.29911,0.51784,0.73357,0.19013,0.42641,0.71446,0.29607,0.14835,0.37331,0.32552,0.17617,0.20903,0.63068,0.23319,0.24643,0.69209,0.84514,0.27625,0.41451,0.8003,0.29134,0.44503,0.79414,0.30637
147.0,148.0,0.83373,0.40262,0.49198,0.14155,0.71828,0.83091,0.12072,0.48559,0.90769,0.36869,0.07011,0.28357,0.35553,0.14408,0.25671,0.69317,0.15709,0.12561,0.17409,0.46811,0.24624,0.29148,0.69,0.14243,0.65043,0.57004,0.08852
148.0,149.0,0.86216,0.37083,0.55342,0.06036,0.76644,0.89313,0.0655,0.43107,0.94367,0.30179,0.07131,0.33919,0.33671,0.07077,0.19278,0.716,0.12929,0.10157,0.19766,0.54099,0.13675,0.30465,0.76483,0.15837,0.33347,0.75185,0.5652
149.0,150.0,0.8495,0.45478,0.59582,0.0661,0.74499,0.8871,0.06636,0.41523,0.91551,0.28234,0.06891,0.21204,0.41606,0.11232,0.32605,0.75165,0.08588,0.04824,0.27383,0.58552,0.12189,0.28984,0.79107,0.14044,0.53931,0.24428,0.70742
150.0,151.0,0.85541,0.54485,0.46782,0.15061,0.75502,0.88961,0.13276,0.45344,0.86075,0.32923,0.10761,0.12798,0.51729,0.15118,0.33526,0.76407,0.07514,0.09976,0.14597,0.41649,0.21548,0.27585,0.69389,0.12351,0.43529,0.5612,0.3301
151.0,152.0,0.73469,0.40243,0.61066,0.38399,0.55556,0.77973,0.49265,0.5415,0.61511,0.43731,0.2707,0.4114,0.41454,0.42987,0.45012,0.60344,0.26636,0.3554,0.43081,0.60374,0.49954,0.36884,0.63995,0.23606,0.91436,0.18809,0.19083
152.0,153.0,0.1015,0.36604,0.63467,0.15505,0.53132,0.00552,0.28498,0.19996,0.21457,0.30522,0.09222,0.34774,0.30467,0.11914,0.23341,0.70599,0.14148,0.08791,0.34363,0.55313,0.36117,0.35567,0.75122,0.22012,0.65032,0.9238,0.7886
153.0,154.0,0.01623,0.33828,0.50474,0.04649,0.66889,0.01154,0.02326,0.01638,0.29123,0.24918,0.25051,0.45847,0.28178,0.25753,0.44849,0.67234,0.18246,0.13861,0.13186,0.47823,0.17307,0.27585,0.72401,0.12351,0.51335,0.85401,0.64225
154.0,155.0,0.1678,0.48903,0.87319,0.09365,0.41207,0.20923,0.17683,0.13333,0.29515,0.24632,0.08393,0.18368,0.44455,0.16963,0.31305,0.72361,0.12002,0.07606,0.77217,0.9003,0.18129,0.38365,0.8382,0.25399,0.73868,0.91674,0.66295
155.0,156.0,0.27324,0.86251,0.79118,0.15782,0.2796,0.26994,0.19726,0.27684,0.39919,0.17026,0.13765,0.54135,0.82044,0.2268,0.60127,0.87583,0.31465,0.18816,0.62483,0.82692,0.29521,0.39311,0.7658,0.26544,0.27979,0.85709,0.02736
156.0,157.0,0.21916,0.82774,0.74575,0.3287,0.46146,0.15504,0.4199,0.302,0.10192,0.38756,0.10568,0.47921,0.84232,0.12954,0.48208,0.87543,0.20734,0.17038,0.5432,0.71913,0.23376,0.37871,0.81536,0.24801,0.82459,0.78147,0.59551
157.0,158.0,0.1452,0.76984,0.81798,0.01709,0.45037,0.144,0.01028,0.0681,0.41093,0.16169,0.02287,0.37576,0.76856,0.02082,0.38673,0.90106,0.12148,0.03195,0.67298,0.81224,0.02431,0.34045,0.92031,0.2017,0.28883,0.86546,0.43423
158.0,159.0,0.13249,0.77401,0.82613,0.06998,0.4719,0.14149,0.05569,0.07369,0.31392,0.23259,0.04367,0.38321,0.77619,0.06783,0.41111,0.86261,0.14344,0.05219,0.68763,0.80617,0.1003,0.38653,0.90428,0.25747,0.52982,0.32902,0.10808
159.0,160.0,0.15616,0.63439,0.81844,0.30225,0.44067,0.18163,0.32934,0.20043,0.05576,0.4213,0.1933,0.31303,0.6943,0.32304,0.41653,0.70399,0.14831,0.28807,0.67379,0.79757,0.30982,0.45812,0.77406,0.34413,0.6097,0.79636,0.45493
160.0,161.0,0.18657,0.61766,0.90703,0.04427,0.38027,0.18665,0.01996,0.09046,0.43127,0.14682,0.04042,0.11909,0.62563,0.09577,0.33256,0.80693,0.07271,0.04018,0.83296,0.90283,0.02765,0.37336,0.95433,0.24154,0.54972,0.76004,0.45924
161.0,162.0,0.21247,0.67452,0.91346,0.01838,0.33638,0.21525,0.01088,0.09466,0.45786,0.12738,0.0802,0.20612,0.66276,0.09326,0.38077,0.81975,0.11612,0.03409,0.84452,0.90688,0.03193,0.3783,0.95676,0.24751,0.53363,0.58546,0.04898
162.0,163.0,0.21169,0.70261,0.9052,0.01025,0.3377,0.21324,0.00456,0.09233,0.46803,0.11994,0.01434,0.25564,0.69277,0.0095,0.3396,0.87903,0.07905,0.01433,0.82969,0.89929,0.00995,0.36596,0.96599,0.23257,0.48859,0.47863,0.30882
163.0,164.0,0.2082,0.70247,0.90019,0.0121,0.34362,0.21023,0.00645,0.09186,0.46178,0.12452,0.0135,0.25538,0.69684,0.01191,0.33906,0.87543,0.07856,0.01894,0.82068,0.89524,0.01156,0.3639,0.96064,0.23008,0.39119,0.62492,0.57291
164.0,165.0,0.20694,0.70593,0.9008,0.01062,0.34575,0.20923,0.00568,0.08953,0.46021,0.12566,0.01723,0.26156,0.69938,0.01169,0.34339,0.87743,0.08246,0.01763,0.82177,0.89575,0.01146,0.36513,0.96113,0.23158,0.37801,0.32015,0.66281
165.0,166.0,0.20306,0.68737,0.90123,0.02419,0.35233,0.20722,0.01953,0.09605,0.44613,0.13595,0.04789,0.2284,0.69277,0.0661,0.34231,0.83457,0.08149,0.03478,0.82254,0.89828,0.01934,0.36513,0.95724,0.23158,0.83456,0.66058,0.4616
166.0,167.0,0.29344,0.83994,0.81001,0.18978,0.21043,0.29603,0.18375,0.20415,0.42657,0.15025,0.1814,0.50102,0.83418,0.17611,0.51079,0.83537,0.23319,0.15141,0.65866,0.80162,0.13047,0.3639,0.8829,0.23008,0.76684,0.12837,0.23209
167.0,168.0,0.21058,0.85337,0.79412,0.02948,0.33959,0.20923,0.03041,0.10724,0.44848,0.13424,0.02732,0.52501,0.85961,0.04055,0.44524,0.92309,0.17417,0.03919,0.63011,0.78593,0.03594,0.33263,0.90428,0.19223,0.92559,0.89896,0.76157
168.0,169.0,0.19006,0.88743,0.69277,0.04686,0.37435,0.20672,0.06307,0.10957,0.41093,0.16169,0.04198,0.58587,0.88454,0.06136,0.49562,0.94392,0.21953,0.07441,0.44801,0.72317,0.22862,0.32893,0.7726,0.18775,0.19488,0.94205,0.09695
169.0,170.0,0.17488,0.95158,0.47628,0.0256,0.40007,0.17862,0.01823,0.07788,0.42423,0.15197,0.03934,0.70049,0.96083,0.04264,0.51025,0.96996,0.2327,0.05466,0.07581,0.46811,0.08267,0.21413,0.72887,0.04881,0.68422,0.34624,0.37778
170.0,171.0,0.18186,0.95532,0.46351,0.01727,0.38824,0.18565,0.0135,0.07928,0.42423,0.15197,0.01602,0.70718,0.96541,0.01539,0.49183,0.98278,0.21612,0.03376,0.04577,0.4671,0.04708,0.20467,0.73762,0.03735,0.64025,0.76104,0.35972
171.0,172.0,0.49373,0.85758,0.62737,0.43023,0.59928,0.60311,0.64948,0.53218,0.29515,0.42588,0.23452,0.53864,0.90641,0.24627,0.50917,0.80693,0.23173,0.33993,0.51599,0.72571,0.57446,0.38571,0.60983,0.25648,0.26692,0.95763,0.26669
172.0,173.0,0.8593,0.54508,0.46088,0.23124,0.76159,0.87607,0.1402,0.50609,0.89987,0.39385,0.10917,0.22863,0.47965,0.27055,0.38619,0.70719,0.14002,0.16939,0.18519,0.42206,0.25326,0.26186,0.67737,0.10658,0.32392,0.19076,0.93344
173.0,174.0,0.74987,0.35121,0.65959,0.19555,0.57619,0.78926,0.17844,0.43713,0.68943,0.30922,0.1427,0.37424,0.32552,0.11121,0.23125,0.68516,0.16685,0.23161,0.47431,0.66498,0.5519,0.49433,0.69097,0.38795,0.20113,0.07513,0.87662
174.0,175.0,0.56799,0.48662,0.94876,0.39879,0.28658,0.55895,0.25189,0.44831,0.58694,0.32294,0.21337,0.17632,0.46439,0.16683,0.35856,0.72802,0.11466,0.6056,0.90795,0.93775,0.64147,0.8095,0.84451,0.76942,0.43756,0.93573,0.36701
