start,end,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
657.0,658.0,-97.5,-67.8,-92.7,
658.0,659.0,,-65.8,-96.14,
659.0,660.0,,-70.5,,
660.0,661.0,,-68.4,,
661.0,662.0,,-71.6,,
662.0,663.0,,-70.1,,
663.0,664.0,,-68.9,,
664.0,665.0,,-66.8,,
665.0,666.0,,-66.9,,
666.0,667.0,,-67.2,,
667.0,668.0,,-67.0,,
668.0,669.0,,-67.7,,
669.0,670.0,,-68.0,,
670.0,671.0,,-68.0,,
671.0,672.0,,-68.2,,
672.0,673.0,,-68.0,,
673.0,674.0,,-66.5,,
674.0,675.0,,-68.6,,
675.0,676.0,,-68.4,,
676.0,677.0,,-70.7,,
677.0,678.0,,-69.0,,
678.0,679.0,,-68.27,,
679.0,680.0,,-68.25,,
680.0,681.0,,-68.35,,
681.0,682.0,,-68.4,,
682.0,683.0,,-68.45,,
683.0,684.0,,-68.0,-102.0,
684.0,685.0,,-69.0,,
685.0,686.0,,-70.6,-99.2,
686.0,687.0,,-67.45,-94.85,
687.0,688.0,,-66.7,-88.65,
688.0,689.0,-99.0,-66.1,-94.8,
689.0,690.0,-102.11,-65.8,-95.8,
690.0,691.0,-103.5,-64.85,-94.5,
691.0,692.0,-99.57,-63.0,-92.1,
692.0,693.0,-100.0,-67.75,-92.44,
693.0,694.0,,-70.1,-98.57,
694.0,695.0,,-73.25,,
695.0,696.0,,-72.8,,
696.0,697.0,,-72.8,,
697.0,698.0,,-73.25,,
698.0,699.0,,-74.8,-104.0,
699.0,700.0,,-70.75,-96.58,
700.0,701.0,-102.25,-64.55,-91.8,
701.0,702.0,-99.0,-69.55,-93.4,
702.0,703.0,,-72.8,-101.0,
703.0,704.0,,-76.65,,
704.0,705.0,,-74.2,-100.0,
705.0,706.0,,-74.35,-96.0,
706.0,707.0,,-66.8,-102.0,
707.0,708.0,,-70.25,-99.6,
708.0,709.0,,-70.37,-97.0,
709.0,710.0,,-70.35,,
710.0,711.0,,-69.45,,
711.0,712.0,,-70.65,,
712.0,713.0,,-70.55,,
713.0,714.0,,-70.0,,
714.0,715.0,,-69.15,,
715.0,716.0,,-69.05,,
716.0,717.0,,-70.0,,
717.0,718.0,,-68.15,-101.0,
718.0,719.0,,-67.4,-103.0,
719.0,720.0,,-67.4,,
720.0,721.0,,-66.1,,
721.0,722.0,,-65.75,-102.0,
722.0,723.0,,-66.4,-100.0,
723.0,724.0,,-70.75,-93.0,
724.0,725.0,,-77.0,-102.0,
725.0,726.0,,-79.95,-102.0,
726.0,727.0,,-70.35,-103.0,
727.0,728.0,,-71.3,-99.0,
728.0,729.0,,-75.5,-99.0,
729.0,730.0,,-79.0,,
730.0,731.0,,-75.5,,
731.0,732.0,,-75.0,,
732.0,733.0,,-77.0,,
733.0,734.0,,-84.2,,
734.0,735.0,,-89.2,,
735.0,736.0,,-88.6,,
736.0,737.0,,-89.0,,
737.0,738.0,,-88.8,,
738.0,739.0,,-90.2,,
739.0,740.0,,-90.4,,
740.0,741.0,,-90.2,,
741.0,742.0,,-89.5,,
742.0,743.0,,-90.0,,
743.0,744.0,,-90.2,,
744.0,745.0,,-91.33,,
745.0,746.0,,-90.6,,
746.0,747.0,,-90.4,,
747.0,748.0,,-90.0,,
748.0,749.0,,-91.0,,
749.0,750.0,,-91.0,,
750.0,751.0,,,,
751.0,752.0,,-88.33,,
752.0,753.0,,-92.0,,
753.0,754.0,,-88.0,,
754.0,755.0,,,,
755.0,756.0,,,,
756.0,757.0,,,,
757.0,758.0,,,,
758.0,759.0,,,,
759.0,760.0,,,,
760.0,761.0,,,,
761.0,762.0,,,,
762.0,763.0,-101.0,-76.5,-95.5,
763.0,764.0,-95.6,-70.6,-92.0,
764.0,765.0,-98.0,-74.2,-94.0,
765.0,766.0,-104.0,-72.2,,
766.0,767.0,,-74.8,,
767.0,768.0,,-71.4,,
768.0,769.0,-103.0,-69.0,-102.0,
769.0,770.0,-100.0,-67.2,-98.0,
770.0,771.0,,-68.4,-99.0,
771.0,772.0,-98.0,-70.2,-96.25,
772.0,773.0,,-73.6,-103.0,
773.0,774.0,,-72.0,,
774.0,775.0,,-71.0,,
775.0,776.0,,-72.0,,
776.0,777.0,,-71.4,,
777.0,778.0,,-71.6,,
778.0,779.0,,-71.2,,
779.0,780.0,,-71.6,,
780.0,781.0,,-71.2,,
781.0,782.0,,-71.25,,
782.0,783.0,,-71.2,,
783.0,784.0,,-71.15,,
784.0,785.0,,-71.25,,
785.0,786.0,,-72.15,,
786.0,787.0,,-71.6,,
787.0,788.0,,-71.05,,
788.0,789.0,,-71.0,,
789.0,790.0,,-71.4,,
790.0,791.0,,-73.35,,
791.0,792.0,,-68.6,,
792.0,793.0,,-71.45,,
793.0,794.0,,-71.8,-95.2,
794.0,795.0,,-71.95,-95.56,
795.0,796.0,,-67.8,,
796.0,797.0,,-68.65,,
797.0,798.0,,-70.25,,
798.0,799.0,,-70.8,,
799.0,800.0,,-70.0,,
800.0,801.0,,-70.75,,
801.0,802.0,,-71.2,,
802.0,803.0,,-70.65,,
803.0,804.0,,-71.1,,
804.0,805.0,,-71.95,,
805.0,806.0,,-69.65,,
806.0,807.0,,-68.6,,
807.0,808.0,,-73.3,,
808.0,809.0,,-70.75,-102.0,
809.0,810.0,,-67.75,,
810.0,811.0,-97.0,-64.9,-98.29,
811.0,812.0,-103.0,-70.4,-96.25,
812.0,813.0,,-74.65,-97.44,
813.0,814.0,-98.18,-73.55,-92.63,
814.0,815.0,-96.05,-79.25,-92.5,
815.0,816.0,-99.5,-74.25,-97.25,
816.0,817.0,-99.0,-70.65,-91.46,
817.0,818.0,-97.0,-67.35,-90.74,
818.0,819.0,-102.0,-71.75,-94.08,
819.0,820.0,-102.0,-75.7,-96.0,
820.0,821.0,,-77.75,-94.69,
821.0,822.0,-98.86,-81.35,-91.6,
822.0,823.0,-93.88,-73.95,-87.55,
823.0,824.0,-76.15,-76.85,-72.0,
824.0,825.0,-72.4,-81.9,-71.75,
825.0,826.0,-71.1,-89.75,-73.8,
826.0,827.0,-70.1,-97.4,-75.7,
827.0,828.0,-70.0,,-74.25,
828.0,829.0,-68.9,-102.0,-86.5,
829.0,830.0,-70.75,-101.0,-85.12,
830.0,831.0,-76.7,-100.0,-77.85,
831.0,832.0,-74.45,,-77.7,
832.0,833.0,-78.5,,-80.06,
833.0,834.0,-69.45,-102.0,-84.46,
834.0,835.0,-68.32,,-102.0,
835.0,836.0,-70.7,,,
836.0,837.0,-70.8,,,
837.0,838.0,-71.9,,,
838.0,839.0,-72.9,,,
839.0,840.0,-71.8,,,
840.0,841.0,-73.2,,,
841.0,842.0,-74.2,,,
842.0,843.0,-62.8,,,
843.0,844.0,-67.4,,,
844.0,845.0,-69.8,,,
845.0,846.0,-70.8,,,
846.0,847.0,-70.8,,,
847.0,848.0,-72.1,,,
848.0,849.0,-69.9,,,
849.0,850.0,-70.4,,,
850.0,851.0,-70.5,,,
851.0,852.0,-71.9,,,
852.0,853.0,-75.2,,,
853.0,854.0,-73.9,,,
854.0,855.0,-70.3,,,
855.0,856.0,-72.6,,,
856.0,857.0,-75.6,,,
857.0,858.0,-75.2,,,
858.0,859.0,-74.3,,,
859.0,860.0,-71.0,,,
860.0,861.0,-74.7,,,
