t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z,room
80.712,198.601379395,177.589736938,253.0,235.0,158.0,116.0,258.496032715,-385.652496338,1909.66235352,632.562683105,-782.201171875,1939.66235352,-13.1826858521,26.3654193878,1879.66235352,hallway
80.743,199.224441528,178.937759399,253.0,235.0,158.0,116.0,267.002593994,-401.192077637,1941.1730957,642.838928223,-794.908447266,1971.1730957,-13.4036817551,26.8074092865,1911.1730957,hallway
80.774,199.310775757,179.201828003,253.0,235.0,160.0,116.0,267.810028076,-403.320495605,1942.76672363,643.358642578,-795.551086426,1972.76672363,0.0,26.8297634125,1912.76672363,hallway
80.805,199.564712524,179.278396606,255.0,235.0,160.0,116.0,269.329956055,-403.527435303,1941.25292969,656.690063477,-794.940612793,1971.25292969,0.0,26.8085308075,1911.25292969,hallway
80.837,199.463546753,179.008346558,255.0,235.0,162.0,116.0,268.190673828,-401.015289307,1937.9967041,655.60534668,-793.627502441,1967.9967041,13.3814687729,26.7628574371,1907.9967041,hallway
80.883,196.394165039,178.992370605,255.0,235.0,164.0,116.0,243.658416748,-394.95300293,1909.21630859,646.017578125,-782.02130127,1939.21630859,26.3591156006,26.359161377,1879.21630859,hallway
80.899,198.628448486,178.163696289,255.0,235.0,164.0,116.0,258.655883789,-389.463806152,1909.50439453,646.113586426,-782.137512207,1939.50439453,26.3631572723,26.3632049561,1879.50439453,hallway
80.93,200.988769531,176.951477051,255.0,235.0,164.0,116.0,272.8671875,-379.132781982,1898.41809082,642.420410156,-777.666748047,1928.41809082,26.2076530457,26.207698822,1868.41809082,hallway
80.962,201.930679321,176.795913696,255.0,235.0,166.0,116.0,278.489105225,-377.218811035,1894.0078125,640.951171875,-775.888244629,1924.0078125,39.21875,26.1458377838,1864.0078125,hallway
80.993,202.655944824,175.310592651,255.0,235.0,166.0,116.0,284.525634766,-368.935180664,1902.16113281,643.667297363,-779.176208496,1932.16113281,39.390296936,26.2602024078,1872.16113281,hallway
81.04,203.09979248,174.73526001,257.0,235.0,168.0,114.0,287.383422852,-364.967102051,1901.48120117,656.986938477,-778.902038574,1931.48120117,52.5012397766,39.3759727478,1871.48120117,hallway
81.055,203.318374634,174.646514893,257.0,235.0,168.0,114.0,288.877563477,-364.421569824,1901.72229004,657.068969727,-778.999206543,1931.72229004,52.5080032349,39.3810462952,1871.72229004,hallway
81.087,203.707794189,174.69140625,257.0,235.0,168.0,114.0,291.711975098,-365.018188477,1903.2722168,657.596191406,-779.624267578,1933.2722168,52.5514831543,39.4136581421,1873.2722168,hallway
81.118,203.908477783,175.00869751,257.0,235.0,166.0,114.0,293.104736328,-367.202606201,1903.61889648,657.714111328,-779.764099121,1933.61889648,39.4209671021,39.4209518433,1873.61889648,hallway
81.149,205.00012207,175.779296875,257.0,235.0,168.0,116.0,300.311035156,-372.246520996,1903.10668945,657.539855957,-779.557556152,1933.10668945,52.546836853,26.2734661102,1873.10668945,hallway
81.212,204.940368652,175.636199951,257.0,235.0,168.0,114.0,300.114868164,-371.542266846,1904.39196777,657.977050781,-780.075805664,1934.39196777,52.5828933716,39.4372177124,1874.39196777,hallway
81.243,204.918426514,175.616363525,257.0,235.0,168.0,116.0,300.120788574,-371.59854126,1905.35974121,658.306213379,-780.466125488,1935.35974121,52.610042572,26.3050670624,1875.35974121,hallway
81.29,205.167419434,175.65814209,257.0,235.0,168.0,116.0,302.942443848,-373.30480957,1912.67150879,660.793334961,-783.414672852,1942.67150879,52.8151626587,26.4076271057,1882.67150879,hallway
81.305,205.415634155,175.667541504,257.0,235.0,168.0,116.0,304.499359131,-373.235473633,1911.99365234,660.562744141,-783.141296387,1941.99365234,52.7961463928,26.3981189728,1881.99365234,hallway
81.337,205.862197876,175.736358643,257.0,235.0,170.0,116.0,307.112854004,-373.234436035,1909.62744141,659.757873535,-782.187133789,1939.62744141,65.9122695923,26.3649291992,1879.62744141,hallway
81.368,206.594146729,175.737731934,257.0,235.0,170.0,116.0,311.150604248,-372.210418701,1904.34130859,657.959777832,-780.055358887,1934.34130859,65.7269058228,26.2907829285,1874.34130859,hallway
81.399,206.303009033,175.123840332,257.0,235.0,170.0,116.0,308.689575195,-367.495574951,1901.15820312,656.87713623,-778.771789551,1931.15820312,65.6152801514,26.2461357117,1871.15820312,hallway
81.43,207.090103149,174.470596313,257.0,235.0,170.0,116.0,313.919677734,-363.120635986,1901.05358887,656.841491699,-778.729614258,1931.05358887,65.611618042,26.2446670532,1871.05358887,hallway
81.462,206.59236145,174.252761841,257.0,235.0,170.0,116.0,309.996765137,-360.964294434,1897.35192871,655.582397461,-777.236816406,1927.35192871,65.4818115234,26.1927452087,1867.35192871,hallway
81.493,206.634353638,174.199417114,257.0,235.0,170.0,114.0,310.412384033,-360.767700195,1898.18530273,655.865844727,-777.572937012,1928.18530273,65.5110321045,39.3066291809,1868.18530273,hallway
81.524,206.914672852,174.397613525,257.0,235.0,170.0,116.0,312.481506348,-362.322509766,1899.42004395,656.285827637,-778.070800781,1929.42004395,65.5543289185,26.2217540741,1869.42004395,hallway
81.555,207.62298584,175.578308105,257.0,235.0,168.0,114.0,318.123352051,-371.265197754,1904.95349121,658.16809082,-780.302307129,1934.95349121,52.5986442566,39.4490318298,1874.95349121,hallway
81.587,207.423858643,175.607833862,257.0,235.0,172.0,114.0,316.961273193,-371.659423828,1905.96411133,658.51184082,-780.709838867,1935.96411133,78.9406280518,39.4702949524,1875.96411133,hallway
81.618,206.884216309,175.802124023,257.0,235.0,170.0,114.0,313.89654541,-373.603179932,1909.26098633,659.633239746,-782.039306641,1939.26098633,65.8994216919,39.5396614075,1879.26098633,hallway
81.665,206.568725586,175.637939453,257.0,235.0,170.0,114.0,312.492553711,-373.350097656,1913.5982666,661.108520508,-783.788452148,1943.5982666,66.0515136719,39.6309165955,1883.5982666,hallway
81.712,206.055969238,176.269454956,257.0,235.0,172.0,114.0,309.123779297,-377.675720215,1914.04394531,661.260192871,-783.968200684,1944.04394531,79.2806243896,39.6402931213,1884.04394531,hallway
81.774,206.459472656,175.685958862,257.0,235.0,172.0,114.0,314.126586914,-376.50958252,1928.12805176,666.05078125,-789.647766113,1958.12805176,79.8732833862,39.9366226196,1898.12805176,hallway
81.821,206.416671753,176.779876709,257.0,235.0,172.0,114.0,314.363952637,-384.550323486,1931.36425781,667.151550293,-790.952880859,1961.36425781,80.0094680786,40.0047149658,1901.36425781,hallway
81.868,206.654647827,177.092987061,259.0,235.0,174.0,114.0,316.028320312,-386.735351562,1931.6862793,681.018981934,-791.082763672,1961.6862793,93.3600997925,40.0114898682,1901.6862793,hallway
81.899,207.629684448,176.079605103,259.0,235.0,176.0,114.0,321.55456543,-378.601135254,1925.22937012,678.777404785,-788.478881836,1955.22937012,106.335029602,39.8756332397,1895.22937012,hallway
81.93,209.189880371,174.957489014,261.0,235.0,176.0,114.0,331.349914551,-370.201324463,1920.95214844,690.975280762,-786.75402832,1950.95214844,106.095054626,39.7856445312,1890.95214844,hallway
81.962,211.225311279,174.736068726,261.0,235.0,176.0,114.0,342.82244873,-366.317932129,1908.4909668,686.561889648,-781.728820801,1938.4909668,105.395889282,39.5234565735,1878.4909668,hallway
81.993,212.27166748,174.326141357,261.0,235.0,178.0,114.0,349.232452393,-362.958496094,1905.25756836,685.416625977,-780.424926758,1935.25756836,118.366210938,39.4554290771,1875.25756836,hallway
82.024,212.611297607,174.404083252,261.0,235.0,180.0,114.0,351.482452393,-363.459533691,1905.15429688,685.380065918,-780.383239746,1935.15429688,131.51083374,39.4532546997,1875.15429688,hallway
82.071,212.542327881,174.69102478,263.0,235.0,180.0,114.0,351.332519531,-365.700134277,1906.84155273,699.561340332,-781.063659668,1936.84155273,131.629165649,39.4887580872,1876.84155273,hallway
82.087,212.7865448,175.103149414,263.0,235.0,180.0,114.0,353.41217041,-368.922058105,1909.25415039,700.432739258,-782.036621094,1939.25415039,131.798355103,39.539516449,1879.25415039,hallway
82.149,212.702789307,176.072143555,263.0,235.0,182.0,114.0,353.564453125,-376.168212891,1913.11206055,701.826171875,-783.592346191,1943.11206055,145.275878906,39.6206855774,1883.11206055,hallway
82.18,213.664291382,175.905929565,265.0,235.0,184.0,112.0,360.774353027,-375.844421387,1917.1484375,716.940063477,-785.220092773,1947.1484375,158.822402954,52.9408035278,1887.1484375,hallway
82.212,214.937103271,176.212036133,265.0,235.0,184.0,112.0,369.675506592,-378.254608154,1918.93579102,717.598205566,-785.940856934,1948.93579102,158.972824097,52.9909439087,1888.93579102,hallway
82.243,214.943771362,176.203308105,267.0,235.0,186.0,112.0,369.454223633,-377.923614502,1917.55419922,730.748413086,-785.383728027,1947.55419922,172.09463501,52.9521827698,1887.55419922,hallway
82.274,214.907852173,175.953399658,269.0,235.0,188.0,110.0,368.944793701,-375.970092773,1916.16259766,743.875244141,-784.822509766,1946.16259766,185.195983887,66.141418457,1886.16259766,hallway
82.305,215.319976807,175.352523804,271.0,235.0,188.0,112.0,370.320007324,-370.537750244,1908.97668457,754.727355957,-781.924682617,1938.97668457,184.49041748,52.711555481,1878.97668457,hallway
82.337,217.574569702,174.627807617,277.0,235.0,190.0,110.0,384.18258667,-364.519439697,1902.88452148,793.023925781,-779.467956543,1932.88452148,197.027450562,65.6757965088,1872.88452148,hallway
82.368,218.727432251,175.308059692,277.0,235.0,192.0,110.0,390.927001953,-368.165527344,1898.27966309,791.134643555,-777.610961914,1928.27966309,209.645950317,65.5143280029,1868.27966309,hallway
82.399,219.23916626,175.790466309,279.0,235.0,192.0,110.0,393.51461792,-370.60559082,1894.33789062,803.013427734,-776.021362305,1924.33789062,209.20362854,65.3760986328,1864.33789062,hallway
82.43,221.441467285,175.606903076,279.0,235.0,196.0,110.0,406.737579346,-368.113220215,1887.80993652,800.289306641,-773.38885498,1917.80993652,234.529968262,65.1471862793,1857.80993652,hallway
82.477,222.208740234,175.169952393,279.0,235.0,196.0,110.0,412.498657227,-365.82522583,1890.93481445,801.593261719,-774.649047852,1920.93481445,234.924453735,65.2567672729,1860.93481445,hallway
82.524,222.627410889,174.393173218,279.0,235.0,198.0,110.0,417.518218994,-362.62298584,1901.15026855,805.856140137,-778.768554688,1931.15026855,249.336975098,65.6149902344,1871.15026855,hallway
82.555,224.449569702,175.028137207,279.0,235.0,200.0,110.0,428.060943604,-365.485595703,1894.04833984,802.89251709,-775.904602051,1924.04833984,261.463867188,65.3659439087,1864.04833984,hallway
82.587,231.789276123,176.780548096,279.0,235.0,202.0,110.0,477.063110352,-377.325256348,1895.05480957,803.312561035,-776.31048584,1925.05480957,274.685333252,65.4012451172,1865.05480957,hallway
82.618,233.525787354,176.166320801,279.0,235.0,200.0,110.0,489.64175415,-374.037109375,1899.08422852,804.994018555,-777.935424805,1929.08422852,262.170227051,65.5425415039,1869.08422852,hallway
82.649,238.176956177,176.120620728,281.0,235.0,204.0,110.0,514.350036621,-369.234649658,1876.22729492,808.825012207,-768.717956543,1906.22729492,284.860534668,64.7410202026,1846.22729492,hallway
82.68,232.432006836,173.286193848,285.0,235.0,206.0,110.0,482.487121582,-354.95211792,1899.59326172,845.805114746,-778.140686035,1929.59326172,301.577911377,65.5603942871,1869.59326172,hallway
82.712,234.644104004,173.198608398,287.0,235.0,210.0,110.0,495.495452881,-353.138000488,1892.99597168,856.399963379,-775.480224609,1922.99597168,326.645294189,65.3290481567,1862.99597168,hallway
82.743,236.34614563,172.818435669,287.0,235.0,212.0,110.0,508.047821045,-351.481933594,1897.67993164,858.485961914,-777.36907959,1927.67993164,340.5652771,65.4932937622,1867.67993164,hallway
82.774,237.63973999,172.899185181,287.0,235.0,216.0,110.0,516.869506836,-352.164672852,1898.46386719,858.835021973,-777.685241699,1928.46386719,366.916503906,65.5207901001,1868.46386719,hallway
82.805,241.513595581,171.848602295,287.0,235.0,220.0,110.0,543.868652344,-345.940124512,1902.69628906,860.719909668,-779.392028809,1932.69628906,394.015319824,65.6691970825,1872.69628906,hallway
82.837,243.37802124,169.981079102,287.0,235.0,224.0,110.0,556.847900391,-333.803192139,1904.54150391,861.541687012,-780.136108398,1934.54150391,420.69708252,65.7339096069,1874.54150391,hallway
82.868,244.610473633,161.883026123,287.0,235.0,228.0,108.0,568.966430664,-281.643981934,1917.64404297,867.376831055,-785.41998291,1947.64404297,450.114990234,79.4320831299,1887.64404297,hallway
82.899,254.403045654,164.792053223,287.0,235.0,232.0,108.0,614.430725098,-291.533081055,1856.06152344,839.951293945,-760.585754395,1886.06152344,461.0440979,76.8406906128,1826.06152344,hallway
82.946,262.851745605,172.299728394,287.0,235.0,234.0,108.0,667.666564941,-339.505859375,1851.20019531,837.786315918,-758.625366211,1881.20019531,472.589294434,76.6361160278,1821.20019531,hallway
82.993,263.92364502,174.547332764,287.0,235.0,238.0,112.0,679.893737793,-356.861877441,1865.65856934,844.225280762,-764.455932617,1895.65856934,502.089324951,51.4963378906,1835.65856934,hallway
83.024,265.604370117,175.455627441,287.0,235.0,240.0,114.0,695.993164062,-365.484191895,1879.44042969,850.362976074,-770.01373291,1909.44042969,518.829711914,38.91223526,1849.44042969,hallway
83.055,267.301300049,176.195129395,287.0,235.0,240.0,118.0,710.024353027,-371.849304199,1887.00805664,853.733215332,-773.065490723,1917.00805664,520.952697754,13.0238046646,1857.00805664,hallway
83.118,268.467102051,180.319610596,287.0,235.0,246.0,126.0,735.008300781,-408.745117188,1932.41162109,873.953552246,-791.375244141,1962.41162109,573.716674805,-40.0267028809,1902.41162109,hallway
83.149,269.146118164,180.261032104,287.0,235.0,248.0,134.0,741.394287109,-409.333679199,1937.0748291,876.030273438,-793.255737305,1967.0748291,588.49786377,-93.6246643066,1907.0748291,hallway
83.18,270.20993042,179.999542236,287.0,235.0,252.0,136.0,750.178955078,-408.405975342,1941.10766602,877.826293945,-794.882080078,1971.10766602,616.54888916,-107.225875854,1911.10766602,hallway
83.212,272.465332031,179.621414185,287.0,235.0,254.0,134.0,763.579406738,-404.797454834,1936.15917969,875.622497559,-792.886474609,1966.15917969,628.320922852,-93.5797119141,1906.15917969,hallway
83.243,274.022979736,179.406829834,287.0,235.0,258.0,136.0,774.744995117,-403.648010254,1937.63476562,876.279663086,-793.481506348,1967.63476562,655.565002441,-107.031021118,1907.63476562,hallway
83.274,275.308990479,179.191390991,287.0,235.0,260.0,138.0,784.806396484,-402.863433838,1940.9074707,877.737182617,-794.801330566,1970.9074707,670.091552734,-120.616462708,1910.9074707,hallway
83.305,277.034606934,178.688964844,287.0,235.0,264.0,138.0,798.669006348,-400.50592041,1946.06787109,880.03527832,-796.882324219,1976.06787109,698.777160645,-120.942184448,1916.06787109,hallway
83.337,279.891876221,177.348800659,287.0,235.0,258.0,140.0,832.228027344,-398.0859375,1979.51135254,894.929260254,-810.36895752,2009.51135254,669.955993652,-136.725692749,1949.51135254,hallway
83.368,282.277923584,178.099456787,287.0,235.0,260.0,140.0,851.86126709,-404.755554199,1986.67236328,898.118408203,-813.256774902,2016.67236328,686.139770508,-137.227920532,1956.67236328,hallway
83.399,284.444061279,175.895950317,287.0,235.0,262.0,142.0,873.316772461,-392.26348877,2001.25830078,904.614196777,-819.138793945,2031.25830078,705.079711914,-152.075958252,1971.25830078,hallway
83.43,286.079956055,174.539596558,287.0,233.0,264.0,144.0,890.076538086,-385.028869629,2013.19970703,909.932312012,-809.624755859,2043.19970703,723.25970459,-166.90612793,1983.19970703,hallway
83.477,277.2578125,183.190933228,287.0,227.0,266.0,146.0,852.484191895,-459.408752441,2073.2421875,936.67199707,-789.164489746,2103.2421875,759.486755371,-186.289230347,2043.2421875,hallway
83.509,278.081634521,184.59588623,287.0,231.0,268.0,146.0,880.84979248,-481.863861084,2127.28173828,960.738342285,-839.700317383,2157.28173828,794.282470703,-191.216186523,2097.28173828,hallway
83.54,279.330657959,179.845336914,287.0,213.0,272.0,148.0,897.387756348,-450.047607422,2144.53735352,968.423095703,-709.160095215,2174.53735352,830.477600098,-207.619384766,2114.53735352,hallway
83.571,280.184356689,176.392059326,287.0,199.0,274.0,148.0,915.284240723,-429.463165283,2171.76855469,980.550415039,-609.948547363,2201.76855469,856.193359375,-210.293136597,2141.76855469,hallway
83.618,280.915008545,176.862686157,285.0,193.0,276.0,156.0,936.016357422,-440.180297852,2207.54077148,980.788757324,-572.780639648,2237.54077148,885.765625,-274.892700195,2177.54077148,hallway
83.649,280.703552246,174.171768188,285.0,187.0,276.0,156.0,967.795898438,-434.346923828,2286.48974609,1015.39465332,-544.251464844,2316.48974609,917.879882812,-284.859222412,2256.48974609,hallway
83.68,280.824829102,174.183609009,285.0,187.0,276.0,156.0,988.333374023,-443.215698242,2332.66674805,1035.63562012,-555.100646973,2362.66674805,936.663513184,-290.688598633,2302.66674805,hallway
83.712,280.763549805,174.067596436,285.0,187.0,276.0,156.0,1002.38000488,-448.779998779,2367.02001953,1050.69384766,-563.171813965,2397.02001953,950.637512207,-295.025360107,2337.02001953,hallway
83.743,280.493041992,174.309249878,285.0,187.0,276.0,156.0,1005.6739502,-453.282623291,2380.13037109,1056.44055176,-566.252075195,2410.13037109,955.970458984,-296.680419922,2350.13037109,hallway
83.774,280.791320801,174.079345703,285.0,187.0,276.0,156.0,1009.53997803,-451.979980469,2383.37988281,1057.86486816,-567.01550293,2413.37988281,957.292236328,-297.090637207,2353.37988281,hallway
83.805,280.762939453,173.87890625,285.0,187.0,276.0,156.0,1009.30609131,-450.306121826,2383.38769531,1057.86828613,-567.017333984,2413.38769531,957.295471191,-297.09161377,2353.38769531,hallway
83.837,280.571105957,174.37890625,285.0,187.0,276.0,158.0,1008.0425415,-454.638275146,2384.19140625,1058.22058105,-567.206115723,2414.19140625,957.622375488,-313.703918457,2354.19140625,hallway
83.884,280.650939941,174.357788086,285.0,187.0,276.0,158.0,1009.39587402,-454.770843506,2385.8125,1058.93115234,-567.587036133,2415.8125,958.281738281,-313.919921875,2355.8125,hallway
83.899,280.716705322,174.583099365,285.0,187.0,276.0,158.0,1009.71429443,-456.551025391,2385.26513672,1058.69128418,-567.458435059,2415.26513672,958.059082031,-313.846984863,2355.26513672,hallway
83.93,280.503265381,174.390228271,285.0,187.0,276.0,158.0,1007.82611084,-454.891326904,2385.02172852,1058.58459473,-567.401245117,2415.02172852,957.960144043,-313.814544678,2355.02172852,hallway
83.977,280.72076416,174.458251953,285.0,187.0,276.0,158.0,1010.16326904,-455.693878174,2386.24487305,1059.12072754,-567.688659668,2416.24487305,958.457641602,-313.977539062,2356.24487305,hallway
84.024,280.657836914,174.318313599,285.0,187.0,276.0,158.0,1009.77087402,-454.583343506,2386.5625,1059.2598877,-567.763244629,2416.5625,958.586791992,-314.019866943,2356.5625,hallway
84.055,280.42364502,174.615539551,285.0,187.0,276.0,158.0,1007.06671143,-456.733337402,2384.80004883,1058.48742676,-567.349121094,2414.80004883,957.869934082,-313.785003662,2354.80004883,hallway
84.087,280.18157959,174.600341797,285.0,187.0,276.0,158.0,1006.38098145,-457.214294434,2387.97631836,1059.87963867,-568.095397949,2417.97631836,959.16192627,-314.208251953,2357.97631836,hallway
84.118,280.573730469,174.428756714,285.0,187.0,276.0,158.0,1007.6595459,-454.872314453,2383.23388672,1057.80090332,-566.981201172,2413.23388672,957.232849121,-313.576324463,2353.23388672,hallway
84.149,280.6456604,174.406829834,285.0,187.0,276.0,158.0,1007.33337402,-454.270843506,2381.04174805,1056.83996582,-566.466125488,2411.04174805,956.341186523,-313.284210205,2351.04174805,hallway
84.181,280.58581543,174.619613647,285.0,187.0,276.0,158.0,1010.06378174,-457.510620117,2388.68066406,1060.18835449,-568.260925293,2418.68066406,959.448486328,-314.302093506,2358.68066406,hallway
84.212,280.436004639,174.19581604,285.0,187.0,276.0,158.0,1008.15557861,-453.666687012,2387.13330078,1059.51013184,-567.897338867,2417.13330078,958.819091797,-314.095916748,2357.13330078,hallway
84.243,280.777282715,174.587158203,285.0,187.0,276.0,158.0,1008.44000244,-455.779998779,2381.06005859,1056.84802246,-566.470458984,2411.06005859,956.348571777,-313.286651611,2351.06005859,hallway
84.274,280.582641602,174.222167969,285.0,187.0,276.0,158.0,1006.51062012,-452.595733643,2380.34033203,1056.53259277,-566.301330566,2410.34033203,956.055847168,-313.190765381,2350.34033203,hallway
84.306,280.577850342,174.334320068,285.0,187.0,276.0,158.0,1006.6595459,-453.617004395,2380.78710938,1056.72839355,-566.40637207,2410.78710938,956.237548828,-313.250274658,2350.78710938,hallway
84.368,280.350402832,174.34286499,285.0,187.0,276.0,158.0,1007.36364746,-454.863647461,2386.95458984,1059.4317627,-567.85534668,2416.95458984,958.746337891,-314.072113037,2356.95458984,hallway
84.399,280.722869873,174.563476562,285.0,187.0,276.0,158.0,1011.12243652,-457.0,2388.46923828,1060.09570312,-568.211242676,2418.46923828,959.362487793,-314.273925781,2358.46923828,hallway
84.431,280.504150391,174.71383667,285.0,187.0,276.0,158.0,1007.04351807,-457.239135742,2383.15209961,1057.76501465,-566.961975098,2413.15209961,957.199584961,-313.565429688,2353.15209961,hallway
84.462,280.581665039,174.249801636,285.0,187.0,276.0,158.0,1009.48931885,-454.170196533,2387.40429688,1059.62890625,-567.96105957,2417.40429688,958.929260254,-314.132019043,2357.40429688,hallway
84.509,280.394622803,175.077697754,285.0,187.0,276.0,162.0,1006.65911865,-460.522735596,2384.40917969,1058.31604004,-567.257385254,2414.40917969,957.710876465,-346.757415771,2354.40917969,hallway
84.524,280.273864746,175.179718018,285.0,187.0,276.0,162.0,1006.60467529,-461.813964844,2386.67431641,1059.30895996,-567.789489746,2416.67431641,958.632385254,-347.091003418,2356.67431641,hallway
84.556,280.509368896,175.503143311,285.0,187.0,276.0,162.0,1009.52172852,-464.956542969,2388.91308594,1060.2902832,-568.315490723,2418.91308594,959.543029785,-347.42074585,2358.91308594,hallway
84.649,280.186920166,174.983062744,285.0,187.0,276.0,162.0,1005.82922363,-460.146331787,2386.56079102,1059.25915527,-567.762878418,2416.56079102,958.586120605,-347.074279785,2356.56079102,hallway
84.681,280.351043701,175.350799561,285.0,187.0,276.0,162.0,1007.70458984,-463.454559326,2387.75,1059.78039551,-568.042236328,2417.75,959.069885254,-347.249450684,2357.75,hallway
84.712,280.42477417,175.267089844,285.0,187.0,276.0,162.0,1007.06671143,-462.17779541,2384.77783203,1058.47766113,-567.343933105,2414.77783203,957.860900879,-346.811706543,2354.77783203,hallway
84.743,280.344207764,175.208328247,285.0,187.0,276.0,162.0,1007.52276611,-462.204559326,2387.45458984,1059.65100098,-567.972839355,2417.45458984,958.949768066,-347.205963135,2357.45458984,hallway
84.774,280.577636719,175.505783081,285.0,187.0,276.0,162.0,1008.10632324,-464.063812256,2384.21264648,1058.22998047,-567.211181641,2414.21264648,957.630981445,-346.72845459,2354.21264648,hallway
84.821,280.355529785,175.243331909,285.0,187.0,276.0,162.0,1008.0682373,-462.704559326,2388.52270508,1060.11914062,-568.223754883,2418.52270508,959.384216309,-347.363250732,2358.52270508,hallway
84.868,280.264282227,175.190719604,285.0,187.0,276.0,162.0,1004.65118408,-461.046508789,2382.23266602,1057.36206055,-566.74597168,2412.23266602,956.825622559,-346.436859131,2352.23266602,hallway
84.899,280.267944336,175.35848999,285.0,187.0,276.0,162.0,1006.79071045,-463.418609619,2387.23266602,1059.55371094,-567.920715332,2417.23266602,958.85949707,-347.173248291,2357.23266602,hallway
84.931,280.478912354,175.210098267,285.0,187.0,276.0,162.0,1007.44445801,-461.666687012,2384.60009766,1058.39978027,-567.302185059,2414.60009766,957.788574219,-346.785522461,2354.60009766,hallway
84.962,280.429748535,175.261642456,285.0,187.0,276.0,162.0,1005.222229,-461.266662598,2380.3112793,1056.51977539,-566.294555664,2410.3112793,956.044006348,-346.153869629,2350.3112793,hallway
