start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height
90.0,91.0,0.56975,0.14874,0.57708,0.14625,0.53488,0.69499,0.20596,0.54017,0.16285,0.17326,0.51426,0.89485,0.25789,0.05163,0.29564,0.33385,0.30112,0.09406
91.0,92.0,0.35087,0.15709,0.38845,0.04584,0.35973,0.66978,0.18434,0.3413,0.03638,0.04312,0.56174,0.92033,0.36397,0.05752,0.29177,0.36465,0.33568,0.04914
92.0,93.0,0.28001,0.15837,0.04436,0.04386,0.30831,0.66219,0.17636,0.03181,0.035,0.03569,0.59639,0.9651,0.06173,0.01151,0.30017,0.35061,0.06025,0.01149
93.0,94.0,0.26704,0.14842,0.02836,0.07112,0.29926,0.66759,0.17468,0.03016,0.04776,0.06783,0.62995,0.97855,0.09935,0.03734,0.31639,0.34482,0.10801,0.0557
94.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,97.0,0.35546,0.37933,0.16937,0.48114,0.35652,0.51566,0.21443,0.11659,0.42146,0.37573,0.5005,0.85629,0.53948,0.39521,0.28233,0.34895,0.46754,0.37965
97.0,98.0,0.52756,0.27316,0.96074,0.1574,0.4952,0.57437,0.16495,0.8079,0.1063,0.18348,0.63949,0.99448,0.49181,0.04139,0.32335,0.35803,0.50164,0.06427
98.0,99.0,0.93927,0.22253,0.31229,0.33568,0.85734,0.64829,0.21996,0.58309,0.35955,0.5304,0.23842,0.86718,0.49553,0.19042,0.13787,0.33089,0.42051,0.09382
99.0,100.0,1.0,0.72472,0.03155,0.10292,0.97576,0.22801,0.27632,0.08665,0.1231,0.09055,0.00597,0.09931,0.07001,0.16759,0.00707,0.91419,0.0801,0.19564
100.0,101.0,0.93535,0.31269,0.1085,0.33446,0.87488,0.58272,0.24225,0.24219,0.29678,0.4241,0.49169,0.66485,0.22823,0.21126,0.32365,0.45665,0.15125,0.13555
101.0,102.0,0.71653,0.19887,0.85227,0.15129,0.66066,0.6631,0.21521,0.81914,0.14732,0.0815,0.57953,0.84489,0.38957,0.07698,0.34973,0.35357,0.41677,0.08939
102.0,103.0,0.34596,0.23601,0.8217,0.23442,0.34627,0.63322,0.21323,0.80633,0.23617,0.13214,0.50636,0.86682,0.30396,0.04236,0.28741,0.34037,0.29081,0.04121
103.0,104.0,0.10386,0.0982,0.23651,0.05375,0.10243,0.78608,0.26096,0.38958,0.11692,0.37109,0.62085,0.75011,0.17223,0.07053,0.40525,0.3419,0.13402,0.08064
104.0,105.0,0.0737,0.08084,0.055,0.05215,0.02639,0.85464,0.31424,0.06065,0.05032,0.08181,0.56653,0.66838,0.01292,0.02869,0.425,0.32009,0.03143,0.03782
105.0,106.0,0.06292,0.07939,0.01961,0.01928,0.01597,0.85492,0.31297,0.01076,0.02659,0.04093,0.5676,0.66164,0.001,0.001,0.42447,0.32927,0.0145,0.0122
106.0,107.0,0.06112,0.07952,0.02665,0.03441,0.017,0.85159,0.30981,0.02934,0.03882,0.03091,0.5676,0.66164,0.001,0.001,0.42102,0.3349,0.01111,0.00939
107.0,108.0,0.06876,0.07681,0.05885,0.04235,0.02157,0.85826,0.31373,0.05306,0.05542,0.0671,0.56954,0.66164,0.02934,0.001,0.42688,0.32792,0.04875,0.01954
108.0,109.0,0.06208,0.06101,0.02558,0.02612,0.02124,0.86627,0.3064,0.04306,0.03076,0.06824,0.56657,0.66164,0.01274,0.001,0.41648,0.34098,0.02313,0.01986
109.0,110.0,0.05014,0.08681,0.03754,0.05408,0.001,0.84859,0.31424,0.08563,0.03461,0.11752,0.55269,0.66164,0.001,0.001,0.41406,0.32702,0.03946,0.03368
110.0,111.0,0.04995,0.05495,0.06446,0.02343,0.01939,0.86027,0.29519,0.04369,0.02224,0.11888,0.55404,0.66164,0.01431,0.001,0.39464,0.36093,0.04487,0.03406
111.0,112.0,0.08403,0.04195,0.25752,0.02496,0.04678,0.88346,0.30494,0.21784,0.09511,0.26139,0.63718,0.65246,0.14579,0.02522,0.47218,0.35302,0.2777,0.06915
112.0,113.0,0.13096,0.04485,0.06102,0.03014,0.09045,0.88711,0.31101,0.08074,0.05211,0.08279,0.64165,0.60973,0.07321,0.01402,0.48212,0.38609,0.10343,0.03282
113.0,114.0,0.12015,0.05339,0.16574,0.04885,0.07604,0.88221,0.31445,0.21858,0.04642,0.07746,0.59914,0.61445,0.31565,0.001,0.45313,0.37549,0.41101,0.02119
114.0,115.0,0.18952,0.04023,0.06586,0.02496,0.14134,0.91139,0.32916,0.06534,0.02647,0.0734,0.33701,0.58327,0.09564,0.01901,0.25709,0.3842,0.11576,0.01317
115.0,116.0,0.19377,0.02452,0.03861,0.02654,0.14163,0.93528,0.33603,0.04556,0.03451,0.02847,0.31909,0.58823,0.04279,0.02605,0.24696,0.36772,0.05647,0.03603
116.0,117.0,0.13554,0.0785,0.22741,0.08933,0.09855,0.85201,0.30858,0.15083,0.17698,0.32185,0.41489,0.63926,0.1102,0.03329,0.3019,0.36036,0.13311,0.07291
117.0,118.0,0.08408,0.10665,0.2465,0.0632,0.10704,0.75471,0.23523,0.3377,0.1312,0.28028,0.65174,0.82132,0.32963,0.04474,0.39475,0.3308,0.2962,0.06876
118.0,119.0,0.30213,0.14949,0.66875,0.09597,0.31209,0.69552,0.20796,0.64482,0.09296,0.07234,0.57777,0.86809,0.19614,0.04338,0.3265,0.35091,0.1911,0.05127
119.0,120.0,0.56922,0.09486,0.30058,0.14352,0.54102,0.76088,0.23065,0.32502,0.21984,0.31711,0.64481,0.80784,0.28752,0.13342,0.40712,0.35403,0.37518,0.07475
120.0,121.0,0.57356,0.03871,0.05882,0.03175,0.55502,0.85729,0.27819,0.06152,0.04714,0.04966,0.44781,0.65377,0.10958,0.02476,0.31796,0.39876,0.12218,0.02236
121.0,122.0,0.58235,0.03214,0.01791,0.01846,0.56493,0.86808,0.28253,0.0198,0.01626,0.02293,0.39347,0.64605,0.02262,0.01198,0.28201,0.39851,0.02768,0.01595
122.0,123.0,0.57912,0.03154,0.02264,0.01231,0.56121,0.86649,0.28057,0.02956,0.01638,0.03381,0.40145,0.64436,0.02788,0.01272,0.28603,0.40354,0.03193,0.01798
123.0,124.0,0.58249,0.04429,0.06292,0.07854,0.56252,0.84658,0.273,0.0668,0.09171,0.04158,0.42992,0.64512,0.07038,0.01252,0.30026,0.41602,0.08809,0.01627
124.0,125.0,0.58945,0.03364,0.04543,0.04767,0.56805,0.85127,0.26849,0.04158,0.06669,0.06956,0.43495,0.64333,0.04195,0.01269,0.30016,0.42555,0.05881,0.02602
125.0,126.0,0.57473,0.04256,0.10014,0.02041,0.55484,0.84789,0.2728,0.10754,0.02879,0.03682,0.41129,0.6531,0.0442,0.03694,0.28636,0.40883,0.05028,0.0473
126.0,127.0,0.57053,0.11776,0.05431,0.18602,0.54628,0.76366,0.25439,0.0433,0.22993,0.15167,0.45604,0.69004,0.1021,0.03619,0.30135,0.40736,0.08191,0.07831
127.0,128.0,0.56416,0.20811,0.02629,0.03596,0.53929,0.68061,0.24919,0.0269,0.04019,0.02574,0.53447,0.64329,0.03737,0.0171,0.35009,0.45771,0.04861,0.01991
128.0,129.0,0.5641,0.2199,0.0379,0.0828,0.54059,0.67483,0.25534,0.03812,0.08617,0.0526,0.51872,0.64066,0.05624,0.01772,0.3458,0.44915,0.07211,0.02244
129.0,130.0,0.55963,0.21161,0.02396,0.05293,0.53567,0.67954,0.25186,0.02402,0.05587,0.03229,0.52597,0.64542,0.03369,0.01425,0.34714,0.45099,0.04299,0.01902
130.0,131.0,0.56004,0.2041,0.02506,0.02944,0.53635,0.687,0.25323,0.02663,0.02917,0.01601,0.52618,0.6459,0.02723,0.01667,0.34863,0.44814,0.03053,0.01824
131.0,132.0,0.55759,0.19145,0.02267,0.01134,0.53451,0.69963,0.25542,0.02281,0.01015,0.02348,0.51442,0.64512,0.02688,0.01536,0.34262,0.445,0.03478,0.02035
132.0,133.0,0.55761,0.20118,0.01192,0.03573,0.53429,0.6903,0.25427,0.01172,0.03534,0.01511,0.51648,0.6511,0.03237,0.0264,0.34305,0.4418,0.0382,0.03001
133.0,134.0,0.56435,0.104,0.03798,0.10483,0.53855,0.76566,0.24517,0.03601,0.09452,0.05799,0.43649,0.71533,0.0598,0.01269,0.28035,0.40256,0.07084,0.02339
134.0,135.0,0.55592,0.06456,0.05486,0.03995,0.53042,0.797,0.243,0.05674,0.04067,0.02766,0.4192,0.71163,0.03124,0.01101,0.26694,0.40995,0.03436,0.01382
135.0,136.0,0.54937,0.06073,0.03652,0.02206,0.52466,0.80145,0.24416,0.03584,0.02599,0.02572,0.41154,0.71433,0.027,0.01273,0.26238,0.40537,0.03243,0.01644
136.0,137.0,0.56215,0.05668,0.09657,0.03474,0.53594,0.80337,0.24282,0.09373,0.01911,0.07251,0.44175,0.7126,0.06916,0.01197,0.28247,0.40941,0.08003,0.03029
137.0,138.0,0.58231,0.1725,0.05192,0.31792,0.55358,0.70209,0.24012,0.04319,0.29177,0.16628,0.51679,0.6778,0.07145,0.09105,0.33138,0.4449,0.11699,0.05722
138.0,139.0,0.54794,0.33706,0.16143,0.05168,0.52796,0.57955,0.26966,0.17484,0.05667,0.05041,0.4761,0.64448,0.11382,0.09029,0.32949,0.42012,0.12689,0.11713
139.0,140.0,0.52059,0.3284,0.15013,0.03865,0.50112,0.58729,0.26925,0.15711,0.05548,0.11423,0.58251,0.72368,0.20144,0.03337,0.40696,0.34773,0.26617,0.06549
140.0,141.0,0.55519,0.34275,0.12519,0.04129,0.53256,0.56914,0.25753,0.12979,0.0496,0.05432,0.52585,0.7159,0.07508,0.01429,0.35418,0.37704,0.0978,0.02978
141.0,142.0,0.53334,0.34691,0.02066,0.01726,0.51236,0.56631,0.25955,0.02183,0.01903,0.01214,0.53062,0.71921,0.03832,0.01113,0.35897,0.37029,0.04336,0.01376
142.0,143.0,0.50797,0.33961,0.1159,0.03738,0.48854,0.57459,0.26359,0.12326,0.04581,0.05831,0.60976,0.72916,0.1894,0.039,0.41928,0.35331,0.23603,0.05826
143.0,144.0,0.55395,0.36122,0.25826,0.14503,0.52894,0.54932,0.24948,0.24706,0.13357,0.21466,0.59384,0.6942,0.1268,0.08673,0.39178,0.4102,0.11003,0.11456
144.0,145.0,0.60201,0.13915,0.12591,0.12323,0.55978,0.70062,0.20408,0.09624,0.16303,0.24229,0.56511,0.80714,0.12757,0.05297,0.32435,0.40867,0.07244,0.02614
145.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,147.0,0.57663,0.06612,0.04043,0.06271,0.55238,0.80873,0.25575,0.03219,0.05982,0.15095,0.40429,0.72062,0.12678,0.001,0.26755,0.3777,0.11511,0.04613
147.0,148.0,0.52004,0.06021,0.11895,0.1663,0.50564,0.87485,0.31446,0.12098,0.1968,0.35201,0.45089,0.57539,0.30086,0.21891,0.35238,0.42036,0.45762,0.20777
148.0,149.0,0.55857,0.20301,0.18172,0.06289,0.56151,0.7795,0.37661,0.2726,0.10213,0.21038,0.43135,0.41268,0.06147,0.09179,0.38862,0.50413,0.07685,0.17248
149.0,150.0,0.56255,0.21227,0.07029,0.03538,0.56609,0.77035,0.37848,0.10168,0.05489,0.04256,0.37606,0.44067,0.02207,0.03126,0.33991,0.47051,0.04001,0.05145
150.0,151.0,0.54823,0.22653,0.01367,0.03055,0.54824,0.7531,0.37694,0.01847,0.04273,0.02435,0.37376,0.42203,0.001,0.01187,0.33653,0.49383,0.00648,0.01667
151.0,152.0,0.56034,0.21599,0.11139,0.04494,0.5631,0.76539,0.37743,0.15411,0.06572,0.04248,0.4334,0.43386,0.23814,0.03211,0.39074,0.47933,0.34945,0.04529
152.0,153.0,0.60276,0.22871,0.14059,0.0972,0.61561,0.75199,0.37933,0.20002,0.12137,0.11417,0.65067,0.40603,0.19142,0.10029,0.59184,0.51007,0.31409,0.14052
153.0,154.0,0.55389,0.30334,0.001,0.001,0.56413,0.69017,0.42221,0.001,0.001,0.001,0.82107,0.30772,0.001,0.001,0.81253,0.58242,0.001,0.001
154.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,156.0,0.52819,0.29049,0.34704,0.05627,0.52855,0.70673,0.42411,0.4742,0.07577,0.27739,0.82936,0.29942,0.06186,0.01173,0.82319,0.59099,0.0667,0.04175
156.0,157.0,0.66562,0.26166,0.13484,0.06841,0.69969,0.72465,0.39517,0.1902,0.10095,0.18315,0.9387,0.29287,0.0395,0.02459,0.88279,0.62735,0.11831,0.02532
157.0,158.0,0.61292,0.24277,0.29376,0.03208,0.64144,0.76341,0.42057,0.42822,0.05432,0.09244,0.9624,0.24617,0.03408,0.02496,0.95033,0.66082,0.1011,0.02961
158.0,159.0,0.5769,0.24279,0.00809,0.00399,0.59491,0.76512,0.42327,0.01097,0.00435,0.00734,0.94114,0.22887,0.01135,0.01193,0.93384,0.68002,0.01632,0.01794
159.0,160.0,0.5761,0.24356,0.00419,0.0023,0.59389,0.7643,0.42347,0.00574,0.00284,0.00253,0.94036,0.22514,0.001,0.001,0.9334,0.68451,0.00182,0.0012
160.0,161.0,0.57638,0.2435,0.00331,0.00192,0.59428,0.76445,0.42357,0.00429,0.00213,0.00301,0.94968,0.22514,0.02341,0.001,0.94287,0.68443,0.0372,0.00126
161.0,162.0,0.57612,0.24362,0.00287,0.00185,0.59394,0.76429,0.42355,0.00369,0.00209,0.00288,0.94086,0.22514,0.00931,0.001,0.93403,0.68445,0.01464,0.00124
162.0,163.0,0.57173,0.24087,0.02858,0.01,0.58724,0.76521,0.41984,0.04817,0.01307,0.06016,0.94036,0.2479,0.001,0.04264,0.9271,0.65936,0.03276,0.05974
163.0,164.0,0.56216,0.24347,0.03278,0.01101,0.57041,0.74944,0.40057,0.05192,0.02264,0.05043,0.88879,0.2684,0.11752,0.02418,0.84447,0.65123,0.20297,0.04382
164.0,165.0,0.55874,0.24688,0.001,0.001,0.56588,0.74495,0.39988,0.001,0.001,0.001,0.8509,0.27233,0.001,0.001,0.80695,0.64721,0.001,0.001
165.0,166.0,0.55897,0.2486,0.01464,0.01313,0.56648,0.74387,0.40138,0.01649,0.01092,0.04559,0.8509,0.27193,0.001,0.01252,0.80931,0.64633,0.02281,0.01968
166.0,167.0,0.55666,0.25398,0.00581,0.0034,0.56451,0.74051,0.4061,0.00793,0.00423,0.00356,0.85544,0.27233,0.0223,0.001,0.82115,0.64148,0.03424,0.00137
167.0,168.0,0.55569,0.25482,0.0057,0.0038,0.56324,0.73946,0.40601,0.00801,0.00488,0.01092,0.85736,0.27155,0.02394,0.00686,0.82287,0.64252,0.03874,0.01071
168.0,169.0,0.55696,0.25359,0.09704,0.01879,0.56127,0.73006,0.3889,0.1328,0.03017,0.14809,0.72522,0.28202,0.38471,0.04928,0.67416,0.64622,0.63555,0.06368
169.0,170.0,0.51265,0.23535,0.06905,0.03111,0.50556,0.74801,0.38422,0.09617,0.04112,0.05212,0.54551,0.33831,0.06321,0.09766,0.49981,0.58403,0.08487,0.15678
170.0,171.0,0.54438,0.23095,0.08134,0.02668,0.5499,0.77145,0.41107,0.1392,0.06977,0.24058,0.48587,0.4624,0.05647,0.0284,0.47106,0.4012,0.10369,0.08465
171.0,172.0,0.55256,0.23662,0.00631,0.0157,0.56406,0.77777,0.43085,0.00838,0.02377,0.01499,0.53007,0.468,0.02413,0.01412,0.53423,0.3674,0.04052,0.02323
172.0,173.0,0.55272,0.23888,0.00325,0.0034,0.56428,0.77499,0.43089,0.00447,0.00489,0.00459,0.52287,0.46305,0.001,0.00976,0.52713,0.37365,0.00213,0.01556
173.0,174.0,0.55263,0.23964,0.00301,0.00338,0.56414,0.77393,0.43072,0.004,0.00467,0.00365,0.52287,0.46816,0.001,0.01252,0.52697,0.3673,0.00183,0.02017
174.0,175.0,0.55558,0.23912,0.02654,0.01262,0.56662,0.76996,0.42373,0.02606,0.03564,0.12923,0.50955,0.46572,0.04267,0.01408,0.50701,0.3798,0.10371,0.0419
175.0,176.0,0.53463,0.23362,0.11469,0.06325,0.5345,0.7564,0.39336,0.17545,0.10805,0.15473,0.43443,0.40576,0.09435,0.05828,0.40614,0.49265,0.18129,0.11131
176.0,177.0,0.5107,0.17372,0.10801,0.136,0.49954,0.7906,0.35002,0.13454,0.15744,0.15409,0.4011,0.52872,0.10321,0.10628,0.33829,0.41197,0.12721,0.12076
177.0,178.0,0.59166,0.17572,0.12052,0.05385,0.57908,0.74983,0.30087,0.12314,0.09454,0.23015,0.43506,0.62406,0.09969,0.09305,0.32809,0.38966,0.08707,0.08306
178.0,179.0,0.56538,0.22474,0.06358,0.08191,0.54316,0.67505,0.26094,0.0811,0.12103,0.18606,0.44946,0.72062,0.03714,0.08575,0.30304,0.36872,0.054,0.05747
179.0,180.0,0.58051,0.26153,0.06748,0.01994,0.55037,0.62527,0.23352,0.07226,0.02922,0.06733,0.4989,0.76781,0.04786,0.001,0.31189,0.37972,0.04418,0.02205
180.0,181.0,0.55006,0.26369,0.02393,0.01014,0.52297,0.62243,0.23184,0.02395,0.00997,0.00436,0.44086,0.76781,0.05446,0.001,0.27108,0.3831,0.05838,0.00207
181.0,182.0,0.55299,0.26762,0.00859,0.02861,0.52555,0.61918,0.23176,0.0093,0.03046,0.01618,0.4513,0.76427,0.18364,0.02216,0.27787,0.38617,0.18853,0.02822
182.0,183.0,0.55605,0.33694,0.00708,0.0464,0.52824,0.5624,0.23169,0.00807,0.04422,0.01236,0.62085,0.65489,0.02392,0.05103,0.3885,0.47705,0.0259,0.05143
183.0,184.0,0.5535,0.33187,0.01203,0.01549,0.52597,0.56653,0.23163,0.01217,0.01484,0.007,0.63495,0.65757,0.0949,0.01647,0.39747,0.47491,0.10011,0.01709
184.0,185.0,0.55581,0.33365,0.01029,0.00614,0.52831,0.56575,0.23308,0.01066,0.00547,0.00691,0.57223,0.6714,0.02241,0.00987,0.35809,0.46082,0.02306,0.01121
185.0,186.0,0.55521,0.33029,0.00933,0.00529,0.52781,0.56859,0.23327,0.00961,0.00498,0.00545,0.57692,0.67343,0.02341,0.001,0.36134,0.4588,0.0246,0.00227
186.0,187.0,0.55489,0.27867,0.02093,0.03394,0.52732,0.61035,0.23217,0.0236,0.03242,0.02704,0.51168,0.75896,0.17996,0.03372,0.31741,0.38976,0.18493,0.03797
187.0,188.0,0.55733,0.26787,0.03141,0.01905,0.5292,0.61839,0.23083,0.0325,0.01622,0.01691,0.4514,0.76781,0.03825,0.001,0.2774,0.38512,0.04053,0.00605
188.0,189.0,0.55178,0.26698,0.00444,0.00665,0.52449,0.61975,0.23186,0.00597,0.00552,0.02034,0.42595,0.76585,0.04691,0.00976,0.26137,0.38473,0.04585,0.01083
189.0,190.0,0.55137,0.26705,0.00741,0.0038,0.52436,0.62039,0.23301,0.00769,0.00366,0.00403,0.41907,0.76418,0.00991,0.01185,0.25781,0.38385,0.01034,0.01301
190.0,191.0,0.55093,0.26711,0.00457,0.00432,0.52396,0.62032,0.23298,0.00472,0.00431,0.00336,0.42015,0.76388,0.01556,0.01208,0.25849,0.38416,0.0164,0.01315
191.0,192.0,0.57533,0.25347,0.16855,0.02734,0.54376,0.62766,0.22704,0.1512,0.01526,0.12029,0.48482,0.7674,0.11863,0.00529,0.29621,0.39312,0.10584,0.03836
192.0,193.0,0.61071,0.36096,0.05885,0.23369,0.5722,0.53614,0.21912,0.02611,0.19623,0.20189,0.52585,0.64099,0.04395,0.13227,0.31688,0.51156,0.09811,0.09591
193.0,194.0,0.55278,0.40655,0.15227,0.06426,0.52902,0.51169,0.2529,0.14393,0.0603,0.19517,0.54426,0.70472,0.34637,0.10111,0.36404,0.39425,0.45576,0.1692
194.0,195.0,0.55628,0.41683,0.16596,0.02129,0.53349,0.50469,0.25847,0.16526,0.03077,0.13465,0.47761,0.7438,0.19251,0.0143,0.32186,0.35019,0.25381,0.05112
195.0,196.0,0.55693,0.42112,0.04788,0.0071,0.53435,0.50069,0.25781,0.04705,0.00957,0.03931,0.42364,0.73649,0.02892,0.01218,0.28257,0.358,0.03872,0.01579
196.0,197.0,0.54476,0.40346,0.09085,0.07423,0.52308,0.51649,0.25893,0.09745,0.07879,0.00832,0.46322,0.75011,0.13991,0.03626,0.31075,0.3434,0.15862,0.0444
197.0,198.0,0.57035,0.36851,0.19118,0.14031,0.54189,0.53857,0.24015,0.16303,0.10812,0.28635,0.53919,0.75826,0.08543,0.06572,0.34514,0.37426,0.06719,0.06393
198.0,199.0,0.57691,0.25771,0.152,0.0542,0.54254,0.6181,0.21742,0.12388,0.03956,0.19223,0.48052,0.79282,0.09696,0.01634,0.28422,0.39175,0.06673,0.05179
199.0,200.0,0.54037,0.25195,0.07364,0.00885,0.51509,0.63488,0.23629,0.07162,0.01403,0.04163,0.46084,0.75932,0.04175,0.01662,0.28786,0.38145,0.05235,0.02735
200.0,201.0,0.59369,0.24559,0.16162,0.02265,0.562,0.63808,0.2331,0.16738,0.02712,0.03101,0.49029,0.75601,0.07233,0.001,0.30694,0.39066,0.0856,0.0104
201.0,202.0,0.62229,0.2349,0.02203,0.0456,0.59547,0.662,0.25618,0.03396,0.01474,0.25304,0.34913,0.74678,0.26279,0.03699,0.22874,0.35361,0.24992,0.05455
202.0,203.0,0.53329,0.18511,0.20341,0.1049,0.52327,0.76492,0.33233,0.25655,0.12246,0.1448,0.35246,0.5549,0.2395,0.03539,0.28549,0.40972,0.35055,0.03865
203.0,204.0,0.48865,0.15309,0.07048,0.13209,0.47441,0.8157,0.35384,0.09374,0.13928,0.20341,0.43289,0.47736,0.32329,0.11623,0.36898,0.46379,0.47032,0.12534
204.0,205.0,0.56524,0.19236,0.14793,0.07147,0.57983,0.8262,0.42104,0.25151,0.17187,0.33967,0.51001,0.44481,0.2897,0.02956,0.508,0.40999,0.55624,0.1121
205.0,206.0,0.57721,0.17558,0.00488,0.00416,0.59917,0.85995,0.43858,0.00724,0.00615,0.00431,0.59742,0.44929,0.001,0.001,0.61094,0.3819,0.00217,0.00169
206.0,207.0,0.57407,0.18862,0.03787,0.08452,0.59331,0.83867,0.43159,0.07873,0.16313,0.19484,0.58897,0.44497,0.0683,0.01868,0.59476,0.39634,0.1674,0.06821
207.0,208.0,0.52699,0.2338,0.12852,0.03186,0.52441,0.75379,0.39014,0.19273,0.04973,0.13038,0.42774,0.36834,0.12935,0.07131,0.39674,0.54099,0.22845,0.13184
208.0,209.0,0.53171,0.24443,0.04551,0.02126,0.53169,0.74855,0.40113,0.07175,0.01727,0.16456,0.73907,0.32088,0.3229,0.02196,0.70312,0.58787,0.56423,0.01595
209.0,210.0,0.52937,0.2526,0.01293,0.01054,0.53057,0.74761,0.41469,0.01686,0.00991,0.0322,0.82587,0.30014,0.02262,0.02468,0.80522,0.59932,0.04634,0.03486
210.0,211.0,0.527,0.25643,0.0046,0.00314,0.52778,0.74436,0.41689,0.00618,0.00374,0.00451,0.83599,0.28372,0.001,0.00529,0.81854,0.61744,0.00269,0.00784
211.0,212.0,0.52691,0.25658,0.00444,0.00272,0.52768,0.74428,0.41705,0.00595,0.00307,0.00458,0.83599,0.28366,0.001,0.00561,0.81879,0.61736,0.00272,0.00833
212.0,213.0,0.52932,0.25521,0.04472,0.01014,0.53075,0.74551,0.41635,0.0662,0.01388,0.01177,0.84427,0.28348,0.10706,0.00638,0.82586,0.61825,0.16998,0.01019
213.0,214.0,0.55835,0.24038,0.01948,0.01349,0.57017,0.76771,0.42268,0.03541,0.03066,0.06364,0.99938,0.28314,0.02204,0.0075,0.99027,0.61266,0.06416,0.01689
214.0,215.0,0.5577,0.23959,0.01453,0.00854,0.57031,0.77196,0.42766,0.02139,0.01189,0.0055,1.0,0.28099,0.001,0.01139,1.0,0.61068,0.00356,0.01763
215.0,216.0,0.55853,0.2409,0.01483,0.00425,0.57142,0.77033,0.42765,0.02181,0.00542,0.00436,1.0,0.27233,0.001,0.001,0.99998,0.6216,0.00291,0.00149
216.0,217.0,0.55974,0.2403,0.00317,0.00197,0.57302,0.77101,0.42755,0.00423,0.00242,0.0026,1.0,0.27233,0.001,0.001,0.9998,0.62169,0.00191,0.00123
217.0,218.0,0.55945,0.2404,0.00389,0.00213,0.57265,0.77093,0.42761,0.00532,0.00255,0.00268,1.0,0.27233,0.001,0.001,0.99992,0.62163,0.00196,0.00124
218.0,219.0,0.55922,0.24031,0.00433,0.00489,0.5723,0.77092,0.42743,0.00562,0.00529,0.01025,1.0,0.27233,0.001,0.001,0.99958,0.6218,0.00626,0.00234
219.0,220.0,0.55554,0.24206,0.02143,0.01226,0.56526,0.76182,0.41687,0.03637,0.02731,0.06267,0.97763,0.28202,0.06589,0.01769,0.95826,0.61961,0.13425,0.02133
220.0,221.0,0.54338,0.24615,0.02445,0.00807,0.54898,0.75577,0.41523,0.03529,0.01164,0.01289,0.95527,0.27086,0.001,0.01509,0.93321,0.63488,0.00748,0.02221
