start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
20.0,21.0,3,-76.33,,-70.44,-86.0,,,,,,,,,,,,,,,,,,,,0.9467777777777778,-0.3694444444444444,0.0504444444444444,0.0634117647058823,0.9467777777777778,0.93,0.0963930354535566,1.094,0.766,1.094,0.0637647058823529,0.3694444444444444,-0.39,0.1141009407996184,-0.148,-0.56,0.56,0.0451764705882353,0.1362222222222222,0.006,0.1511769464429099,0.284,-0.144,0.284,-0.4222975046466447,0.5999992618806673,-0.7501066538309398,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21.0,22.0,3,-71.8,,-77.6,-94.8,,,,,,,,,,,,,,,,,,,,0.9319,-0.3788,0.0848999999999999,0.1403157894736842,0.9319,0.893,0.1556887600310311,1.3,0.702,1.3,0.077578947368421,0.3788,-0.369,0.0946327638822834,-0.214,-0.56,0.56,0.0533684210526315,0.1393,0.13,0.1378324707752132,0.374,-0.104,0.374,-0.7433983880175088,-0.0426819251247834,-0.1775816109634476,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
22.0,23.0,3,-80.4,,-86.2,,,,,,,,,,,,,,,,,,,,,0.8758000000000001,-0.4349,0.1195,0.0712631578947368,0.8758000000000001,0.837,0.1302948962929861,1.218,0.726,1.218,0.0397894736842105,0.4349,-0.452,0.0881396051727031,-0.286,-0.57,0.57,0.0429473684210526,0.1229,0.1139999999999999,0.0833351666465004,0.268,-0.03,0.268,-0.4337964958380108,-0.1420960698737506,-0.20354306426347,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
23.0,24.0,6,-80.25,,-84.62,,,,,,,,,,,,,,,,,,,,,0.92,-0.476,0.05575,0.1142666666666666,0.92,0.929,0.1199958332609928,1.168,0.646,1.168,0.0821333333333333,0.476,-0.478,0.0756571212775109,-0.354,-0.608,0.608,0.0373333333333333,0.0805,0.0409999999999999,0.0919398580594945,0.24,-0.092,0.24,-0.142368717685842,0.0133470506536859,0.0029471362856757,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
24.0,25.0,6,-78.4,,-83.9,-103.0,,,,,,,,,,,,,,,,,,,,0.8284,-0.5357999999999999,0.1719,0.1022105263157894,0.8284,0.831,0.0913840248621169,0.984,0.678,0.984,0.1852631578947368,0.5357999999999999,-0.562,0.1761271131881744,-0.19,-0.802,0.802,0.1196842105263157,0.1785,0.1699999999999999,0.143892286103182,0.476,-0.03,0.476,0.3344921776659643,0.1622607018357255,0.1528220461728093,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
25.0,26.0,6,-85.42,,-90.74,-102.33,,,,,,,,,,,,,,,,,,,,0.8336842105263158,-0.5397894736842105,0.0263157894736842,0.0535555555555555,0.8336842105263158,0.83,0.0647692687294302,0.966,0.722,0.966,0.122111111111111,0.5397894736842105,-0.574,0.0962166300033246,-0.382,-0.738,0.738,0.0648888888888889,0.0496842105263157,0.022,0.0573126720915319,0.126,-0.096,0.126,0.4831291607896672,0.279057470343133,-0.0021499866756245,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
26.0,27.0,3,-88.45,,-93.25,,,,,,,,,,,,,,,,,,,,,0.7355999999999999,-0.6155999999999999,-0.0443,0.0659999999999999,0.7355999999999999,0.804,0.1459460174173999,0.92,0.448,0.92,0.0938947368421052,0.6155999999999999,-0.62,0.1527738197467092,-0.368,-0.91,0.91,0.0868421052631579,0.2023,-0.1159999999999999,0.2208594802130983,0.376,-0.314,0.376,0.435981408792395,-0.5922373788192676,-0.7002666595741847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
27.0,28.0,3,-78.15,,-78.85,,,,,,,,,,,,,,,,,,,,,0.9163999999999998,-0.3126,-0.0010999999999999,0.0493684210526315,0.9163999999999998,0.903,0.0768520656846645,1.054,0.774,1.054,0.0429473684210526,0.3126,-0.369,0.1531079357838776,-0.026,-0.484,0.484,0.0431578947368421,0.0663,0.006,0.0819157494014429,0.156,-0.16,0.16,0.6865193027539583,0.5807801193182432,0.3884355698599478,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
28.0,29.0,3,-74.3,,-81.0,-100.0,,,,,,,,,,,,,,,,,,,,0.9553,-0.2472,0.0227999999999999,0.0694736842105263,0.9553,0.927,0.1715986888061794,1.342,0.69,1.342,0.1126315789473684,0.2624000000000001,-0.268,0.1831713951467313,0.102,-0.634,0.634,0.0661052631578947,0.0629999999999999,0.019,0.0752792135984429,0.176,-0.154,0.176,0.3965694644860674,-0.0724766570248471,-0.1103227323676005,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
29.0,30.0,3,-75.3,,-88.05,-99.0,,,,,,,,,,,,,,,,,,,,0.9958,-0.3103,-0.0536,0.115157894736842,0.9958,0.972,0.1540764745183378,1.336,0.792,1.336,0.0747368421052631,0.3103,-0.306,0.1600965646102376,-0.032,-0.576,0.576,0.0696842105263157,0.1458,-0.076,0.1526677438098828,0.206,-0.282,0.282,0.4837347358661119,-0.127593538636069,-0.4261868275852936,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
30.0,31.0,3,-73.1,,-85.35,,,,,,,,,,,,,,,,,,,,,0.9627,-0.3371,0.1467999999999999,0.0731578947368421,0.9627,0.961,0.109124286939251,1.216,0.798,1.216,0.1078947368421052,0.3427,-0.405,0.1716665080905416,0.056,-0.576,0.576,0.1012631578947368,0.1581999999999999,0.111,0.1834212637618659,0.754,-0.04,0.754,0.6567223435932392,0.544054519566024,0.3845640835759049,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
31.0,32.0,3,-72.3,,-80.65,-102.8,,,,,,,,,,,,,,,,,,,,0.8865999999999999,-0.3983,0.2113,0.0770526315789474,0.8865999999999999,0.868,0.1053548290302822,1.112,0.72,1.112,0.0367368421052631,0.3983,-0.399,0.1084882942994312,-0.254,-0.596,0.596,0.0308421052631579,0.2113,0.213,0.0634547870534603,0.318,0.078,0.318,-0.0916571719585195,0.4178471078837369,0.2417439621987624,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
32.0,33.0,3,-79.15,,-83.0,-99.0,,,,,,,,,,,,,,,,,,,,0.9091,-0.473,0.1719,0.0886315789473684,0.9091,0.836,0.1539785374654532,1.246,0.666,1.246,0.0823157894736842,0.473,-0.408,0.1679374883699289,-0.264,-0.958,0.958,0.0486315789473684,0.1731,0.141,0.152679369922724,0.544,-0.01,0.544,0.0515299087901765,-0.1746067281373456,-0.925513027688703,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
33.0,34.0,3,-89.0,,-93.33,-93.75,,,,,,,,,,,,,,,,,,,,0.389125,-0.6585,0.6637500000000001,0.0944,0.389125,0.426,0.2118265431314027,0.638,0.012,0.638,0.1161333333333333,0.6585,-0.606,0.2537316495827826,-0.288,-1.108,1.108,0.1178666666666666,0.6637500000000001,0.708,0.2518321613694327,1.064,0.27,1.064,-0.3503014697646225,-0.3768875841388273,-0.4405923134801453,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
34.0,35.0,3,-101.6,,-97.0,-90.36,,,,,,,,,,,,,,,,,,,,0.3356,-0.1654,0.9274,0.1158947368421052,0.352,0.438,0.1955623685681885,0.574,-0.084,0.574,0.2281052631578947,0.2818,0.052,0.4418049796007283,0.216,-1.72,1.72,0.1248421052631579,0.9274,0.895,0.1976917803045943,1.448,0.56,1.448,0.7246890005512945,0.1577648926377897,0.2323411744716775,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
35.0,36.0,3,,,-98.14,-97.41,,,,,,,,,,,,,,,,,,,,0.2803,-0.3935,0.9428000000000004,0.081578947368421,0.2807,0.229,0.188085379548757,0.718,-0.004,0.718,0.0564210526315789,0.3959,-0.458,0.1578111212811061,0.024,-0.57,0.57,0.0716842105263158,0.9428000000000004,0.933,0.0750317266228093,1.166,0.82,1.166,0.8479711603520871,0.3210771648946179,0.2756560978065855,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
36.0,37.0,3,-96.2,,-95.89,-97.12,,,,,,,,,,,,,,,,,,,,0.5958,-0.4021,0.7144000000000001,0.0661052631578947,0.5958,0.609,0.1607431491541708,0.908,0.152,0.908,0.1311578947368421,0.4021,-0.373,0.1398205635806121,-0.196,-0.818,0.818,0.1528421052631579,0.7144000000000001,0.753,0.2078399384141556,1.182,0.304,1.182,-0.1643509457956193,-0.5957499959297547,0.2475143292547111,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
37.0,38.0,5,-89.25,,-93.06,-98.25,,,,,,,,,,,,,,,,,,,,0.8510000000000002,-0.5296000000000001,0.1681,0.0469473684210526,0.8510000000000002,0.853,0.0683388615649982,0.966,0.722,0.966,0.0853684210526315,0.5296000000000001,-0.532,0.0910880892323469,-0.354,-0.67,0.67,0.0426315789473684,0.1681,0.158,0.0588607679188778,0.312,0.078,0.312,0.6851563763989503,0.0053946847438458,-0.1949896667836087,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
38.0,39.0,5,-91.35,,-82.35,-99.71,,,,,,,,,,,,,,,,,,,,0.8796999999999999,-0.3778,0.2697,0.0638947368421052,0.8796999999999999,0.864,0.074345880854288,1.17,0.782,1.17,0.1289473684210526,0.418,-0.426,0.189439066720674,0.402,-0.506,0.506,0.0623157894736842,0.2697,0.253,0.0532776688679225,0.418,0.198,0.418,0.8742436461719686,0.5679687132579306,0.7269348205740761,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39.0,40.0,5,-91.7,,-82.95,-100.0,,,,,,,,,,,,,,,,,,,,0.8582999999999998,-0.4760999999999999,0.2537,0.0946315789473684,0.8582999999999998,0.854,0.0682679280482423,0.962,0.686,0.962,0.1763157894736842,0.4760999999999999,-0.481,0.1211997937291974,-0.272,-0.658,0.658,0.0969473684210526,0.2569,0.271,0.1016095960035271,0.384,-0.032,0.384,0.7541437826963776,-0.0635909710279398,0.0006958958019651,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,41.0,5,-98.82,,-93.64,-100.54,,,,,,,,,,,,,,,,,,,,0.8863000000000001,-0.4311,0.0566999999999999,0.0418947368421052,0.8863000000000001,0.883,0.1132894964239845,1.122,0.728,1.122,0.0637894736842105,0.4311,-0.401,0.2049902192788719,-0.064,-0.77,0.77,0.0454736842105263,0.1165,0.006,0.134304541993188,0.272,-0.136,0.272,0.5924122026846531,0.6010787594481167,0.4317430992128804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
41.0,42.0,5,-100.2,,-96.0,-96.75,289.658,118.751,5.387,21.432,964.121,2.551,2117.084,79.765,164.356,91.321,38.125,176.75,5.337,32.325,309.061,-1302.612,60.0,33.065,193.701,0.9015,-0.2865,0.1825,0.0696,0.9015,0.899,0.1018196935764393,1.132,0.688,1.132,0.0597333333333333,0.2865,-0.269,0.0998886880482469,-0.136,-0.484,0.484,0.0321333333333333,0.1825,0.201,0.0938815743370337,0.326,0.06,0.326,0.5707362079674968,0.0321948133833064,-0.0579565967513952,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
42.0,43.0,5,-101.0,,,-96.92,247.535,87.613,23.819,1.524,593.55,219.385,1932.456,164.431,8.78,23.386,81.4,212.333,8.365,1.738,568.307,-1437.716,60.0,59.974,25.663,0.883,-0.3815,0.1901666666666666,0.1079999999999999,0.883,0.87,0.1117989266495881,1.142,0.71,1.142,0.0703636363636363,0.3815,-0.344,0.1142311253555702,-0.232,-0.6,0.6,0.0178181818181818,0.1901666666666666,0.204,0.0268136573824277,0.22,0.124,0.22,0.4099287923289338,0.5491362499217877,0.6726349225833655,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
43.0,44.0,5,,,,-90.0,170.575,91.24,15.999,3.414,74.01,197.24,1951.371,110.125,26.705,38.394,64.933,221.933,4.746,6.506,447.065,-1517.899,60.0,37.372,36.503,0.966375,-0.297625,0.1125,0.1073333333333333,0.966375,0.952,0.1060500324139507,1.192,0.782,1.192,0.0544,0.297625,-0.301,0.0583661663551753,-0.178,-0.41,0.41,0.0481333333333333,0.11825,0.097,0.0836704846406425,0.268,-0.046,0.268,-0.7409673417494005,0.1803241346803381,0.2005339206130839,"[0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
44.0,45.0,4,,,,-92.5,133.874,104.09,6.787,6.108,-168.23,102.51,1838.536,43.1,39.214,12.587,65.897,222.517,1.447,6.511,419.533,-1435.345,60.0,7.823,41.19,0.9749,-0.2879,0.1161,0.3071578947368421,1.0191,0.876,0.64387156327951,2.668,-0.442,2.668,0.0821052631578947,0.2967,-0.285,0.1178905848657983,0.088,-0.482,0.482,0.0673684210526315,0.1421,0.104,0.115845543720939,0.282,-0.234,0.282,-0.5167455246735981,-0.4881064510771911,0.4284650818894817,"[0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45.0,46.0,4,,,,-91.6,130.927,100.359,1.865,4.283,-188.534,127.199,1850.586,9.926,26.294,21.088,67.333,223.667,2.371,4.044,431.546,-1452.06,60.0,15.958,27.57,0.9301,-0.2995,-0.0304,0.7374736842105264,0.9379000000000004,0.799,0.9422520841048854,4.032,-0.078,4.032,0.1194736842105262,0.2995,-0.278,0.1539868500879214,-0.056,-0.64,0.64,0.1049473684210526,0.1103999999999999,-0.036,0.1377847596797265,0.37,-0.252,0.37,-0.3217756178843329,-0.1620264021019951,-0.0749774669339059,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46.0,47.0,4,,,-104.0,-92.25,128.976,103.043,1.359,5.856,-197.669,107.656,1817.761,7.069,36.021,23.028,70.2,223.267,1.424,5.483,441.353,-1423.549,60.0,6.349,24.948,0.9745,-0.3738749999999999,0.027,0.5728000000000001,1.03975,1.067,0.7816592927868254,2.096,-0.32,2.096,0.1910666666666666,0.423125,-0.497,0.319374755381511,0.248,-0.808,0.808,0.1977333333333333,0.13675,-0.042,0.2172728699124674,0.742,-0.2,0.742,-0.832573678167967,0.0870014594784964,-0.0671966600728841,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
47.0,48.0,4,,,,-94.3,130.609,99.713,1.497,0.608,-187.532,129.463,1819.924,8.922,3.797,9.903,64.733,227.0,2.175,0.0,407.74,-1448.999,60.0,12.97,7.883,0.9112000000000002,-0.3786,-0.0303,0.0652631578947368,0.9112000000000002,0.916,0.0811083226309113,1.08,0.728,1.08,0.0597894736842105,0.3786,-0.4,0.0810113572284775,-0.232,-0.506,0.506,0.0276842105263157,0.0433,-0.046,0.0386381935395535,0.062,-0.084,0.084,0.2223387227002439,-0.560532159082828,0.2629345563271089,"[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48.0,49.0,4,,,,-90.25,133.973,97.851,0.389,0.254,-168.552,143.455,1846.904,1.901,2.115,7.844,66.067,227.0,1.611,0.0,422.848,-1470.476,60.0,11.949,6.244,0.9348333333333332,-0.2748333333333333,-0.0343333333333333,0.0107272727272726,0.9348333333333332,0.94,0.0125554326444327,0.946,0.902,0.946,0.0332727272727272,0.2748333333333333,-0.277,0.0283014526521559,-0.234,-0.342,0.342,0.015090909090909,0.0343333333333333,-0.0289999999999999,0.0187231288933114,-0.01,-0.066,0.066,0.5629241751385647,0.315972140719909,0.5561932687514514,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
