start,end,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
49.0,50.0,0.0,0.0,0.0,0.65979
50.0,51.0,0.93814,0.0,0.85794,0.49588
51.0,52.0,0.83505,0.0,0.80577,0.48144
52.0,53.0,0.97526,0.0,0.7332,0.66351
53.0,54.0,0.90041,0.0,0.69175,0.75773
54.0,55.0,0.7699,0.0,0.71959,0.81443
55.0,56.0,0.89691,0.0,0.83505,0.90928
56.0,57.0,0.95876,0.0,0.86701,0.81959
57.0,58.0,0.97938,0.0,0.87629,0.74742
58.0,59.0,0.91753,0.0,0.0,0.85835
59.0,60.0,0.0,0.0,0.93814,0.67856
60.0,61.0,0.83505,0.0,0.82825,0.65072
61.0,62.0,0.83505,0.0,0.0,0.8532
62.0,63.0,0.95876,0.0,0.89691,0.77938
63.0,64.0,0.0,0.0,0.85938,0.67938
64.0,65.0,0.91753,0.0,0.86206,0.67113
65.0,66.0,0.89691,0.0,0.93814,0.64021
66.0,67.0,0.0,0.0,0.0,0.64536
67.0,68.0,0.83505,0.0,0.0,0.62371
68.0,69.0,0.88227,0.0,0.74433,0.68351
69.0,70.0,0.83505,0.0,0.80887,0.73711
70.0,71.0,0.0,0.0,0.7732,0.61649
71.0,72.0,0.9299,0.0,0.0,0.56309
72.0,73.0,0.81443,0.0,0.0,0.63402
73.0,74.0,0.89691,0.0,0.79381,0.81134
74.0,75.0,0.81443,0.0,0.8132,0.83216
75.0,76.0,0.79381,0.0,0.79794,0.85938
76.0,77.0,0.79381,0.0,0.80206,0.83505
77.0,78.0,0.85052,0.0,0.81546,0.82474
78.0,79.0,0.87629,0.0,0.77732,0.7732
79.0,80.0,0.89691,0.0,0.84021,0.81443
80.0,81.0,0.86247,0.0,0.79381,0.86392
81.0,82.0,0.83505,0.0,0.80206,0.85567
82.0,83.0,0.83505,0.0,0.79794,0.85567
83.0,84.0,0.95876,0.0,0.80763,0.89691
84.0,85.0,0.0,0.0,0.8299,0.83505
85.0,86.0,0.0,0.0,0.89278,0.0
86.0,87.0,0.95876,0.0,0.88144,0.0
87.0,88.0,0.0,0.0,0.8299,0.0
88.0,89.0,0.0,0.0,0.86948,0.87629
89.0,90.0,0.0,0.0,0.83505,0.86598
90.0,91.0,0.0,0.0,0.91753,0.78866
91.0,92.0,0.89691,0.0,0.83505,0.69588
92.0,93.0,0.0,0.0,0.81443,0.79381
93.0,94.0,0.0,0.0,0.0,0.77732
94.0,95.0,0.0,0.0,0.0,0.78557
95.0,96.0,0.0,0.0,0.0,0.77732
96.0,97.0,0.0,0.0,0.0,0.78557
97.0,98.0,0.0,0.0,0.89691,0.67526
98.0,99.0,0.0,0.0,0.0,0.8299
99.0,100.0,0.0,0.0,0.79381,0.84021
100.0,101.0,0.0,0.0,0.0,0.0
101.0,102.0,0.0,0.0,0.0,0.7732
102.0,103.0,0.0,0.0,0.97938,0.84536
103.0,104.0,0.81443,0.0,0.7732,0.82474
104.0,105.0,0.0,0.0,0.0,0.78351
105.0,106.0,0.0,0.0,0.0,0.0
106.0,107.0,0.0,0.0,0.0,0.0
107.0,108.0,0.0,0.0,0.0,0.0
108.0,109.0,0.0,0.0,0.0,0.82124
109.0,110.0,0.0,0.0,0.85567,0.70309
110.0,111.0,0.0,0.0,0.0,0.6701
111.0,112.0,0.0,0.0,0.0,0.72784
112.0,113.0,0.0,0.0,0.0,0.71959
113.0,114.0,0.0,0.0,0.0,0.69072
114.0,115.0,0.0,0.0,0.0,0.68247
115.0,116.0,0.0,0.0,0.0,0.67835
116.0,117.0,0.83505,0.0,0.0,0.68557
117.0,118.0,0.0,0.0,0.0,0.60825
118.0,119.0,0.87629,0.0,0.91753,0.62887
119.0,120.0,0.87629,0.0,0.85567,0.58763
120.0,121.0,0.0,0.0,0.91753,0.81443
121.0,122.0,0.0,0.0,0.0,0.87113
122.0,123.0,0.0,0.0,0.0,0.78866
123.0,124.0,0.0,0.0,0.0,0.0
124.0,125.0,0.0,0.0,0.0,0.67423
125.0,126.0,0.93814,0.0,0.0,0.66495
126.0,127.0,0.0,0.0,0.0,0.78144
127.0,128.0,0.0,0.0,0.0,0.83505
128.0,129.0,0.0,0.0,0.0,0.80928
129.0,130.0,0.0,0.0,0.0,0.65629
130.0,131.0,0.0,0.0,0.0,0.83505
131.0,132.0,0.0,0.0,0.0,0.82474
132.0,133.0,0.0,0.0,0.0,0.85814
133.0,134.0,0.0,0.0,0.0,0.73711
134.0,135.0,0.0,0.0,0.0,0.76495
135.0,136.0,0.0,0.0,0.0,0.0
136.0,137.0,0.0,0.0,0.0,0.0
137.0,138.0,0.0,0.0,0.0,0.0
138.0,139.0,0.0,0.0,0.0,0.0
139.0,140.0,0.0,0.0,0.0,0.0
140.0,141.0,0.0,0.0,0.0,0.0
141.0,142.0,0.0,0.0,0.0,0.7732
142.0,143.0,0.0,0.0,0.0,0.78598
143.0,144.0,0.0,0.0,0.0,0.84062
144.0,145.0,0.0,0.0,0.0,0.7732
145.0,146.0,0.0,0.0,0.0,0.7732
146.0,147.0,0.0,0.0,0.0,0.76412
147.0,148.0,0.0,0.0,0.0,0.0
148.0,149.0,0.0,0.0,0.0,0.85979
149.0,150.0,0.0,0.0,0.0,0.72887
150.0,151.0,0.0,0.0,0.0,0.69856
151.0,152.0,0.0,0.0,0.0,0.72969
152.0,153.0,0.0,0.0,0.0,0.73196
153.0,154.0,0.0,0.0,0.0,0.75258
154.0,155.0,0.0,0.0,0.0,0.74227
155.0,156.0,0.0,0.0,0.0,0.73753
156.0,157.0,0.0,0.0,0.0,0.77959
157.0,158.0,0.82825,0.0,0.0,0.82722
158.0,159.0,0.0,0.0,0.0,0.8299
159.0,160.0,0.83505,0.0,0.0,0.0
160.0,161.0,0.86948,0.0,0.0,0.0
161.0,162.0,0.83897,0.0,0.0,0.0
162.0,163.0,0.80598,0.0,0.0,0.60825
163.0,164.0,0.7732,0.0,0.0,0.67835
164.0,165.0,0.0,0.0,0.0,0.69588
165.0,166.0,0.0,0.0,0.0,0.76412
166.0,167.0,0.0,0.0,0.0,0.68433
167.0,168.0,0.0,0.0,0.0,0.73505
168.0,169.0,0.0,0.0,0.0,0.73856
169.0,170.0,0.0,0.0,0.0,0.7
170.0,171.0,0.0,0.0,0.0,0.66289
171.0,172.0,0.0,0.0,0.0,0.75567
172.0,173.0,0.0,0.0,0.0,0.81031
173.0,174.0,0.0,0.0,0.0,0.73608
174.0,175.0,0.0,0.0,0.0,0.0
175.0,176.0,0.0,0.0,0.0,0.0
176.0,177.0,0.0,0.0,0.0,0.0
177.0,178.0,0.0,0.0,0.0,0.0
178.0,179.0,0.0,0.0,0.0,0.0
179.0,180.0,0.0,0.0,0.0,0.0
180.0,181.0,0.0,0.0,0.0,0.6701
181.0,182.0,0.0,0.0,0.89093,0.58247
182.0,183.0,0.0,0.0,0.93814,0.64082
183.0,184.0,0.0,0.0,0.0,0.69278
184.0,185.0,0.0,0.0,0.0,0.71546
185.0,186.0,0.0,0.0,0.0,0.69485
186.0,187.0,0.0,0.0,0.0,0.77113
187.0,188.0,0.83505,0.0,0.0,0.69485
188.0,189.0,0.85567,0.0,0.0,0.76082
189.0,190.0,0.0,0.0,0.81443,0.62887
190.0,191.0,0.0,0.0,0.0,0.6466
191.0,192.0,0.0,0.0,0.0,0.62887
192.0,193.0,0.0,0.0,0.0,0.65979
193.0,194.0,0.0,0.0,0.0,0.6701
194.0,195.0,0.0,0.0,0.0,0.79381
195.0,196.0,0.0,0.0,0.0,0.79588
196.0,197.0,0.0,0.0,0.0,0.82474
197.0,198.0,0.0,0.0,0.0,0.77072
198.0,199.0,0.0,0.0,0.0,0.79588
199.0,200.0,0.0,0.0,0.0,0.79175
200.0,201.0,0.0,0.0,0.0,0.74227
201.0,202.0,0.0,0.0,0.0,0.83918
202.0,203.0,0.0,0.0,0.0,0.0
203.0,204.0,0.0,0.0,0.0,0.89691
204.0,205.0,0.0,0.0,0.0,0.87629
205.0,206.0,0.0,0.0,0.0,0.90474
206.0,207.0,0.0,0.0,0.0,0.87629
207.0,208.0,0.0,0.0,0.0,0.0
208.0,209.0,0.0,0.0,0.0,0.87629
209.0,210.0,0.0,0.0,0.0,0.84536
210.0,211.0,0.0,0.0,0.0,0.93814
211.0,212.0,0.0,0.0,0.0,0.92784
212.0,213.0,0.0,0.0,0.0,0.92784
213.0,214.0,0.0,0.0,0.0,0.93402
214.0,215.0,0.0,0.0,0.0,0.0
215.0,216.0,0.0,0.0,0.0,0.82041
216.0,217.0,0.0,0.0,0.0,0.78969
217.0,218.0,0.0,0.0,0.0,0.80763
218.0,219.0,0.0,0.0,0.0,0.78969
219.0,220.0,0.0,0.0,0.0,0.78557
220.0,221.0,0.0,0.0,0.0,0.77113
221.0,222.0,0.0,0.0,0.0,0.7732
222.0,223.0,0.0,0.0,0.0,0.71814
223.0,224.0,0.0,0.0,0.0,0.7299
224.0,225.0,0.85567,0.0,0.0,0.73196
225.0,226.0,0.0,0.0,0.0,0.60825
226.0,227.0,0.91753,0.0,0.0,0.61443
227.0,228.0,0.0,0.0,0.0,0.63711
228.0,229.0,0.0,0.0,0.0,0.61258
229.0,230.0,0.93814,0.0,0.0,0.82474
230.0,231.0,0.0,0.0,0.0,0.83093
231.0,232.0,0.0,0.0,0.0,0.78557
232.0,233.0,0.0,0.0,0.0,0.74845
233.0,234.0,0.0,0.0,0.0,0.75691
234.0,235.0,0.0,0.0,0.0,0.7268
235.0,236.0,0.85567,0.0,0.0,0.67732
236.0,237.0,0.0,0.0,0.0,0.69691
237.0,238.0,0.0,0.0,0.0,0.59691
238.0,239.0,0.0,0.0,0.0,0.59546
239.0,240.0,0.0,0.0,0.0,0.60577
240.0,241.0,0.0,0.0,0.0,0.68206
241.0,242.0,0.0,0.0,0.0,0.69299
242.0,243.0,0.0,0.0,0.0,0.82392
243.0,244.0,0.0,0.0,0.0,0.80309
244.0,245.0,0.0,0.0,0.0,0.62165
245.0,246.0,0.0,0.0,0.0,0.55031
246.0,247.0,0.0,0.0,0.0,0.56907
247.0,248.0,0.0,0.0,0.0,0.66887
248.0,249.0,0.0,0.0,0.0,0.73918
249.0,250.0,0.0,0.0,0.0,0.77959
250.0,251.0,0.0,0.0,0.0,0.77979
251.0,252.0,0.0,0.0,0.0,0.76948
252.0,253.0,0.0,0.0,0.0,0.91753
253.0,254.0,0.0,0.0,0.0,0.68742
254.0,255.0,0.93814,0.0,0.0,0.74309
255.0,256.0,0.0,0.0,0.0,0.59361
256.0,257.0,0.0,0.0,0.0,0.7732
257.0,258.0,0.0,0.0,0.0,0.80928
258.0,259.0,0.0,0.0,0.0,0.80722
259.0,260.0,0.0,0.0,0.0,0.76392
260.0,261.0,0.0,0.0,0.0,0.67567
261.0,262.0,0.0,0.0,0.0,0.83031
262.0,263.0,0.0,0.0,0.0,0.93814
263.0,264.0,0.0,0.0,0.0,0.0
264.0,265.0,0.0,0.0,0.0,0.0
265.0,266.0,0.0,0.0,0.0,0.0
266.0,267.0,0.0,0.0,0.0,0.0
267.0,268.0,0.0,0.0,0.0,0.0
268.0,269.0,0.0,0.0,0.85567,0.7732
269.0,270.0,0.0,0.0,0.0,0.73196
270.0,271.0,0.0,0.0,0.0,0.0
271.0,272.0,0.0,0.0,0.0,0.0
272.0,273.0,0.0,0.0,0.0,0.73196
273.0,274.0,0.0,0.0,0.87629,0.84144
274.0,275.0,0.0,0.0,0.0,0.74639
275.0,276.0,0.0,0.0,0.0,0.77072
276.0,277.0,0.0,0.0,0.93402,0.7
277.0,278.0,0.0,0.0,0.93031,0.82825
278.0,279.0,0.0,0.0,0.92268,0.7668
279.0,280.0,0.94845,0.0,0.92928,0.75361
280.0,281.0,0.0,0.0,0.94227,0.77216
281.0,282.0,0.0,0.0,0.96907,0.76412
282.0,283.0,0.0,0.0,0.95876,0.73196
283.0,284.0,0.0,0.0,0.0,0.82577
284.0,285.0,0.0,0.0,0.0,0.81897
285.0,286.0,0.0,0.0,0.0,0.79526
286.0,287.0,0.0,0.0,0.0,0.75938
287.0,288.0,0.0,0.0,0.0,0.78144
288.0,289.0,0.0,0.0,0.0,0.79794
289.0,290.0,0.0,0.0,0.0,0.80062
290.0,291.0,0.94845,0.0,0.0,0.72371
291.0,292.0,0.87629,0.0,0.0,0.80062
292.0,293.0,0.87629,0.0,0.0,0.76907
293.0,294.0,0.0,0.0,0.0,0.80206
294.0,295.0,0.0,0.0,0.0,0.71959
295.0,296.0,0.91753,0.0,0.0,0.70309
296.0,297.0,0.69072,0.0,0.91753,0.84742
297.0,298.0,0.0,0.0,0.0,0.69753
298.0,299.0,0.0,0.0,0.0,0.77835
299.0,300.0,0.0,0.0,0.0,0.7732
300.0,301.0,0.0,0.0,0.0,0.66598
301.0,302.0,0.0,0.0,0.0,0.6701
302.0,303.0,0.0,0.0,0.0,0.6701
303.0,304.0,0.0,0.0,0.0,0.63299
304.0,305.0,0.0,0.0,0.0,0.66186
305.0,306.0,0.0,0.0,0.0,0.65361
306.0,307.0,0.0,0.0,0.0,0.66598
307.0,308.0,0.0,0.0,0.0,0.64948
308.0,309.0,0.0,0.0,0.0,0.61381
309.0,310.0,0.0,0.0,0.0,0.72165
310.0,311.0,0.0,0.0,0.0,0.79381
311.0,312.0,0.0,0.0,0.0,0.7732
312.0,313.0,0.0,0.0,0.0,0.8866
313.0,314.0,0.0,0.0,0.0,0.8901
314.0,315.0,0.0,0.0,0.0,0.62062
315.0,316.0,0.0,0.0,0.0,0.71959
316.0,317.0,0.0,0.0,0.0,0.6
317.0,318.0,0.0,0.0,0.0,0.60412
318.0,319.0,0.0,0.0,0.0,0.61237
319.0,320.0,0.0,0.0,0.0,0.67835
320.0,321.0,0.0,0.0,0.0,0.67423
321.0,322.0,0.0,0.0,0.0,0.68247
322.0,323.0,0.0,0.0,0.0,0.71649
323.0,324.0,0.0,0.0,0.81443,0.53608
324.0,325.0,0.0,0.0,0.0,0.0
325.0,326.0,0.0,0.0,0.0,0.0
326.0,327.0,0.0,0.0,0.0,0.0
327.0,328.0,0.0,0.0,0.69072,0.82474
328.0,329.0,0.0,0.0,0.78701,0.70454
329.0,330.0,0.0,0.0,0.79381,0.73876
330.0,331.0,0.0,0.0,0.81031,0.81959
331.0,332.0,1.0,0.0,0.81443,0.73196
332.0,333.0,0.87629,0.0,0.82825,0.0
333.0,334.0,0.93814,0.0,0.84887,0.0
334.0,335.0,0.91753,0.0,0.85567,0.0
335.0,336.0,0.0,0.0,0.0,0.75938
336.0,337.0,0.0,0.0,0.0,0.84887
337.0,338.0,0.0,0.0,0.0,0.86062
338.0,339.0,0.0,0.0,0.0,0.86206
339.0,340.0,0.0,0.0,0.0,0.91753
340.0,341.0,0.0,0.0,0.0,0.67897
341.0,342.0,0.83505,0.0,0.81443,0.69979
342.0,343.0,0.0,0.0,0.0,0.74289
343.0,344.0,0.0,0.0,0.91464,0.85567
344.0,345.0,0.0,0.0,0.93814,0.0
345.0,346.0,0.0,0.0,0.0,0.0
346.0,347.0,0.0,0.0,0.0,0.0
347.0,348.0,0.0,0.0,0.0,0.0
348.0,349.0,0.0,0.0,0.87629,0.76639
349.0,350.0,0.0,0.0,0.0,0.72412
350.0,351.0,0.0,0.0,0.0,0.70206
351.0,352.0,0.0,0.0,0.0,0.65773
352.0,353.0,0.0,0.0,0.0,0.0
353.0,354.0,0.0,0.0,0.0,0.0
354.0,355.0,0.0,0.0,0.0,0.64268
355.0,356.0,0.0,0.0,0.0,0.77155
356.0,357.0,0.0,0.0,0.0,0.78289
357.0,358.0,0.0,0.0,0.0,0.78866
358.0,359.0,0.0,0.0,0.0,0.69381
359.0,360.0,0.0,0.0,0.0,0.76082
360.0,361.0,0.0,0.0,0.0,0.0
361.0,362.0,0.83505,0.0,0.89691,0.80062
362.0,363.0,0.91753,0.0,0.89691,0.6567
363.0,364.0,0.91753,0.0,0.0,0.66474
364.0,365.0,0.0,0.0,0.0,0.63711
365.0,366.0,0.0,0.0,0.0,0.64227
366.0,367.0,0.0,0.0,0.0,0.58969
367.0,368.0,0.0,0.0,0.0,0.63505
368.0,369.0,0.0,0.0,0.0,0.63093
369.0,370.0,0.0,0.0,0.0,0.67629
370.0,371.0,0.0,0.0,0.0,0.67835
371.0,372.0,0.0,0.0,0.0,0.67423
372.0,373.0,0.0,0.0,0.0,0.65072
373.0,374.0,0.0,0.0,0.0,0.74742
374.0,375.0,0.0,0.0,0.0,0.55505
375.0,376.0,0.0,0.0,0.0,0.60515
376.0,377.0,0.0,0.0,0.0,0.66082
377.0,378.0,0.0,0.0,0.0,0.63402
378.0,379.0,0.0,0.0,0.0,0.65464
379.0,380.0,0.0,0.0,0.85567,0.73072
380.0,381.0,0.0,0.0,0.89155,0.62577
381.0,382.0,0.0,0.0,0.80206,0.62268
382.0,383.0,0.0,0.0,0.0,0.65773
383.0,384.0,0.0,0.0,0.0,0.67938
384.0,385.0,0.0,0.0,0.0,0.65567
385.0,386.0,0.0,0.0,0.0,0.73093
386.0,387.0,0.0,0.0,0.0,0.69072
387.0,388.0,0.0,0.0,0.0,0.76041
388.0,389.0,0.0,0.0,0.0,0.91753
389.0,390.0,0.0,0.0,0.0,0.94948
390.0,391.0,0.0,0.0,0.0,0.94639
391.0,392.0,0.0,0.0,0.0,0.96907
392.0,393.0,0.0,0.0,0.0,0.79381
393.0,394.0,0.0,0.0,0.0,0.76701
394.0,395.0,0.0,0.0,0.0,0.77938
395.0,396.0,0.0,0.0,0.0,0.79175
396.0,397.0,0.0,0.0,0.0,0.75876
397.0,398.0,0.0,0.0,0.0,0.76701
398.0,399.0,0.0,0.0,0.0,0.79629
399.0,400.0,0.0,0.0,0.87629,0.73608
400.0,401.0,0.0,0.0,0.0,0.66804
401.0,402.0,0.0,0.0,0.0,0.65773
402.0,403.0,0.0,0.0,0.0,0.67423
403.0,404.0,0.0,0.0,0.0,0.69691
404.0,405.0,0.0,0.0,0.0,0.68247
405.0,406.0,0.0,0.0,0.0,0.74082
406.0,407.0,0.0,0.0,0.0,0.7567
407.0,408.0,0.0,0.0,0.0,0.92639
408.0,409.0,0.0,0.0,0.0,0.93814
409.0,410.0,0.0,0.0,0.0,0.93814
410.0,411.0,0.0,0.0,0.0,0.0
411.0,412.0,0.0,0.0,0.0,0.0
412.0,413.0,0.0,0.0,0.97938,0.73196
413.0,414.0,0.0,0.0,0.0,0.82041
414.0,415.0,0.0,0.0,0.0,0.93134
415.0,416.0,0.0,0.0,0.0,0.90371
416.0,417.0,0.0,0.0,0.0,0.8866
417.0,418.0,0.0,0.0,0.0,0.7732
418.0,419.0,0.0,0.0,0.0,0.74577
419.0,420.0,0.0,0.0,0.0,0.70103
420.0,421.0,0.0,0.0,0.0,0.53402
421.0,422.0,0.0,0.0,0.0,0.68041
422.0,423.0,0.0,0.0,0.0,0.8
423.0,424.0,0.0,0.0,0.0,0.77732
424.0,425.0,0.0,0.0,0.0,0.66186
425.0,426.0,0.0,0.0,0.0,0.69072
426.0,427.0,0.89691,0.0,0.0,0.81443
427.0,428.0,0.85567,0.0,0.85567,0.81794
428.0,429.0,0.85567,0.0,0.84742,0.86804
429.0,430.0,0.85567,0.0,0.89093,0.75258
430.0,431.0,0.0,0.0,0.0,0.74742
431.0,432.0,0.0,0.0,0.0,0.79381
432.0,433.0,0.97938,0.0,0.7732,0.66804
433.0,434.0,0.0,0.0,0.75258,0.69278
434.0,435.0,0.87629,0.0,0.0,0.62206
435.0,436.0,0.0,0.0,0.0,0.74907
436.0,437.0,0.0,0.0,0.86742,0.71959
437.0,438.0,0.0,0.0,0.84289,0.74227
438.0,439.0,0.0,0.0,0.84887,0.74433
439.0,440.0,0.0,0.0,0.81155,0.74021
440.0,441.0,0.0,0.0,0.0,0.80825
441.0,442.0,0.0,0.0,0.0,0.82041
442.0,443.0,0.0,0.0,0.0,0.73691
443.0,444.0,0.0,0.0,0.0,0.47835
444.0,445.0,0.0,0.0,0.85093,0.59485
445.0,446.0,0.93814,0.0,0.70041,0.61856
446.0,447.0,0.90206,0.0,0.80227,0.84021
447.0,448.0,0.83196,0.0,0.60392,0.77918
448.0,449.0,0.79381,0.0,0.71258,0.77485
449.0,450.0,0.81567,0.0,0.73608,0.73876
450.0,451.0,0.62536,0.0,0.59175,0.81443
451.0,452.0,0.35773,0.0,0.35258,0.8532
452.0,453.0,0.34227,0.0,0.3433,0.70969
453.0,454.0,0.34021,0.0,0.37629,0.43299
454.0,455.0,0.44948,0.0,0.40928,0.61959
455.0,456.0,0.27113,0.0,0.41753,0.66804
456.0,457.0,0.30412,0.0,0.41856,0.74536
457.0,458.0,0.22577,0.0,0.72041,0.71485
458.0,459.0,0.26392,0.0,0.7732,0.79753
459.0,460.0,0.3268,0.0,0.78351,0.88309
460.0,461.0,0.37526,0.0,0.52165,0.0
461.0,462.0,0.29897,0.0,0.42165,0.96103
462.0,463.0,0.32371,0.0,0.53402,0.90722
463.0,464.0,0.25773,0.0,0.65155,0.88866
464.0,465.0,0.30722,0.0,0.86845,0.0
465.0,466.0,0.25258,0.0,0.85299,0.76495
466.0,467.0,0.23299,0.0,0.0,0.85567
467.0,468.0,0.24845,0.0,0.0,0.86165
468.0,469.0,0.32371,0.0,0.0,0.93814
469.0,470.0,0.24948,0.0,0.0,0.93299
470.0,471.0,0.36804,0.0,0.0,0.97938
471.0,472.0,0.35052,0.0,0.0,0.0
472.0,473.0,0.30206,0.0,0.0,0.0
473.0,474.0,0.29175,0.0,0.0,0.0
474.0,475.0,0.30825,0.0,0.0,0.0
475.0,476.0,0.30103,0.0,0.0,0.0
476.0,477.0,0.27423,0.0,0.0,0.0
477.0,478.0,0.29072,0.0,0.0,0.0
478.0,479.0,0.25876,0.0,0.0,0.0
479.0,480.0,0.3,0.0,0.0,0.0
480.0,481.0,0.35567,0.0,0.0,0.0
481.0,482.0,0.31959,0.0,0.0,0.0
482.0,483.0,0.38557,0.0,0.0,0.0
483.0,484.0,0.33196,0.0,0.0,0.0
484.0,485.0,0.36804,0.0,0.0,0.0
485.0,486.0,0.32165,0.0,0.0,0.0
486.0,487.0,0.30515,0.0,0.0,0.0
487.0,488.0,0.23299,0.0,0.0,0.95876
488.0,489.0,0.26392,0.0,0.0,0.0
489.0,490.0,0.26289,0.0,0.0,0.0
490.0,491.0,0.16598,0.0,0.0,0.0
491.0,492.0,0.14124,0.0,0.73876,0.0
492.0,493.0,0.04227,0.0,0.81278,0.0
493.0,494.0,0.07938,0.0,0.77649,0.0
494.0,495.0,0.13175,0.0,0.89691,0.0
495.0,496.0,0.42268,0.0,0.80062,0.0
496.0,497.0,0.48041,0.0,0.75258,0.0
497.0,498.0,0.38969,0.0,0.85567,0.0
498.0,499.0,0.2,0.0,0.91753,0.0
499.0,500.0,0.12165,0.0,0.89691,0.0
500.0,501.0,0.05979,0.0,0.92784,0.0
501.0,502.0,0.08866,0.0,0.85567,0.0
502.0,503.0,0.17113,0.0,0.95876,0.0
503.0,504.0,0.26186,0.0,0.0,0.0
504.0,505.0,0.21237,0.0,0.85567,0.0
505.0,506.0,0.07629,0.0,0.87629,0.0
506.0,507.0,0.0268,0.0,0.0,0.0
507.0,508.0,0.0433,0.0,0.88144,0.0
508.0,509.0,0.15876,0.0,0.0,0.0
509.0,510.0,0.2,0.0,0.0,0.0
510.0,511.0,0.12165,0.0,0.0,0.0
511.0,512.0,0.10103,0.0,0.91753,0.0
512.0,513.0,0.17113,0.0,0.72515,0.0
513.0,514.0,0.17938,0.0,0.66598,0.0
514.0,515.0,0.36495,0.0,0.65773,0.0
515.0,516.0,0.40619,0.0,0.77835,0.0
516.0,517.0,0.15464,0.0,0.85567,0.0
517.0,518.0,0.10103,0.0,0.59443,0.0
518.0,519.0,0.22062,0.0,0.71134,0.0
519.0,520.0,0.32784,0.0,0.89691,0.80763
520.0,521.0,0.29072,0.0,0.0,0.91753
521.0,522.0,0.30722,0.0,0.0,0.0
522.0,523.0,0.31546,0.0,0.0,0.0
523.0,524.0,0.30309,0.0,0.0,0.0
524.0,525.0,0.35258,0.0,0.0,0.91753
525.0,526.0,0.40206,0.0,0.0,0.0
526.0,527.0,0.43093,0.0,0.0,0.0
527.0,528.0,0.37732,0.0,0.0,0.0
528.0,529.0,0.3732,0.0,0.0,0.0
529.0,530.0,0.39381,0.0,0.0,0.0
530.0,531.0,0.38144,0.0,0.0,0.0
531.0,532.0,0.36495,0.0,0.0,0.0
532.0,533.0,0.37113,0.0,0.0,0.0
533.0,534.0,0.33196,0.0,0.0,0.0
534.0,535.0,0.16701,0.0,0.0,0.0
535.0,536.0,0.08866,0.0,0.0,0.92784
536.0,537.0,0.13402,0.0,0.0,0.91753
537.0,538.0,0.16433,0.0,0.0,0.0
538.0,539.0,0.0433,0.0,0.0,0.0
539.0,540.0,0.08454,0.0,0.0,0.0
540.0,541.0,0.10103,0.0,0.0,0.0
541.0,542.0,0.06392,0.0,0.0,0.0
542.0,543.0,0.05567,0.0,0.0,0.0
543.0,544.0,0.09278,0.0,0.0,0.0
544.0,545.0,0.10928,0.0,0.0,0.0
545.0,546.0,0.20412,0.0,0.0,0.8866
546.0,547.0,0.21649,0.0,0.0,0.94845
547.0,548.0,0.20412,0.0,0.0,0.90845
548.0,549.0,0.21649,0.0,0.0,0.85567
549.0,550.0,0.23299,0.0,0.0,0.95278
550.0,551.0,0.23814,0.0,0.83505,0.87876
551.0,552.0,0.27732,0.0,0.0,0.97938
552.0,553.0,0.28247,0.0,0.0,0.97938
553.0,554.0,0.32371,0.0,0.0,0.97938
554.0,555.0,0.35876,0.0,0.0,0.0
555.0,556.0,0.35773,0.0,0.0,0.0
556.0,557.0,0.33299,0.0,0.0,0.0
