start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
32.0,33.0,5,-99.0,-70.0,-93.5,,221.962,65.664,26.451,2.863,462.808,402.987,2113.571,204.21,27.298,47.872,83.214,165.286,8.059,5.229,629.532,-1218.729,60.0,70.961,45.294,0.6883,0.3975,0.1118,0.1134736842105263,0.7021,0.808,0.285564896302049,0.944,-0.138,0.944,0.1596842105263158,0.3975,0.386,0.1965419802484955,0.752,0.018,0.752,0.1463157894736842,0.2192,0.188,0.2168233382272305,0.432,-0.36,0.432,-0.5177656336178539,0.7361300012497213,-0.6028479963082405,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
33.0,34.0,5,,-72.4,,,142.108,75.313,20.618,5.949,-118.244,306.313,1952.324,138.665,44.051,61.594,85.857,186.571,4.051,4.671,583.248,-1272.448,60.0,29.228,18.308,-0.0618999999999999,0.3279999999999999,0.0992,0.2123157894736842,0.8637,0.315,0.9387145412743962,0.968,-1.704,1.704,0.2893684210526316,0.5578,-0.0829999999999999,0.7080870003043411,1.708,-0.436,1.708,0.0926315789473684,0.1418,0.0839999999999999,0.1481761114350083,0.366,-0.312,0.366,-0.8506558995205175,-0.0070852259296096,-0.3262589122922523,"[0.0, 0.0, 0.1, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
34.0,35.0,5,,-72.2,,,117.906,74.103,1.369,8.453,-273.546,297.576,1853.891,7.109,51.256,37.12,89.733,191.067,2.502,4.516,574.181,-1238.335,60.0,19.859,26.542,-1.1054000000000002,0.1039,-0.0066999999999999,0.3362105263157894,1.1308000000000002,-1.0,0.6555992983522786,0.254,-2.698,2.698,0.1502105263157895,0.1949,0.024,0.2611746350624425,0.736,-0.208,0.736,0.1556842105263157,0.1905,-0.023,0.2328624271968322,0.336,-0.442,0.442,-0.6142513217719151,0.3878193146626358,-0.0419231162633398,"[0.0, 0.0, 0.85, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
35.0,36.0,5,,-71.0,,,123.778,75.294,1.422,4.384,-235.611,290.829,1855.077,8.818,28.771,13.882,93.593,189.593,5.833,0.913,598.839,-1229.711,60.0,37.144,11.651,-0.6348999999999999,0.1896,0.0291,0.4416842105263157,0.7401,-0.132,0.922094241387506,0.518,-2.592,2.592,0.2349473684210526,0.2628,0.09,0.3076384891394443,0.912,-0.242,0.912,0.1325263157894737,0.1439,0.051,0.1800049721535491,0.402,-0.392,0.402,-0.8409481010526123,0.6239488129597102,-0.4852885347001741,"[0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
36.0,37.0,5,,-70.0,,,128.689,69.09,1.161,0.829,-208.964,339.876,1903.779,6.105,7.066,21.724,95.16,189.4,0.784,0.8,626.149,-1260.814,60.0,8.861,18.141,-0.5391000000000001,0.4654000000000001,0.2042,0.2222105263157894,0.9187,-0.805,0.8918767796057928,0.76,-1.87,1.87,0.3317894736842104,0.7146,0.587,0.7738470391492107,2.166,-0.6,2.166,0.1278947368421052,0.2812,0.223,0.2786710605714199,0.646,-0.29,0.646,-0.6879690381002037,0.5730098891624013,-0.6060172608326717,"[0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
37.0,38.0,5,,-68.4,-103.0,,124.524,68.945,2.843,1.202,-243.75,350.664,1958.729,20.546,7.887,10.233,97.214,190.5,1.235,0.866,657.836,-1304.953,60.0,10.256,10.05,0.7893,-0.3841,0.5268,0.0282105263157894,0.7893,0.795,0.0259713303471347,0.834,0.734,0.834,0.0361052631578947,0.3841,-0.382,0.0279533540026952,-0.334,-0.448,0.448,0.0268421052631579,0.5268,0.528,0.0275274408545364,0.582,0.47,0.582,-0.2001003349900392,0.2970384582932162,-0.1553248066998689,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
38.0,39.0,5,,-66.8,,,138.287,64.805,14.773,2.698,-150.935,386.185,1994.715,101.963,21.425,21.441,105.867,183.933,8.176,5.949,735.877,-1282.166,60.0,61.86,38.22,0.8393,-0.3399999999999999,0.4627,0.0137894736842105,0.8393,0.841,0.0293071663591006,0.896,0.792,0.896,0.0229473684210526,0.3399999999999999,-0.336,0.0330333165153001,-0.286,-0.4,0.4,0.0148421052631579,0.4627,0.461,0.0300684219738914,0.51,0.408,0.51,0.7664395320822034,-0.8362381643268219,-0.6922660809413405,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
39.0,40.0,5,,-67.6,,,202.683,66.5,22.138,4.547,289.447,366.393,1955.917,144.065,25.285,47.465,93.846,181.769,10.886,4.37,655.184,-1242.632,60.0,71.187,52.845,0.899,-0.2329,0.3646,0.0313684210526315,0.899,0.927,0.0746203725533449,0.994,0.672,0.994,0.06,0.2329,-0.2279999999999999,0.0948524643854865,-0.096,-0.4,0.4,0.0536842105263157,0.3646,0.3339999999999999,0.1092979414261769,0.604,0.166,0.604,0.4379390091466134,-0.1465695843331249,0.4016270926960509,"[0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45]"
40.0,41.0,5,-93.0,-68.6,-102.0,,275.159,59.678,14.077,3.164,836.158,434.686,2055.386,151.949,36.134,135.986,60.103,170.793,22.6,7.69,447.159,-1221.863,60.0,129.943,31.239,0.8736,0.35,0.0932,0.1118947368421052,0.8736,0.944,0.2241611920025409,1.136,0.446,1.136,0.286,0.4444,0.1629999999999999,0.5585742564780444,1.862,-0.322,1.862,0.2254736842105263,0.2888,0.118,0.3346038852135462,0.6,-0.72,0.72,0.3417072970350868,-0.0351964903411141,0.0367948577972226,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
41.0,42.0,5,,-68.6,-96.67,,299.956,111.638,3.638,30.557,1180.457,65.178,2404.052,53.843,253.104,50.642,17.786,87.357,4.938,36.836,178.213,-729.399,60.0,37.247,288.137,0.6828000000000001,0.3464,0.4428999999999999,0.1713684210526316,0.6828000000000001,0.723,0.3008337746995839,1.152,0.096,1.152,0.2442105263157894,0.5766,-0.002,0.7465045478763005,1.908,-0.45,1.908,0.0951578947368421,0.4446999999999999,0.443,0.2219292454815273,0.9,-0.018,0.9,0.0623691685628862,-0.2391223534134268,0.3483770451046294,"[0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
42.0,43.0,5,,-71.0,-100.33,,302.342,142.262,0.589,7.01,1216.885,-190.504,2437.959,6.04,60.601,12.349,14.548,43.71,1.662,15.379,153.768,-377.029,60.0,14.052,128.581,-0.0518999999999999,-0.3721,0.8622,0.0647368421052631,0.1587,0.053,0.1869336513311608,0.152,-0.382,0.382,0.1182105263157894,0.4711000000000001,-0.5700000000000001,0.3608004850329334,0.53,-0.756,0.756,0.0646315789473684,0.8622,0.8069999999999999,0.1171219876880511,1.026,0.7,1.026,-0.6466588133706682,0.2121938129367013,-0.0619764412499612,"[0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]"
43.0,44.0,5,-96.0,-75.0,-94.4,,295.386,120.587,6.768,42.405,1073.083,-17.592,2256.205,94.997,335.222,100.927,34.286,94.0,24.636,68.443,291.525,-723.703,60.0,174.579,505.198,-0.1196,-0.4401999999999999,0.6454,0.0931578947368421,0.1848,0.0209999999999999,0.3172075661140509,0.12,-1.172,1.172,0.1064210526315789,0.5822,-0.649,0.4356498134970334,0.454,-0.834,0.834,0.1281052631578947,0.6454,0.69,0.214981022418259,1.054,0.176,1.054,-0.8900894328660225,0.356825824480926,-0.5881658392559899,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
44.0,45.0,5,,-72.2,-93.0,,235.577,66.166,32.936,4.15,527.596,377.706,2002.832,226.601,25.063,37.218,82.727,173.636,5.302,5.131,595.983,-1214.706,60.0,41.228,55.808,-1.1934,0.6163000000000001,0.0310999999999999,0.2813684210526316,1.1934,-0.917,0.6822328341556128,-0.366,-2.554,2.554,0.3368421052631578,0.7489000000000001,0.498,0.7316756863529087,1.714,-0.52,1.714,0.242,0.2365,0.0829999999999999,0.3195568650490864,0.528,-0.926,0.926,0.1473777505736971,0.4347543220512028,0.0692978580762313,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45.0,46.0,5,-96.0,-67.2,,,144.851,63.314,32.87,1.953,-125.237,413.705,2077.435,265.789,39.631,129.776,86.333,173.889,19.641,9.574,630.654,-1257.135,60.0,183.408,4.434,0.6102000000000001,0.267,0.3159999999999999,0.1293684210526316,0.6632,0.685,0.3987886156850519,1.096,-0.386,1.096,0.1909473684210526,0.356,0.3209999999999999,0.3262676815132016,0.828,-0.434,0.828,0.1245263157894737,0.3278,0.3369999999999999,0.2041665986394444,0.632,-0.068,0.632,-0.5317041213674955,0.5396729249095482,-0.3828083744603245,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46.0,47.0,5,,-74.8,-101.5,,57.894,47.837,5.636,2.412,-874.047,617.413,2438.082,67.934,34.688,61.41,83.154,148.385,10.967,0.923,685.239,-1260.502,60.0,78.196,25.732,0.5393000000000001,0.431,0.3364000000000001,0.0734736842105263,0.5393000000000001,0.5760000000000001,0.226785603599523,0.814,0.072,0.814,0.1854736842105263,0.5566,0.1129999999999999,0.7415134523392006,1.798,-0.392,1.798,0.0872631578947368,0.3694,0.368,0.2845358325413514,0.782,-0.16,0.782,-0.6410214484526958,0.8035484338542103,-0.5210232059229389,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
47.0,48.0,5,,-71.4,-99.0,,50.462,45.416,2.002,0.9,-955.244,650.663,2487.596,7.988,16.201,44.154,76.8,147.0,2.151,0.0,645.395,-1274.205,60.0,12.742,22.76,0.3005,0.5105999999999999,0.5452999999999999,0.0906315789473684,0.3119,0.3419999999999999,0.2285124723073119,0.664,-0.048,0.664,0.1424210526315789,0.6035999999999999,0.357,0.5947157640419497,1.586,-0.282,1.586,0.0711578947368421,0.5452999999999999,0.48,0.2170191466207532,0.894,0.12,0.894,-0.8852032887739969,0.8434566621763938,-0.9219327437988266,"[0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48.0,49.0,5,-102.0,-68.4,-102.0,,50.268,46.408,1.403,1.294,-968.55,649.623,2517.403,8.377,13.346,33.916,81.069,147.0,0.365,0.0,692.181,-1289.571,60.0,8.769,17.483,0.7066999999999999,0.0615,0.6558999999999999,0.0994736842105263,0.7066999999999999,0.704,0.1725274181108614,0.926,0.312,0.926,0.2676842105263158,0.3607,0.051,0.4742125578261293,0.968,-1.032,1.032,0.1327368421052631,0.6558999999999999,0.685,0.1870630642323598,1.216,0.312,1.216,0.26799534206206,-0.6576703818971766,-0.7852225454062058,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49.0,50.0,5,,-67.6,,,50.402,46.36,1.523,1.159,-969.476,651.32,2522.363,20.145,10.564,25.507,81.533,147.0,1.147,0.0,697.445,-1292.127,60.0,10.032,13.148,0.6054999999999999,-0.0027999999999999,0.8318,0.0543157894736841,0.6054999999999999,0.67,0.1632885482818681,0.85,0.356,0.85,0.2478947368421052,0.248,-0.025,0.2995959946327721,0.594,-0.472,0.594,0.0908421052631578,0.8318,0.8109999999999999,0.1283353419756226,1.122,0.58,1.122,0.1944334485969217,-0.7040235284117575,-0.4361951446931527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50.0,51.0,5,-103.0,-70.2,,,53.238,47.679,1.295,1.055,-979.086,663.226,2615.374,14.11,10.644,34.38,76.583,147.0,1.73,0.0,678.132,-1340.073,60.0,8.702,17.722,0.6537999999999999,-0.25,0.6507000000000001,0.0622105263157894,0.6537999999999999,0.641,0.0788337491180014,0.83,0.518,0.83,0.0993684210526315,0.3705999999999999,-0.269,0.3702804342657062,0.284,-0.808,0.808,0.0691578947368421,0.6507000000000001,0.655,0.1316772949296878,0.87,0.384,0.87,0.6401376912929261,0.2609614212235274,0.4167233592009003,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
51.0,52.0,5,,-69.2,,,55.264,48.908,0.905,2.383,-929.287,631.22,2530.147,24.742,35.691,60.888,75.933,147.0,3.492,0.0,650.71,-1296.14,60.0,35.82,31.386,0.651,-0.1724,0.6683,0.0627368421052631,0.651,0.6950000000000001,0.1571235182905474,0.834,0.352,0.834,0.1350526315789473,0.2676,-0.152,0.2914869465344889,0.204,-0.858,0.858,0.1029473684210526,0.6683,0.613,0.2165089143661295,1.212,0.36,1.212,-0.3813495195951893,-0.2650928835680915,0.5576166431274808,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
52.0,53.0,5,-99.33,-69.6,-100.0,,73.427,52.409,8.2,1.558,-755.489,590.43,2491.452,62.087,12.314,35.205,63.276,150.31,9.537,4.145,534.236,-1305.772,60.0,74.482,50.076,-0.8861000000000001,0.4413,0.5581,0.231578947368421,0.8965,-0.886,0.6206894473083944,0.066,-1.986,1.986,0.2593684210526316,0.4733,0.29,0.460388216617237,1.458,-0.32,1.458,0.207578947368421,0.5613,0.38,0.47372543735797,1.478,-0.032,1.478,-0.7283974255748914,-0.6508752082712584,0.8624746994171572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
53.0,54.0,5,-102.0,-72.2,,,86.496,53.521,2.038,1.851,-611.592,553.073,2370.886,35.326,30.61,73.163,63.6,158.2,6.307,8.923,512.532,-1307.063,60.0,39.196,60.57,-0.9627,0.2471,0.1531999999999999,0.0521052631578947,0.9627,-0.941,0.0762162056258378,-0.814,-1.114,1.114,0.0411578947368421,0.2471,0.269,0.0839320558547209,0.39,0.086,0.39,0.0523157894736842,0.1617999999999999,0.179,0.0951113032189129,0.288,-0.052,0.288,-0.5950039421028882,-0.0943796196603017,-0.3758189135716423,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]"
54.0,55.0,5,,-74.5,-100.0,,78.458,65.162,4.629,3.906,-605.761,409.163,2122.441,17.677,44.175,75.418,94.44,182.68,10.636,6.491,683.7,-1354.1,60.0,57.545,36.956,-0.912,0.20475,0.15025,0.0394666666666666,0.912,-0.904,0.0412431812546025,-0.848,-0.978,0.978,0.0357333333333333,0.20475,0.215,0.054248847914034,0.28,0.038,0.28,0.0492,0.1685,0.191,0.1338765756209801,0.344,-0.066,0.344,-0.5592441041133444,0.3919227776947215,-0.637052247636572,"[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45]"
55.0,56.0,5,,-69.2,,,91.288,71.442,8.197,1.219,-471.278,332.393,1951.468,65.032,13.413,37.279,87.667,197.0,6.394,0.0,587.128,-1345.26,60.0,53.906,25.753,-0.9398000000000002,0.2229,0.1049999999999999,0.071578947368421,0.9398000000000002,-0.93,0.0767043675418812,-0.84,-1.12,1.12,0.0137894736842105,0.2229,0.2309999999999999,0.0434533082745146,0.278,0.114,0.278,0.0337894736842105,0.1133999999999999,0.079,0.1050152369896864,0.304,-0.052,0.304,-0.2441541283984652,0.2352538850175125,-0.8877207245823266,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
56.0,57.0,5,,-68.6,,,108.889,63.085,1.899,1.654,-358.13,398.913,1998.487,11.801,13.394,11.725,85.286,194.619,3.561,2.439,587.656,-1360.744,60.0,28.245,14.089,-0.9129000000000002,0.1709,0.2203999999999999,0.0388421052631578,0.9129000000000002,-0.91,0.0492198130837572,-0.794,-0.996,0.996,0.1689473684210526,0.2565,0.235,0.2414518378476337,0.494,-0.73,0.73,0.0799999999999999,0.2203999999999999,0.237,0.1544015543963207,0.716,0.028,0.716,0.2875251073238494,-0.0989576361370674,-0.6399682137553766,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
