start,end,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
265.0,266.0,,-67.8,,
266.0,267.0,,-66.8,,
267.0,268.0,,-68.2,,
268.0,269.0,,-74.6,,
269.0,270.0,,-72.8,,
270.0,271.0,,-69.8,,
271.0,272.0,,-70.2,,
272.0,273.0,,-68.6,,
273.0,274.0,,-65.8,-100.0,
274.0,275.0,,-76.8,,
275.0,276.0,,-78.8,,
276.0,277.0,,-75.4,,
277.0,278.0,,-76.2,,
278.0,279.0,,-82.2,,
279.0,280.0,-90.0,-74.4,-100.0,
280.0,281.0,-93.2,-73.6,-96.5,
281.0,282.0,-94.25,-74.0,-90.75,
282.0,283.0,-102.0,-69.2,-100.5,
283.0,284.0,,-75.4,-105.0,
284.0,285.0,-104.0,-70.0,-96.5,
285.0,286.0,,-68.2,-96.0,
286.0,287.0,,-68.0,,
287.0,288.0,,-68.0,,
288.0,289.0,,-69.45,,
289.0,290.0,,-71.25,-104.0,
290.0,291.0,-98.71,-72.1,-96.07,
291.0,292.0,-95.15,-75.6,-95.75,
292.0,293.0,-99.08,-70.65,-99.12,
293.0,294.0,-102.23,-71.75,-99.15,
294.0,295.0,-102.4,-72.0,-98.86,
295.0,296.0,-100.8,-69.4,-96.92,
296.0,297.0,,-78.45,,
297.0,298.0,,-75.15,-96.0,
298.0,299.0,,-67.85,-96.0,
299.0,300.0,,-66.9,,
300.0,301.0,,-69.35,,
301.0,302.0,,-66.6,,
302.0,303.0,,-68.05,,
303.0,304.0,,-70.25,,
304.0,305.0,,-70.45,,
305.0,306.0,,-70.7,,
306.0,307.0,-100.0,-68.8,,
307.0,308.0,,-68.3,,
308.0,309.0,,-66.2,,
309.0,310.0,,-67.8,,
310.0,311.0,,-67.71,,
311.0,312.0,,-73.5,,
312.0,313.0,,-78.9,,
313.0,314.0,,-73.25,,
314.0,315.0,,-68.85,,
315.0,316.0,,-66.1,,
316.0,317.0,,-70.3,-100.0,
317.0,318.0,,-71.35,-105.0,
318.0,319.0,,-69.75,,
319.0,320.0,,-65.4,,
320.0,321.0,,-68.15,,
321.0,322.0,,-67.0,,
322.0,323.0,,-66.35,,
323.0,324.0,,-64.4,,
324.0,325.0,,-68.6,,
325.0,326.0,,-67.95,,
326.0,327.0,,-66.05,,
327.0,328.0,,-68.65,,
328.0,329.0,,-70.9,,
329.0,330.0,,-71.0,-100.0,
330.0,331.0,-96.5,-73.37,-98.15,
331.0,332.0,-97.0,-71.65,-99.0,
332.0,333.0,,-70.0,,
333.0,334.0,-104.0,-71.75,-99.5,
334.0,335.0,-104.0,-71.45,,
335.0,336.0,,-75.45,,
336.0,337.0,,-74.6,-97.29,
337.0,338.0,-97.4,-74.1,-97.59,
338.0,339.0,-94.11,-74.5,,
339.0,340.0,,-70.8,-96.0,
340.0,341.0,,-70.85,-99.5,
341.0,342.0,,-73.21,,
342.0,343.0,,-74.7,-102.0,
343.0,344.0,,-74.3,-102.0,
344.0,345.0,,-74.8,,
345.0,346.0,,-75.0,,
346.0,347.0,-100.0,-73.3,,
347.0,348.0,-100.75,-75.7,-94.0,
348.0,349.0,-97.88,-73.9,-96.6,
349.0,350.0,-94.0,-70.0,-98.83,
350.0,351.0,-97.0,-67.3,-98.5,
351.0,352.0,-96.8,-66.0,-93.33,
352.0,353.0,-94.0,-71.4,,
353.0,354.0,,-77.9,,
354.0,355.0,,-72.0,,
355.0,356.0,,-76.1,,
356.0,357.0,,-73.5,,
357.0,358.0,,-69.3,,
358.0,359.0,-94.0,-73.6,,
359.0,360.0,,-70.3,,
360.0,361.0,,-74.7,,
361.0,362.0,,-71.3,,
362.0,363.0,,-69.0,,
363.0,364.0,,-66.0,-102.0,
364.0,365.0,,-71.05,,
365.0,366.0,,-68.9,,
366.0,367.0,,-70.5,,
367.0,368.0,,-74.3,,
368.0,369.0,,-67.0,-98.0,
369.0,370.0,,-69.5,-101.75,
370.0,371.0,-102.2,-69.6,-94.75,
371.0,372.0,-97.67,-71.4,-95.4,
372.0,373.0,,-71.8,-94.9,
373.0,374.0,-100.5,-72.7,-94.2,
374.0,375.0,-94.5,-83.4,-87.7,
375.0,376.0,-91.8,-78.2,-94.0,
376.0,377.0,-87.12,-82.2,-86.0,
377.0,378.0,-92.75,-72.1,-89.0,
378.0,379.0,-89.5,-71.6,-88.12,
379.0,380.0,-76.2,-83.0,-77.0,
380.0,381.0,-80.0,-92.57,-79.0,
381.0,382.0,-71.6,,-78.6,
382.0,383.0,-76.8,,-81.5,
383.0,384.0,-72.7,,-76.2,
384.0,385.0,-61.3,,-88.88,
385.0,386.0,-65.0,,-100.0,
386.0,387.0,-69.5,,,
387.0,388.0,-69.1,,,
388.0,389.0,-72.3,,,
389.0,390.0,-74.1,,,
390.0,391.0,-76.8,,,
391.0,392.0,-74.6,,,
392.0,393.0,-73.4,,,
393.0,394.0,-74.95,,,
394.0,395.0,-71.75,,,
395.0,396.0,-69.2,,,
396.0,397.0,-72.1,,,
397.0,398.0,-72.2,,,
398.0,399.0,-72.5,,,
399.0,400.0,-71.45,,,
400.0,401.0,-69.8,,,
401.0,402.0,-67.65,,,
402.0,403.0,-74.25,,,
403.0,404.0,-71.2,,,
404.0,405.0,-69.75,,,
405.0,406.0,-69.75,,,
406.0,407.0,-71.85,,,
407.0,408.0,-73.25,,,
408.0,409.0,-76.35,,,
409.0,410.0,-74.5,,,
410.0,411.0,-74.2,,,
411.0,412.0,-71.65,,,
412.0,413.0,-66.65,,,
413.0,414.0,-63.75,,,
414.0,415.0,-69.1,,,
415.0,416.0,-64.3,,,
416.0,417.0,-66.4,,,
417.0,418.0,-69.3,,,
418.0,419.0,-67.85,,,
419.0,420.0,-61.0,,,
420.0,421.0,-61.85,,-102.0,
421.0,422.0,-71.1,,,
422.0,423.0,-70.6,,,
423.0,424.0,-64.85,,,
424.0,425.0,-64.1,,,
425.0,426.0,-60.95,,,
426.0,427.0,-67.2,,-101.2,
427.0,428.0,-67.4,,-102.0,
428.0,429.0,-70.45,,,
429.0,430.0,-72.0,,,
430.0,431.0,-73.68,,,
431.0,432.0,-69.47,,,
432.0,433.0,-66.0,,,
433.0,434.0,-63.25,,,
434.0,435.0,-64.05,,,
435.0,436.0,-71.25,,,
436.0,437.0,-75.25,,,
437.0,438.0,-74.3,,,
438.0,439.0,-74.2,,,
439.0,440.0,-68.87,,,
440.0,441.0,-70.24,,,
441.0,442.0,-70.4,,-99.33,
442.0,443.0,-65.2,,,
443.0,444.0,-68.3,,,
444.0,445.0,-78.53,,,
445.0,446.0,-67.4,,,
446.0,447.0,-62.8,,-96.0,
447.0,448.0,-62.2,,-100.0,
448.0,449.0,-70.4,,,
449.0,450.0,-71.6,,,
450.0,451.0,-62.6,,,
451.0,452.0,-65.2,,,
452.0,453.0,-68.2,,,
453.0,454.0,-65.0,,-98.0,
454.0,455.0,-68.2,,,
455.0,456.0,-68.74,,,
456.0,457.0,-67.2,,,
457.0,458.0,-65.0,,,
458.0,459.0,-63.6,,,
459.0,460.0,-63.4,,,
460.0,461.0,-65.6,,,
461.0,462.0,-71.2,,-97.0,
462.0,463.0,-71.6,,,
463.0,464.0,-68.6,,,
464.0,465.0,-71.25,,,
465.0,466.0,-71.4,,,
466.0,467.0,-72.4,,,
467.0,468.0,-69.8,,,
468.0,469.0,-69.6,,,
469.0,470.0,-69.2,,,
470.0,471.0,-66.8,,,
471.0,472.0,-68.8,,,
472.0,473.0,-70.4,,,
473.0,474.0,-70.4,,,
474.0,475.0,-70.0,,,
475.0,476.0,-69.2,,,
476.0,477.0,-68.0,,,
477.0,478.0,-71.4,,,
478.0,479.0,-72.0,,,
479.0,480.0,-70.2,,,
480.0,481.0,-69.8,,,
481.0,482.0,-67.0,,,
482.0,483.0,-69.2,,,
483.0,484.0,-74.4,,,
484.0,485.0,-69.6,,,
485.0,486.0,-72.0,,,
486.0,487.0,-69.6,,,
487.0,488.0,-70.8,,,
488.0,489.0,-73.8,,,
489.0,490.0,-71.8,,,
490.0,491.0,-74.4,,,
491.0,492.0,-72.6,,,
492.0,493.0,-67.79,,,
493.0,494.0,-65.0,,,
494.0,495.0,-69.8,,,
495.0,496.0,-69.4,,,
496.0,497.0,-69.8,,,
497.0,498.0,-67.35,,,
498.0,499.0,-69.05,,,
499.0,500.0,-70.1,,,
500.0,501.0,-70.25,,,
501.0,502.0,-70.1,,,
502.0,503.0,-71.55,,,
503.0,504.0,-71.0,,,
504.0,505.0,-70.2,,,
505.0,506.0,-72.1,,,
506.0,507.0,-70.2,,,
507.0,508.0,-63.4,,-93.0,
508.0,509.0,-59.45,,-93.0,
509.0,510.0,-64.15,,,
510.0,511.0,-70.05,,,
511.0,512.0,-70.3,,,
512.0,513.0,-70.8,,,
513.0,514.0,-67.4,,,
514.0,515.0,-66.9,,,
515.0,516.0,-70.53,,,
516.0,517.0,-66.11,,,
517.0,518.0,-68.6,,,
518.0,519.0,-72.9,,,
519.0,520.0,-71.75,,,
520.0,521.0,-71.65,,,
521.0,522.0,-66.8,,,
522.0,523.0,-68.5,,,
523.0,524.0,-62.85,,,
524.0,525.0,-59.2,,-97.0,
525.0,526.0,-67.2,,,
526.0,527.0,-71.3,,,
527.0,528.0,-68.35,,,
528.0,529.0,-65.75,,,
529.0,530.0,-68.35,,,
530.0,531.0,-68.05,,,
531.0,532.0,-67.25,,,
532.0,533.0,-60.35,,,
533.0,534.0,-63.6,,,
534.0,535.0,-71.5,,,
535.0,536.0,-70.63,,,
536.0,537.0,-71.0,,,
537.0,538.0,-69.5,,,
538.0,539.0,-68.65,,,
539.0,540.0,-68.45,,,
540.0,541.0,-69.15,,,
541.0,542.0,-68.95,,,
542.0,543.0,-71.85,,,
543.0,544.0,-72.95,,,
544.0,545.0,-72.1,,,
545.0,546.0,-70.25,,,
546.0,547.0,-70.3,,,
547.0,548.0,-70.75,,,
548.0,549.0,-70.8,,,
549.0,550.0,-71.68,,,
550.0,551.0,-70.5,-102.0,,
551.0,552.0,-69.0,,,
552.0,553.0,-68.6,,,
553.0,554.0,-70.6,,-101.2,
554.0,555.0,-58.9,,-102.0,
555.0,556.0,-57.3,,-96.2,
556.0,557.0,-61.4,,-96.43,
557.0,558.0,-64.0,,-100.8,
558.0,559.0,-71.5,,-102.0,
559.0,560.0,-70.1,,,
560.0,561.0,-71.5,,,
561.0,562.0,-71.5,,,
562.0,563.0,-71.7,-103.0,,
563.0,564.0,-71.2,,,
564.0,565.0,-72.0,,,
565.0,566.0,-69.1,,,
566.0,567.0,-69.2,,,
567.0,568.0,-69.88,,,
568.0,569.0,-74.4,,,
569.0,570.0,-70.5,,,
570.0,571.0,-72.4,,,
571.0,572.0,-68.7,,,
572.0,573.0,-69.7,,,
573.0,574.0,-68.6,,,
574.0,575.0,-67.2,,,
575.0,576.0,-69.6,,,
576.0,577.0,-67.8,,,
577.0,578.0,-66.2,,,
578.0,579.0,-67.5,,,
579.0,580.0,-68.5,,,
580.0,581.0,-67.3,,,
581.0,582.0,-68.3,,,
582.0,583.0,-67.5,,,
583.0,584.0,-67.6,,,
584.0,585.0,-68.7,,,
585.0,586.0,-67.1,,,
586.0,587.0,-68.0,,,
587.0,588.0,-71.2,,,
588.0,589.0,-70.4,,,
589.0,590.0,-69.3,,,
590.0,591.0,-69.2,,,
591.0,592.0,-73.5,,,
592.0,593.0,-67.6,,,
593.0,594.0,-62.3,,,
594.0,595.0,-69.0,,,
595.0,596.0,-67.4,,,
596.0,597.0,-66.6,,,
597.0,598.0,-68.0,,,
598.0,599.0,-66.4,,,
599.0,600.0,-67.4,,,
600.0,601.0,-69.6,,,
601.0,602.0,-66.58,,,
602.0,603.0,-68.25,,,
603.0,604.0,-67.55,,,
604.0,605.0,-71.55,,,
605.0,606.0,-74.65,,,
606.0,607.0,-71.3,,,
607.0,608.0,-72.45,,,
608.0,609.0,-70.55,,-100.0,
609.0,610.0,-70.2,,-100.0,
610.0,611.0,-72.5,,,
611.0,612.0,-70.3,,,
612.0,613.0,-70.45,,,
613.0,614.0,-69.95,,,
614.0,615.0,-71.35,-70.89,,
615.0,616.0,-73.95,-70.45,,
616.0,617.0,-72.25,-72.15,,
617.0,618.0,-69.4,-73.05,,
618.0,619.0,-66.88,-77.75,-81.33,
619.0,620.0,-72.55,-105.0,-77.1,
620.0,621.0,-68.8,,-90.63,
621.0,622.0,-63.8,,-96.0,
622.0,623.0,-69.0,,,
623.0,624.0,-72.0,,,
624.0,625.0,-71.6,,-89.2,
625.0,626.0,-67.8,,-89.81,
626.0,627.0,-75.3,-101.0,-78.5,
627.0,628.0,-89.69,-101.0,-76.5,
628.0,629.0,-88.15,-99.33,-78.65,
629.0,630.0,-86.31,-95.0,-77.2,
630.0,631.0,-88.3,-95.22,-77.8,
631.0,632.0,-88.75,-95.85,-82.6,
632.0,633.0,-91.27,-80.89,-87.13,
633.0,634.0,-92.75,-71.3,-97.08,
634.0,635.0,-94.0,-69.6,-92.0,
635.0,636.0,,-67.0,-96.0,
636.0,637.0,,-73.7,-101.8,
637.0,638.0,,-76.65,-94.94,
638.0,639.0,,-73.5,-87.25,
639.0,640.0,-94.12,-73.2,-84.45,
640.0,641.0,-95.2,-74.35,-82.7,
641.0,642.0,-96.27,-72.7,-84.7,
642.0,643.0,,-72.0,-95.38,
643.0,644.0,,-74.9,-92.63,
644.0,645.0,,-72.95,-92.23,
645.0,646.0,-100.6,-72.15,-95.25,
646.0,647.0,-99.86,-73.32,-90.4,
647.0,648.0,-98.0,-72.75,-96.0,
648.0,649.0,-104.0,-67.9,,
649.0,650.0,,-69.55,,
650.0,651.0,,-68.05,,
651.0,652.0,,-71.4,,
652.0,653.0,,-76.35,,
653.0,654.0,,-68.95,-96.5,
654.0,655.0,,-66.2,-98.25,
655.0,656.0,,-66.8,-98.33,
656.0,657.0,,-66.2,-99.5,
657.0,658.0,,-66.6,-99.0,
658.0,659.0,,-66.6,-99.33,
659.0,660.0,,-69.0,-101.0,
660.0,661.0,,-69.6,-101.0,
661.0,662.0,,-69.8,,
662.0,663.0,,-69.8,,
663.0,664.0,,-71.0,,
664.0,665.0,,-72.4,,
665.0,666.0,,-71.5,,
666.0,667.0,,,-100.0,
669.0,670.0,,-68.0,,
670.0,671.0,,-67.8,,
671.0,672.0,,-66.4,,
672.0,673.0,,-70.4,,
673.0,674.0,-98.5,-73.4,-98.5,
674.0,675.0,,-67.4,,
675.0,676.0,,-69.0,,
676.0,677.0,,-68.0,,
677.0,678.0,,-67.0,-89.0,
678.0,679.0,-102.0,-66.6,-84.8,
679.0,680.0,-95.5,-70.8,-85.0,
680.0,681.0,,-69.2,-91.25,
681.0,682.0,,-67.2,,
682.0,683.0,,-67.8,-101.0,
683.0,684.0,,-72.4,,
684.0,685.0,,-67.4,,
685.0,686.0,,-68.6,,
686.0,687.0,,-70.8,-98.33,
687.0,688.0,-99.0,-69.4,-93.0,
688.0,689.0,-97.0,-70.8,-97.6,
689.0,690.0,-93.0,-69.2,-89.4,
690.0,691.0,-102.0,-69.6,-97.5,
691.0,692.0,,-71.2,,
692.0,693.0,,-67.6,,
693.0,694.0,,-72.2,,
694.0,695.0,,-70.6,,
695.0,696.0,,-73.0,,
696.0,697.0,,-71.6,,
697.0,698.0,,-71.8,,
698.0,699.0,,-71.6,,
699.0,700.0,,-71.8,-98.0,
700.0,701.0,,-72.4,,
701.0,702.0,,-71.4,,
702.0,703.0,,-71.2,,
703.0,704.0,,-71.8,,
704.0,705.0,,-70.6,,
705.0,706.0,,-70.6,,
706.0,707.0,,-73.65,,
707.0,708.0,,-74.2,,
708.0,709.0,,-74.0,,
709.0,710.0,,-73.5,,
710.0,711.0,,-73.0,,
711.0,712.0,,-74.15,,
712.0,713.0,,-72.35,,
713.0,714.0,,-70.4,,
714.0,715.0,,-71.2,,
715.0,716.0,,-72.2,-101.0,
716.0,717.0,,-70.55,,
717.0,718.0,,-69.15,,
718.0,719.0,,-72.05,,
719.0,720.0,,-72.45,-98.0,
720.0,721.0,,-70.47,,
721.0,722.0,,-72.89,,
722.0,723.0,,-77.15,,
723.0,724.0,,-74.65,,
724.0,725.0,,-73.0,,
725.0,726.0,,-70.9,,
726.0,727.0,,-74.9,,
727.0,728.0,,-72.45,,
728.0,729.0,-100.0,-73.25,-99.0,
729.0,730.0,-104.0,-71.4,,
730.0,731.0,,-68.95,-93.0,
731.0,732.0,-94.5,-67.6,-90.53,
732.0,733.0,,-68.45,-85.1,
733.0,734.0,,-68.4,-87.0,
734.0,735.0,,-67.8,-90.05,
735.0,736.0,,-70.8,-95.0,
736.0,737.0,,-71.95,-98.0,
737.0,738.0,,-71.45,,
738.0,739.0,,-72.55,,
739.0,740.0,,-73.8,,
740.0,741.0,,-75.4,,
741.0,742.0,,-78.9,,
742.0,743.0,,-75.75,,
743.0,744.0,,-72.55,,
744.0,745.0,,-69.85,,
745.0,746.0,,-71.05,,
746.0,747.0,,-78.85,,
747.0,748.0,,-74.45,,
748.0,749.0,,-72.9,,
749.0,750.0,,-70.55,,
750.0,751.0,,-72.35,,
751.0,752.0,,-69.1,,
752.0,753.0,,-69.25,,
753.0,754.0,,-72.95,,
754.0,755.0,,-74.5,,
755.0,756.0,,-73.75,,
756.0,757.0,,-71.75,-97.0,
757.0,758.0,,-66.31,-97.0,
758.0,759.0,,-66.58,,
759.0,760.0,,-70.7,,
760.0,761.0,-99.0,-70.3,-96.71,
761.0,762.0,-93.2,-70.9,-101.0,
762.0,763.0,-93.0,-69.9,-102.0,
763.0,764.0,-94.33,-71.6,-97.6,
764.0,765.0,,-73.7,,
765.0,766.0,,-74.6,,
766.0,767.0,,-72.1,-103.0,
767.0,768.0,-98.0,-78.2,,
768.0,769.0,-94.4,-74.5,-95.0,
769.0,770.0,-95.5,-72.5,-97.33,
770.0,771.0,,-74.4,-98.14,
771.0,772.0,,-73.4,-97.0,
772.0,773.0,,-71.75,-95.0,
773.0,774.0,-98.86,-71.1,-96.78,
774.0,775.0,-97.12,-68.0,,
775.0,776.0,-97.57,-68.3,,
776.0,777.0,-101.0,-68.5,-94.0,
777.0,778.0,,-70.9,,
778.0,779.0,,-71.1,,
779.0,780.0,,-71.4,,
780.0,781.0,-104.0,-71.0,,
781.0,782.0,,-71.3,,
782.0,783.0,,-70.9,,
783.0,784.0,-100.14,-68.6,,
784.0,785.0,-98.67,-68.0,,
785.0,786.0,-99.75,-67.8,,
786.0,787.0,-101.0,-71.4,,
787.0,788.0,-102.6,-73.9,-102.0,
788.0,789.0,,-74.0,-95.8,
789.0,790.0,-101.0,-73.0,-95.67,
790.0,791.0,-101.0,-74.2,-97.33,
791.0,792.0,-97.0,-73.5,-96.67,
792.0,793.0,-99.25,-70.0,-93.5,
793.0,794.0,-100.0,-70.0,-94.7,
794.0,795.0,-97.67,-69.7,-94.4,
795.0,796.0,-97.0,-68.6,-93.0,
796.0,797.0,-97.0,-69.2,-96.0,
