start,end,name,index
269.0,270.0,p_stand,10
270.0,271.0,p_stand,10
271.0,272.0,t_stand_sit,17
272.0,273.0,t_stand_sit,17
273.0,274.0,p_sit,8
274.0,275.0,p_sit,8
275.0,276.0,p_sit,8
276.0,277.0,p_sit,8
277.0,278.0,t_sit_lie,14
278.0,279.0,t_sit_lie,14
279.0,280.0,t_sit_lie,14
280.0,281.0,p_lie,7
281.0,282.0,p_lie,7
282.0,283.0,p_lie,7
283.0,284.0,p_lie,7
284.0,285.0,p_lie,7
285.0,286.0,p_lie,7
286.0,287.0,p_lie,7
287.0,288.0,p_lie,7
288.0,289.0,p_lie,7
289.0,290.0,p_lie,7
290.0,291.0,p_lie,7
291.0,292.0,p_lie,7
292.0,293.0,p_lie,7
293.0,294.0,p_lie,7
294.0,295.0,p_lie,7
295.0,296.0,t_lie_sit,13
296.0,297.0,t_lie_sit,13
297.0,298.0,t_lie_sit,13
298.0,299.0,p_sit,8
299.0,300.0,p_sit,8
300.0,301.0,p_sit,8
301.0,302.0,t_sit_stand,15
302.0,303.0,t_sit_stand,15
303.0,304.0,t_sit_stand,15
304.0,305.0,p_stand,10
305.0,306.0,p_stand,10
306.0,307.0,p_stand,10
307.0,308.0,p_stand,10
308.0,309.0,p_stand,10
309.0,310.0,p_stand,10
310.0,311.0,p_stand,10
311.0,312.0,p_stand,10
312.0,313.0,p_stand,10
313.0,314.0,p_stand,10
314.0,315.0,p_stand,10
315.0,316.0,p_stand,10
316.0,317.0,p_stand,10
317.0,318.0,p_stand,10
318.0,319.0,p_stand,10
319.0,320.0,t_stand_sit,17
320.0,321.0,p_bent,5
321.0,322.0,p_bent,5
322.0,323.0,p_bent,5
323.0,324.0,p_bent,5
324.0,325.0,t_sit_stand,15
325.0,326.0,p_stand,10
326.0,327.0,p_stand,10
327.0,328.0,p_stand,10
328.0,329.0,p_stand,10
329.0,330.0,t_stand_sit,17
330.0,331.0,t_stand_sit,17
331.0,332.0,t_stand_sit,17
332.0,333.0,p_sit,8
333.0,334.0,p_sit,8
334.0,335.0,p_sit,8
335.0,336.0,t_sit_lie,14
336.0,337.0,t_sit_lie,14
337.0,338.0,p_lie,7
338.0,339.0,p_lie,7
339.0,340.0,p_lie,7
340.0,341.0,p_lie,7
341.0,342.0,p_lie,7
342.0,343.0,p_lie,7
343.0,344.0,p_lie,7
344.0,345.0,p_lie,7
345.0,346.0,p_lie,7
346.0,347.0,p_lie,7
347.0,348.0,p_lie,7
348.0,349.0,p_lie,7
349.0,350.0,p_lie,7
350.0,351.0,p_lie,7
351.0,352.0,p_lie,7
352.0,353.0,t_lie_sit,13
353.0,354.0,t_lie_sit,13
354.0,355.0,p_sit,8
355.0,356.0,p_sit,8
356.0,357.0,p_sit,8
357.0,358.0,t_sit_stand,15
358.0,359.0,t_sit_stand,15
359.0,360.0,p_stand,10
360.0,361.0,p_stand,10
361.0,362.0,p_stand,10
362.0,363.0,p_stand,10
363.0,364.0,p_stand,10
364.0,365.0,p_stand,10
365.0,366.0,p_stand,10
366.0,367.0,p_stand,10
367.0,368.0,a_walk,4
368.0,369.0,a_walk,4
369.0,370.0,a_walk,4
370.0,371.0,a_walk,4
371.0,372.0,p_stand,10
372.0,373.0,p_stand,10
373.0,374.0,p_stand,10
374.0,375.0,p_stand,10
375.0,376.0,p_stand,10
376.0,377.0,a_walk,4
377.0,378.0,a_walk,4
378.0,379.0,a_walk,4
379.0,380.0,a_walk,4
380.0,381.0,a_walk,4
381.0,382.0,a_walk,4
382.0,383.0,a_walk,4
383.0,384.0,a_walk,4
384.0,385.0,a_walk,4
385.0,386.0,a_walk,4
386.0,387.0,a_walk,4
387.0,388.0,a_walk,4
388.0,389.0,a_walk,4
389.0,390.0,a_walk,4
390.0,391.0,p_stand,10
391.0,392.0,p_stand,10
392.0,393.0,p_stand,10
393.0,394.0,p_stand,10
394.0,395.0,t_turn,19
395.0,396.0,p_stand,10
396.0,397.0,t_turn,19
397.0,398.0,p_stand,10
398.0,399.0,p_stand,10
399.0,400.0,p_stand,10
400.0,401.0,p_stand,10
401.0,402.0,p_stand,10
402.0,403.0,p_stand,10
403.0,404.0,p_stand,10
404.0,405.0,p_stand,10
405.0,406.0,p_stand,10
406.0,407.0,p_stand,10
407.0,408.0,p_stand,10
408.0,409.0,p_stand,10
409.0,410.0,p_stand,10
410.0,411.0,p_stand,10
411.0,412.0,a_walk,4
412.0,413.0,a_walk,4
413.0,414.0,a_walk,4
414.0,415.0,p_stand,10
415.0,416.0,p_stand,10
416.0,417.0,p_stand,10
417.0,418.0,p_stand,10
418.0,419.0,p_stand,10
419.0,420.0,p_stand,10
420.0,421.0,p_stand,10
421.0,422.0,t_straighten,18
422.0,423.0,t_straighten,18
423.0,424.0,t_straighten,18
424.0,425.0,p_stand,10
425.0,426.0,a_walk,4
426.0,427.0,a_walk,4
427.0,428.0,a_walk,4
428.0,429.0,a_walk,4
429.0,430.0,a_walk,4
430.0,431.0,a_walk,4
431.0,432.0,a_walk,4
432.0,433.0,a_walk,4
433.0,434.0,p_stand,10
434.0,435.0,p_stand,10
435.0,436.0,t_bend,11
436.0,437.0,p_bent,5
437.0,438.0,p_bent,5
438.0,439.0,t_straighten,18
439.0,440.0,t_straighten,18
440.0,441.0,a_walk,4
441.0,442.0,a_walk,4
442.0,443.0,a_walk,4
443.0,444.0,a_walk,4
444.0,445.0,a_walk,4
445.0,446.0,a_walk,4
446.0,447.0,a_walk,4
447.0,448.0,t_bend,11
448.0,449.0,t_bend,11
449.0,450.0,t_straighten,18
450.0,451.0,t_straighten,18
451.0,452.0,p_stand,10
452.0,453.0,p_stand,10
453.0,454.0,p_stand,10
454.0,455.0,p_stand,10
455.0,456.0,p_stand,10
456.0,457.0,p_stand,10
457.0,458.0,p_stand,10
458.0,459.0,p_stand,10
459.0,460.0,a_walk,4
460.0,461.0,a_walk,4
461.0,462.0,a_walk,4
462.0,463.0,a_walk,4
463.0,464.0,a_walk,4
464.0,465.0,p_stand,10
465.0,466.0,p_stand,10
466.0,467.0,p_stand,10
467.0,468.0,p_stand,10
468.0,469.0,p_stand,10
469.0,470.0,p_stand,10
470.0,471.0,p_stand,10
471.0,472.0,p_stand,10
472.0,473.0,p_stand,10
473.0,474.0,p_stand,10
474.0,475.0,p_stand,10
475.0,476.0,p_stand,10
476.0,477.0,p_stand,10
477.0,478.0,t_turn,19
478.0,479.0,p_stand,10
479.0,480.0,p_stand,10
480.0,481.0,p_stand,10
481.0,482.0,p_stand,10
482.0,483.0,p_stand,10
483.0,484.0,t_turn,19
484.0,485.0,t_turn,19
485.0,486.0,p_stand,10
486.0,487.0,p_stand,10
487.0,488.0,p_stand,10
488.0,489.0,p_stand,10
489.0,490.0,t_turn,19
490.0,491.0,p_stand,10
491.0,492.0,p_stand,10
492.0,493.0,p_stand,10
493.0,494.0,p_stand,10
494.0,495.0,p_stand,10
495.0,496.0,p_stand,10
496.0,497.0,p_stand,10
497.0,498.0,p_stand,10
498.0,499.0,p_stand,10
499.0,500.0,p_stand,10
500.0,501.0,p_stand,10
501.0,502.0,p_stand,10
502.0,503.0,p_stand,10
503.0,504.0,p_stand,10
504.0,505.0,p_stand,10
505.0,506.0,p_stand,10
506.0,507.0,a_walk,4
507.0,508.0,a_walk,4
508.0,509.0,t_bend,11
509.0,510.0,t_bend,11
510.0,511.0,t_bend,11
511.0,512.0,p_bent,5
512.0,513.0,p_bent,5
513.0,514.0,t_straighten,18
514.0,515.0,a_walk,4
515.0,516.0,a_walk,4
516.0,517.0,p_stand,10
517.0,518.0,p_stand,10
518.0,519.0,p_stand,10
519.0,520.0,p_stand,10
520.0,521.0,p_stand,10
521.0,522.0,p_stand,10
522.0,523.0,a_walk,4
523.0,524.0,a_walk,4
524.0,525.0,a_walk,4
525.0,526.0,p_stand,10
526.0,527.0,p_stand,10
527.0,528.0,p_stand,10
528.0,529.0,p_stand,10
529.0,530.0,t_bend,11
530.0,531.0,t_bend,11
531.0,532.0,t_straighten,18
532.0,533.0,a_walk,4
533.0,534.0,a_walk,4
534.0,535.0,a_walk,4
535.0,536.0,p_stand,10
536.0,537.0,p_stand,10
537.0,538.0,a_walk,4
538.0,539.0,p_stand,10
539.0,540.0,p_stand,10
540.0,541.0,p_stand,10
541.0,542.0,p_stand,10
542.0,543.0,t_turn,19
543.0,544.0,t_turn,19
544.0,545.0,p_stand,10
545.0,546.0,p_stand,10
546.0,547.0,p_stand,10
547.0,548.0,p_stand,10
548.0,549.0,p_stand,10
549.0,550.0,t_turn,19
550.0,551.0,t_turn,19
551.0,552.0,t_turn,19
552.0,553.0,t_turn,19
553.0,554.0,t_turn,19
554.0,555.0,t_turn,19
555.0,556.0,t_turn,19
556.0,557.0,t_turn,19
557.0,558.0,t_turn,19
558.0,559.0,t_turn,19
559.0,560.0,t_turn,19
560.0,561.0,t_turn,19
561.0,562.0,t_turn,19
562.0,563.0,t_turn,19
563.0,564.0,t_turn,19
564.0,565.0,a_walk,4
565.0,566.0,p_stand,10
566.0,567.0,p_stand,10
567.0,568.0,p_stand,10
568.0,569.0,p_stand,10
569.0,570.0,p_stand,10
570.0,571.0,p_stand,10
571.0,572.0,p_stand,10
572.0,573.0,p_stand,10
573.0,574.0,p_stand,10
574.0,575.0,p_stand,10
575.0,576.0,p_stand,10
576.0,577.0,p_stand,10
577.0,578.0,p_stand,10
578.0,579.0,p_stand,10
579.0,580.0,p_stand,10
580.0,581.0,p_stand,10
581.0,582.0,p_stand,10
582.0,583.0,p_stand,10
583.0,584.0,p_stand,10
584.0,585.0,p_stand,10
585.0,586.0,p_stand,10
586.0,587.0,p_stand,10
587.0,588.0,p_stand,10
588.0,589.0,p_stand,10
589.0,590.0,p_stand,10
590.0,591.0,p_stand,10
591.0,592.0,p_stand,10
592.0,593.0,p_stand,10
593.0,594.0,p_stand,10
594.0,595.0,p_stand,10
595.0,596.0,p_stand,10
596.0,597.0,p_stand,10
597.0,598.0,p_stand,10
598.0,599.0,p_stand,10
599.0,600.0,p_stand,10
600.0,601.0,p_stand,10
601.0,602.0,p_stand,10
602.0,603.0,p_stand,10
603.0,604.0,p_stand,10
604.0,605.0,p_stand,10
605.0,606.0,p_stand,10
606.0,607.0,p_stand,10
607.0,608.0,p_stand,10
608.0,609.0,p_stand,10
609.0,610.0,p_stand,10
610.0,611.0,p_stand,10
611.0,612.0,p_stand,10
612.0,613.0,p_stand,10
613.0,614.0,t_turn,19
614.0,615.0,t_turn,19
615.0,616.0,t_turn,19
616.0,617.0,t_turn,19
617.0,618.0,t_turn,19
618.0,619.0,a_walk,4
619.0,620.0,a_loadwalk,3
620.0,621.0,a_loadwalk,3
621.0,622.0,a_loadwalk,3
622.0,623.0,a_loadwalk,3
623.0,624.0,a_loadwalk,3
624.0,625.0,a_loadwalk,3
625.0,626.0,a_loadwalk,3
626.0,627.0,a_loadwalk,3
627.0,628.0,a_loadwalk,3
628.0,629.0,a_loadwalk,3
629.0,630.0,a_loadwalk,3
630.0,631.0,a_loadwalk,3
631.0,632.0,a_loadwalk,3
632.0,633.0,a_loadwalk,3
633.0,634.0,a_loadwalk,3
634.0,635.0,a_loadwalk,3
635.0,636.0,a_loadwalk,3
636.0,637.0,a_loadwalk,3
637.0,638.0,t_bend,11
638.0,639.0,p_bent,5
639.0,640.0,p_bent,5
640.0,641.0,p_bent,5
641.0,642.0,t_turn,19
642.0,643.0,t_turn,19
643.0,644.0,a_walk,4
644.0,645.0,a_walk,4
645.0,646.0,a_walk,4
646.0,647.0,a_walk,4
647.0,648.0,a_walk,4
648.0,649.0,t_stand_sit,17
649.0,650.0,t_stand_sit,17
650.0,651.0,t_stand_sit,17
651.0,652.0,p_sit,8
652.0,653.0,p_sit,8
653.0,654.0,p_sit,8
654.0,655.0,p_sit,8
655.0,656.0,p_sit,8
656.0,657.0,p_sit,8
657.0,658.0,p_sit,8
658.0,659.0,p_sit,8
659.0,660.0,p_sit,8
660.0,661.0,p_sit,8
661.0,662.0,p_sit,8
662.0,663.0,p_sit,8
663.0,664.0,p_sit,8
664.0,665.0,p_sit,8
665.0,666.0,p_sit,8
666.0,667.0,p_sit,8
667.0,668.0,p_sit,8
668.0,669.0,p_sit,8
669.0,670.0,p_sit,8
670.0,671.0,p_sit,8
671.0,672.0,p_sit,8
672.0,673.0,p_sit,8
673.0,674.0,p_sit,8
674.0,675.0,p_sit,8
675.0,676.0,p_sit,8
676.0,677.0,p_sit,8
677.0,678.0,t_turn,19
678.0,679.0,p_sit,8
679.0,680.0,p_sit,8
680.0,681.0,p_sit,8
681.0,682.0,p_sit,8
682.0,683.0,p_sit,8
683.0,684.0,p_sit,8
684.0,685.0,p_sit,8
685.0,686.0,p_sit,8
686.0,687.0,p_sit,8
687.0,688.0,p_sit,8
688.0,689.0,p_sit,8
689.0,690.0,p_sit,8
690.0,691.0,p_sit,8
691.0,692.0,p_sit,8
692.0,693.0,p_sit,8
693.0,694.0,p_sit,8
694.0,695.0,p_sit,8
695.0,696.0,p_sit,8
696.0,697.0,p_sit,8
697.0,698.0,p_sit,8
698.0,699.0,p_sit,8
699.0,700.0,p_sit,8
700.0,701.0,p_sit,8
701.0,702.0,p_sit,8
702.0,703.0,p_sit,8
703.0,704.0,p_sit,8
704.0,705.0,p_sit,8
705.0,706.0,p_sit,8
706.0,707.0,p_sit,8
707.0,708.0,p_sit,8
708.0,709.0,p_sit,8
709.0,710.0,p_sit,8
710.0,711.0,p_sit,8
711.0,712.0,p_sit,8
712.0,713.0,p_sit,8
713.0,714.0,p_sit,8
714.0,715.0,p_sit,8
715.0,716.0,p_sit,8
716.0,717.0,p_sit,8
717.0,718.0,p_sit,8
718.0,719.0,p_sit,8
719.0,720.0,p_sit,8
720.0,721.0,p_sit,8
721.0,722.0,p_sit,8
722.0,723.0,p_sit,8
723.0,724.0,p_sit,8
724.0,725.0,p_sit,8
725.0,726.0,p_sit,8
726.0,727.0,p_sit,8
727.0,728.0,p_sit,8
728.0,729.0,p_sit,8
729.0,730.0,p_sit,8
730.0,731.0,p_sit,8
731.0,732.0,p_sit,8
732.0,733.0,p_sit,8
733.0,734.0,p_sit,8
734.0,735.0,p_sit,8
735.0,736.0,p_sit,8
736.0,737.0,p_sit,8
737.0,738.0,p_sit,8
738.0,739.0,p_sit,8
739.0,740.0,p_sit,8
740.0,741.0,p_sit,8
741.0,742.0,p_sit,8
742.0,743.0,p_sit,8
743.0,744.0,p_sit,8
744.0,745.0,p_sit,8
745.0,746.0,p_sit,8
746.0,747.0,p_sit,8
747.0,748.0,p_sit,8
748.0,749.0,p_sit,8
749.0,750.0,p_sit,8
750.0,751.0,p_sit,8
751.0,752.0,p_sit,8
752.0,753.0,p_sit,8
753.0,754.0,p_sit,8
754.0,755.0,p_sit,8
755.0,756.0,p_sit,8
756.0,757.0,p_sit,8
757.0,758.0,p_sit,8
758.0,759.0,p_sit,8
759.0,760.0,p_sit,8
760.0,761.0,p_sit,8
761.0,762.0,p_sit,8
762.0,763.0,p_sit,8
763.0,764.0,p_sit,8
764.0,765.0,p_sit,8
765.0,766.0,p_sit,8
766.0,767.0,p_sit,8
767.0,768.0,p_sit,8
768.0,769.0,p_sit,8
769.0,770.0,p_sit,8
770.0,771.0,p_sit,8
771.0,772.0,p_sit,8
772.0,773.0,p_sit,8
773.0,774.0,p_sit,8
774.0,775.0,p_sit,8
775.0,776.0,p_sit,8
776.0,777.0,p_sit,8
777.0,778.0,p_sit,8
778.0,779.0,p_sit,8
779.0,780.0,p_sit,8
780.0,781.0,p_sit,8
781.0,782.0,p_sit,8
782.0,783.0,p_sit,8
783.0,784.0,p_sit,8
784.0,785.0,p_sit,8
785.0,786.0,p_sit,8
786.0,787.0,p_sit,8
787.0,788.0,p_sit,8
788.0,789.0,p_sit,8
789.0,790.0,p_sit,8
790.0,791.0,p_sit,8
791.0,792.0,p_sit,8
792.0,793.0,p_sit,8
793.0,794.0,p_sit,8
794.0,795.0,p_sit,8
795.0,796.0,p_sit,8
796.0,797.0,p_sit,8
797.0,798.0,p_sit,8
798.0,799.0,p_sit,8
799.0,800.0,p_sit,8
800.0,801.0,p_sit,8
801.0,802.0,p_sit,8
802.0,803.0,p_sit,8
803.0,804.0,p_sit,8
804.0,805.0,p_sit,8
805.0,806.0,p_sit,8
806.0,807.0,p_sit,8
807.0,808.0,p_sit,8
808.0,809.0,p_sit,8
809.0,810.0,p_sit,8
810.0,811.0,p_sit,8
811.0,812.0,p_sit,8
812.0,813.0,p_sit,8
813.0,814.0,p_sit,8
814.0,815.0,p_sit,8
815.0,816.0,p_sit,8
816.0,817.0,p_sit,8
817.0,818.0,p_sit,8
818.0,819.0,p_sit,8
819.0,820.0,p_sit,8
820.0,821.0,p_sit,8
821.0,822.0,p_sit,8
822.0,823.0,p_sit,8
823.0,824.0,p_sit,8
824.0,825.0,p_sit,8
825.0,826.0,p_sit,8
826.0,827.0,p_sit,8
827.0,828.0,p_sit,8
828.0,829.0,p_sit,8
829.0,830.0,p_sit,8
830.0,831.0,p_sit,8
831.0,832.0,p_sit,8
832.0,833.0,p_sit,8
833.0,834.0,p_sit,8
834.0,835.0,p_sit,8
835.0,836.0,p_sit,8
836.0,837.0,p_sit,8
837.0,838.0,p_sit,8
838.0,839.0,p_sit,8
839.0,840.0,p_sit,8
840.0,841.0,p_sit,8
841.0,842.0,p_sit,8
842.0,843.0,p_sit,8
843.0,844.0,p_sit,8
844.0,845.0,p_sit,8
845.0,846.0,p_sit,8
846.0,847.0,p_sit,8
847.0,848.0,p_sit,8
848.0,849.0,p_sit,8
849.0,850.0,p_sit,8
850.0,851.0,p_sit,8
851.0,852.0,p_sit,8
852.0,853.0,p_sit,8
853.0,854.0,p_sit,8
854.0,855.0,p_sit,8
855.0,856.0,p_sit,8
856.0,857.0,p_sit,8
857.0,858.0,t_sit_stand,15
858.0,859.0,t_sit_stand,15
859.0,860.0,t_bend,11
860.0,861.0,t_bend,11
861.0,862.0,t_bend,11
862.0,863.0,t_straighten,18
863.0,864.0,t_straighten,18
864.0,865.0,a_walk,4
865.0,866.0,p_stand,10
866.0,867.0,p_stand,10
867.0,868.0,p_stand,10
868.0,869.0,p_stand,10
869.0,870.0,p_stand,10
870.0,871.0,p_stand,10
871.0,872.0,a_walk,4
872.0,873.0,a_walk,4
873.0,874.0,a_walk,4
874.0,875.0,a_walk,4
875.0,876.0,a_loadwalk,3
876.0,877.0,a_loadwalk,3
877.0,878.0,a_loadwalk,3
878.0,879.0,a_walk,4
879.0,880.0,a_walk,4
880.0,881.0,a_walk,4
881.0,882.0,a_walk,4
882.0,883.0,a_walk,4
883.0,884.0,t_turn,19
884.0,885.0,t_bend,11
885.0,886.0,t_straighten,18
886.0,887.0,t_straighten,18
887.0,888.0,t_turn,19
888.0,889.0,t_turn,19
889.0,890.0,t_turn,19
890.0,891.0,p_stand,10
891.0,892.0,p_stand,10
892.0,893.0,p_stand,10
893.0,894.0,p_stand,10
894.0,895.0,p_stand,10
895.0,896.0,p_stand,10
896.0,897.0,p_stand,10
897.0,898.0,p_stand,10
898.0,899.0,p_stand,10
899.0,900.0,p_stand,10
900.0,901.0,p_stand,10
901.0,902.0,p_stand,10
902.0,903.0,t_turn,19
903.0,904.0,t_turn,19
904.0,905.0,t_turn,19
905.0,906.0,p_stand,10
906.0,907.0,p_stand,10
907.0,908.0,p_stand,10
908.0,909.0,p_stand,10
909.0,910.0,p_stand,10
910.0,911.0,p_stand,10
911.0,912.0,p_stand,10
912.0,913.0,p_stand,10
913.0,914.0,p_stand,10
914.0,915.0,p_stand,10
915.0,916.0,p_stand,10
916.0,917.0,p_stand,10
917.0,918.0,p_stand,10
918.0,919.0,p_stand,10
919.0,920.0,p_stand,10
920.0,921.0,p_stand,10
921.0,922.0,p_stand,10
922.0,923.0,p_stand,10
923.0,924.0,p_stand,10
924.0,925.0,p_stand,10
925.0,926.0,p_stand,10
926.0,927.0,p_stand,10
927.0,928.0,p_stand,10
928.0,929.0,p_stand,10
929.0,930.0,a_walk,4
930.0,931.0,a_walk,4
931.0,932.0,a_walk,4
932.0,933.0,a_walk,4
