start,end,x_mean,y_mean,z_mean,label
150.0,151.0,,,,t_turn
151.0,152.0,,,,t_turn
152.0,153.0,,,,t_turn
153.0,154.0,-0.888,0.291,0.193,t_turn
154.0,155.0,-0.957,0.249,0.151,t_turn
155.0,156.0,-0.981,0.255,0.134,t_turn
156.0,157.0,,,,t_turn
157.0,158.0,,,,t_turn
158.0,159.0,-1.043,0.138,0.057,t_turn
159.0,160.0,-0.706,0.173,0.104,t_turn
160.0,161.0,-0.904,0.242,-0.001,t_turn
161.0,162.0,-0.914,0.279,0.119,t_turn
162.0,163.0,,,,t_turn
163.0,164.0,,,,t_turn
164.0,165.0,,,,t_turn
165.0,166.0,,,,t_turn
166.0,167.0,,,,t_turn
167.0,168.0,,,,t_turn
168.0,169.0,,,,t_turn
169.0,170.0,-1.046,0.411,0.502,t_turn
170.0,171.0,,,,t_turn
171.0,172.0,,,,t_turn
172.0,173.0,,,,t_turn
173.0,174.0,,,,t_turn
174.0,175.0,,,,t_turn
175.0,176.0,0.081,-0.19,0.973,t_turn
176.0,177.0,-0.03,-0.309,1.002,t_turn
177.0,178.0,0.031,-0.19,1.051,t_turn
178.0,179.0,0.682,-0.536,0.711,t_turn
179.0,180.0,,,,t_turn
180.0,181.0,,,,t_turn
181.0,182.0,,,,t_turn
182.0,183.0,,,,t_turn
183.0,184.0,,,,t_turn
184.0,185.0,0.388,-0.64,0.536,t_turn
185.0,186.0,,,,t_turn
186.0,187.0,,,,t_turn
187.0,188.0,,,,t_turn
188.0,189.0,,,,t_turn
189.0,190.0,,,,t_turn
190.0,191.0,,,,t_turn
191.0,192.0,-0.822,0.275,-0.015,t_turn
192.0,193.0,-0.882,0.374,0.019,t_turn
193.0,194.0,,,,t_turn
194.0,195.0,,,,t_turn
195.0,196.0,-0.824,0.215,-0.208,t_turn
196.0,197.0,,,,t_turn
197.0,198.0,0.798,0.38,0.185,t_turn
198.0,199.0,0.908,0.302,0.198,t_turn
199.0,200.0,,,,t_turn
200.0,201.0,,,,t_turn
201.0,202.0,,,,t_turn
202.0,203.0,,,,t_turn
203.0,204.0,,,,t_turn
204.0,205.0,,,,t_turn
205.0,206.0,,,,t_turn
206.0,207.0,,,,t_turn
207.0,208.0,-0.829,0.114,0.148,t_turn
208.0,209.0,-0.924,0.174,0.202,t_turn
209.0,210.0,,,,t_turn
210.0,211.0,,,,t_turn
211.0,212.0,-1.082,0.161,0.152,t_turn
212.0,213.0,-1.134,0.306,0.013,t_turn
213.0,214.0,,,,t_turn
214.0,215.0,,,,t_turn
215.0,216.0,-0.874,0.322,0.102,t_turn
216.0,217.0,,,,t_turn
217.0,218.0,,,,t_turn
218.0,219.0,,,,t_turn
219.0,220.0,,,,t_turn
220.0,221.0,,,,t_turn
221.0,222.0,,,,t_turn
222.0,223.0,,,,t_turn
223.0,224.0,,,,t_turn
224.0,225.0,,,,t_turn
225.0,226.0,0.663,-0.425,0.678,t_turn
226.0,227.0,0.603,-0.528,0.606,t_turn
227.0,228.0,,,,t_turn
228.0,229.0,,,,t_turn
229.0,230.0,,,,t_turn
230.0,231.0,,,,t_turn
231.0,232.0,0.448,-0.793,0.497,t_turn
232.0,233.0,,,,t_turn
233.0,234.0,,,,t_turn
234.0,235.0,,,,t_turn
235.0,236.0,,,,t_turn
236.0,237.0,,,,t_turn
237.0,238.0,,,,t_turn
238.0,239.0,,,,t_turn
239.0,240.0,,,,t_turn
240.0,241.0,-0.971,0.06,0.205,t_turn
241.0,242.0,-0.621,0.766,0.201,t_turn
242.0,243.0,,,,t_turn
243.0,244.0,,,,t_turn
244.0,245.0,-0.947,0.133,0.291,t_turn
245.0,246.0,,,,t_turn
246.0,247.0,,,,t_turn
247.0,248.0,,,,t_turn
248.0,249.0,-0.794,0.203,-0.315,t_turn
249.0,250.0,-0.821,0.415,-0.115,t_turn
250.0,251.0,-1.05,0.6,0.071,t_turn
251.0,252.0,,,,t_turn
252.0,253.0,,,,t_turn
253.0,254.0,,,,t_turn
254.0,255.0,,,,t_turn
255.0,256.0,,,,t_turn
256.0,257.0,,,,t_turn
257.0,258.0,-0.93,0.194,0.104,t_turn
258.0,259.0,,,,t_turn
259.0,260.0,-0.818,0.271,0.241,t_turn
260.0,261.0,-1.038,0.233,0.159,t_turn
261.0,262.0,,,,t_turn
262.0,263.0,,,,t_turn
263.0,264.0,,,,t_turn
264.0,265.0,-1.107,0.295,0.073,t_turn
265.0,266.0,-0.897,0.299,0.16,t_turn
266.0,267.0,,,,t_turn
267.0,268.0,,,,t_turn
268.0,269.0,,,,t_turn
269.0,270.0,-0.856,0.209,0.292,t_turn
270.0,271.0,-0.777,0.256,0.04,t_turn
271.0,272.0,,,,t_turn
272.0,273.0,,,,t_turn
273.0,274.0,,,,t_turn
274.0,275.0,,,,t_turn
275.0,276.0,,,,t_turn
276.0,277.0,,,,t_turn
277.0,278.0,,,,t_turn
278.0,279.0,,,,t_turn
279.0,280.0,,,,t_turn
280.0,281.0,,,,t_turn
281.0,282.0,,,,t_turn
282.0,283.0,0.826,-0.258,0.598,t_turn
283.0,284.0,0.36,-0.158,1.005,t_turn
284.0,285.0,,,,t_turn
285.0,286.0,,,,t_turn
286.0,287.0,,,,t_turn
287.0,288.0,,,,t_turn
288.0,289.0,,,,t_turn
289.0,290.0,,,,t_turn
290.0,291.0,,,,t_turn
291.0,292.0,,,,t_turn
292.0,293.0,,,,t_turn
293.0,294.0,-0.226,0.542,0.858,t_turn
294.0,295.0,,,,t_turn
295.0,296.0,,,,t_turn
296.0,297.0,-0.899,0.329,0.134,t_turn
297.0,298.0,-0.878,0.304,0.161,t_turn
298.0,299.0,-0.905,0.296,0.237,t_turn
299.0,300.0,,,,t_turn
300.0,301.0,,,,t_turn
301.0,302.0,,,,t_turn
302.0,303.0,,,,t_turn
303.0,304.0,,,,t_turn
304.0,305.0,,,,t_turn
305.0,306.0,,,,t_turn
306.0,307.0,,,,t_turn
307.0,308.0,,,,t_turn
308.0,309.0,-0.444,0.685,0.356,t_turn
309.0,310.0,0.562,-0.077,0.79,t_turn
310.0,311.0,0.375,0.884,0.383,t_turn
311.0,312.0,0.414,0.864,0.219,t_turn
312.0,313.0,0.126,0.953,0.272,t_turn
313.0,314.0,-0.668,0.71,0.157,t_turn
314.0,315.0,-0.916,0.32,0.349,t_turn
315.0,316.0,-0.92,0.298,0.26,t_turn
316.0,317.0,-0.896,0.368,0.172,t_turn
317.0,318.0,-0.908,0.289,0.122,t_turn
318.0,319.0,-0.675,0.431,0.352,t_turn
319.0,320.0,0.741,-0.094,0.4,t_turn
320.0,321.0,-0.868,0.546,0.386,t_turn
321.0,322.0,-0.834,0.376,0.312,t_turn
322.0,323.0,-0.061,0.72,0.163,t_turn
323.0,324.0,0.823,0.323,0.203,t_turn
324.0,325.0,0.265,0.933,-0.168,t_turn
325.0,326.0,0.236,0.893,-0.131,t_turn
326.0,327.0,0.11,0.882,-0.292,t_turn
327.0,328.0,-0.094,0.956,0.102,t_turn
328.0,329.0,-0.254,0.714,0.636,t_turn
329.0,330.0,-0.262,0.646,0.767,t_turn
330.0,331.0,-0.172,0.735,0.691,t_turn
331.0,332.0,-0.001,0.811,0.598,t_turn
332.0,333.0,0.019,0.893,0.439,t_turn
333.0,334.0,-0.114,0.892,0.401,t_turn
334.0,335.0,-0.094,0.832,0.526,t_turn
335.0,336.0,-0.45,0.827,0.304,t_turn
336.0,337.0,-0.65,0.676,0.144,t_turn
337.0,338.0,,,,t_turn
338.0,339.0,,,,t_turn
339.0,340.0,,,,t_turn
340.0,341.0,,,,t_turn
341.0,342.0,,,,t_turn
342.0,343.0,,,,t_turn
343.0,344.0,,,,t_turn
344.0,345.0,,,,t_turn
345.0,346.0,,,,t_turn
346.0,347.0,,,,t_turn
347.0,348.0,,,,t_turn
348.0,349.0,,,,t_turn
349.0,350.0,,,,t_turn
350.0,351.0,,,,t_turn
351.0,352.0,,,,t_turn
352.0,353.0,,,,t_turn
353.0,354.0,,,,t_turn
354.0,355.0,,,,t_turn
355.0,356.0,,,,t_turn
356.0,357.0,,,,t_turn
357.0,358.0,,,,t_turn
358.0,359.0,,,,t_turn
359.0,360.0,,,,t_turn
360.0,361.0,,,,t_turn
361.0,362.0,,,,t_turn
362.0,363.0,,,,t_turn
363.0,364.0,,,,t_turn
364.0,365.0,,,,t_turn
365.0,366.0,,,,t_turn
366.0,367.0,,,,t_turn
367.0,368.0,,,,t_turn
368.0,369.0,,,,t_turn
369.0,370.0,,,,t_turn
370.0,371.0,,,,t_turn
371.0,372.0,,,,t_turn
372.0,373.0,,,,t_turn
373.0,374.0,,,,t_turn
374.0,375.0,,,,t_turn
375.0,376.0,,,,t_turn
376.0,377.0,,,,t_turn
377.0,378.0,,,,t_turn
378.0,379.0,,,,t_turn
379.0,380.0,,,,t_turn
380.0,381.0,,,,t_turn
381.0,382.0,,,,t_turn
382.0,383.0,,,,t_turn
383.0,384.0,,,,t_turn
384.0,385.0,,,,t_turn
385.0,386.0,,,,t_turn
386.0,387.0,,,,t_turn
387.0,388.0,-0.397,0.84,0.398,t_turn
388.0,389.0,-0.455,0.502,0.736,t_turn
389.0,390.0,-0.644,0.108,0.793,t_turn
390.0,391.0,-0.596,0.351,0.72,t_turn
391.0,392.0,-0.614,0.762,-0.186,t_turn
392.0,393.0,0.379,0.592,-0.302,t_turn
393.0,394.0,0.156,0.908,0.238,t_turn
394.0,395.0,0.19,0.713,-0.021,t_turn
395.0,396.0,0.292,0.59,0.812,t_turn
396.0,397.0,0.057,0.323,-0.738,t_turn
397.0,398.0,-0.053,0.248,-0.818,t_turn
398.0,399.0,0.124,0.365,-0.789,t_turn
399.0,400.0,0.301,0.706,0.156,t_turn
400.0,401.0,0.06,0.682,0.694,t_turn
401.0,402.0,-0.021,0.983,0.221,t_turn
402.0,403.0,0.134,0.915,0.154,t_turn
403.0,404.0,0.286,0.796,0.473,t_turn
404.0,405.0,0.281,0.846,-0.064,t_turn
405.0,406.0,-0.035,0.541,-0.703,t_turn
406.0,407.0,-0.056,0.55,-0.692,t_turn
407.0,408.0,-0.056,0.56,-0.695,t_turn
408.0,409.0,0.256,0.559,-0.599,t_turn
409.0,410.0,0.296,0.763,-0.358,t_turn
410.0,411.0,0.184,0.838,-0.394,t_turn
411.0,412.0,0.118,0.821,-0.387,t_turn
412.0,413.0,0.132,0.83,-0.396,t_turn
413.0,414.0,0.029,0.83,-0.401,t_turn
414.0,415.0,0.107,0.916,-0.047,t_turn
415.0,416.0,0.101,0.954,0.13,t_turn
416.0,417.0,0.047,0.786,0.624,t_turn
417.0,418.0,-0.009,0.8,0.624,t_turn
418.0,419.0,-0.081,0.803,0.626,t_turn
419.0,420.0,-0.146,0.835,0.556,t_turn
420.0,421.0,-0.074,0.883,0.444,t_turn
421.0,422.0,0.004,0.944,0.296,t_turn
422.0,423.0,-0.065,0.7,0.694,t_turn
423.0,424.0,-0.155,0.593,0.689,t_turn
424.0,425.0,-0.167,0.623,0.743,t_turn
425.0,426.0,0.043,0.733,0.711,t_turn
426.0,427.0,-0.096,0.696,0.764,t_turn
427.0,428.0,-0.059,0.558,0.806,t_turn
428.0,429.0,-0.191,0.426,0.944,t_turn
429.0,430.0,0.087,0.7,0.472,t_turn
430.0,431.0,0.411,0.849,0.214,t_turn
431.0,432.0,0.228,0.86,0.462,t_turn
432.0,433.0,0.131,0.738,0.692,t_turn
433.0,434.0,0.033,0.645,0.81,t_turn
434.0,435.0,-0.093,0.577,0.864,t_turn
435.0,436.0,-0.176,0.519,0.896,t_turn
436.0,437.0,-0.235,0.443,0.913,t_turn
437.0,438.0,-0.251,0.429,0.911,t_turn
438.0,439.0,-0.109,0.606,0.809,t_turn
439.0,440.0,0.423,0.805,0.376,t_turn
440.0,441.0,0.217,0.84,0.485,t_turn
441.0,442.0,0.024,0.709,0.712,t_turn
442.0,443.0,-0.059,0.674,0.769,t_turn
443.0,444.0,-0.437,0.658,0.549,t_turn
444.0,445.0,-0.384,0.719,0.174,t_turn
445.0,446.0,0.021,0.735,-0.539,t_turn
446.0,447.0,0.256,0.85,0.047,t_turn
447.0,448.0,0.068,0.681,0.771,t_turn
448.0,449.0,0.05,0.684,0.77,t_turn
449.0,450.0,0.08,0.763,0.677,t_turn
450.0,451.0,0.127,0.65,0.806,t_turn
451.0,452.0,0.044,0.81,0.209,t_turn
452.0,453.0,0.12,0.703,-0.514,t_turn
453.0,454.0,-0.187,0.772,-0.336,t_turn
454.0,455.0,-0.557,0.726,0.467,t_turn
455.0,456.0,0.326,0.821,-0.013,t_turn
456.0,457.0,0.048,0.88,0.625,t_turn
457.0,458.0,0.239,0.85,0.517,t_turn
458.0,459.0,0.007,0.889,0.476,t_turn
459.0,460.0,0.081,0.201,0.911,t_turn
460.0,461.0,-0.426,-0.015,0.987,t_turn
461.0,462.0,-0.391,0.1,0.943,t_turn
462.0,463.0,-0.052,0.693,0.753,t_turn
463.0,464.0,-0.091,0.911,0.261,t_turn
464.0,465.0,0.02,0.906,-0.089,t_turn
465.0,466.0,-0.095,0.948,-0.042,t_turn
466.0,467.0,-0.075,0.954,-0.048,t_turn
467.0,468.0,0.044,0.915,-0.105,t_turn
468.0,469.0,-0.011,0.953,-0.052,t_turn
469.0,470.0,-0.004,0.94,0.153,t_turn
470.0,471.0,0.187,0.933,-0.033,t_turn
471.0,472.0,0.231,0.93,-0.012,t_turn
472.0,473.0,0.229,0.936,0.106,t_turn
473.0,474.0,0.243,0.926,0.073,t_turn
474.0,475.0,0.25,0.933,0.091,t_turn
475.0,476.0,0.236,0.934,0.103,t_turn
476.0,477.0,0.214,0.941,0.108,t_turn
477.0,478.0,0.329,0.756,0.515,t_turn
478.0,479.0,0.408,0.679,0.239,t_turn
479.0,480.0,0.034,0.939,-0.123,t_turn
480.0,481.0,-0.034,0.89,0.463,t_turn
481.0,482.0,-0.071,0.918,0.372,t_turn
482.0,483.0,-0.153,0.916,-0.045,t_turn
483.0,484.0,-0.212,0.743,-0.473,t_turn
484.0,485.0,-0.032,0.672,-0.58,t_turn
485.0,486.0,0.012,0.676,-0.587,t_turn
486.0,487.0,0.001,0.682,-0.584,t_turn
487.0,488.0,0.004,0.686,-0.579,t_turn
488.0,489.0,-0.023,0.688,-0.581,t_turn
489.0,490.0,-0.027,0.68,-0.584,t_turn
490.0,491.0,-0.059,0.658,-0.6,t_turn
491.0,492.0,0.044,0.661,-0.606,t_turn
492.0,493.0,-0.003,0.658,-0.588,t_turn
493.0,494.0,-0.188,0.749,-0.421,t_turn
494.0,495.0,-0.312,0.924,0.125,t_turn
495.0,496.0,-0.966,0.589,-0.264,t_turn
496.0,497.0,0.018,0.817,-0.192,t_turn
497.0,498.0,0.468,0.433,0.265,t_turn
498.0,499.0,-0.79,0.786,0.169,t_turn
499.0,500.0,-0.711,0.691,0.25,t_turn
500.0,501.0,-0.285,0.891,-0.012,t_turn
501.0,502.0,-0.07,0.912,-0.205,t_turn
502.0,503.0,0.207,0.858,-0.258,t_turn
503.0,504.0,0.234,0.889,-0.208,t_turn
504.0,505.0,0.274,0.896,-0.155,t_turn
505.0,506.0,0.253,0.964,-0.128,t_turn
506.0,507.0,0.212,0.879,-0.167,t_turn
507.0,508.0,0.255,0.828,-0.216,t_turn
508.0,509.0,0.318,0.857,-0.218,t_turn
509.0,510.0,0.348,0.867,-0.198,t_turn
510.0,511.0,0.321,0.849,-0.258,t_turn
511.0,512.0,0.281,0.872,-0.205,t_turn
512.0,513.0,0.292,0.892,-0.144,t_turn
513.0,514.0,,,,t_turn
514.0,515.0,-0.324,0.619,-0.547,t_turn
515.0,516.0,-0.782,0.361,-0.372,t_turn
516.0,517.0,-0.687,0.491,-0.294,t_turn
517.0,518.0,-0.679,0.682,0.302,t_turn
518.0,519.0,-0.808,0.44,0.172,t_turn
519.0,520.0,-0.177,0.573,0.363,t_turn
520.0,521.0,0.356,-0.412,0.913,t_turn
521.0,522.0,0.565,-0.032,0.888,t_turn
522.0,523.0,0.471,-0.103,0.924,t_turn
523.0,524.0,0.424,0.627,0.619,t_turn
524.0,525.0,0.024,0.845,0.546,t_turn
525.0,526.0,0.176,0.758,0.348,t_turn
526.0,527.0,-0.328,0.601,0.574,t_turn
527.0,528.0,,,,t_turn
528.0,529.0,,,,t_turn
529.0,530.0,,,,t_turn
530.0,531.0,,,,t_turn
531.0,532.0,0.081,0.84,-0.084,t_turn
532.0,533.0,0.248,0.864,0.001,t_turn
533.0,534.0,0.383,0.876,0.027,t_turn
534.0,535.0,,,,t_turn
535.0,536.0,0.599,0.69,-0.089,t_turn
536.0,537.0,0.646,0.616,0.536,t_turn
537.0,538.0,,,,t_turn
538.0,539.0,,,,t_turn
539.0,540.0,,,,t_turn
540.0,541.0,,,,t_turn
541.0,542.0,,,,t_turn
542.0,543.0,,,,t_turn
543.0,544.0,,,,t_turn
544.0,545.0,0.759,0.371,0.038,t_turn
545.0,546.0,0.888,0.021,0.508,t_turn
546.0,547.0,,,,t_turn
547.0,548.0,-0.743,0.622,0.156,t_turn
548.0,549.0,,,,t_turn
549.0,550.0,0.853,0.338,0.474,t_turn
550.0,551.0,0.834,0.428,0.432,t_turn
551.0,552.0,,,,t_turn
552.0,553.0,0.829,0.365,0.452,t_turn
553.0,554.0,,,,t_turn
554.0,555.0,,,,t_turn
555.0,556.0,,,,t_turn
556.0,557.0,,,,t_turn
557.0,558.0,,,,t_turn
558.0,559.0,,,,t_turn
559.0,560.0,,,,t_turn
560.0,561.0,,,,t_turn
561.0,562.0,,,,t_turn
562.0,563.0,,,,t_turn
563.0,564.0,,,,t_turn
564.0,565.0,,,,t_turn
565.0,566.0,,,,t_turn
566.0,567.0,,,,t_turn
567.0,568.0,,,,t_turn
568.0,569.0,,,,t_turn
569.0,570.0,,,,t_turn
570.0,571.0,,,,t_turn
571.0,572.0,,,,t_turn
572.0,573.0,0.82,0.414,0.417,t_turn
573.0,574.0,0.228,0.742,0.635,t_turn
574.0,575.0,,,,t_turn
575.0,576.0,-0.2,0.754,0.422,t_turn
576.0,577.0,-0.536,0.505,0.811,t_turn
577.0,578.0,,,,t_turn
578.0,579.0,-0.939,0.528,-0.131,t_turn
579.0,580.0,-0.265,0.552,0.242,t_turn
580.0,581.0,,,,t_turn
581.0,582.0,0.502,0.787,-0.173,t_turn
582.0,583.0,,,,t_turn
583.0,584.0,,,,t_turn
584.0,585.0,,,,t_turn
585.0,586.0,,,,t_turn
586.0,587.0,,,,t_turn
587.0,588.0,,,,t_turn
588.0,589.0,,,,t_turn
589.0,590.0,,,,t_turn
590.0,591.0,,,,t_turn
591.0,592.0,,,,t_turn
592.0,593.0,,,,t_turn
593.0,594.0,,,,t_turn
594.0,595.0,,,,t_turn
595.0,596.0,,,,t_turn
596.0,597.0,,,,t_turn
597.0,598.0,0.524,0.266,-0.696,t_turn
598.0,599.0,,,,t_turn
599.0,600.0,-0.808,0.483,0.274,t_turn
600.0,601.0,,,,t_turn
601.0,602.0,,,,t_turn
602.0,603.0,,,,t_turn
603.0,604.0,,,,t_turn
604.0,605.0,,,,t_turn
605.0,606.0,,,,t_turn
606.0,607.0,,,,t_turn
607.0,608.0,,,,t_turn
608.0,609.0,0.633,0.276,-0.612,t_turn
609.0,610.0,0.003,0.42,0.96,t_turn
610.0,611.0,,,,t_turn
611.0,612.0,,,,t_turn
612.0,613.0,,,,t_turn
613.0,614.0,,,,t_turn
614.0,615.0,,,,t_turn
615.0,616.0,,,,t_turn
616.0,617.0,,,,t_turn
617.0,618.0,,,,t_turn
618.0,619.0,,,,t_turn
619.0,620.0,,,,t_turn
620.0,621.0,,,,t_turn
621.0,622.0,,,,t_turn
622.0,623.0,,,,t_turn
623.0,624.0,,,,t_turn
624.0,625.0,,,,t_turn
625.0,626.0,,,,t_turn
626.0,627.0,,,,t_turn
627.0,628.0,,,,t_turn
628.0,629.0,-0.074,0.513,0.914,t_turn
629.0,630.0,,,,t_turn
630.0,631.0,,,,t_turn
631.0,632.0,,,,t_turn
632.0,633.0,,,,t_turn
633.0,634.0,,,,t_turn
634.0,635.0,,,,t_turn
635.0,636.0,,,,t_turn
636.0,637.0,-0.082,0.517,0.926,t_turn
637.0,638.0,,,,t_turn
638.0,639.0,,,,t_turn
639.0,640.0,,,,t_turn
640.0,641.0,,,,t_turn
641.0,642.0,,,,t_turn
642.0,643.0,,,,t_turn
643.0,644.0,,,,t_turn
644.0,645.0,,,,t_turn
645.0,646.0,,,,t_turn
646.0,647.0,,,,t_turn
647.0,648.0,,,,t_turn
648.0,649.0,,,,t_turn
649.0,650.0,,,,t_turn
650.0,651.0,,,,t_turn
651.0,652.0,,,,t_turn
652.0,653.0,-0.564,0.956,0.503,t_turn
653.0,654.0,,,,t_turn
654.0,655.0,,,,t_turn
655.0,656.0,,,,t_turn
656.0,657.0,,,,t_turn
657.0,658.0,,,,t_turn
658.0,659.0,,,,t_turn
659.0,660.0,,,,t_turn
660.0,661.0,,,,t_turn
661.0,662.0,,,,t_turn
662.0,663.0,,,,t_turn
663.0,664.0,,,,t_turn
664.0,665.0,,,,t_turn
665.0,666.0,,,,t_turn
666.0,667.0,-0.41,0.94,-0.016,t_turn
667.0,668.0,-0.375,0.93,0.047,t_turn
668.0,669.0,,,,t_turn
669.0,670.0,,,,t_turn
670.0,671.0,,,,t_turn
671.0,672.0,,,,t_turn
672.0,673.0,,,,t_turn
673.0,674.0,,,,t_turn
674.0,675.0,,,,t_turn
675.0,676.0,,,,t_turn
676.0,677.0,,,,t_turn
677.0,678.0,,,,t_turn
678.0,679.0,,,,t_turn
679.0,680.0,,,,t_turn
680.0,681.0,,,,t_turn
681.0,682.0,,,,t_turn
682.0,683.0,,,,t_turn
683.0,684.0,,,,t_turn
684.0,685.0,,,,t_turn
685.0,686.0,,,,t_turn
686.0,687.0,,,,t_turn
687.0,688.0,,,,t_turn
688.0,689.0,-0.288,0.365,0.808,t_turn
689.0,690.0,-0.098,0.288,0.398,t_turn
690.0,691.0,-0.686,0.471,-0.363,t_turn
691.0,692.0,-0.721,0.575,0.026,t_turn
692.0,693.0,-0.725,0.588,-0.012,t_turn
693.0,694.0,-0.6,0.612,0.004,t_turn
694.0,695.0,-0.689,0.648,0.413,t_turn
695.0,696.0,-0.443,0.623,0.142,t_turn
696.0,697.0,-0.527,0.717,-0.348,t_turn
697.0,698.0,-0.268,0.846,-0.062,t_turn
698.0,699.0,-0.158,0.943,0.129,t_turn
699.0,700.0,-0.015,0.966,0.097,t_turn
700.0,701.0,0.187,0.941,-0.04,t_turn
701.0,702.0,0.146,0.91,-0.13,t_turn
702.0,703.0,0.134,0.922,-0.173,t_turn
703.0,704.0,0.207,0.905,-0.136,t_turn
704.0,705.0,0.222,0.909,-0.053,t_turn
705.0,706.0,0.146,0.936,-0.011,t_turn
706.0,707.0,0.261,0.894,-0.035,t_turn
707.0,708.0,0.308,0.875,-0.07,t_turn
708.0,709.0,0.205,0.981,-0.182,t_turn
709.0,710.0,0.378,0.896,-0.047,t_turn
710.0,711.0,0.409,0.856,0.004,t_turn
711.0,712.0,0.488,0.841,0.036,t_turn
712.0,713.0,0.353,0.845,0.263,t_turn
713.0,714.0,0.466,0.818,0.063,t_turn
