t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z,room
37.595,153.049957275,176.514404297,179.0,235.0,122.0,136.0,-57.0792655945,-464.140838623,2342.04980469,158.041732788,-956.568725586,2372.04980469,-308.088378906,-129.721405029,2312.04980469,hallway
37.641,152.57800293,177.229751587,179.0,235.0,122.0,138.0,-60.7055358887,-468.089477539,2332.45117188,157.40222168,-952.697875977,2362.45117188,-306.809295654,-145.330688477,2302.45117188,hallway
37.659,152.721572876,177.643615723,179.0,235.0,124.0,138.0,-59.5174560547,-471.365539551,2331.91210938,157.366317749,-952.48046875,2361.91210938,-290.593444824,-145.296676636,2301.91210938,hallway
37.698,152.64112854,178.613006592,179.0,235.0,124.0,138.0,-60.2403869629,-479.811065674,2334.43505859,157.534408569,-953.49786377,2364.43505859,-290.91192627,-145.455917358,2304.43505859,hallway
37.751,152.743301392,179.325057983,179.0,235.0,122.0,136.0,-59.3384857178,-485.104248047,2331.86010742,157.362838745,-952.459533691,2361.86010742,-306.730529785,-129.149688721,2301.86010742,hallway
37.782,153.11390686,179.554641724,179.0,235.0,124.0,136.0,-56.2975234985,-486.891296387,2331.42724609,157.333999634,-952.284912109,2361.42724609,-290.532196045,-129.125396729,2301.42724609,hallway
37.813,153.272109985,179.408111572,179.0,235.0,122.0,138.0,-55.0540466309,-486.134399414,2333.54492188,157.475097656,-953.138916016,2363.54492188,-306.955047607,-145.399734497,2303.54492188,hallway
37.845,152.733551025,179.416854858,177.0,235.0,124.0,138.0,-59.3884048462,-485.611846924,2330.69335938,140.728866577,-951.989013672,2360.69335938,-290.439575195,-145.219741821,2300.69335938,hallway
37.876,153.004699707,179.549118042,179.0,235.0,124.0,140.0,-57.3191070557,-487.942260742,2336.67651367,157.683746338,-954.401855469,2366.67651367,-291.194885254,-161.774871826,2306.67651367,hallway
37.907,152.982040405,179.338699341,179.0,235.0,124.0,138.0,-57.5297584534,-486.428894043,2337.68994141,157.751251221,-954.81048584,2367.68994141,-291.322814941,-145.661361694,2307.68994141,hallway
37.938,152.973922729,179.267791748,179.0,235.0,122.0,138.0,-57.6108932495,-485.970550537,2338.28125,157.790649414,-955.048950195,2368.28125,-307.586181641,-145.698684692,2308.28125,hallway
38.001,152.948547363,179.366073608,179.0,235.0,122.0,138.0,-57.7754211426,-486.410461426,2336.5234375,157.673538208,-954.340087891,2366.5234375,-307.351959229,-145.587738037,2306.5234375,hallway
38.032,153.590270996,177.727416992,179.0,235.0,122.0,138.0,-52.5495948792,-473.273254395,2337.95117188,157.768676758,-954.91583252,2367.95117188,-307.542205811,-145.677856445,2307.95117188,hallway
38.063,153.509979248,177.271011353,179.0,235.0,122.0,138.0,-53.347869873,-470.766601562,2344.10107422,158.178405762,-957.395812988,2374.10107422,-308.361724854,-146.066040039,2314.10107422,hallway
38.095,153.604324341,177.306091309,179.0,235.0,122.0,138.0,-52.5993118286,-471.296966553,2345.30517578,158.258651733,-957.881469727,2375.30517578,-308.522155762,-146.142044067,2315.30517578,hallway
38.126,153.381011963,177.938110352,179.0,235.0,122.0,138.0,-54.3342475891,-475.605407715,2340.92773438,157.96697998,-956.116149902,2370.92773438,-307.938842773,-145.865737915,2310.92773438,hallway
38.188,154.160629272,179.107910156,177.0,235.0,122.0,138.0,-47.7634124756,-483.476074219,2332.57128906,140.840820312,-952.746276855,2362.57128906,-306.825317383,-145.338287354,2302.57128906,hallway
38.22,154.576034546,178.659393311,177.0,235.0,122.0,138.0,-44.3647041321,-479.797607422,2332.5234375,140.837966919,-952.726928711,2362.5234375,-306.818969727,-145.335250854,2302.5234375,hallway
38.282,150.037948608,178.130508423,179.0,235.0,122.0,138.0,-80.4467773438,-469.422790527,2302.84960938,155.429977417,-940.760559082,2332.84960938,-302.864807129,-143.462249756,2272.84960938,hallway
38.313,150.577896118,179.67930603,177.0,235.0,122.0,138.0,-76.0907516479,-481.956176758,2302.97558594,139.076522827,-940.811279297,2332.97558594,-302.881591797,-143.470199585,2272.97558594,hallway
38.345,150.908813477,182.953186035,181.0,235.0,122.0,140.0,-73.6379394531,-509.91619873,2309.86547852,172.307723999,-943.589782715,2339.86547852,-303.799713135,-159.894515991,2279.86547852,hallway
38.376,151.343093872,183.220443726,183.0,235.0,122.0,140.0,-70.3504180908,-513.761230469,2317.44433594,189.329147339,-946.646118164,2347.44433594,-304.80960083,-160.426055908,2287.44433594,hallway
38.407,151.012496948,184.176147461,185.0,235.0,122.0,140.0,-73.0959701538,-521.948730469,2319.31518555,205.95664978,-947.40057373,2349.31518555,-305.058929443,-160.557266235,2289.31518555,hallway
38.438,151.052856445,187.085021973,185.0,235.0,122.0,140.0,-72.8666992188,-546.348693848,2322.46875,206.233108521,-948.672241211,2352.46875,-305.479125977,-160.778442383,2292.46875,hallway
38.47,150.672286987,188.462265015,187.0,235.0,122.0,140.0,-75.968536377,-557.583007812,2322.54296875,222.738830566,-948.702209473,2352.54296875,-305.489044189,-160.783630371,2292.54296875,hallway
38.501,150.439483643,190.429290771,187.0,235.0,122.0,140.0,-77.4824905396,-570.788818359,2311.1472168,221.659881592,-944.106689453,2341.1472168,-303.970489502,-159.984420776,2281.1472168,hallway
38.532,149.859054565,191.45199585,185.0,235.0,124.0,140.0,-82.1447753906,-578.78314209,2309.97338867,205.137680054,-943.633300781,2339.97338867,-287.823883057,-159.902099609,2279.97338867,hallway
38.595,149.679122925,192.474243164,185.0,235.0,124.0,138.0,-83.5397415161,-586.624511719,2308.24560547,204.986221313,-942.936584473,2338.24560547,-287.605743408,-143.802841187,2278.24560547,hallway
38.626,149.792160034,193.062042236,187.0,235.0,124.0,138.0,-82.6100921631,-591.276855469,2307.83374023,221.346160889,-942.770446777,2337.83374023,-287.553771973,-143.776855469,2277.83374023,hallway
38.657,150.066879272,193.975250244,187.0,235.0,124.0,140.0,-80.4382324219,-599.049987793,2309.30957031,221.485900879,-943.365600586,2339.30957031,-287.740081787,-159.855529785,2279.30957031,hallway
38.688,150.015060425,194.667221069,187.0,235.0,124.0,140.0,-80.7731399536,-604.020080566,2306.89013672,221.256820679,-942.389892578,2336.89013672,-287.434661865,-159.685852051,2276.89013672,hallway
38.72,150.79888916,191.415924072,187.0,235.0,124.0,140.0,-75.2485656738,-584.054443359,2332.18896484,223.652130127,-952.592041016,2362.18896484,-290.628356934,-161.460144043,2302.18896484,hallway
38.751,150.616394043,188.101654053,185.0,235.0,124.0,140.0,-76.1739044189,-552.832824707,2314.95043945,205.573989868,-945.640441895,2344.95043945,-288.452178955,-160.251159668,2284.95043945,hallway
38.782,150.848846436,188.352783203,185.0,235.0,124.0,140.0,-74.3065338135,-555.018493652,2315.5637207,205.627761841,-945.887695312,2345.5637207,-288.529602051,-160.294158936,2285.5637207,hallway
38.813,151.055541992,188.031341553,187.0,235.0,122.0,140.0,-72.615524292,-552.311889648,2315.15917969,222.039749146,-945.72454834,2345.15917969,-304.505096436,-160.265792847,2285.15917969,hallway
38.845,151.691940308,187.314239502,185.0,235.0,122.0,140.0,-67.4025878906,-546.114318848,2313.56738281,205.45274353,-945.082702637,2343.56738281,-304.292999268,-160.154159546,2283.56738281,hallway
38.876,151.923156738,186.362792969,187.0,235.0,122.0,140.0,-65.6248016357,-539.201904297,2317.03320312,222.217163086,-946.480285645,2347.03320312,-304.754821777,-160.397232056,2287.03320312,hallway
38.907,151.599822998,186.884597778,187.0,235.0,122.0,138.0,-68.23072052,-543.271972656,2316.31005859,222.148712158,-946.188598633,2346.31005859,-304.658447266,-144.311859131,2286.31005859,hallway
38.938,151.942108154,185.591751099,187.0,235.0,124.0,140.0,-65.7260284424,-535.01385498,2326.0625,223.072067261,-950.121520996,2356.0625,-289.854980469,-161.030487061,2296.0625,hallway
38.97,151.473312378,185.080856323,185.0,235.0,124.0,140.0,-69.415512085,-529.821289062,2321.56933594,206.154251099,-948.309570312,2351.56933594,-289.287750244,-160.715362549,2291.56933594,hallway
39.001,152.069839478,186.255004883,187.0,235.0,124.0,140.0,-64.4620513916,-538.568115234,2318.07470703,222.315795898,-946.900268555,2348.07470703,-288.846588135,-160.470275879,2288.07470703,hallway
39.032,150.863357544,184.238494873,187.0,235.0,124.0,140.0,-73.8649215698,-519.333984375,2305.45654297,221.12109375,-941.811828613,2335.45654297,-287.253692627,-159.58531189,2275.45654297,hallway
39.063,151.10307312,186.204452515,187.0,235.0,124.0,138.0,-71.9080200195,-535.087158203,2304.85107422,221.063766479,-941.567626953,2334.85107422,-287.177246094,-143.588577271,2274.85107422,hallway
39.126,151.386123657,186.298858643,187.0,235.0,124.0,140.0,-69.4585113525,-534.604614258,2299.4934082,220.556503296,-939.407104492,2329.4934082,-286.50088501,-159.167098999,2269.4934082,hallway
39.157,152.076171875,186.426696777,187.0,235.0,124.0,140.0,-63.7616195679,-534.52355957,2294.71972656,220.104537964,-937.481994629,2324.71972656,-285.898254395,-158.832305908,2264.71972656,hallway
39.188,152.217605591,188.752380371,187.0,235.0,124.0,140.0,-63.1411437988,-557.810974121,2313.68823242,221.900466919,-945.131408691,2343.68823242,-288.29284668,-160.162628174,2283.68823242,hallway
39.22,151.811019897,187.217025757,187.0,235.0,124.0,140.0,-66.3761367798,-544.830505371,2311.46679688,221.690139771,-944.235534668,2341.46679688,-288.012420654,-160.006835938,2281.46679688,hallway
39.251,150.604537964,184.278503418,187.0,235.0,124.0,140.0,-76.3146057129,-522.102172852,2316.30224609,222.147979736,-946.185546875,2346.30224609,-288.622833252,-160.345962524,2286.30224609,hallway
39.532,151.828399658,184.102584839,189.0,235.0,126.0,140.0,-66.342086792,-520.424194336,2315.19458008,238.490631104,-945.738830566,2345.19458008,-272.456115723,-160.268264771,2285.19458008,hallway
39.97,165.194595337,185.581802368,201.0,235.0,136.0,142.0,42.125,-531.828125,2312.5625,336.798065186,-944.677429199,2342.5625,-192.10043335,-176.092041016,2282.5625,hallway
40.032,162.924545288,190.713897705,207.0,235.0,138.0,144.0,23.1249961853,-559.149780273,2254.90795898,376.583374023,-921.427307129,2284.90795898,-171.644210815,-187.248291016,2224.90795898,hallway
40.063,163.108261108,190.89175415,209.0,235.0,140.0,144.0,24.5561084747,-560.065429688,2252.93457031,392.269042969,-920.631530762,2282.93457031,-155.901809692,-187.082214355,2222.93457031,hallway
40.095,164.40625,190.040267944,211.0,235.0,142.0,144.0,34.7715911865,-552.716796875,2250.40332031,407.827362061,-919.610717773,2280.40332031,-140.151870728,-186.869186401,2220.40332031,hallway
40.126,166.007781982,188.888198853,213.0,235.0,144.0,144.0,47.1640625,-540.806762695,2238.73583984,421.652069092,-914.905578613,2268.73583984,-123.924842834,-185.887252808,2208.73583984,hallway
40.157,168.731674194,187.801025391,217.0,235.0,148.0,144.0,68.311126709,-530.432189941,2230.99780273,451.928314209,-911.78503418,2260.99780273,-92.617980957,-185.236022949,2200.99780273,hallway
40.188,171.920959473,187.625091553,219.0,235.0,148.0,144.0,93.171875,-528.544555664,2228.84179688,467.339294434,-910.915588379,2258.84179688,-92.5272445679,-185.05456543,2198.84179688,hallway
40.251,177.545974731,183.519104004,227.0,235.0,154.0,142.0,136.587341309,-494.467102051,2219.92602539,528.612670898,-907.32019043,2249.92602539,-46.0760726929,-168.945449829,2189.92602539,hallway
40.282,178.598236084,182.421798706,229.0,235.0,156.0,142.0,144.551177979,-485.161437988,2216.43774414,543.548095703,-905.913452148,2246.43774414,-30.6684055328,-168.676330566,2186.43774414,hallway
40.329,179.417938232,183.122665405,231.0,235.0,160.0,142.0,150.678527832,-489.816711426,2212.859375,558.412231445,-904.470458984,2242.859375,0.0,-168.400268555,2182.859375,hallway
40.345,180.7784729,184.751861572,235.0,235.0,162.0,142.0,160.675140381,-500.71105957,2205.16137695,587.847473145,-901.366149902,2235.16137695,15.2551908493,-167.806411743,2175.16137695,hallway
40.376,181.317108154,185.735992432,237.0,235.0,164.0,142.0,164.41394043,-507.006591797,2199.45922852,601.983825684,-899.066650391,2229.45922852,30.4302520752,-167.366500854,2169.45922852,hallway
40.407,182.549804688,186.883666992,239.0,235.0,166.0,142.0,173.350341797,-514.164367676,2192.23632812,615.618713379,-896.153930664,2222.23632812,45.4934844971,-166.809280396,2162.23632812,hallway
40.438,183.732727051,188.598327637,237.0,235.0,166.0,144.0,181.981460571,-526.008850098,2186.67919922,598.53302002,-893.912841797,2216.67919922,45.3765602112,-181.506164551,2156.67919922,hallway
40.485,185.722244263,188.595336914,237.0,235.0,168.0,144.0,195.761383057,-522.05078125,2170.31933594,594.115661621,-887.315490723,2200.31933594,60.0430335999,-180.129318237,2140.31933594,hallway
40.517,193.563552856,188.526824951,237.0,235.0,172.0,144.0,247.33215332,-504.978912354,2101.4453125,575.518737793,-859.540893555,2131.4453125,87.1664733887,-174.332870483,2071.4453125,hallway
40.548,195.130783081,191.170013428,237.0,235.0,172.0,144.0,258.083435059,-522.840576172,2094.9699707,573.770324707,-856.929626465,2124.9699707,86.8939971924,-173.787902832,2064.9699707,hallway
40.579,196.377548218,191.596603394,237.0,235.0,172.0,144.0,267.561920166,-526.602966309,2097.47314453,574.446166992,-857.939025879,2127.47314453,86.9993209839,-173.998580933,2067.47314453,hallway
40.626,197.135284424,190.602386475,237.0,235.0,174.0,144.0,274.550415039,-521.980895996,2108.34082031,577.380615234,-862.321655273,2138.34082031,102.032653809,-174.913208008,2078.34082031,hallway
40.657,198.249481201,191.98274231,237.0,235.0,174.0,144.0,282.416687012,-531.487670898,2105.57324219,576.633361816,-861.205505371,2135.57324219,101.896781921,-174.680282593,2075.57324219,hallway
40.689,199.56036377,190.596893311,237.0,235.0,176.0,146.0,291.186523438,-519.632873535,2099.02001953,574.863830566,-858.562805176,2129.02001953,116.085853577,-188.639480591,2069.02001953,hallway
40.751,200.807846069,189.602783203,237.0,235.0,176.0,144.0,299.858276367,-511.444946289,2095.45263672,573.900634766,-857.124267578,2125.45263672,115.885696411,-173.828536987,2065.45263672,hallway
40.814,203.131530762,186.763977051,239.0,235.0,178.0,146.0,309.57409668,-479.194702148,2046.79956055,575.328796387,-837.504089355,2076.79956055,127.300331116,-183.878356934,2016.79956055,hallway
40.939,207.968658447,186.358795166,243.0,235.0,180.0,148.0,341.717346191,-472.724243164,2031.49121094,600.003845215,-831.330749512,2061.49121094,140.371261597,-196.519760132,2001.49121094,hallway
41.001,211.240219116,198.600646973,247.0,235.0,180.0,148.0,359.351013184,-551.231445312,1999.92333984,619.2890625,-818.600463867,2029.92333984,138.157302856,-193.420211792,1969.92333984,hallway
41.032,218.554367065,194.158538818,249.0,235.0,180.0,148.0,404.733184814,-512.590637207,1971.12866211,624.53894043,-806.988525391,2001.12866211,136.137832642,-190.592971802,1941.12866211,hallway
41.064,218.535064697,196.052871704,249.0,235.0,182.0,150.0,404.714782715,-525.833740234,1971.68896484,624.713806152,-807.214416504,2001.68896484,149.794891357,-204.265686035,1941.68896484,hallway
41.126,219.548446655,175.444976807,251.0,235.0,182.0,150.0,407.638031006,-379.547698975,1952.13452148,632.512390137,-799.328796387,1982.13452148,148.286315918,-202.208557129,1922.13452148,hallway
41.157,220.328445435,176.409011841,255.0,235.0,184.0,150.0,412.47442627,-385.676696777,1949.7565918,659.522949219,-798.369873047,1979.7565918,161.566696167,-201.958389282,1919.7565918,hallway
41.189,221.395370483,177.166610718,255.0,235.0,184.0,150.0,419.438354492,-390.548461914,1948.21984863,659.010986328,-797.75012207,1978.21984863,161.437362671,-201.796722412,1918.21984863,hallway
41.251,222.407943726,178.587020874,257.0,235.0,184.0,148.0,425.5652771,-399.510009766,1944.60668945,671.655944824,-796.29309082,1974.60668945,161.133270264,-187.988861084,1914.60668945,hallway
41.314,227.069091797,186.665222168,263.0,235.0,188.0,150.0,454.511474609,-451.774597168,1932.53771973,708.842407227,-791.426086426,1962.53771973,186.803787231,-200.146972656,1902.53771973,hallway
41.36,225.69934082,188.860488892,267.0,235.0,192.0,150.0,468.645935059,-491.194854736,2034.17944336,774.50769043,-832.414794922,2064.17944336,224.895721436,-210.839675903,2004.17944336,hallway
41.376,226.441314697,189.415054321,267.0,235.0,192.0,150.0,473.441345215,-494.631256104,2032.04541016,773.706970215,-831.554199219,2062.04541016,224.65625,-210.61517334,2002.04541016,hallway
41.407,227.624923706,189.240478516,271.0,235.0,194.0,150.0,479.798919678,-491.261230469,2023.28942871,799.22253418,-828.02331543,2053.28955078,237.65322876,-209.694046021,1993.28942871,hallway
41.439,228.77456665,189.206634521,273.0,235.0,196.0,150.0,487.375823975,-490.437561035,2020.8848877,812.669921875,-827.053466797,2050.88476562,251.329345703,-209.441085815,1990.8848877,hallway
41.485,230.163848877,190.778137207,273.0,235.0,198.0,150.0,493.65826416,-497.980316162,2006.40454102,806.932067871,-821.214111328,2036.40454102,263.362457275,-207.917755127,1976.40454102,hallway
41.532,231.783325195,191.118621826,275.0,235.0,200.0,150.0,506.165771484,-501.478607178,2010.8269043,822.997497559,-822.997497559,2040.8269043,277.843994141,-208.382995605,1980.8269043,hallway
41.564,237.396148682,204.283477783,279.0,235.0,202.0,152.0,540.823608398,-588.950317383,1992.69921875,844.058898926,-815.687194824,2022.69921875,289.06640625,-220.240997314,1962.69921875,hallway
41.626,256.279724121,207.807739258,279.0,235.0,206.0,150.0,655.723815918,-598.024169922,1942.18920898,822.981384277,-795.318237305,1972.18920898,308.448913574,-201.162307739,1912.18920898,hallway
41.657,253.360443115,201.442932129,281.0,235.0,208.0,150.0,642.17565918,-560.201538086,1961.53662109,845.022338867,-803.120361328,1991.53662109,325.11618042,-203.197647095,1931.53662109,hallway
41.689,254.306549072,199.879425049,281.0,235.0,210.0,148.0,653.132568359,-553.215576172,1974.9901123,850.730712891,-808.545715332,2004.9901123,341.021606445,-190.972106934,1944.9901123,hallway
41.72,256.409912109,197.164093018,283.0,235.0,214.0,148.0,670.606384277,-536.736572266,1983.5880127,868.500732422,-812.012939453,2013.5880127,369.931427002,-191.816299438,1953.5880127,hallway
41.751,257.808105469,192.499145508,285.0,235.0,216.0,148.0,684.191040039,-507.148803711,1994.84008789,887.554992676,-816.550537109,2024.84008789,385.842254639,-192.921112061,1964.84008789,hallway
41.782,258.886749268,193.660903931,285.0,235.0,220.0,148.0,693.567260742,-516.639404297,2000.11987305,889.86920166,-818.6796875,2030.11987305,414.513214111,-193.43951416,1970.11987305,hallway
41.814,266.555847168,180.464355469,285.0,235.0,222.0,148.0,743.218994141,-421.734130859,1989.04638672,885.015380859,-814.214172363,2019.04638672,425.922851562,-192.352249146,1959.04638672,hallway
41.876,266.953155518,180.304763794,285.0,235.0,226.0,146.0,746.653259277,-420.994995117,1990.81469727,885.790466309,-814.927246094,2020.81469727,453.811004639,-178.774047852,1960.81469727,hallway
41.907,267.57800293,180.316497803,285.0,235.0,228.0,146.0,751.781860352,-421.506713867,1992.84680176,886.681274414,-815.746765137,2022.84680176,468.047302246,-178.959320068,1962.84680176,hallway
41.939,270.209747314,184.611557007,285.0,235.0,230.0,146.0,773.131958008,-453.256225586,2000.50244141,890.036987305,-818.833984375,2030.50244141,483.692687988,-179.657302856,1970.50244141,hallway
42.001,272.542633057,181.558517456,285.0,235.0,234.0,144.0,794.626586914,-434.644348145,2013.49914551,895.733886719,-824.075134277,2043.49914551,514.704772949,-166.93132019,1983.49914551,hallway
42.032,274.041809082,181.953613281,285.0,235.0,236.0,146.0,803.712158203,-436.619293213,2009.74926758,894.090087891,-822.562927246,2039.74926758,527.616394043,-180.500366211,1979.74926758,hallway
42.079,275.263366699,181.295791626,285.0,235.0,238.0,146.0,815.414245605,-433.628326416,2017.40234375,897.444702148,-825.649169922,2047.40234375,543.594238281,-181.198120117,1987.40234375,hallway
42.126,279.670776367,199.879837036,285.0,235.0,244.0,156.0,861.258666992,-574.887207031,2052.34790039,912.762573242,-839.741516113,2082.34790039,595.702758789,-255.30116272,2022.34790039,hallway
42.157,280.310546875,201.114257812,285.0,235.0,246.0,160.0,869.666015625,-586.335327148,2061.36230469,916.713867188,-843.37677002,2091.36230469,612.604736328,-284.9324646,2031.36230469,hallway
42.22,279.989532471,201.085083008,285.0,235.0,250.0,164.0,871.385498047,-588.854370117,2070.96337891,920.922363281,-847.248535156,2100.96337891,644.128051758,-314.907043457,2040.96337891,hallway
42.251,282.866973877,191.930587769,285.0,235.0,256.0,170.0,912.377807617,-534.137573242,2117.60546875,941.367126465,-866.057739258,2147.60546875,702.77154541,-366.026794434,2087.60546875,hallway
42.282,283.009765625,190.321990967,285.0,235.0,258.0,172.0,923.710205078,-528.064941406,2141.41894531,951.805297852,-875.660949707,2171.41894531,725.596130371,-385.010162354,2111.41894531,hallway
42.345,275.526428223,198.531814575,285.0,235.0,262.0,172.0,868.653259277,-590.487426758,2144.22607422,953.035827637,-876.792907715,2174.22607422,756.216430664,-385.522003174,2114.22607422,hallway
42.376,276.70489502,193.197158813,285.0,215.0,266.0,172.0,888.8359375,-557.4765625,2171.890625,965.162109375,-733.523132324,2201.890625,796.155090332,-390.566558838,2141.890625,hallway
42.407,276.834747314,193.696350098,285.0,207.0,268.0,178.0,902.758605957,-569.436767578,2203.4597168,978.99987793,-681.383911133,2233.4597168,823.132629395,-442.052764893,2173.4597168,hallway
42.439,278.613952637,193.032440186,285.0,205.0,272.0,178.0,922.224121094,-567.827575684,2217.20678711,985.025634766,-669.817504883,2247.20678711,859.018249512,-444.848724365,2187.20678711,hallway
42.47,279.737457275,194.860870361,285.0,203.0,276.0,188.0,939.900024414,-587.633361816,2238.5,994.359191895,-660.254577637,2268.5,898.359008789,-526.624206543,2208.5,hallway
47.698,301.286682129,96.5626220703,307.0,193.0,248.0,32.0,1099.6875,182.421875,2219.59375,1159.62072754,-575.866027832,2249.59375,675.679443359,675.679443359,2189.59375,living_room
47.729,297.092926025,90.6437530518,307.0,195.0,250.0,28.0,1087.87231445,232.950363159,2262.91552734,1181.95214844,-603.036804199,2292.91552734,704.708190918,720.368286133,2232.91552734,living_room
47.76,295.07611084,90.1743469238,307.0,193.0,252.0,24.0,1044.4987793,230.631881714,2205.13330078,1152.16662598,-572.164367676,2235.13330078,701.727111816,732.236877441,2175.13330078,living_room
47.792,289.595581055,93.7328720093,307.0,193.0,254.0,22.0,985.561401367,199.758865356,2168.69775391,1133.3848877,-562.837341309,2198.69775391,704.971801758,734.970581055,2138.69775391,living_room
47.854,282.859344482,86.3426055908,307.0,193.0,254.0,22.0,926.546875,253.828125,2150.625,1124.06872559,-558.2109375,2180.625,699.014587402,728.75982666,2120.625,living_room
47.901,287.059387207,89.8252258301,307.0,193.0,254.0,22.0,898.615600586,213.408248901,2016.84570312,1055.1081543,-523.965270996,2046.84570312,654.917358398,682.786193848,1986.84570312,living_room
47.932,286.158935547,92.0979537964,307.0,193.0,250.0,22.0,896.588500977,198.294708252,2026.65856934,1060.16650391,-526.477172852,2056.65869141,630.145507812,686.15838623,1996.65856934,living_room
47.948,281.287841797,93.4121170044,307.0,197.0,244.0,20.0,881.844238281,193.311782837,2073.38574219,1084.25341797,-567.942199707,2103.38574219,601.899719238,716.547241211,2043.38574219,living_room
47.979,280.963226318,92.9238510132,307.0,199.0,238.0,20.0,861.508483887,192.838195801,2031.00805664,1062.40856934,-570.954162598,2061.00805664,547.315673828,701.686828613,2001.00805664,living_room
48.01,279.454528809,91.9876098633,307.0,203.0,232.0,22.0,837.865722656,196.481658936,2000.21801758,1046.53686523,-590.901794434,2030.21801758,497.440704346,677.071960449,1970.21801758,living_room
48.042,274.712860107,96.1009292603,307.0,207.0,228.0,22.0,817.719726562,170.362258911,2032.81506348,1063.33996582,-629.323608398,2062.81494141,477.577880859,688.274108887,2002.81506348,living_room
48.089,272.771484375,97.884475708,307.0,213.0,222.0,24.0,805.815795898,158.027832031,2037.70776367,1065.86218262,-674.320861816,2067.70776367,436.502532959,675.874755859,2007.70776367,living_room
48.135,269.036346436,98.3873977661,307.0,217.0,216.0,24.0,783.038452148,155.209701538,2047.94042969,1071.13684082,-706.804504395,2077.94042969,396.269714355,679.319519043,2017.94042969,living_room
