start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height
73.0,74.0,0.05485,0.12169,0.07164,0.0399,0.08981,0.73514,0.26254,0.01979,0.0448,0.10975,0.52291,0.73048,0.001,0.07766,0.42503,0.21576,0.02579,0.07165
74.0,75.0,0.05721,0.10757,0.06616,0.02976,0.08912,0.75062,0.26603,0.02102,0.02662,0.09039,0.51495,0.77408,0.06947,0.05582,0.42193,0.16194,0.05278,0.05062
75.0,76.0,0.04127,0.12262,0.16069,0.03958,0.0796,0.7326,0.2593,0.06024,0.06801,0.18724,0.52291,0.74893,0.08705,0.01975,0.42155,0.20141,0.0463,0.08089
76.0,77.0,0.02944,0.15175,0.07086,0.03455,0.10837,0.68194,0.21487,0.07021,0.03506,0.02622,0.46955,0.8007,0.09086,0.02146,0.33798,0.23639,0.06951,0.01759
77.0,78.0,0.06615,0.12813,0.28193,0.15609,0.09815,0.73325,0.26711,0.13535,0.21773,0.33631,0.52614,0.72542,0.22754,0.15849,0.43254,0.214,0.18755,0.08687
78.0,79.0,0.12937,0.0574,0.05686,0.07599,0.14318,0.81594,0.29067,0.07008,0.07718,0.06807,0.45575,0.62586,0.13691,0.04394,0.39759,0.28279,0.11363,0.07279
79.0,80.0,0.14357,0.06545,0.06875,0.05821,0.15521,0.81082,0.29484,0.05563,0.06452,0.04812,0.41436,0.62093,0.12265,0.02334,0.36556,0.28173,0.10541,0.03946
80.0,81.0,0.17686,0.09351,0.10494,0.03228,0.18685,0.78594,0.30039,0.10171,0.0396,0.03506,0.35278,0.62327,0.04792,0.02247,0.31683,0.26991,0.04277,0.03254
81.0,82.0,0.18574,0.07638,0.04401,0.02427,0.19411,0.80592,0.30402,0.04972,0.03077,0.01896,0.37453,0.61656,0.05951,0.03215,0.33938,0.27191,0.05476,0.03614
82.0,83.0,0.16645,0.08399,0.11724,0.01867,0.17758,0.79386,0.29761,0.09897,0.02342,0.06088,0.39834,0.65141,0.13963,0.04022,0.35445,0.2416,0.11835,0.04155
83.0,84.0,0.20193,0.06182,0.28089,0.10046,0.21221,0.82088,0.30346,0.25083,0.13799,0.14191,0.33989,0.64426,0.21123,0.13261,0.30842,0.241,0.17669,0.13888
84.0,85.0,0.29671,0.01636,0.3296,0.04842,0.3022,0.89186,0.33426,0.35272,0.07807,0.10067,0.30085,0.5329,0.05309,0.06352,0.29671,0.32906,0.05639,0.05934
85.0,86.0,0.43569,0.0354,0.39032,0.038,0.46133,0.84478,0.29925,0.40952,0.07629,0.19065,0.40488,0.65001,0.23981,0.2239,0.37186,0.24326,0.20257,0.21873
86.0,87.0,0.53971,0.05881,0.08675,0.01832,0.5672,0.79432,0.26179,0.07645,0.03033,0.0791,0.46049,0.72328,0.03801,0.03665,0.39347,0.22597,0.0366,0.03817
87.0,88.0,0.5211,0.08479,0.06905,0.01303,0.54624,0.75267,0.23572,0.06188,0.01133,0.06531,0.4656,0.77217,0.06531,0.02222,0.37284,0.22437,0.04428,0.0162
88.0,89.0,0.56519,0.0908,0.08679,0.02054,0.5844,0.73823,0.22152,0.07222,0.02508,0.03752,0.52291,0.77754,0.07796,0.01776,0.40621,0.24734,0.06385,0.02521
89.0,90.0,0.56497,0.21551,0.06627,0.35598,0.58685,0.63328,0.23562,0.04125,0.34102,0.21148,0.49733,0.57643,0.13884,0.46443,0.3994,0.42588,0.14813,0.4217
90.0,91.0,0.5632,0.35695,0.06575,0.05129,0.58744,0.51012,0.24613,0.06789,0.05328,0.06447,0.5092,0.40072,0.04547,0.00722,0.41743,0.58709,0.02798,0.01921
91.0,92.0,0.56966,0.33515,0.05516,0.0406,0.59497,0.53114,0.25308,0.05201,0.04275,0.01673,0.49413,0.41068,0.02489,0.001,0.41249,0.56869,0.02168,0.00482
92.0,93.0,0.57412,0.32275,0.01726,0.01484,0.59901,0.54247,0.25188,0.01534,0.01591,0.01679,0.50537,0.41068,0.02005,0.001,0.42036,0.57009,0.01838,0.00484
93.0,94.0,0.57146,0.28666,0.07216,0.21505,0.59497,0.57313,0.24427,0.08205,0.21162,0.13865,0.47268,0.50505,0.12937,0.35724,0.38776,0.48405,0.13327,0.33797
94.0,95.0,0.55542,0.10484,0.02756,0.09024,0.57676,0.72993,0.22784,0.02563,0.09176,0.04512,0.42881,0.77442,0.03017,0.0484,0.33952,0.23778,0.02344,0.05131
95.0,96.0,0.55228,0.08201,0.00393,0.00228,0.57469,0.75308,0.23254,0.00395,0.00289,0.00429,0.44616,0.7825,0.001,0.001,0.35687,0.22029,0.00165,0.00238
96.0,97.0,0.54469,0.08584,0.03075,0.01548,0.56796,0.75089,0.23441,0.02708,0.01716,0.01718,0.39834,0.7821,0.09805,0.00746,0.32091,0.21692,0.07902,0.01164
97.0,98.0,0.54773,0.0705,0.02489,0.02328,0.5707,0.76422,0.23388,0.02136,0.02209,0.016,0.36941,0.78028,0.0514,0.01477,0.29807,0.21981,0.04263,0.01599
98.0,99.0,0.53962,0.18926,0.06645,0.39739,0.5641,0.65982,0.24036,0.05809,0.40497,0.11028,0.42467,0.641,0.04454,0.23151,0.3462,0.35016,0.04907,0.21182
99.0,100.0,0.55537,0.49231,0.08005,0.04098,0.57756,0.38814,0.23407,0.04777,0.04215,0.25103,0.49751,0.55706,0.11911,0.09874,0.39713,0.4424,0.07061,0.03261
100.0,101.0,0.53383,0.49937,0.09072,0.01951,0.55591,0.38439,0.21955,0.07537,0.01757,0.03975,0.43494,0.58427,0.04767,0.02185,0.33628,0.43632,0.03943,0.03198
101.0,102.0,0.53961,0.54982,0.01834,0.10005,0.56047,0.34217,0.21502,0.01416,0.0957,0.02454,0.42643,0.58405,0.02958,0.01477,0.32608,0.44355,0.02529,0.01922
102.0,103.0,0.51243,0.54388,0.12431,0.07295,0.53653,0.34657,0.21702,0.10592,0.0728,0.05667,0.46919,0.58036,0.12227,0.03842,0.35853,0.44401,0.09223,0.0458
103.0,104.0,0.52258,0.38395,0.03904,0.33893,0.54342,0.48312,0.19725,0.02799,0.32006,0.10715,0.46833,0.71192,0.06444,0.31775,0.34045,0.35336,0.06604,0.31791
104.0,105.0,0.55592,0.19356,0.18784,0.00871,0.57889,0.65576,0.2368,0.17234,0.00708,0.03691,0.42601,0.7457,0.02623,0.02464,0.34465,0.24987,0.02015,0.01656
105.0,106.0,0.59176,0.19002,0.01563,0.00742,0.61326,0.6608,0.241,0.01546,0.00793,0.01587,0.42774,0.7343,0.02277,0.01682,0.35109,0.25365,0.01813,0.019
106.0,107.0,0.5919,0.18905,0.01078,0.00643,0.61375,0.66232,0.24245,0.00982,0.00648,0.00347,0.41782,0.73285,0.04005,0.01422,0.3444,0.25242,0.03308,0.01563
107.0,108.0,0.59319,0.18704,0.02793,0.00915,0.61474,0.66376,0.2416,0.02258,0.00709,0.02017,0.40011,0.73602,0.001,0.01777,0.32999,0.25072,0.00389,0.01163
108.0,109.0,0.57856,0.18533,0.12813,0.01382,0.6037,0.6714,0.2552,0.0945,0.01994,0.20122,0.30494,0.71778,0.18976,0.02688,0.26181,0.24423,0.141,0.05885
109.0,110.0,0.523,0.20733,0.11887,0.18588,0.55737,0.67733,0.32431,0.11256,0.20252,0.37688,0.30417,0.55786,0.03701,0.33344,0.30266,0.31548,0.06894,0.30337
110.0,111.0,0.5476,0.28841,0.05175,0.03315,0.59389,0.60549,0.37905,0.06864,0.04889,0.08677,0.3451,0.42919,0.05293,0.03589,0.37959,0.3998,0.06916,0.06584
111.0,112.0,0.55189,0.28621,0.00289,0.00923,0.59986,0.60912,0.38347,0.0031,0.01233,0.00533,0.35406,0.44388,0.001,0.01477,0.39187,0.37453,0.0017,0.0202
112.0,113.0,0.55135,0.29391,0.0073,0.0163,0.59926,0.60006,0.38393,0.00774,0.02112,0.01349,0.35406,0.4427,0.001,0.02749,0.39219,0.37556,0.00301,0.03609
113.0,114.0,0.55109,0.30091,0.01404,0.0071,0.59914,0.59197,0.38512,0.0176,0.00955,0.01339,0.35463,0.44511,0.01129,0.02683,0.39361,0.37071,0.01067,0.03977
114.0,115.0,0.51934,0.28649,0.12172,0.07687,0.55839,0.6051,0.36968,0.14944,0.09373,0.11993,0.34702,0.41628,0.08986,0.07786,0.3736,0.42844,0.09657,0.09984
115.0,116.0,0.52223,0.28956,0.02352,0.01335,0.56395,0.60684,0.39056,0.03004,0.01699,0.03532,0.58668,0.33123,0.06449,0.14296,0.63906,0.52077,0.06231,0.19755
116.0,117.0,0.52578,0.29958,0.01015,0.00304,0.56948,0.59689,0.40009,0.0117,0.00418,0.0102,0.63036,0.25576,0.0308,0.001,0.69564,0.61618,0.03602,0.00256
117.0,118.0,0.5264,0.29859,0.00663,0.00392,0.57042,0.59839,0.40143,0.00782,0.00497,0.00616,0.63435,0.25576,0.02484,0.001,0.70142,0.61509,0.02727,0.00187
118.0,119.0,0.52614,0.29954,0.00382,0.00258,0.57009,0.59722,0.40138,0.00437,0.00328,0.00439,0.63354,0.25576,0.02304,0.001,0.70051,0.61513,0.02554,0.00157
119.0,120.0,0.52828,0.29923,0.02115,0.00959,0.57231,0.59669,0.39729,0.02273,0.01376,0.05368,0.62435,0.25127,0.03594,0.03202,0.68606,0.62463,0.0487,0.04845
120.0,121.0,0.52632,0.31449,0.03163,0.02363,0.56931,0.57722,0.39276,0.03834,0.03252,0.02341,0.61063,0.24801,0.03306,0.03644,0.66641,0.63272,0.0327,0.05366
121.0,122.0,0.51895,0.32217,0.00741,0.00766,0.56011,0.56802,0.3933,0.0089,0.01073,0.01375,0.59966,0.24472,0.001,0.0095,0.65537,0.63682,0.00429,0.01407
122.0,123.0,0.52044,0.32314,0.01867,0.00745,0.56195,0.56679,0.39302,0.02191,0.01013,0.01134,0.59966,0.24507,0.001,0.00722,0.65505,0.63657,0.00367,0.00973
123.0,124.0,0.52315,0.32021,0.00641,0.00392,0.56554,0.57064,0.39462,0.00737,0.00499,0.00765,0.59966,0.24337,0.001,0.01442,0.65686,0.63764,0.00272,0.02024
124.0,125.0,0.5278,0.30387,0.02686,0.04074,0.57112,0.58996,0.39227,0.03351,0.05528,0.04673,0.61856,0.25576,0.07543,0.02562,0.67399,0.62258,0.08394,0.03174
125.0,126.0,0.52955,0.3054,0.01493,0.01213,0.57421,0.58965,0.39956,0.01829,0.01671,0.00735,0.63036,0.23916,0.04465,0.01739,0.695,0.63957,0.04816,0.02522
126.0,127.0,0.52773,0.3082,0.00385,0.00228,0.57194,0.58631,0.39996,0.00438,0.00298,0.00432,0.6342,0.24285,0.02457,0.01553,0.69952,0.63415,0.02695,0.0224
127.0,128.0,0.52801,0.30859,0.00319,0.00272,0.57229,0.5858,0.39983,0.00354,0.00355,0.00381,0.63036,0.23597,0.001,0.01028,0.69533,0.64379,0.00176,0.01418
128.0,129.0,0.52803,0.30861,0.00359,0.00284,0.57232,0.5858,0.39993,0.00406,0.00365,0.00437,0.63106,0.23792,0.01235,0.01595,0.69618,0.641,0.01388,0.02257
129.0,130.0,0.52822,0.30846,0.0037,0.00255,0.57254,0.58596,0.39981,0.00425,0.00324,0.00354,0.63201,0.23953,0.01785,0.01761,0.69704,0.63886,0.01942,0.02499
130.0,131.0,0.5263,0.30777,0.03152,0.00672,0.56986,0.58632,0.3975,0.04122,0.00652,0.05262,0.63914,0.24801,0.08635,0.0397,0.70169,0.62904,0.08436,0.04844
131.0,132.0,0.49729,0.30518,0.23422,0.04247,0.53217,0.58599,0.38112,0.279,0.05605,0.07229,0.63036,0.29604,0.37692,0.1233,0.672,0.57702,0.4053,0.18568
132.0,133.0,0.51195,0.29573,0.15517,0.05789,0.54863,0.59321,0.36436,0.17543,0.07,0.09902,0.33871,0.41942,0.06139,0.09666,0.36105,0.43008,0.05561,0.15758
133.0,134.0,0.52745,0.27625,0.00689,0.00523,0.56689,0.61475,0.3603,0.00831,0.00644,0.01283,0.36411,0.39502,0.02688,0.01994,0.38421,0.46753,0.02874,0.0257
134.0,135.0,0.5281,0.27573,0.00756,0.00649,0.56799,0.61607,0.36297,0.00791,0.00875,0.01771,0.35625,0.4033,0.02005,0.02271,0.37837,0.45372,0.01941,0.03213
135.0,136.0,0.51604,0.28286,0.11039,0.03829,0.55334,0.60671,0.35858,0.13106,0.04735,0.12344,0.34326,0.39347,0.06694,0.06157,0.36193,0.47123,0.06992,0.08802
136.0,137.0,0.50337,0.11721,0.05527,0.18237,0.5355,0.77292,0.32076,0.05478,0.2063,0.11954,0.36411,0.59552,0.06847,0.16732,0.35438,0.27195,0.05335,0.17586
137.0,138.0,0.49988,0.09078,0.04664,0.00742,0.53143,0.79889,0.31628,0.04877,0.00593,0.01975,0.36173,0.61897,0.02821,0.0135,0.34905,0.25037,0.02545,0.01505
138.0,139.0,0.48502,0.09578,0.01767,0.00678,0.51527,0.79633,0.32058,0.01858,0.00863,0.01501,0.37014,0.62659,0.03654,0.01085,0.35981,0.23412,0.03524,0.01389
139.0,140.0,0.48205,0.10031,0.03826,0.00997,0.51201,0.79237,0.32198,0.04056,0.01081,0.02323,0.34858,0.62684,0.05388,0.00964,0.34066,0.2315,0.05131,0.01564
140.0,141.0,0.48827,0.10552,0.07772,0.01686,0.51868,0.78409,0.31748,0.08089,0.03095,0.07272,0.335,0.63363,0.03183,0.01752,0.32528,0.23068,0.03604,0.02459
141.0,142.0,0.48997,0.10666,0.05223,0.00935,0.52059,0.78267,0.31719,0.05438,0.01343,0.03423,0.31824,0.63752,0.04784,0.00734,0.30973,0.22643,0.04658,0.01763
142.0,143.0,0.49527,0.11656,0.16099,0.03482,0.52572,0.7678,0.30948,0.16077,0.06289,0.15483,0.33472,0.64555,0.08428,0.03587,0.31953,0.22979,0.05957,0.03274
143.0,144.0,0.53736,0.2241,0.05756,0.26627,0.56528,0.63973,0.26418,0.05202,0.30127,0.15275,0.40504,0.62721,0.17316,0.23195,0.34834,0.32346,0.12874,0.29289
144.0,145.0,0.5581,0.38946,0.01293,0.03476,0.58348,0.48057,0.25138,0.01135,0.03674,0.01438,0.51779,0.41172,0.02666,0.03145,0.42941,0.57012,0.02243,0.03602
145.0,146.0,0.55487,0.38893,0.0133,0.00485,0.58086,0.48117,0.25415,0.01172,0.00508,0.01066,0.51495,0.40992,0.02819,0.01366,0.42972,0.5688,0.02253,0.01591
146.0,147.0,0.55284,0.38904,0.00578,0.00456,0.57882,0.48105,0.25368,0.00508,0.00484,0.01289,0.50956,0.41068,0.01934,0.001,0.42485,0.56852,0.01727,0.00389
147.0,148.0,0.54829,0.30155,0.04056,0.2616,0.57327,0.56033,0.24634,0.04434,0.26801,0.07478,0.4399,0.56446,0.1988,0.40332,0.36314,0.41953,0.17797,0.40952
148.0,149.0,0.54435,0.18899,0.003,0.0109,0.56911,0.66302,0.24389,0.00482,0.01443,0.02771,0.38988,0.74807,0.02666,0.01682,0.32128,0.23344,0.02022,0.02556
149.0,150.0,0.54731,0.18846,0.01156,0.00418,0.57224,0.66442,0.24598,0.00997,0.00463,0.00954,0.38092,0.75582,0.03339,0.02247,0.3159,0.22134,0.02842,0.02339
150.0,151.0,0.54194,0.1937,0.01611,0.00883,0.56628,0.6571,0.24016,0.01565,0.00923,0.01311,0.39066,0.74635,0.02748,0.02019,0.31903,0.24245,0.02228,0.02434
151.0,152.0,0.5477,0.19438,0.02982,0.01008,0.5724,0.6584,0.24456,0.03015,0.01297,0.02999,0.40151,0.74682,0.04414,0.01771,0.33125,0.23341,0.03787,0.02345
152.0,153.0,0.55676,0.19455,0.03715,0.03014,0.58069,0.65767,0.24313,0.02577,0.03837,0.07913,0.38703,0.75266,0.04716,0.0379,0.31921,0.22998,0.04698,0.06887
153.0,154.0,0.55328,0.39799,0.09787,0.47907,0.57672,0.47033,0.23979,0.07873,0.48841,0.13617,0.40188,0.54614,0.1153,0.31383,0.32857,0.44801,0.11548,0.29068
154.0,155.0,0.49477,0.52468,0.1225,0.01659,0.52195,0.35828,0.23833,0.11273,0.01289,0.09884,0.46682,0.54415,0.1481,0.08675,0.3754,0.44901,0.11662,0.07675
155.0,156.0,0.49998,0.53433,0.00296,0.00404,0.52622,0.35178,0.22929,0.00271,0.00402,0.00191,0.42058,0.55528,0.02666,0.001,0.33217,0.45063,0.0219,0.00128
156.0,157.0,0.49879,0.53252,0.01189,0.00605,0.52519,0.35315,0.23021,0.01081,0.00619,0.00818,0.43081,0.55604,0.0158,0.00979,0.34085,0.44849,0.01301,0.01033
157.0,158.0,0.48512,0.52195,0.12698,0.05844,0.51266,0.3618,0.23345,0.11244,0.05831,0.06141,0.46094,0.56254,0.10934,0.03103,0.36651,0.43713,0.09976,0.0404
158.0,159.0,0.49387,0.40354,0.10239,0.33127,0.51974,0.46578,0.21464,0.08543,0.31992,0.13609,0.39243,0.62671,0.09914,0.29886,0.29896,0.40573,0.0932,0.25914
159.0,160.0,0.53521,0.18811,0.12932,0.02509,0.55968,0.66117,0.23797,0.11766,0.025,0.04201,0.40462,0.77096,0.04174,0.05359,0.32802,0.22133,0.0352,0.04245
160.0,161.0,0.54415,0.19074,0.06808,0.00845,0.56842,0.66005,0.24076,0.05967,0.01089,0.02444,0.39298,0.75889,0.03804,0.01616,0.3214,0.22832,0.03332,0.01815
161.0,162.0,0.53796,0.19151,0.00874,0.00702,0.56278,0.65986,0.24195,0.00773,0.00675,0.00615,0.39556,0.75419,0.04498,0.02058,0.32404,0.23081,0.03689,0.02296
162.0,163.0,0.54527,0.1926,0.05679,0.01928,0.5696,0.65865,0.24144,0.05159,0.01994,0.00723,0.38021,0.75304,0.11168,0.01291,0.31186,0.23295,0.0912,0.01354
163.0,164.0,0.53666,0.16898,0.11387,0.07176,0.56706,0.70171,0.28518,0.08631,0.11442,0.35868,0.32665,0.68143,0.09897,0.22343,0.29907,0.23198,0.13798,0.1713
164.0,165.0,0.57902,0.28101,0.23207,0.11533,0.62497,0.60409,0.34305,0.28566,0.1277,0.22808,0.379,0.44339,0.08082,0.1047,0.3889,0.42619,0.10811,0.11177
165.0,166.0,0.60318,0.304,0.01185,0.00567,0.65622,0.58247,0.35787,0.01403,0.00694,0.00743,0.39397,0.43754,0.02767,0.01744,0.41539,0.41458,0.02924,0.02266
166.0,167.0,0.60212,0.30475,0.00459,0.00515,0.65494,0.58158,0.35774,0.00499,0.00635,0.00347,0.38476,0.43849,0.001,0.01648,0.40611,0.41353,0.00143,0.02154
167.0,168.0,0.58895,0.30451,0.12491,0.0142,0.63931,0.58179,0.35736,0.14645,0.02,0.04192,0.37576,0.41887,0.05546,0.08613,0.39649,0.43917,0.05572,0.12347
168.0,169.0,0.53083,0.29283,0.18751,0.05613,0.57005,0.59518,0.3578,0.19822,0.07337,0.27439,0.43308,0.38696,0.25573,0.08308,0.45264,0.48078,0.31373,0.09335
169.0,170.0,0.51587,0.2879,0.01722,0.01747,0.55639,0.60993,0.39494,0.02104,0.02498,0.06107,0.67411,0.33787,0.08039,0.12402,0.73595,0.50768,0.0975,0.16662
170.0,171.0,0.51768,0.29947,0.01548,0.00658,0.55957,0.59788,0.40399,0.01836,0.00843,0.02689,0.71302,0.24384,0.02748,0.03282,0.78861,0.62988,0.02539,0.04641
171.0,172.0,0.51757,0.30061,0.00367,0.00278,0.55976,0.59722,0.40738,0.00432,0.00352,0.00565,0.70712,0.23701,0.001,0.01403,0.78685,0.63677,0.0024,0.01965
172.0,173.0,0.5187,0.29816,0.01711,0.01026,0.56086,0.59949,0.40402,0.01926,0.01151,0.04517,0.70712,0.2458,0.001,0.03512,0.78242,0.62715,0.01429,0.04725
173.0,174.0,0.51922,0.29959,0.01852,0.00818,0.56144,0.59755,0.40315,0.02136,0.01024,0.03085,0.70712,0.23879,0.001,0.02334,0.78128,0.63755,0.00998,0.03547
174.0,175.0,0.51888,0.30327,0.00604,0.00299,0.5612,0.59343,0.40499,0.00732,0.00383,0.01105,0.70712,0.22834,0.001,0.01695,0.78369,0.65073,0.00402,0.02379
175.0,176.0,0.51977,0.30364,0.00367,0.00228,0.56252,0.59334,0.40678,0.00428,0.00288,0.007,0.70712,0.22478,0.001,0.001,0.78606,0.65437,0.00281,0.00193
176.0,177.0,0.52011,0.30407,0.00285,0.00258,0.56298,0.59285,0.40694,0.0032,0.00328,0.00367,0.70712,0.22551,0.001,0.00964,0.78627,0.65321,0.0018,0.01372
177.0,178.0,0.51997,0.30401,0.00293,0.00208,0.56281,0.59292,0.40694,0.00335,0.00259,0.00354,0.70712,0.22478,0.001,0.001,0.78627,0.65425,0.00177,0.00139
178.0,179.0,0.52157,0.30009,0.02504,0.00702,0.5646,0.59725,0.40455,0.03072,0.00878,0.01718,0.70712,0.23196,0.001,0.02609,0.78311,0.64601,0.00587,0.03706
179.0,180.0,0.52293,0.29853,0.00496,0.00398,0.56642,0.59933,0.40525,0.00592,0.00504,0.0106,0.70712,0.22975,0.001,0.02215,0.78404,0.64856,0.00389,0.03122
180.0,181.0,0.52268,0.29878,0.00341,0.00275,0.56611,0.59904,0.40537,0.00396,0.0035,0.00364,0.70712,0.22643,0.001,0.0133,0.7842,0.6531,0.00179,0.01897
181.0,182.0,0.52288,0.29897,0.00263,0.00185,0.56638,0.59884,0.40549,0.00299,0.00218,0.003,0.70712,0.22554,0.001,0.00979,0.78436,0.65425,0.0016,0.01368
182.0,183.0,0.52239,0.29903,0.00589,0.00264,0.56592,0.59911,0.40705,0.00614,0.00397,0.01669,0.70712,0.22478,0.001,0.001,0.78641,0.65417,0.00572,0.00343
183.0,184.0,0.51592,0.30413,0.10113,0.03134,0.55748,0.59244,0.40523,0.12619,0.04525,0.03976,0.70466,0.22478,0.04367,0.001,0.78132,0.65551,0.05333,0.00699
184.0,185.0,0.48585,0.33584,0.04953,0.05044,0.51851,0.55141,0.39176,0.06163,0.0737,0.12149,0.60594,0.29379,0.06996,0.22178,0.65956,0.57135,0.10337,0.29645
185.0,186.0,0.47993,0.33422,0.08101,0.07763,0.51084,0.55208,0.38315,0.09672,0.10946,0.07908,0.54722,0.40638,0.25383,0.04934,0.588,0.4254,0.26628,0.06339
186.0,187.0,0.51312,0.28453,0.1185,0.01732,0.55021,0.60714,0.36741,0.13307,0.03366,0.1905,0.37964,0.38068,0.21102,0.01529,0.40568,0.47834,0.26062,0.05253
187.0,188.0,0.51102,0.28699,0.00344,0.00667,0.54784,0.60383,0.36584,0.00431,0.00945,0.02019,0.34255,0.36266,0.02457,0.017,0.366,0.50384,0.02756,0.02169
188.0,189.0,0.51251,0.28628,0.01345,0.01654,0.54982,0.6052,0.36805,0.01548,0.02138,0.00915,0.34496,0.37855,0.02775,0.03036,0.36998,0.48046,0.02967,0.04132
189.0,190.0,0.49344,0.23958,0.05445,0.24504,0.52571,0.64879,0.34166,0.06636,0.28637,0.21114,0.33548,0.44873,0.12153,0.27464,0.34278,0.42374,0.14561,0.3005
