start,end,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
44.0,45.0,0.0,0.0,0.0,0.50511
45.0,46.0,0.0,0.0,0.9182,0.59918
46.0,47.0,0.0,0.0,0.0,0.76278
47.0,48.0,0.90798,0.0,0.7955,0.73313
48.0,49.0,0.87055,0.0,0.85685,0.63395
49.0,50.0,0.0,0.0,0.81288,0.56646
50.0,51.0,0.0,0.0,0.0,0.74029
51.0,52.0,0.0,0.0,0.0,0.75849
52.0,53.0,0.0,0.0,0.0,0.74642
53.0,54.0,0.0,0.0,0.0,0.70348
54.0,55.0,0.0,0.0,0.91145,0.73926
55.0,56.0,0.0,0.0,0.0,0.66973
56.0,57.0,0.0,0.0,0.0,0.74683
57.0,58.0,0.0,0.0,0.7955,0.85685
58.0,59.0,0.0,0.0,0.0,0.69959
59.0,60.0,0.0,0.0,0.7955,0.66769
60.0,61.0,0.0,0.0,0.0,0.71881
61.0,62.0,0.0,0.0,0.0,0.66769
62.0,63.0,0.0,0.0,0.0,0.58793
63.0,64.0,0.93865,0.0,0.0,0.65542
64.0,65.0,0.0,0.0,0.0,0.61759
65.0,66.0,0.0,0.0,0.0,0.63804
66.0,67.0,0.0,0.0,0.0,0.65746
67.0,68.0,0.0,0.0,0.0,0.61656
68.0,69.0,0.0,0.0,0.0,0.48875
69.0,70.0,0.0,0.0,0.0,0.48057
70.0,71.0,0.0,0.0,0.0,0.62679
71.0,72.0,0.0,0.0,0.0,0.75358
72.0,73.0,0.0,0.0,0.0,0.62883
73.0,74.0,0.0,0.0,0.0,0.64008
74.0,75.0,0.0,0.0,0.0,0.70859
75.0,76.0,0.0,0.0,0.0,0.7771
76.0,77.0,0.0,0.0,0.0,0.75665
77.0,78.0,0.0,0.0,0.0,0.67587
78.0,79.0,0.0,0.0,0.0,0.70245
79.0,80.0,0.0,0.0,0.0,0.69325
80.0,81.0,0.0,0.0,0.0,0.67178
81.0,82.0,0.0,0.0,0.0,0.67382
82.0,83.0,0.0,0.0,0.0,0.74622
83.0,84.0,0.0,0.0,0.0,0.60286
84.0,85.0,0.0,0.0,0.0,0.63599
85.0,86.0,0.0,0.0,0.0,0.76094
86.0,87.0,0.7137,0.0,0.83088,0.81391
87.0,88.0,0.73292,0.0,0.76994,0.64724
88.0,89.0,0.7955,0.0,0.8,0.58589
89.0,90.0,0.77628,0.0,0.8773,0.57975
90.0,91.0,0.7863,0.0,0.0,0.58282
91.0,92.0,0.77669,0.0,0.0,0.58998
92.0,93.0,0.77505,0.0,0.81963,0.65133
93.0,94.0,0.0,0.0,0.85685,0.7137
94.0,95.0,0.0,0.0,0.0,0.78405
95.0,96.0,0.0,0.0,0.0,0.7955
96.0,97.0,0.0,0.0,0.0,0.8272
97.0,98.0,0.0,0.0,0.0,0.81288
98.0,99.0,0.80777,0.0,0.8773,0.81963
99.0,100.0,0.85337,0.0,0.7955,0.76135
100.0,101.0,0.87117,0.0,0.7683,0.58691
101.0,102.0,0.91575,0.0,0.81186,0.63804
102.0,103.0,0.92843,0.0,0.7546,0.62577
103.0,104.0,0.93456,0.0,0.76135,0.60123
104.0,105.0,0.8364,0.0,0.89775,0.72147
105.0,106.0,0.0,0.0,0.0,0.74438
106.0,107.0,0.0,0.0,0.0,0.81595
107.0,108.0,0.0,0.0,0.0,0.9728
108.0,109.0,0.0,0.0,0.0,0.95235
109.0,110.0,0.0,0.0,0.0,0.7546
110.0,111.0,0.0,0.0,0.0,0.70552
111.0,112.0,0.0,0.0,0.0,0.67894
112.0,113.0,0.89775,0.0,0.0,0.70552
113.0,114.0,0.0,0.0,0.0,0.68303
114.0,115.0,0.0,0.0,0.9182,0.64826
115.0,116.0,0.93865,0.0,0.0,0.60532
116.0,117.0,0.0,0.0,0.9591,0.60327
117.0,118.0,0.93865,0.0,0.0,0.57464
118.0,119.0,0.0,0.0,0.0,0.46012
119.0,120.0,0.0,0.0,0.0,0.44785
120.0,121.0,0.85685,0.0,0.0,0.55419
121.0,122.0,0.0,0.0,0.0,0.62168
122.0,123.0,0.0,0.0,0.0,0.69325
123.0,124.0,0.0,0.0,0.0,0.65849
124.0,125.0,0.0,0.0,0.0,0.65644
125.0,126.0,0.0,0.0,0.0,0.75256
126.0,127.0,0.0,0.0,0.0,0.63804
127.0,128.0,0.0,0.0,0.0,0.68303
128.0,129.0,0.0,0.0,0.0,0.78323
129.0,130.0,0.0,0.0,0.0,0.69121
130.0,131.0,0.0,0.0,0.0,0.62372
131.0,132.0,0.0,0.0,0.0,0.60941
132.0,133.0,0.0,0.0,0.0,0.60327
133.0,134.0,0.0,0.0,0.0,0.7683
134.0,135.0,0.0,0.0,0.0,0.68875
135.0,136.0,0.0,0.0,0.0,0.70552
136.0,137.0,0.0,0.0,0.0,0.6953
137.0,138.0,0.0,0.0,0.0,0.7274
138.0,139.0,0.96585,0.0,0.69325,0.8137
139.0,140.0,0.89775,0.0,0.76278,0.56646
140.0,141.0,0.0,0.0,0.76237,0.54601
141.0,142.0,0.0,0.0,0.75051,0.54192
142.0,143.0,0.0,0.0,0.7456,0.5726
143.0,144.0,0.7137,0.0,0.7955,0.61145
144.0,145.0,0.9591,0.0,0.9182,0.6728
145.0,146.0,0.97955,0.0,0.0,0.61145
146.0,147.0,0.0,0.0,0.0,0.61145
147.0,148.0,0.0,0.0,0.0,0.61145
148.0,149.0,0.0,0.0,0.0,0.61145
149.0,150.0,0.9182,0.0,0.89775,0.70348
150.0,151.0,0.89325,0.0,0.88548,0.74908
151.0,152.0,0.82495,0.0,0.89959,0.6135
152.0,153.0,0.89591,0.0,0.89775,0.60838
153.0,154.0,0.9,0.0,0.0,0.61554
154.0,155.0,0.91984,0.0,0.0,0.60532
155.0,156.0,0.93129,0.0,0.89775,0.64519
156.0,157.0,0.0,0.0,0.0,0.78528
157.0,158.0,0.0,0.0,0.0,0.71063
158.0,159.0,0.0,0.0,0.0,0.64826
159.0,160.0,0.0,0.0,0.0,0.66973
160.0,161.0,0.0,0.0,0.0,0.6636
161.0,162.0,0.0,0.0,0.0,0.6818
162.0,163.0,0.0,0.0,0.0,0.60532
163.0,164.0,0.0,0.0,0.0,0.66564
164.0,165.0,0.0,0.0,0.0,0.61452
165.0,166.0,0.0,0.0,0.0,0.62474
166.0,167.0,0.0,0.0,0.9182,0.61043
167.0,168.0,0.0,0.0,0.0,0.7546
168.0,169.0,0.0,0.0,0.0,0.73313
169.0,170.0,0.0,0.0,0.0,0.75153
170.0,171.0,0.0,0.0,0.0,0.69734
171.0,172.0,0.0,0.0,0.0,0.6319
172.0,173.0,0.0,0.0,0.0,0.65644
173.0,174.0,0.0,0.0,0.0,0.68405
174.0,175.0,0.0,0.0,0.0,0.67178
175.0,176.0,0.0,0.0,0.0,0.6953
176.0,177.0,0.0,0.0,0.0,0.6728
177.0,178.0,0.0,0.0,0.0,0.61145
178.0,179.0,0.0,0.0,0.0,0.6319
179.0,180.0,0.0,0.0,0.0,0.68303
180.0,181.0,0.0,0.0,0.0,0.65849
181.0,182.0,0.0,0.0,0.0,0.67076
182.0,183.0,0.0,0.0,0.0,0.6953
183.0,184.0,0.0,0.0,0.0,0.68507
184.0,185.0,0.0,0.0,0.8773,0.61656
185.0,186.0,0.0,0.0,0.86196,0.66973
186.0,187.0,0.0,0.0,0.83129,0.88916
187.0,188.0,0.9182,0.0,0.80982,0.87219
188.0,189.0,0.9182,0.0,0.80573,0.86319
189.0,190.0,0.9182,0.0,0.85399,0.85378
190.0,191.0,0.89775,0.0,0.85685,0.74438
191.0,192.0,0.86278,0.0,0.83538,0.59407
192.0,193.0,0.0,0.0,0.80634,0.54703
193.0,194.0,0.0,0.0,0.81227,0.54601
194.0,195.0,0.0,0.0,0.81084,0.54192
195.0,196.0,0.0,0.0,0.81084,0.53681
196.0,197.0,0.69325,0.0,0.80143,0.67791
197.0,198.0,0.0,0.0,0.0,0.71881
198.0,199.0,0.0,0.0,0.0,0.68405
199.0,200.0,0.0,0.0,0.0,0.69836
200.0,201.0,0.0,0.0,0.0,0.69632
201.0,202.0,0.0,0.0,0.0,0.69325
202.0,203.0,0.0,0.0,0.0,0.69755
203.0,204.0,0.8092,0.0,0.85685,0.78323
204.0,205.0,0.7546,0.0,0.82106,0.61145
205.0,206.0,0.89775,0.0,0.0,0.58282
206.0,207.0,0.8773,0.0,0.72393,0.57464
207.0,208.0,0.88548,0.0,0.72393,0.58691
208.0,209.0,0.89775,0.0,0.0,0.58691
209.0,210.0,0.93865,0.0,0.88753,0.68507
210.0,211.0,0.0,0.0,0.0,0.85174
211.0,212.0,0.0,0.0,0.9591,0.77505
212.0,213.0,0.0,0.0,0.0,0.76687
213.0,214.0,0.0,0.0,0.0,0.76687
214.0,215.0,0.0,0.0,0.0,0.76278
215.0,216.0,0.0,0.0,0.0,0.77096
216.0,217.0,0.0,0.0,0.0,0.64826
217.0,218.0,0.0,0.0,0.0,0.64008
218.0,219.0,0.0,0.0,0.0,0.66053
219.0,220.0,0.0,0.0,0.0,0.64417
220.0,221.0,0.0,0.0,0.0,0.61963
221.0,222.0,0.0,0.0,0.93865,0.60736
222.0,223.0,0.0,0.0,0.0,0.44785
223.0,224.0,0.0,0.0,0.0,0.44785
224.0,225.0,0.0,0.0,0.0,0.44785
225.0,226.0,0.0,0.0,0.0,0.53783
226.0,227.0,0.0,0.0,0.0,0.57873
227.0,228.0,0.0,0.0,0.0,0.60327
228.0,229.0,0.0,0.0,0.0,0.61145
229.0,230.0,0.0,0.0,1.0,0.67812
230.0,231.0,0.0,0.0,0.0,0.74642
231.0,232.0,0.0,0.0,0.0,0.70961
232.0,233.0,0.0,0.0,0.0,0.69325
233.0,234.0,0.0,0.0,0.0,0.66053
234.0,235.0,0.0,0.0,0.0,0.66871
235.0,236.0,0.0,0.0,0.0,0.60327
236.0,237.0,0.0,0.0,0.0,0.66462
237.0,238.0,0.0,0.0,0.0,0.58282
238.0,239.0,0.0,0.0,0.0,0.60736
239.0,240.0,0.0,0.0,0.0,0.60123
240.0,241.0,0.0,0.0,0.0,0.70961
241.0,242.0,0.0,0.0,0.0,0.58691
242.0,243.0,0.0,0.0,0.0,0.61145
243.0,244.0,0.9182,0.0,0.93865,0.85276
244.0,245.0,0.93865,0.0,0.93865,0.7546
245.0,246.0,0.79141,0.0,0.74642,0.52965
246.0,247.0,0.93865,0.0,0.77505,0.57055
247.0,248.0,0.0,0.0,0.7955,0.57566
248.0,249.0,0.0,0.0,0.85276,0.58691
249.0,250.0,0.77505,0.0,0.82618,0.69325
250.0,251.0,0.0,0.0,0.9591,0.6319
251.0,252.0,0.0,0.0,0.0,0.58691
252.0,253.0,0.0,0.0,0.0,0.591
253.0,254.0,0.0,0.0,0.0,0.58282
254.0,255.0,0.0,0.0,0.0,0.59509
255.0,256.0,0.9182,0.0,0.89775,0.66912
256.0,257.0,0.87485,0.0,0.80143,0.80859
257.0,258.0,0.85685,0.0,0.7546,0.58896
258.0,259.0,0.0,0.0,0.89775,0.53681
259.0,260.0,0.0,0.0,0.80286,0.5501
260.0,261.0,0.0,0.0,0.89611,0.53885
261.0,262.0,0.0,0.0,0.0,0.54703
262.0,263.0,0.0,0.0,0.81595,0.73047
263.0,264.0,0.0,0.0,0.0,0.81329
264.0,265.0,0.0,0.0,0.0,0.71779
265.0,266.0,0.0,0.0,0.84376,0.60327
266.0,267.0,0.0,0.0,0.8092,0.60327
267.0,268.0,0.0,0.0,0.86708,0.60123
268.0,269.0,0.0,0.0,0.0,0.64008
269.0,270.0,0.0,0.0,0.0,0.61861
270.0,271.0,0.0,0.0,0.0,0.63906
271.0,272.0,0.0,0.0,0.0,0.66912
272.0,273.0,0.0,0.0,0.0,0.67178
273.0,274.0,0.0,0.0,0.9182,0.61043
274.0,275.0,0.0,0.0,0.0,0.50511
275.0,276.0,0.0,0.0,0.0,0.48364
276.0,277.0,0.0,0.0,0.0,0.47853
277.0,278.0,0.0,0.0,0.0,0.60429
278.0,279.0,0.0,0.0,0.0,0.62883
279.0,280.0,0.0,0.0,0.0,0.71575
280.0,281.0,0.0,0.0,0.0,0.68937
281.0,282.0,0.0,0.0,0.0,0.71268
282.0,283.0,0.0,0.0,0.0,0.88139
283.0,284.0,0.0,0.0,0.0,0.80184
284.0,285.0,0.0,0.0,0.0,0.7546
285.0,286.0,0.0,0.0,0.0,0.8047
286.0,287.0,0.9591,0.0,0.0,0.66892
287.0,288.0,0.9591,0.0,0.0,0.64008
288.0,289.0,0.0,0.0,0.0,0.56135
289.0,290.0,0.0,0.0,0.0,0.55521
290.0,291.0,0.0,0.0,0.0,0.56748
291.0,292.0,0.0,0.0,0.0,0.72229
292.0,293.0,0.0,0.0,0.9591,0.81902
293.0,294.0,0.0,0.0,0.0,0.8137
294.0,295.0,0.0,0.0,0.0,0.78937
295.0,296.0,0.0,0.0,0.0,0.75562
296.0,297.0,0.0,0.0,0.0,0.8045
297.0,298.0,0.81043,0.0,0.76769,0.68896
298.0,299.0,0.73885,0.0,0.79243,0.51431
299.0,300.0,0.9182,0.0,0.7726,0.54765
300.0,301.0,0.92781,0.0,0.7955,0.53783
301.0,302.0,0.93599,0.0,0.75665,0.55317
302.0,303.0,0.94683,0.0,0.76687,0.5593
303.0,304.0,0.93865,0.0,0.80061,0.58282
304.0,305.0,0.7818,0.0,0.891,0.63395
305.0,306.0,0.9591,0.0,0.9092,0.82515
306.0,307.0,0.9591,0.0,0.0,0.73006
307.0,308.0,0.0,0.0,0.0,0.72986
308.0,309.0,0.0,0.0,0.0,0.72802
309.0,310.0,0.0,0.0,0.0,0.72393
310.0,311.0,0.0,0.0,0.0,0.72188
311.0,312.0,0.84458,0.0,0.95235,0.77505
312.0,313.0,0.7818,0.0,0.74785,0.64213
313.0,314.0,0.0,0.0,0.84315,0.52556
314.0,315.0,0.0,0.0,0.90286,0.51329
315.0,316.0,0.0,0.0,0.8593,0.51329
316.0,317.0,0.0,0.0,0.87382,0.50102
317.0,318.0,0.0,0.0,0.82965,0.5092
318.0,319.0,0.97955,0.0,0.9182,0.60123
319.0,320.0,0.0,0.0,0.9182,0.84663
320.0,321.0,0.0,0.0,0.8364,0.80327
321.0,322.0,0.97955,0.0,0.81881,0.67485
322.0,323.0,0.0,0.0,0.87444,0.69121
323.0,324.0,0.0,0.0,0.82618,0.64417
324.0,325.0,0.0,0.0,0.85399,0.67894
325.0,326.0,0.9182,0.0,0.0,0.64622
326.0,327.0,0.0,0.0,0.0,0.64008
327.0,328.0,0.0,0.0,0.0,0.63395
328.0,329.0,0.0,0.0,0.0,0.68916
329.0,330.0,0.0,0.0,0.9182,0.62986
330.0,331.0,0.0,0.0,0.0,0.56237
331.0,332.0,0.0,0.0,0.93865,0.53783
332.0,333.0,0.85685,0.0,0.84458,0.54499
333.0,334.0,0.8773,0.0,0.79202,0.818
334.0,335.0,0.7409,0.0,0.61554,0.73824
335.0,336.0,0.78732,0.0,0.54601,0.70859
336.0,337.0,0.46421,0.0,0.57055,0.82045
337.0,338.0,0.66258,0.0,0.75051,0.82045
338.0,339.0,0.45603,0.0,0.58691,0.71166
339.0,340.0,0.39673,0.0,0.2863,0.50307
340.0,341.0,0.27607,0.0,0.30061,0.56646
341.0,342.0,0.26176,0.0,0.38241,0.74192
342.0,343.0,0.33538,0.0,0.49284,0.70757
343.0,344.0,0.25971,0.0,0.6364,0.61145
344.0,345.0,0.17791,0.0,0.9182,0.8364
345.0,346.0,0.16564,0.0,0.7137,0.82822
346.0,347.0,0.21677,0.0,0.0,0.8955
347.0,348.0,0.29243,0.0,0.0,0.9182
348.0,349.0,0.33538,0.0,0.0,0.0
349.0,350.0,0.32515,0.0,0.0,0.0
350.0,351.0,0.29959,0.0,0.0,0.0
351.0,352.0,0.26789,0.0,0.0,0.0
352.0,353.0,0.2638,0.0,0.0,0.0
353.0,354.0,0.2638,0.0,0.0,0.0
354.0,355.0,0.30879,0.0,0.0,0.0
355.0,356.0,0.31697,0.0,0.0,0.0
356.0,357.0,0.29857,0.0,0.0,0.0
357.0,358.0,0.3456,0.0,0.0,0.0
358.0,359.0,0.1411,0.0,0.8773,0.0
359.0,360.0,0.07751,0.0,0.8773,0.0
360.0,361.0,0.21268,0.0,0.0,0.0
361.0,362.0,0.32106,0.0,0.7955,0.0
362.0,363.0,0.27198,0.0,0.7955,0.9182
363.0,364.0,0.22904,0.0,0.0,0.92843
364.0,365.0,0.11554,0.0,0.86708,0.85685
365.0,366.0,0.20143,0.0,0.0,0.81084
366.0,367.0,0.30164,0.0,0.0,0.85133
367.0,368.0,0.32106,0.0,0.0,0.0
368.0,369.0,0.33129,0.0,0.0,0.0
369.0,370.0,0.34458,0.0,0.0,1.0
370.0,371.0,0.32413,0.0,0.0,0.0
371.0,372.0,0.33538,0.0,0.0,0.0
372.0,373.0,0.33742,0.0,0.0,0.0
373.0,374.0,0.27914,0.0,0.0,0.0
374.0,375.0,0.28016,0.0,0.0,0.8364
375.0,376.0,0.24233,0.0,0.0,0.0
376.0,377.0,0.30573,0.0,0.0,1.0
377.0,378.0,0.33742,0.0,0.0,0.93865
378.0,379.0,0.33333,0.0,0.0,0.0
379.0,380.0,0.32106,0.0,0.0,0.0
380.0,381.0,0.38344,0.0,0.0,0.0
381.0,382.0,0.35276,0.0,0.0,0.0
382.0,383.0,0.37219,0.0,0.0,0.0
383.0,384.0,0.3589,0.0,0.0,0.0
384.0,385.0,0.3681,0.0,0.0,0.0
385.0,386.0,0.32413,0.0,0.0,0.0
386.0,387.0,0.36912,0.0,0.0,0.0
387.0,388.0,0.44683,0.0,0.0,0.0
388.0,389.0,0.35276,0.0,0.0,0.0
389.0,390.0,0.32924,0.0,0.0,0.0
390.0,391.0,0.21677,0.0,0.0,0.0
391.0,392.0,0.25665,0.0,0.0,0.0
392.0,393.0,0.3272,0.0,0.0,0.0
393.0,394.0,0.36503,0.0,0.0,0.0
394.0,395.0,0.47342,0.0,0.0,0.0
395.0,396.0,0.34458,0.0,0.0,0.0
396.0,397.0,0.27096,0.0,0.0,0.0
397.0,398.0,0.29448,0.0,0.0,0.0
398.0,399.0,0.32311,0.0,0.0,0.0
399.0,400.0,0.37423,0.0,0.0,0.0
400.0,401.0,0.3364,0.0,0.0,0.0
401.0,402.0,0.27157,0.0,0.0,0.0
402.0,403.0,0.29652,0.0,0.0,0.0
403.0,404.0,0.29755,0.0,0.0,0.0
404.0,405.0,0.34867,0.0,0.0,0.0
405.0,406.0,0.30879,0.0,0.0,0.0
406.0,407.0,0.28937,0.0,0.0,0.0
407.0,408.0,0.3047,0.0,0.0,0.0
408.0,409.0,0.29959,0.0,0.0,0.0
409.0,410.0,0.34765,0.0,0.0,0.0
410.0,411.0,0.36708,0.0,0.0,0.0
411.0,412.0,0.32413,0.0,0.0,0.0
412.0,413.0,0.30798,0.0,0.0,0.0
413.0,414.0,0.28834,0.0,0.0,0.0
414.0,415.0,0.25562,0.0,0.0,0.0
415.0,416.0,0.31697,0.0,0.0,0.0
416.0,417.0,0.36605,0.0,0.0,0.0
417.0,418.0,0.3456,0.0,0.0,0.0
418.0,419.0,0.30061,0.0,0.0,0.0
419.0,420.0,0.07566,0.0,0.0,0.93865
420.0,421.0,0.0184,0.0,0.0,0.0
421.0,422.0,0.0593,0.0,0.0,0.0
422.0,423.0,0.06748,0.0,0.0,0.0
423.0,424.0,0.09202,0.0,0.0,0.0
424.0,425.0,0.12883,0.0,0.0,0.0
425.0,426.0,0.12474,0.0,0.0,0.0
426.0,427.0,0.24335,0.0,0.0,0.0
427.0,428.0,0.28425,0.0,0.89775,0.89775
428.0,429.0,0.31288,0.0,0.0,0.0
429.0,430.0,0.39059,0.0,0.0,0.0
430.0,431.0,0.27198,0.0,0.0,0.0
431.0,432.0,0.46319,0.0,0.0,0.0
432.0,433.0,0.41104,0.0,0.0,0.0
433.0,434.0,0.34969,0.0,0.0,0.0
434.0,435.0,0.27607,0.0,0.0,0.0
435.0,436.0,0.35378,0.0,0.0,0.0
436.0,437.0,0.37423,0.0,0.0,1.0
437.0,438.0,0.35787,0.0,0.0,0.0
438.0,439.0,0.31554,0.0,0.0,0.0
439.0,440.0,0.32924,0.0,0.0,0.0
440.0,441.0,0.34969,0.0,0.0,0.0
441.0,442.0,0.32924,0.0,0.0,0.0
442.0,443.0,0.42331,0.0,0.0,0.98978
443.0,444.0,0.33333,0.0,0.0,0.9182
444.0,445.0,0.31697,0.0,0.0,0.80368
445.0,446.0,0.41922,0.0,0.0,0.70859
446.0,447.0,0.48875,0.0,0.0,0.80061
447.0,448.0,0.52556,0.0,0.0,0.0
448.0,449.0,0.43149,0.0,0.0,0.0
449.0,450.0,0.41104,0.0,0.0,0.0
450.0,451.0,0.35787,0.0,0.0,0.0
451.0,452.0,0.34969,0.0,0.0,0.0
452.0,453.0,0.39673,0.0,0.0,0.0
453.0,454.0,0.3865,0.0,0.0,0.0
454.0,455.0,0.37117,0.0,0.0,0.0
455.0,456.0,0.32924,0.0,0.0,0.0
456.0,457.0,0.29243,0.0,0.0,0.0
457.0,458.0,0.31288,0.0,0.0,0.0
458.0,459.0,0.29243,0.0,0.0,0.0
459.0,460.0,0.31697,0.0,0.0,0.93865
460.0,461.0,0.182,0.0,0.0,0.0
461.0,462.0,0.13292,0.0,0.0,0.0
462.0,463.0,0.22699,0.0,0.0,0.0
463.0,464.0,0.12372,0.0,0.0,0.0
464.0,465.0,0.02045,0.0,0.0,0.0
465.0,466.0,0.07669,0.0,0.0,0.87914
466.0,467.0,0.23108,0.0,0.0,0.83763
467.0,468.0,0.27301,0.0,0.0,0.8818
468.0,469.0,0.21472,0.0,0.0,0.0
469.0,470.0,0.24438,0.0,0.0,0.0
470.0,471.0,0.32106,0.0,0.0,0.0
471.0,472.0,0.3047,0.0,0.0,0.0
472.0,473.0,0.32311,0.0,0.0,0.0
473.0,474.0,0.31697,0.0,0.0,0.0
474.0,475.0,0.30061,0.0,0.0,0.0
475.0,476.0,0.2955,0.0,0.0,0.0
476.0,477.0,0.27505,0.0,0.0,0.0
477.0,478.0,0.31697,0.0,0.0,0.0
478.0,479.0,0.31084,0.0,0.0,0.0
479.0,480.0,0.3364,0.0,0.0,0.0
480.0,481.0,0.31697,0.0,0.0,0.0
481.0,482.0,0.34254,0.0,0.0,0.0
482.0,483.0,0.32515,0.0,0.0,0.0
483.0,484.0,0.35685,0.0,0.0,0.0
484.0,485.0,0.31186,0.0,0.0,0.0
485.0,486.0,0.33027,0.0,0.0,0.0
486.0,487.0,0.32924,0.0,0.0,1.0
487.0,488.0,0.29857,0.0,0.0,0.0
488.0,489.0,0.2955,0.0,0.0,0.0
489.0,490.0,0.29959,0.0,0.0,0.0
490.0,491.0,0.38957,0.0,0.0,0.0
491.0,492.0,0.34969,0.0,0.0,0.0
492.0,493.0,0.31084,0.0,0.0,0.0
493.0,494.0,0.28119,0.0,0.0,0.0
494.0,495.0,0.29284,0.0,0.0,0.0
495.0,496.0,0.30368,0.0,0.0,0.0
496.0,497.0,0.30164,0.0,0.0,0.0
497.0,498.0,0.28119,0.0,0.0,0.0
498.0,499.0,0.2955,0.0,0.0,0.0
499.0,500.0,0.33742,0.0,0.0,0.0
500.0,501.0,0.3364,0.0,0.0,0.0
501.0,502.0,0.35644,0.0,0.0,0.0
502.0,503.0,0.34049,0.0,0.0,0.0
503.0,504.0,0.38855,0.0,0.0,0.0
504.0,505.0,0.39796,0.0,0.0,0.0
505.0,506.0,0.41104,0.0,0.0,0.0
506.0,507.0,0.31595,0.0,0.0,0.0
507.0,508.0,0.31902,0.0,0.0,0.0
508.0,509.0,0.32209,0.0,0.0,0.0
509.0,510.0,0.29857,0.0,0.0,0.0
510.0,511.0,0.36708,0.0,0.0,0.0
511.0,512.0,0.35276,0.0,0.0,0.0
512.0,513.0,0.38548,0.0,0.0,0.0
513.0,514.0,0.33742,0.0,0.0,0.0
514.0,515.0,0.33845,0.0,0.0,0.0
515.0,516.0,0.36503,0.0,0.0,0.0
516.0,517.0,0.34969,0.0,0.0,0.0
517.0,518.0,0.35583,0.0,0.0,0.0
518.0,519.0,0.34969,0.0,0.0,0.0
519.0,520.0,0.37832,0.0,0.0,0.0
520.0,521.0,0.40491,0.0,0.0,0.0
521.0,522.0,0.3456,0.0,0.0,0.0
522.0,523.0,0.39468,0.0,0.0,0.0
523.0,524.0,0.29039,0.0,0.0,0.0
524.0,525.0,0.31084,0.0,0.0,0.0
525.0,526.0,0.33538,0.0,0.0,0.0
526.0,527.0,0.30675,0.0,0.0,0.0
527.0,528.0,0.30879,0.0,0.0,0.0
528.0,529.0,0.28834,0.0,0.0,0.0
529.0,530.0,0.34969,0.0,0.0,0.0
530.0,531.0,0.40695,0.0,0.0,0.0
531.0,532.0,0.36605,0.0,0.0,0.0
532.0,533.0,0.33333,0.0,0.0,0.0
533.0,534.0,0.3272,0.0,0.0,0.0
534.0,535.0,0.32311,0.0,0.0,0.0
535.0,536.0,0.33333,0.0,0.0,0.9182
536.0,537.0,0.32924,0.0,0.0,0.0
537.0,538.0,0.3456,0.0,0.0,0.0
538.0,539.0,0.38855,0.0,0.0,0.9182
539.0,540.0,0.33333,0.0,0.0,0.0
540.0,541.0,0.35583,0.0,0.0,0.0
541.0,542.0,0.32106,0.0,0.0,0.0
542.0,543.0,0.32924,0.0,0.0,0.0
543.0,544.0,0.15746,0.0,0.0,0.0
544.0,545.0,0.19427,0.0,0.7955,0.8364
545.0,546.0,0.1411,0.0,0.78119,0.8953
546.0,547.0,0.39264,0.0,0.50716,0.78875
547.0,548.0,0.39509,0.0,0.38753,0.66196
548.0,549.0,0.33742,0.0,0.41309,0.64622
549.0,550.0,0.53783,0.0,0.3456,0.74029
550.0,551.0,0.59918,0.0,0.45808,0.818
551.0,552.0,0.70757,0.0,0.52965,0.63804
