start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
30.0,31.0,5,-96.0,,-92.5,-89.25,,,,,,,,,,,,,,,,,,,,-0.2969,0.5473000000000001,0.4096,0.154,0.5039,-0.488,0.4775204602946349,0.428,-0.898,0.898,0.2605263157894737,0.6211,0.679,0.5024122908528413,1.318,-0.338,1.318,0.2448421052631578,0.5765999999999998,0.539,0.4782119195503181,1.004,-0.818,1.004,-0.7319355488312744,0.432498600452934,-0.2696345725889058,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
31.0,32.0,5,-100.5,,-97.5,-96.5,,,,,,,,,,,,,,,,,,,,0.220625,-0.47275,0.915125,0.0366666666666666,0.220625,0.224,0.032647501818669,0.272,0.168,0.272,0.0425333333333333,0.47275,-0.479,0.062176663628728,-0.366,-0.6,0.6,0.0696,0.915125,0.902,0.0646025105936294,1.068,0.816,1.068,-0.2281040170482622,-0.1068948811474535,-0.1160525536358679,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
32.0,33.0,5,,,-92.67,-94.67,,,,,,,,,,,,,,,,,,,,-0.590125,0.2725,0.713125,0.1185333333333333,0.6673749999999999,-0.774,0.5095461062308296,0.23,-1.144,1.144,0.1265333333333333,0.48,0.474,0.4352094323426366,0.71,-0.614,0.71,0.1022666666666666,0.713125,0.733,0.1828865341543767,1.008,0.366,1.008,-0.9325086431151726,0.450357187752472,-0.4452136733268629,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
33.0,34.0,5,-95.0,,-96.0,-95.67,,,,,,,,,,,,,,,,,,,,-0.8005,0.36475,0.44225,0.0504,0.8005,-0.757,0.1129966813671977,-0.696,-1.12,1.12,0.0430666666666666,0.36475,0.323,0.1445023788731521,0.598,0.16,0.598,0.0308,0.44225,0.471,0.0662415088898192,0.524,0.312,0.524,0.1835082017387119,-0.3915293693153439,-0.9050759678696304,"[0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95]"
34.0,35.0,4,,,-103.5,-90.2,267.053,93.288,21.71,8.056,800.381,197.902,2122.125,181.209,59.649,60.043,60.714,189.571,14.801,5.01,471.725,-1407.95,60.0,104.098,25.388,-0.8377000000000001,0.3545,0.2847,0.1421052631578947,0.8377000000000001,-0.8240000000000001,0.1538470344205568,-0.606,-1.124,1.124,0.0694736842105263,0.3545,0.329,0.1230997562954533,0.624,0.126,0.624,0.0524210526315789,0.2847,0.27,0.0843214682035363,0.476,0.192,0.476,-0.0535284348457482,0.3699633925719445,-0.2117302623892934,"[0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15]"
35.0,36.0,5,,,,-90.2,202.552,99.092,19.54,1.686,308.321,150.958,2057.491,142.862,13.472,21.233,71.364,195.909,8.172,11.735,523.062,-1412.334,60.0,55.525,72.991,-0.8992000000000001,0.3286,0.2607,0.1594736842105263,0.8992000000000001,-0.862,0.1516145111788446,-0.674,-1.328,1.328,0.0608421052631579,0.3286,0.304,0.0868955695073114,0.552,0.192,0.552,0.0612631578947368,0.2607,0.295,0.1462617858498931,0.464,0.012,0.464,-0.6834408618834834,-0.097664939745168,-0.1259860617266597,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
36.0,37.0,5,,,,-84.2,146.588,106.381,4.358,0.244,-91.232,92.773,1942.704,29.338,1.552,9.526,71.609,210.739,1.994,3.138,485.058,-1437.232,60.0,14.634,27.118,-0.8820000000000002,0.3184,0.3023999999999999,0.0731578947368421,0.8820000000000002,-0.874,0.092293011653104,-0.718,-1.172,1.172,0.0284210526315789,0.3184,0.331,0.0558841659148635,0.392,0.222,0.392,0.0317894736842105,0.3023999999999999,0.309,0.0458850738258096,0.408,0.206,0.408,-0.0471526363270443,-0.3349334091132866,0.5572937558491708,"[0.0, 0.0, 0.05, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
37.0,38.0,5,,,,-82.8,138.157,109.147,0.458,6.599,-147.488,72.896,1925.868,1.976,43.695,17.468,68.556,205.667,2.061,14.36,459.041,-1389.8,60.0,11.954,83.402,-0.8969000000000001,0.3460999999999999,0.288,0.525578947368421,0.9333000000000002,-0.698,0.8508495695479901,0.158,-2.48,2.48,0.2776842105263158,0.3503,0.241,0.3436623197267923,1.426,-0.042,1.426,0.1559999999999999,0.313,0.287,0.1897450921631439,0.702,-0.25,0.702,-0.7494316354269968,-0.4629837877085963,0.6961942390058652,"[0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
38.0,39.0,5,,,,-82.8,143.564,104.878,1.249,5.554,-112.257,102.996,1948.901,7.504,36.574,18.275,71.348,197.609,3.521,10.307,484.793,-1350.582,60.0,20.444,58.208,-0.7766,0.3066000000000001,0.329,0.4562105263157894,0.8252,-0.769,0.7381875371475732,0.142,-2.384,2.384,0.2021052631578947,0.3308000000000001,0.356,0.2433212691073265,0.718,-0.168,0.718,0.1962105263157894,0.3404,0.25,0.2460646256575699,0.934,-0.064,0.934,-0.7853112640109129,-0.4737752051133913,0.4365725132905894,"[0.0, 0.0, 0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05]"
39.0,40.0,5,,,,-90.8,146.789,105.279,1.312,0.717,-91.07,101.5,1966.4,8.785,4.735,5.794,66.7,198.3,1.706,1.706,457.513,-1367.747,60.0,10.625,9.603,-0.8654999999999999,0.2802999999999999,0.3403,0.0774736842105263,0.8654999999999999,-0.861,0.0933656789189689,-0.72,-1.134,1.134,0.0341052631578947,0.2802999999999999,0.269,0.0568622018567695,0.384,0.2,0.384,0.0323157894736842,0.3403,0.327,0.0685631825399025,0.454,0.248,0.454,-0.3177541843652788,0.0688359874255131,0.6798013679971993,"[0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95]"
40.0,41.0,5,,,,-89.4,99.088,101.932,14.053,1.641,-470.74,139.071,2192.762,115.37,14.54,50.731,71.588,184.059,5.647,5.046,537.787,-1414.417,60.0,42.861,17.535,-0.8568999999999999,0.3883999999999999,0.3052,0.0828421052631578,0.8568999999999999,-0.859,0.1277207500760937,-0.706,-1.23,1.23,0.047578947368421,0.3883999999999999,0.393,0.0673278545625805,0.476,0.236,0.476,0.0410526315789473,0.3052,0.324,0.0881122011982449,0.416,0.166,0.416,0.4825538806589203,-0.1263506997961479,0.340691480224109,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
41.0,42.0,5,,,,-96.0,73.116,93.043,2.842,5.782,-735.782,230.106,2411.574,56.482,59.681,108.743,71.0,172.429,1.604,10.581,580.616,-1452.772,60.0,25.985,40.662,-0.0894999999999999,0.4041,0.8108000000000001,0.0706315789473684,0.3738999999999999,-0.0839999999999999,0.4018844983325433,0.408,-0.696,0.696,0.1486315789473684,0.5248999999999999,0.4629999999999999,0.4739736174092393,1.124,-0.36,1.124,0.0985263157894737,0.8108000000000001,0.8180000000000001,0.1925641711222521,1.078,0.432,1.078,-0.6751893170728481,-0.2082452623104335,0.4202824417813879,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
42.0,43.0,5,,,-98.0,-90.5,62.405,80.843,1.473,1.42,-915.756,367.772,2676.51,11.412,20.733,56.23,82.727,151.727,4.103,0.962,754.54,-1419.981,60.0,52.426,26.015,0.503625,-0.466375,0.7182499999999999,0.0657333333333333,0.503625,0.525,0.1175376934221528,0.646,0.198,0.646,0.0858666666666666,0.466375,-0.477,0.1456815340906321,-0.144,-0.68,0.68,0.0718666666666666,0.7182499999999999,0.725,0.1326647560582689,0.88,0.416,0.88,0.2639631200114581,-0.0981142508689087,0.3284993919121827,"[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
43.0,44.0,5,,,,-81.0,62.39,80.247,0.497,0.592,-935.611,381.055,2733.464,3.423,6.347,8.767,85.2,151.067,1.077,0.359,793.67,-1444.127,60.0,12.032,5.776,0.4826999999999999,-0.0038,0.9488,0.0134736842105263,0.4826999999999999,0.487,0.0140751554165486,0.5,0.448,0.5,0.0238947368421052,0.0286,-0.006,0.0349336513980431,0.06,-0.072,0.072,0.0282105263157894,0.9488,0.942,0.0281666469427938,1.022,0.914,1.022,0.007850369952435,-0.6784211004220002,-0.1164270444181188,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
