start,end,name,index
138.0,139.0,p_stand,10
139.0,140.0,p_stand,10
140.0,141.0,p_stand,10
141.0,142.0,p_stand,10
142.0,143.0,p_stand,10
143.0,144.0,p_stand,10
144.0,145.0,p_stand,10
145.0,146.0,p_stand,10
146.0,147.0,p_stand,10
147.0,148.0,t_stand_sit,17
148.0,149.0,t_stand_sit,17
149.0,150.0,p_sit,8
150.0,151.0,p_sit,8
151.0,152.0,p_sit,8
152.0,153.0,t_sit_lie,14
153.0,154.0,t_sit_lie,14
154.0,155.0,p_sit,8
155.0,156.0,p_sit,8
156.0,157.0,p_sit,8
157.0,158.0,t_sit_lie,14
158.0,159.0,p_lie,7
159.0,160.0,p_lie,7
160.0,161.0,p_lie,7
161.0,162.0,p_lie,7
162.0,163.0,p_lie,7
163.0,164.0,t_turn,19
164.0,165.0,t_turn,19
165.0,166.0,p_sit,8
166.0,167.0,p_sit,8
167.0,168.0,p_sit,8
168.0,169.0,p_sit,8
169.0,170.0,p_sit,8
170.0,171.0,p_sit,8
171.0,172.0,p_sit,8
172.0,173.0,p_sit,8
173.0,174.0,t_sit_stand,15
174.0,175.0,p_stand,10
175.0,176.0,p_stand,10
176.0,177.0,p_stand,10
177.0,178.0,p_stand,10
178.0,179.0,p_stand,10
179.0,180.0,p_stand,10
180.0,181.0,p_stand,10
181.0,182.0,t_bend,11
182.0,183.0,p_bent,5
183.0,184.0,p_bent,5
184.0,185.0,p_bent,5
185.0,186.0,t_straighten,18
186.0,187.0,p_stand,10
187.0,188.0,p_stand,10
188.0,189.0,p_stand,10
189.0,190.0,p_stand,10
190.0,191.0,t_stand_kneel,16
191.0,192.0,p_kneel,6
192.0,193.0,p_kneel,6
193.0,194.0,p_kneel,6
194.0,195.0,t_kneel_stand,12
195.0,196.0,p_stand,10
196.0,197.0,p_stand,10
197.0,198.0,p_stand,10
198.0,199.0,p_stand,10
199.0,200.0,t_stand_sit,17
200.0,201.0,t_stand_sit,17
201.0,202.0,p_sit,8
202.0,203.0,p_sit,8
203.0,204.0,p_sit,8
204.0,205.0,p_sit,8
205.0,206.0,p_sit,8
206.0,207.0,p_sit,8
207.0,208.0,p_sit,8
208.0,209.0,p_sit,8
209.0,210.0,p_sit,8
210.0,211.0,t_turn,19
211.0,212.0,p_lie,7
212.0,213.0,p_lie,7
213.0,214.0,p_lie,7
214.0,215.0,p_lie,7
215.0,216.0,t_turn,19
216.0,217.0,t_turn,19
217.0,218.0,t_turn,19
218.0,219.0,p_sit,8
219.0,220.0,p_sit,8
220.0,221.0,p_sit,8
221.0,222.0,p_sit,8
222.0,223.0,p_sit,8
223.0,224.0,p_sit,8
224.0,225.0,p_sit,8
225.0,226.0,p_sit,8
226.0,227.0,t_sit_stand,15
227.0,228.0,p_stand,10
228.0,229.0,p_stand,10
229.0,230.0,p_stand,10
230.0,231.0,p_stand,10
231.0,232.0,p_stand,10
232.0,233.0,p_stand,10
233.0,234.0,p_stand,10
234.0,235.0,t_bend,11
235.0,236.0,p_bent,5
236.0,237.0,p_bent,5
237.0,238.0,p_bent,5
238.0,239.0,t_straighten,18
239.0,240.0,p_stand,10
240.0,241.0,p_stand,10
241.0,242.0,p_stand,10
242.0,243.0,p_kneel,6
243.0,244.0,p_kneel,6
244.0,245.0,p_kneel,6
245.0,246.0,p_kneel,6
246.0,247.0,t_kneel_stand,12
247.0,248.0,p_stand,10
248.0,249.0,p_stand,10
249.0,250.0,p_stand,10
250.0,251.0,p_stand,10
251.0,252.0,p_stand,10
252.0,253.0,t_stand_sit,17
253.0,254.0,p_sit,8
254.0,255.0,p_sit,8
255.0,256.0,p_sit,8
256.0,257.0,p_sit,8
257.0,258.0,p_sit,8
258.0,259.0,p_sit,8
259.0,260.0,p_sit,8
260.0,261.0,p_sit,8
261.0,262.0,p_sit,8
262.0,263.0,p_sit,8
263.0,264.0,t_turn,19
264.0,265.0,p_lie,7
265.0,266.0,p_lie,7
266.0,267.0,p_lie,7
267.0,268.0,p_lie,7
268.0,269.0,p_lie,7
269.0,270.0,t_lie_sit,13
270.0,271.0,t_turn,19
271.0,272.0,p_sit,8
272.0,273.0,p_sit,8
273.0,274.0,p_sit,8
274.0,275.0,p_sit,8
275.0,276.0,p_sit,8
276.0,277.0,p_sit,8
277.0,278.0,p_sit,8
278.0,279.0,p_sit,8
279.0,280.0,p_sit,8
280.0,281.0,p_sit,8
281.0,282.0,t_sit_stand,15
282.0,283.0,p_stand,10
283.0,284.0,p_stand,10
284.0,285.0,p_stand,10
285.0,286.0,p_stand,10
286.0,287.0,p_stand,10
287.0,288.0,p_stand,10
288.0,289.0,p_stand,10
289.0,290.0,t_bend,11
290.0,291.0,t_bend,11
291.0,292.0,p_bent,5
292.0,293.0,p_bent,5
293.0,294.0,p_bent,5
294.0,295.0,t_straighten,18
295.0,296.0,p_stand,10
296.0,297.0,p_stand,10
297.0,298.0,p_stand,10
298.0,299.0,t_stand_sit,17
299.0,300.0,p_sit,8
300.0,301.0,p_sit,8
301.0,302.0,p_sit,8
302.0,303.0,p_sit,8
303.0,304.0,p_stand,10
304.0,305.0,p_stand,10
305.0,306.0,p_stand,10
306.0,307.0,p_stand,10
307.0,308.0,p_stand,10
308.0,309.0,p_stand,10
309.0,310.0,t_stand_sit,17
310.0,311.0,p_sit,8
311.0,312.0,p_sit,8
312.0,313.0,p_sit,8
313.0,314.0,p_sit,8
314.0,315.0,p_sit,8
315.0,316.0,p_sit,8
316.0,317.0,p_sit,8
317.0,318.0,p_sit,8
318.0,319.0,p_sit,8
319.0,320.0,p_sit,8
320.0,321.0,p_lie,7
321.0,322.0,p_lie,7
322.0,323.0,p_lie,7
323.0,324.0,p_lie,7
324.0,325.0,t_lie_sit,13
325.0,326.0,t_turn,19
326.0,327.0,t_turn,19
327.0,328.0,p_sit,8
328.0,329.0,p_sit,8
329.0,330.0,p_sit,8
330.0,331.0,p_sit,8
331.0,332.0,p_sit,8
332.0,333.0,p_sit,8
333.0,334.0,p_sit,8
334.0,335.0,p_sit,8
335.0,336.0,t_sit_stand,15
336.0,337.0,t_sit_stand,15
337.0,338.0,p_stand,10
338.0,339.0,p_stand,10
339.0,340.0,p_stand,10
340.0,341.0,p_stand,10
341.0,342.0,p_stand,10
342.0,343.0,p_stand,10
343.0,344.0,a_walk,4
344.0,345.0,a_walk,4
345.0,346.0,a_walk,4
346.0,347.0,p_stand,10
347.0,348.0,p_stand,10
348.0,349.0,p_stand,10
349.0,350.0,a_walk,4
350.0,351.0,a_walk,4
351.0,352.0,a_walk,4
352.0,353.0,a_walk,4
353.0,354.0,a_walk,4
354.0,355.0,a_descend,1
355.0,356.0,a_descend,1
356.0,357.0,a_descend,1
357.0,358.0,a_walk,4
358.0,359.0,a_walk,4
359.0,360.0,a_walk,4
360.0,361.0,a_walk,4
361.0,362.0,a_walk,4
362.0,363.0,p_stand,10
363.0,364.0,p_stand,10
364.0,365.0,p_stand,10
365.0,366.0,t_turn,19
366.0,367.0,p_stand,10
367.0,368.0,p_stand,10
368.0,369.0,p_stand,10
369.0,370.0,p_stand,10
370.0,371.0,p_stand,10
371.0,372.0,p_stand,10
372.0,373.0,p_stand,10
373.0,374.0,p_stand,10
374.0,375.0,p_stand,10
375.0,376.0,p_stand,10
376.0,377.0,p_stand,10
377.0,378.0,p_stand,10
378.0,379.0,p_stand,10
379.0,380.0,p_stand,10
380.0,381.0,p_stand,10
381.0,382.0,p_stand,10
382.0,383.0,p_stand,10
383.0,384.0,p_stand,10
384.0,385.0,t_turn,19
385.0,386.0,p_stand,10
386.0,387.0,p_stand,10
387.0,388.0,p_stand,10
388.0,389.0,p_stand,10
389.0,390.0,t_turn,19
390.0,391.0,t_turn,19
391.0,392.0,p_stand,10
392.0,393.0,p_stand,10
393.0,394.0,p_stand,10
394.0,395.0,p_stand,10
395.0,396.0,p_stand,10
396.0,397.0,t_turn,19
397.0,398.0,a_walk,4
398.0,399.0,a_walk,4
399.0,400.0,p_stand,10
400.0,401.0,p_stand,10
401.0,402.0,p_stand,10
402.0,403.0,p_stand,10
403.0,404.0,p_stand,10
404.0,405.0,a_walk,4
405.0,406.0,a_walk,4
406.0,407.0,a_walk,4
407.0,408.0,p_stand,10
408.0,409.0,p_stand,10
409.0,410.0,p_stand,10
410.0,411.0,p_stand,10
411.0,412.0,p_stand,10
412.0,413.0,p_stand,10
413.0,414.0,p_stand,10
414.0,415.0,p_stand,10
415.0,416.0,p_stand,10
416.0,417.0,p_stand,10
417.0,418.0,p_stand,10
418.0,419.0,p_stand,10
419.0,420.0,p_stand,10
420.0,421.0,p_stand,10
421.0,422.0,p_stand,10
422.0,423.0,p_stand,10
423.0,424.0,p_stand,10
424.0,425.0,p_stand,10
425.0,426.0,p_stand,10
426.0,427.0,p_stand,10
427.0,428.0,t_turn,19
428.0,429.0,a_walk,4
429.0,430.0,a_walk,4
430.0,431.0,p_stand,10
431.0,432.0,t_bend,11
432.0,433.0,p_bent,5
433.0,434.0,p_bent,5
434.0,435.0,t_straighten,18
435.0,436.0,p_stand,10
436.0,437.0,p_stand,10
437.0,438.0,a_loadwalk,3
438.0,439.0,a_loadwalk,3
439.0,440.0,a_loadwalk,3
440.0,441.0,p_stand,10
441.0,442.0,p_stand,10
442.0,443.0,t_turn,19
443.0,444.0,p_stand,10
444.0,445.0,p_stand,10
445.0,446.0,p_stand,10
446.0,447.0,p_stand,10
447.0,448.0,p_stand,10
448.0,449.0,p_stand,10
449.0,450.0,p_stand,10
450.0,451.0,p_stand,10
451.0,452.0,p_stand,10
452.0,453.0,p_stand,10
453.0,454.0,p_stand,10
454.0,455.0,p_stand,10
455.0,456.0,p_stand,10
456.0,457.0,p_stand,10
457.0,458.0,p_stand,10
458.0,459.0,p_stand,10
459.0,460.0,p_stand,10
460.0,461.0,p_stand,10
461.0,462.0,p_stand,10
462.0,463.0,p_stand,10
463.0,464.0,p_stand,10
464.0,465.0,p_stand,10
465.0,466.0,p_stand,10
466.0,467.0,p_stand,10
467.0,468.0,p_stand,10
468.0,469.0,p_stand,10
469.0,470.0,p_stand,10
470.0,471.0,p_stand,10
471.0,472.0,p_stand,10
472.0,473.0,p_stand,10
473.0,474.0,p_stand,10
474.0,475.0,p_stand,10
475.0,476.0,p_stand,10
476.0,477.0,p_stand,10
477.0,478.0,p_stand,10
478.0,479.0,p_stand,10
479.0,480.0,p_stand,10
480.0,481.0,p_stand,10
481.0,482.0,p_stand,10
482.0,483.0,p_stand,10
483.0,484.0,p_stand,10
484.0,485.0,p_stand,10
485.0,486.0,p_stand,10
486.0,487.0,t_turn,19
487.0,488.0,p_bent,5
488.0,489.0,t_straighten,18
489.0,490.0,p_stand,10
490.0,491.0,p_stand,10
491.0,492.0,p_stand,10
492.0,493.0,p_stand,10
493.0,494.0,p_stand,10
494.0,495.0,t_turn,19
495.0,496.0,t_turn,19
496.0,497.0,t_turn,19
497.0,498.0,p_stand,10
498.0,499.0,t_turn,19
499.0,500.0,a_walk,4
500.0,501.0,a_walk,4
501.0,502.0,p_stand,10
502.0,503.0,p_stand,10
503.0,504.0,t_turn,19
504.0,505.0,a_loadwalk,3
505.0,506.0,a_loadwalk,3
506.0,507.0,a_loadwalk,3
507.0,508.0,t_turn,19
508.0,509.0,p_stand,10
509.0,510.0,p_stand,10
510.0,511.0,p_stand,10
511.0,512.0,p_stand,10
512.0,513.0,p_stand,10
513.0,514.0,p_stand,10
514.0,515.0,p_stand,10
515.0,516.0,p_stand,10
516.0,517.0,p_stand,10
517.0,518.0,p_stand,10
518.0,519.0,p_stand,10
519.0,520.0,p_stand,10
520.0,521.0,p_stand,10
521.0,522.0,p_stand,10
522.0,523.0,p_stand,10
523.0,524.0,p_stand,10
524.0,525.0,p_stand,10
525.0,526.0,p_stand,10
526.0,527.0,p_stand,10
527.0,528.0,p_stand,10
528.0,529.0,p_stand,10
529.0,530.0,p_stand,10
530.0,531.0,p_stand,10
531.0,532.0,p_stand,10
532.0,533.0,p_stand,10
533.0,534.0,p_stand,10
534.0,535.0,p_stand,10
535.0,536.0,p_stand,10
536.0,537.0,p_stand,10
537.0,538.0,p_stand,10
538.0,539.0,p_stand,10
539.0,540.0,p_stand,10
540.0,541.0,p_stand,10
541.0,542.0,p_stand,10
542.0,543.0,p_stand,10
543.0,544.0,p_stand,10
544.0,545.0,p_stand,10
545.0,546.0,p_stand,10
546.0,547.0,p_stand,10
547.0,548.0,p_stand,10
548.0,549.0,p_stand,10
549.0,550.0,t_turn,19
550.0,551.0,t_turn,19
551.0,552.0,p_stand,10
552.0,553.0,p_stand,10
553.0,554.0,p_stand,10
554.0,555.0,p_stand,10
555.0,556.0,p_stand,10
556.0,557.0,p_stand,10
557.0,558.0,p_stand,10
558.0,559.0,p_stand,10
559.0,560.0,p_stand,10
560.0,561.0,p_stand,10
561.0,562.0,p_stand,10
562.0,563.0,t_turn,19
563.0,564.0,t_turn,19
564.0,565.0,p_stand,10
565.0,566.0,p_stand,10
566.0,567.0,p_stand,10
567.0,568.0,p_stand,10
568.0,569.0,p_stand,10
569.0,570.0,t_turn,19
570.0,571.0,a_walk,4
571.0,572.0,a_walk,4
572.0,573.0,a_walk,4
573.0,574.0,t_turn,19
574.0,575.0,a_walk,4
575.0,576.0,a_walk,4
576.0,577.0,a_walk,4
577.0,578.0,p_stand,10
578.0,579.0,a_loadwalk,3
579.0,580.0,a_loadwalk,3
580.0,581.0,a_ascend,0
581.0,582.0,a_ascend,0
582.0,583.0,a_ascend,0
583.0,584.0,a_loadwalk,3
584.0,585.0,a_loadwalk,3
585.0,586.0,a_loadwalk,3
586.0,587.0,a_walk,4
587.0,588.0,a_loadwalk,3
588.0,589.0,a_loadwalk,3
589.0,590.0,t_bend,11
590.0,591.0,t_bend,11
591.0,592.0,p_bent,5
592.0,593.0,t_straighten,18
593.0,594.0,a_walk,4
594.0,595.0,a_walk,4
595.0,596.0,a_walk,4
596.0,597.0,p_stand,10
597.0,598.0,a_walk,4
598.0,599.0,a_walk,4
599.0,600.0,a_walk,4
600.0,601.0,t_turn,19
601.0,602.0,t_turn,19
602.0,603.0,p_bent,5
603.0,604.0,t_turn,19
604.0,605.0,p_stand,10
605.0,606.0,p_stand,10
606.0,607.0,p_stand,10
607.0,608.0,t_turn,19
608.0,609.0,t_stand_sit,17
609.0,610.0,t_stand_sit,17
610.0,611.0,p_sit,8
611.0,612.0,t_turn,19
612.0,613.0,t_turn,19
613.0,614.0,t_turn,19
614.0,615.0,p_sit,8
615.0,616.0,p_sit,8
616.0,617.0,p_sit,8
617.0,618.0,p_sit,8
618.0,619.0,p_sit,8
619.0,620.0,p_sit,8
620.0,621.0,p_sit,8
621.0,622.0,p_sit,8
622.0,623.0,p_sit,8
623.0,624.0,p_sit,8
624.0,625.0,p_sit,8
625.0,626.0,p_sit,8
626.0,627.0,p_sit,8
627.0,628.0,p_sit,8
628.0,629.0,p_sit,8
629.0,630.0,p_sit,8
630.0,631.0,t_turn,19
631.0,632.0,p_sit,8
632.0,633.0,p_sit,8
633.0,634.0,p_sit,8
634.0,635.0,p_sit,8
635.0,636.0,t_turn,19
636.0,637.0,p_sit,8
637.0,638.0,p_sit,8
638.0,639.0,p_sit,8
639.0,640.0,p_sit,8
640.0,641.0,p_sit,8
641.0,642.0,p_sit,8
642.0,643.0,p_sit,8
643.0,644.0,p_sit,8
644.0,645.0,p_sit,8
645.0,646.0,p_sit,8
646.0,647.0,p_sit,8
647.0,648.0,p_sit,8
648.0,649.0,p_sit,8
649.0,650.0,p_sit,8
650.0,651.0,p_sit,8
651.0,652.0,p_sit,8
652.0,653.0,p_sit,8
653.0,654.0,p_sit,8
654.0,655.0,p_sit,8
655.0,656.0,t_turn,19
656.0,657.0,p_sit,8
657.0,658.0,p_sit,8
658.0,659.0,p_sit,8
659.0,660.0,p_sit,8
660.0,661.0,p_sit,8
661.0,662.0,p_sit,8
662.0,663.0,p_sit,8
663.0,664.0,p_sit,8
664.0,665.0,p_sit,8
665.0,666.0,p_sit,8
666.0,667.0,p_sit,8
667.0,668.0,p_sit,8
668.0,669.0,p_sit,8
669.0,670.0,p_sit,8
670.0,671.0,p_sit,8
671.0,672.0,p_sit,8
672.0,673.0,p_sit,8
673.0,674.0,p_sit,8
674.0,675.0,p_sit,8
675.0,676.0,p_sit,8
676.0,677.0,p_sit,8
677.0,678.0,p_sit,8
678.0,679.0,p_sit,8
679.0,680.0,p_sit,8
680.0,681.0,p_sit,8
681.0,682.0,p_sit,8
682.0,683.0,p_sit,8
683.0,684.0,p_sit,8
684.0,685.0,p_sit,8
685.0,686.0,p_sit,8
686.0,687.0,p_sit,8
687.0,688.0,p_sit,8
688.0,689.0,p_sit,8
689.0,690.0,p_sit,8
690.0,691.0,p_sit,8
691.0,692.0,p_sit,8
692.0,693.0,p_sit,8
693.0,694.0,p_sit,8
694.0,695.0,p_sit,8
695.0,696.0,p_sit,8
696.0,697.0,p_sit,8
697.0,698.0,p_sit,8
698.0,699.0,p_sit,8
699.0,700.0,p_sit,8
700.0,701.0,p_sit,8
701.0,702.0,p_sit,8
702.0,703.0,p_sit,8
703.0,704.0,p_sit,8
704.0,705.0,p_sit,8
705.0,706.0,p_sit,8
706.0,707.0,p_sit,8
707.0,708.0,p_sit,8
708.0,709.0,p_sit,8
709.0,710.0,p_sit,8
710.0,711.0,p_sit,8
711.0,712.0,p_sit,8
712.0,713.0,p_sit,8
713.0,714.0,p_sit,8
714.0,715.0,p_sit,8
715.0,716.0,p_sit,8
716.0,717.0,p_sit,8
717.0,718.0,p_sit,8
718.0,719.0,p_sit,8
719.0,720.0,p_sit,8
720.0,721.0,p_sit,8
721.0,722.0,p_sit,8
722.0,723.0,p_sit,8
723.0,724.0,p_sit,8
724.0,725.0,p_sit,8
725.0,726.0,p_sit,8
726.0,727.0,p_sit,8
727.0,728.0,p_sit,8
728.0,729.0,p_sit,8
729.0,730.0,p_sit,8
730.0,731.0,p_sit,8
731.0,732.0,p_sit,8
732.0,733.0,p_sit,8
733.0,734.0,p_sit,8
734.0,735.0,p_sit,8
735.0,736.0,p_sit,8
736.0,737.0,p_sit,8
737.0,738.0,p_sit,8
738.0,739.0,p_sit,8
739.0,740.0,p_sit,8
740.0,741.0,p_sit,8
741.0,742.0,p_sit,8
742.0,743.0,p_sit,8
743.0,744.0,p_sit,8
744.0,745.0,p_sit,8
745.0,746.0,p_sit,8
746.0,747.0,p_sit,8
747.0,748.0,p_sit,8
748.0,749.0,p_sit,8
749.0,750.0,p_sit,8
750.0,751.0,p_sit,8
751.0,752.0,p_sit,8
752.0,753.0,p_sit,8
753.0,754.0,p_sit,8
754.0,755.0,p_sit,8
755.0,756.0,p_sit,8
756.0,757.0,p_sit,8
757.0,758.0,p_sit,8
758.0,759.0,p_sit,8
759.0,760.0,p_sit,8
760.0,761.0,p_sit,8
761.0,762.0,p_sit,8
762.0,763.0,p_sit,8
763.0,764.0,p_sit,8
764.0,765.0,p_sit,8
765.0,766.0,p_sit,8
766.0,767.0,p_sit,8
767.0,768.0,p_sit,8
768.0,769.0,p_sit,8
769.0,770.0,p_sit,8
770.0,771.0,p_sit,8
771.0,772.0,p_sit,8
772.0,773.0,p_sit,8
773.0,774.0,t_sit_stand,15
774.0,775.0,a_walk,4
775.0,776.0,a_walk,4
776.0,777.0,a_walk,4
777.0,778.0,p_stand,10
778.0,779.0,t_turn,19
779.0,780.0,t_bend,11
780.0,781.0,t_bend,11
781.0,782.0,p_bent,5
782.0,783.0,t_straighten,18
783.0,784.0,a_loadwalk,3
784.0,785.0,a_loadwalk,3
785.0,786.0,a_loadwalk,3
786.0,787.0,a_loadwalk,3
787.0,788.0,a_loadwalk,3
788.0,789.0,a_descend,1
789.0,790.0,a_descend,1
790.0,791.0,a_descend,1
791.0,792.0,a_descend,1
792.0,793.0,a_loadwalk,3
793.0,794.0,a_loadwalk,3
794.0,795.0,p_stand,10
795.0,796.0,a_walk,4
796.0,797.0,a_walk,4
797.0,798.0,a_walk,4
798.0,799.0,p_stand,10
799.0,800.0,a_walk,4
800.0,801.0,a_walk,4
801.0,802.0,a_walk,4
802.0,803.0,p_stand,10
803.0,804.0,p_stand,10
804.0,805.0,t_turn,19
805.0,806.0,t_turn,19
806.0,807.0,p_stand,10
807.0,808.0,p_stand,10
808.0,809.0,p_stand,10
809.0,810.0,p_stand,10
810.0,811.0,p_stand,10
811.0,812.0,p_stand,10
812.0,813.0,p_stand,10
813.0,814.0,p_stand,10
814.0,815.0,p_stand,10
815.0,816.0,p_stand,10
816.0,817.0,p_stand,10
817.0,818.0,p_stand,10
818.0,819.0,p_stand,10
819.0,820.0,p_stand,10
820.0,821.0,p_stand,10
821.0,822.0,p_stand,10
822.0,823.0,p_stand,10
823.0,824.0,p_stand,10
824.0,825.0,p_stand,10
825.0,826.0,p_stand,10
826.0,827.0,p_stand,10
827.0,828.0,p_stand,10
828.0,829.0,p_stand,10
829.0,830.0,p_stand,10
830.0,831.0,p_stand,10
831.0,832.0,p_stand,10
832.0,833.0,p_stand,10
833.0,834.0,p_stand,10
834.0,835.0,p_stand,10
835.0,836.0,p_stand,10
836.0,837.0,p_stand,10
837.0,838.0,p_stand,10
838.0,839.0,p_stand,10
839.0,840.0,p_stand,10
840.0,841.0,p_stand,10
841.0,842.0,p_stand,10
842.0,843.0,p_stand,10
843.0,844.0,p_stand,10
844.0,845.0,p_stand,10
845.0,846.0,p_stand,10
846.0,847.0,p_stand,10
847.0,848.0,p_stand,10
848.0,849.0,p_stand,10
849.0,850.0,p_stand,10
850.0,851.0,p_stand,10
851.0,852.0,p_stand,10
852.0,853.0,p_stand,10
853.0,854.0,p_stand,10
854.0,855.0,p_stand,10
855.0,856.0,p_stand,10
856.0,857.0,p_stand,10
857.0,858.0,p_stand,10
858.0,859.0,p_stand,10
859.0,860.0,p_stand,10
860.0,861.0,p_stand,10
861.0,862.0,p_stand,10
862.0,863.0,p_stand,10
863.0,864.0,p_stand,10
864.0,865.0,p_stand,10
865.0,866.0,p_stand,10
866.0,867.0,p_stand,10
867.0,868.0,p_stand,10
868.0,869.0,p_stand,10
869.0,870.0,p_stand,10
870.0,871.0,p_stand,10
871.0,872.0,p_stand,10
872.0,873.0,p_stand,10
873.0,874.0,p_stand,10
874.0,875.0,p_stand,10
875.0,876.0,p_stand,10
876.0,877.0,p_stand,10
877.0,878.0,p_stand,10
878.0,879.0,p_stand,10
879.0,880.0,p_stand,10
880.0,881.0,p_stand,10
881.0,882.0,p_stand,10
882.0,883.0,p_stand,10
883.0,884.0,p_stand,10
884.0,885.0,p_stand,10
885.0,886.0,p_stand,10
886.0,887.0,p_stand,10
887.0,888.0,p_stand,10
888.0,889.0,p_stand,10
889.0,890.0,p_stand,10
890.0,891.0,p_stand,10
891.0,892.0,p_stand,10
892.0,893.0,p_stand,10
893.0,894.0,p_stand,10
894.0,895.0,p_stand,10
895.0,896.0,p_stand,10
896.0,897.0,p_stand,10
897.0,898.0,p_stand,10
898.0,899.0,p_stand,10
899.0,900.0,p_stand,10
900.0,901.0,p_stand,10
901.0,902.0,t_turn,19
902.0,903.0,p_stand,10
903.0,904.0,p_stand,10
904.0,905.0,t_turn,19
905.0,906.0,t_turn,19
906.0,907.0,a_loadwalk,3
907.0,908.0,p_stand,10
908.0,909.0,p_stand,10
909.0,910.0,p_stand,10
910.0,911.0,p_bent,5
911.0,912.0,t_straighten,18
912.0,913.0,a_walk,4
913.0,914.0,a_walk,4
914.0,915.0,p_stand,10
915.0,916.0,t_turn,19
916.0,917.0,a_loadwalk,3
917.0,918.0,p_stand,10
918.0,919.0,t_bend,11
919.0,920.0,p_bent,5
920.0,921.0,t_straighten,18
921.0,922.0,a_walk,4
922.0,923.0,a_walk,4
923.0,924.0,a_walk,4
924.0,925.0,a_walk,4
925.0,926.0,p_stand,10
926.0,927.0,p_stand,10
927.0,928.0,t_turn,19
928.0,929.0,t_turn,19
929.0,930.0,a_ascend,0
930.0,931.0,a_ascend,0
931.0,932.0,a_walk,4
932.0,933.0,a_walk,4
933.0,934.0,a_walk,4
934.0,935.0,a_walk,4
935.0,936.0,a_ascend,0
936.0,937.0,a_ascend,0
937.0,938.0,a_ascend,0
938.0,939.0,a_ascend,0
939.0,940.0,a_ascend,0
940.0,941.0,a_ascend,0
941.0,942.0,a_ascend,0
942.0,943.0,a_ascend,0
943.0,944.0,a_walk,4
944.0,945.0,a_walk,4
945.0,946.0,a_walk,4
946.0,947.0,a_walk,4
