start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
44.0,45.0,5,,-74.7,,,113.782,89.894,1.275,2.115,-308.919,201.192,1906.391,6.665,13.244,12.471,67.08,194.68,1.547,0.926,438.758,-1298.416,60.0,11.351,7.971,0.9293,-0.2296,0.177,0.0273684210526315,0.9293,0.934,0.0359125326313809,0.974,0.846,0.974,0.0267368421052631,0.2296,-0.226,0.0424998823527783,-0.136,-0.304,0.304,0.011578947368421,0.177,0.186,0.0310193488003858,0.208,0.086,0.208,-0.3764188732207851,0.2306138543313874,-0.4181083152261234,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45.0,46.0,5,,-73.3,,,108.685,88.208,2.046,0.658,-340.377,210.869,1891.33,14.688,5.076,9.233,72.357,195.0,2.394,0.0,469.592,-1290.241,60.0,17.23,6.314,0.9365,-0.2725,0.173,0.0109473684210526,0.9365,0.938,0.0191611586288512,0.99,0.91,0.99,0.0127368421052631,0.2725,-0.274,0.0259605469896148,-0.232,-0.324,0.324,0.0114736842105263,0.173,0.176,0.0229303292606102,0.208,0.114,0.208,0.5742468522816293,-0.3102157178740699,0.1308619320544935,"[0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15]"
46.0,47.0,5,,-70.35,,,105.968,86.884,1.916,0.761,-365.083,223.747,1926.599,14.242,6.025,8.842,84.714,193.429,4.772,2.638,561.587,-1303.644,60.0,31.803,23.288,0.9415,-0.2982,0.1027,0.0167368421052631,0.9415,0.934,0.0266748945639902,0.994,0.872,0.994,0.017578947368421,0.2982,-0.313,0.0481327331449191,-0.212,-0.386,0.386,0.0134736842105263,0.1027,0.112,0.0295382802478411,0.158,0.048,0.158,0.5420053855577079,0.5154642372902477,0.634102215764761,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
47.0,48.0,5,,-65.0,-101.0,,151.647,91.402,23.631,2.152,-57.272,180.82,1800.255,151.183,17.887,56.354,75.138,200.586,9.641,7.6,475.051,-1262.573,60.0,67.778,28.233,0.9602999999999998,-0.3384999999999999,0.0916999999999999,0.0812631578947368,0.9602999999999998,0.94,0.1075551486447766,1.234,0.824,1.234,0.0403157894736842,0.3384999999999999,-0.319,0.060932339525083,-0.232,-0.452,0.452,0.0257894736842105,0.1088999999999999,0.12,0.095312695901438,0.23,-0.052,0.23,-0.5605251128192679,-0.5150442716056466,0.5173284632961308,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
48.0,49.0,7,-100.0,-67.1,-101.0,,250.253,85.015,29.706,4.798,596.937,228.618,1855.082,226.364,40.1,109.864,74.571,185.857,20.863,18.75,499.156,-1198.559,60.0,111.527,63.872,1.0103,-0.3008999999999999,0.2453,0.1282105263157894,1.0103,0.968,0.1830565759539929,1.464,0.76,1.464,0.0776842105263158,0.3008999999999999,-0.3369999999999999,0.1321445799115499,-0.088,-0.528,0.528,0.0613684210526315,0.2453,0.289,0.1311125852082857,0.422,0.014,0.422,0.034678473640064,-0.2713547071054988,-0.6541930852194626,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49.0,50.0,7,-98.62,-67.35,-97.53,,299.15,115.447,3.042,38.326,1096.17,27.074,2245.219,55.636,298.862,70.785,16.2,84.467,4.665,56.867,155.883,-652.628,60.0,33.415,422.715,0.9358999999999998,-0.343,0.2468,0.0897894736842105,0.9358999999999998,0.921,0.1785356827079673,1.25,0.696,1.25,0.0846315789473684,0.343,-0.346,0.1753527872604253,-0.046,-0.654,0.654,0.0403157894736842,0.2468,0.302,0.1161987951744767,0.4,0.024,0.4,-0.2641380977428691,0.0714405835055909,-0.6267832870203253,"[0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
50.0,51.0,7,-95.0,-65.5,-99.0,,,,,,,,,,,,,,,,,,,,,0.99575,-0.302375,0.148625,0.0750666666666667,0.99575,1.004,0.0841601895197486,1.112,0.85,1.112,0.0578666666666666,0.302375,-0.288,0.1341328049919183,-0.114,-0.52,0.52,0.0816,0.173375,0.127,0.1540742008741242,0.432,-0.106,0.432,0.1785339811834962,0.1411211840895295,-0.4507201780922513,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]"
51.0,52.0,7,,-73.3,-99.5,,284.011,71.505,4.588,5.488,915.363,356.355,2102.151,67.431,32.518,81.709,47.333,169.833,12.078,7.414,371.62,-1245.823,60.0,72.523,39.893,0.9502,-0.3275,0.1574999999999999,0.1261052631578947,0.9502,0.845,0.247895865233771,1.564,0.654,1.564,0.0852631578947368,0.3275,-0.314,0.1346400757575544,-0.064,-0.656,0.656,0.0558947368421052,0.1574999999999999,0.1109999999999999,0.1299397937507982,0.51,0.018,0.51,0.1160899040848281,0.0688542107964923,-0.543440620694478,"[0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15]"
52.0,53.0,5,,-72.65,,,141.685,76.087,6.066,1.67,-128.378,307.129,1994.814,43.323,10.529,15.534,67.0,179.0,3.266,0.0,463.996,-1247.398,60.0,25.375,9.75,1.0386000000000002,-0.3488,0.2172,0.1664210526315789,1.0386000000000002,1.004,0.3098813321257026,1.512,0.626,1.512,0.0896842105263158,0.3488,-0.304,0.2076510534526613,-0.05,-0.666,0.666,0.0534736842105263,0.2172,0.2329999999999999,0.1299421409705104,0.51,0.048,0.51,-0.0596501617957095,0.5543069380786193,-0.6692840929931769,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
53.0,54.0,5,,-74.3,,,87.367,68.947,21.431,5.593,-589.532,410.265,2279.917,199.532,64.877,119.88,79.733,158.733,6.643,12.326,621.631,-1257.226,60.0,67.667,37.989,0.4942999999999999,-0.7325,0.3313,0.1624210526315789,0.6037,0.441,0.6052963819485458,1.496,-0.25,1.496,0.1314736842105263,0.7325,-0.626,0.2222879888792914,-0.436,-1.296,1.296,0.0476842105263157,0.3313,0.377,0.0921135712042476,0.422,0.088,0.422,0.5532477602716938,-0.5683618540249212,-0.5055519239612596,"[0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
54.0,55.0,5,-101.0,-70.2,,,55.681,53.595,1.219,2.839,-968.928,617.413,2648.573,31.959,42.612,77.203,75.143,140.429,1.922,4.238,674.514,-1294.61,60.0,32.449,28.879,-0.4307999999999999,-0.6622,0.5605000000000001,0.0824210526315789,0.4307999999999999,-0.428,0.2387445496760083,-0.046,-0.81,0.81,0.1387368421052631,0.6622,-0.646,0.1593184232912189,-0.386,-0.966,0.966,0.1091578947368421,0.5605000000000001,0.513,0.2034560149024845,1.054,0.276,1.054,0.0911558276762365,0.5951906632442868,0.464489560058121,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
55.0,56.0,5,,-68.55,-96.11,,49.489,50.446,1.642,1.277,-1053.033,662.829,2717.448,13.201,14.353,12.468,77.0,133.0,0.0,0.0,709.867,-1257.808,60.0,3.366,5.815,-0.0619,-0.8231999999999999,0.5557,0.0216842105263157,0.0619,-0.057,0.0232677888936615,-0.032,-0.12,0.12,0.0556842105263157,0.8231999999999999,-0.843,0.0955895391766274,-0.606,-0.952,0.952,0.031578947368421,0.5557,0.574,0.065257260132494,0.638,0.408,0.638,0.4063201974593102,0.5603493133021005,0.0838485775844945,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
56.0,57.0,5,,-69.35,-95.6,,52.484,52.611,3.155,1.523,-1011.073,634.14,2682.69,21.462,23.889,47.69,77.0,133.0,0.0,0.0,700.482,-1241.598,60.0,12.877,22.242,-0.3611,-0.5966,0.6309999999999999,0.1252631578947368,0.4246999999999999,-0.388,0.2780269591244705,0.636,-0.686,0.686,0.1889473684210526,0.6462000000000001,-0.617,0.3956640494156627,0.496,-1.17,1.17,0.0934736842105263,0.6309999999999999,0.5569999999999999,0.3095464423959674,1.66,0.352,1.66,0.3491954442649671,0.5763095490986809,0.8936399257354066,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57.0,58.0,5,,-77.25,,,53.26,54.593,1.692,0.761,-980.701,601.017,2620.289,11.357,9.499,14.836,79.2,133.3,2.358,1.308,704.179,-1215.338,60.0,25.768,18.473,-0.1186999999999999,-0.6562999999999999,0.5488999999999999,0.0987368421052631,0.3747,-0.273,0.4352012293181167,1.104,-0.586,1.104,0.1217894736842105,0.6562999999999999,-0.64,0.1508115048661739,-0.442,-1.104,1.104,0.086,0.5488999999999999,0.6,0.1406505954484374,0.758,0.248,0.758,-0.4692219567438641,-0.8048605454658544,0.2712683290525526,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.555555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444444444444]"
58.0,59.0,5,-95.0,-74.2,,,,,,,,,,,,,,,,,,,,,,0.9844,-0.4298999999999999,0.1723,0.0784210526315789,0.9844,0.973,0.1381297940344515,1.312,0.716,1.312,0.0490526315789473,0.4298999999999999,-0.3319999999999999,0.1999464678357684,-0.202,-0.89,0.89,0.045578947368421,0.1753,0.182,0.0967290545803069,0.318,-0.026,0.318,-0.7878700597554167,0.4571667426120246,-0.6661638289165214,"[0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]"
59.0,60.0,5,,-67.9,-102.0,,,,,,,,,,,,,,,,,,,,,0.952,-0.2908,0.2035,0.1286315789473683,0.952,0.911,0.1470374102057023,1.408,0.8,1.408,0.068,0.2908,-0.278,0.0960404081623979,-0.154,-0.466,0.466,0.0424210526315789,0.2035,0.185,0.0794628844178211,0.358,0.08,0.358,0.0904859274015106,-0.6164660805479444,-0.4703309257740314,"[0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60.0,61.0,5,,-71.95,-98.0,,100.705,93.741,0.683,0.818,-409.545,181.366,1969.715,3.617,5.49,6.349,91.429,171.143,2.846,1.922,617.415,-1182.903,60.0,17.531,14.904,0.9693684210526315,-0.2521052631578948,0.1632631578947368,0.0403333333333333,0.9693684210526315,0.99,0.0748192281269121,1.062,0.802,1.062,0.0312222222222222,0.2521052631578948,-0.216,0.1013871655621174,-0.144,-0.478,0.478,0.0234444444444444,0.1632631578947368,0.158,0.0988485508800221,0.316,0.038,0.316,0.7102464197278867,-0.7429055281919816,-0.7723736698210085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61.0,62.0,5,,-72.0,,,100.834,90.734,1.254,2.674,-409.293,202.706,1973.213,4.617,20.853,24.549,87.759,177.966,5.569,4.507,592.947,-1231.585,60.0,31.7,44.544,0.9413,-0.2506,0.1277,0.0430526315789473,0.9413,0.928,0.0454324773702689,1.074,0.866,1.074,0.0189473684210526,0.2506,-0.265,0.0402348107986106,-0.178,-0.308,0.308,0.0162105263157894,0.1277,0.126,0.0229021833020347,0.166,0.078,0.166,0.5100638759496805,-0.3894366756883364,-0.0935249834499014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
62.0,63.0,5,,-69.1,,,103.02,83.701,0.424,1.163,-413.372,263.397,2068.89,2.221,10.106,14.55,72.929,187.786,2.034,1.634,515.466,-1361.371,60.0,11.569,18.808,0.9495,-0.2456999999999999,0.2022,0.0318947368421052,0.9495,0.945,0.0374159057086688,1.026,0.886,1.026,0.0253684210526315,0.2456999999999999,-0.259,0.0757793507493961,-0.118,-0.35,0.35,0.0110526315789473,0.2022,0.206,0.0178426455437527,0.23,0.158,0.23,0.2458776701167367,-0.1286701044114612,-0.350757017724302,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63.0,64.0,5,,-69.8,,,102.695,84.755,1.649,1.848,-411.719,253.3,2048.447,14.897,15.547,20.187,80.2,192.533,5.647,1.979,562.461,-1382.724,60.0,37.067,22.081,0.9556,-0.2542,0.1568,0.0328421052631579,0.9556,0.964,0.0477560467375598,1.026,0.856,1.026,0.0226315789473684,0.2542,-0.254,0.0341227197040329,-0.194,-0.314,0.314,0.0123157894736842,0.1568,0.164,0.0290337734371541,0.2,0.108,0.2,-0.4315749806883533,-0.1241076480134023,-0.0846260650346839,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
