start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_mean_depth,3d_shape_std_width,3d_shape_std_height,room
125.0,126.0,200.532,78.375,0.594,0.387,407.569,418.561,2867.49,6.336,4.268,5.134,50.778,108.778,3.326,1.133,519.316,-1085.995,60.0,32.67,11.77,living_room
126.0,127.0,200.326,78.231,0.22,0.242,406.275,420.816,2873.02,2.087,2.557,2.136,49.0,108.714,0.0,1.161,502.604,-1087.483,60.0,0.367,11.809,living_room
127.0,128.0,199.929,78.471,0.675,0.823,401.98,418.137,2871.081,5.727,9.672,10.296,49.538,107.538,1.046,1.184,507.66,-1075.007,60.0,11.717,9.948,living_room
128.0,129.0,191.866,75.17,4.309,1.11,322.142,453.579,2885.016,42.563,14.944,46.716,57.552,105.414,2.966,1.218,589.954,-1059.029,60.0,32.224,22.951,living_room
129.0,130.0,180.581,80.467,1.587,5.585,222.531,427.541,3085.464,15.256,59.132,27.095,67.296,101.074,3.599,5.643,733.251,-1085.776,60.0,42.713,57.167,living_room
130.0,131.0,180.368,87.641,0.391,1.048,225.026,357.493,3150.6,4.172,11.383,15.157,73.867,79.333,2.045,2.785,820.334,-870.73,60.0,21.113,27.612,living_room
131.0,132.0,180.955,90.627,0.394,0.483,230.307,322.845,3134.277,3.977,5.798,5.458,78.5,72.1,0.866,1.48,866.948,-787.611,60.0,10.394,17.064,living_room
132.0,133.0,181.246,91.122,0.106,0.068,233.123,316.869,3129.038,1.164,0.785,1.089,78.0,71.0,1.0,0.0,860.063,-774.313,60.0,10.886,0.271,living_room
133.0,134.0,182.188,91.882,0.473,0.384,242.479,307.313,3116.626,4.628,4.919,7.292,79.0,67.0,0.0,2.449,867.491,-727.985,60.0,2.02,28.148,living_room
134.0,135.0,182.555,92.041,0.058,0.088,246.154,305.126,3112.16,0.59,1.036,1.228,79.0,65.483,0.0,0.856,866.254,-710.48,60.0,0.34,9.293,living_room
135.0,136.0,182.607,92.034,0.148,0.109,246.694,305.177,3111.88,1.561,1.224,1.33,79.0,65.276,0.0,0.867,866.177,-708.193,60.0,0.369,9.276,living_room
136.0,137.0,183.376,87.517,1.504,1.477,256.143,356.04,3125.426,15.76,16.879,12.337,77.138,76.931,4.032,1.78,849.432,-837.539,60.0,45.992,19.844,living_room
137.0,138.0,180.896,85.5,1.422,0.915,230.574,380.74,3147.326,14.949,9.196,12.33,78.63,65.815,3.176,6.043,871.362,-719.918,60.0,37.45,65.246,living_room
138.0,139.0,177.224,87.405,0.613,0.218,190.169,359.885,3148.564,6.792,2.491,2.538,81.0,60.417,0.0,0.909,897.79,-660.909,60.0,0.721,9.684,living_room
139.0,140.0,176.453,87.51,0.307,0.118,181.809,359.026,3151.232,3.272,1.5,2.348,81.16,59.16,1.12,0.543,900.304,-647.724,60.0,12.624,5.97,living_room
140.0,141.0,176.678,87.679,0.124,0.087,184.189,356.951,3149.412,1.313,1.053,1.211,81.0,59.083,0.0,0.4,898.031,-646.508,60.0,0.344,4.46,living_room
141.0,142.0,176.525,87.413,0.186,0.106,182.706,360.306,3153.014,1.946,1.397,2.44,81.552,59.0,0.894,0.0,905.098,-646.341,60.0,9.974,0.505,living_room
142.0,143.0,176.892,86.679,1.206,1.288,187.304,369.423,3161.119,14.26,15.968,13.466,81.286,59.857,0.7,2.1,904.487,-657.528,60.0,7.949,26.06,living_room
143.0,144.0,180.577,83.723,0.31,0.198,232.197,409.351,3217.952,3.665,1.646,8.034,79.0,65.444,0.0,0.831,894.72,-731.804,60.0,2.226,8.187,living_room
144.0,145.0,179.956,84.037,0.323,0.1,225.489,406.353,3222.165,3.779,1.308,3.964,79.0,66.692,0.0,0.722,895.887,-746.748,60.0,1.098,7.552,living_room
145.0,146.0,179.493,84.181,0.133,0.124,220.245,404.712,3222.074,1.447,1.4,1.211,79.0,67.0,0.0,0.0,895.862,-750.178,60.0,0.336,0.285,living_room
146.0,147.0,179.575,84.172,0.289,0.085,221.084,404.651,3220.801,3.12,0.955,2.218,79.0,67.074,0.0,0.378,895.509,-750.707,60.0,0.614,4.185,living_room
147.0,148.0,179.766,84.224,0.181,0.143,223.182,403.954,3219.88,1.946,1.65,1.734,79.0,66.586,0.0,0.81,895.254,-745.033,60.0,0.48,9.007,living_room
148.0,149.0,179.832,84.256,0.302,0.083,223.855,403.464,3218.931,3.253,1.14,2.407,79.0,66.556,0.0,0.831,894.991,-744.47,60.0,0.667,9.364,living_room
149.0,150.0,179.501,84.132,0.191,0.079,220.194,405.007,3220.074,2.073,0.936,1.586,79.0,66.556,0.0,0.831,895.307,-744.734,60.0,0.439,9.176,living_room
150.0,151.0,179.498,83.862,0.199,0.434,220.0,407.738,3217.62,2.541,3.985,7.187,79.0,67.0,0.0,0.0,894.628,-749.131,60.0,1.991,1.689,living_room
151.0,152.0,182.42,83.904,1.543,0.816,245.401,395.416,3123.78,14.316,10.695,35.551,82.429,75.667,7.688,4.55,906.758,-820.577,60.0,76.3,40.405,living_room
152.0,153.0,181.159,80.194,1.748,1.842,230.469,433.765,3106.751,18.689,22.519,20.107,77.917,95.333,4.545,9.69,853.037,-1030.61,60.0,46.12,109.165,living_room
153.0,154.0,190.859,79.078,3.487,1.965,329.986,439.104,3056.801,31.251,30.919,65.1,54.0,111.0,12.124,1.414,587.916,-1181.888,60.0,144.211,38.982,living_room
154.0,155.0,192.242,79.992,0.189,0.113,341.515,423.774,3020.617,1.996,1.175,1.083,47.0,109.6,0.0,1.172,504.886,-1152.61,60.0,0.179,12.286,living_room
155.0,156.0,192.038,80.085,0.061,0.153,339.519,422.992,3022.07,0.61,1.605,1.213,47.0,110.231,0.0,0.973,505.126,-1159.961,60.0,0.2,10.413,living_room
156.0,157.0,191.787,80.223,0.267,0.343,336.604,421.215,3019.762,3.383,4.162,5.878,47.0,110.704,0.0,1.048,504.746,-1164.232,60.0,0.969,12.302,living_room
157.0,158.0,190.349,78.171,0.442,5.041,305.307,419.364,2867.657,13.529,39.343,89.909,47.5,105.5,1.15,9.466,484.077,-1050.212,60.0,10.024,75.265,living_room
158.0,159.0,191.658,63.274,0.677,0.87,298.064,534.106,2685.193,5.254,6.733,14.744,47.25,121.0,1.199,0.0,451.989,-1128.51,60.0,11.665,6.256,living_room
159.0,160.0,191.142,63.356,0.293,0.427,289.619,526.779,2652.083,3.014,2.686,6.993,45.941,121.706,0.998,0.956,434.096,-1121.095,60.0,9.535,8.89,living_room
160.0,161.0,191.046,62.653,0.135,0.141,287.344,530.767,2639.355,0.907,0.898,3.673,45.0,122.0,1.414,1.0,423.211,-1118.414,60.0,12.733,8.602,living_room
161.0,162.0,191.021,62.69,0.108,0.106,287.59,531.312,2643.797,0.869,0.704,1.688,45.0,122.714,1.069,1.278,423.966,-1127.023,60.0,9.773,12.373,living_room
162.0,163.0,190.81,62.819,0.106,0.102,285.49,529.838,2642.393,0.996,0.941,0.549,43.929,121.357,1.132,0.934,413.602,-1113.697,60.0,10.424,8.851,living_room
163.0,164.0,190.802,62.695,0.102,0.129,285.517,531.188,2643.396,0.998,1.124,0.893,45.133,122.4,1.258,1.873,424.895,-1123.899,60.0,11.723,17.54,living_room
164.0,165.0,191.038,62.545,0.072,0.145,288.038,533.188,2646.402,0.698,1.429,1.324,45.867,121.867,1.231,1.431,432.321,-1120.183,60.0,11.363,13.28,living_room
165.0,166.0,191.014,62.625,0.286,0.887,287.604,532.081,2644.324,4.447,11.459,17.473,45.783,122.217,1.413,3.27,431.133,-1122.393,60.0,11.84,22.755,living_room
166.0,167.0,191.072,67.419,0.711,0.3,275.479,466.262,2528.659,4.529,5.649,16.321,48.2,137.8,0.98,0.98,433.95,-1212.86,60.0,7.508,14.865,living_room
167.0,168.0,191.066,72.217,2.9,2.38,265.284,407.853,2433.132,27.118,23.664,25.278,53.429,137.071,4.515,2.751,462.183,-1160.62,60.0,33.872,30.108,living_room
168.0,169.0,188.13,88.594,0.353,2.787,239.001,266.773,2422.846,3.488,22.971,6.05,69.963,97.444,2.269,10.74,599.179,-822.758,60.0,20.274,87.964,living_room
169.0,170.0,189.376,90.67,0.462,0.2,249.884,249.486,2425.697,4.269,1.376,3.711,72.259,89.444,0.966,0.831,619.395,-756.754,60.0,8.282,7.39,living_room
170.0,171.0,189.968,90.826,0.186,0.153,255.635,248.86,2432.564,1.792,1.174,2.145,71.783,89.957,0.976,1.16,617.181,-763.305,60.0,8.205,9.801,living_room
171.0,172.0,190.379,90.379,0.161,0.173,260.091,253.6,2441.462,1.772,1.384,4.408,71.0,92.28,0.0,1.588,612.803,-785.768,60.0,1.098,13.773,living_room
172.0,173.0,190.616,88.872,0.308,1.44,262.177,266.521,2441.946,3.237,11.71,5.726,68.789,99.947,0.893,5.781,594.238,-850.794,60.0,8.432,47.052,living_room
173.0,174.0,188.913,77.72,0.744,4.52,243.851,356.374,2405.096,6.346,36.206,13.331,60.412,129.118,3.414,8.331,515.287,-1080.272,60.0,31.114,63.912,living_room
174.0,175.0,191.134,69.995,0.167,0.125,260.019,417.628,2381.693,1.079,1.023,3.088,56.333,137.0,1.247,0.0,477.817,-1135.045,60.0,10.439,1.483,living_room
175.0,176.0,190.867,69.917,0.131,0.173,259.195,420.563,2394.654,1.405,1.813,3.992,56.333,137.0,1.193,0.0,480.245,-1141.272,60.0,9.888,1.918,living_room
176.0,177.0,191.9,69.69,0.509,0.658,268.7,423.757,2402.029,4.324,4.878,4.019,56.92,137.0,1.998,0.0,486.899,-1144.814,60.0,16.443,1.931,living_room
177.0,178.0,191.82,71.829,0.297,0.183,270.122,408.932,2420.867,2.389,1.318,1.768,50.037,136.852,1.753,0.524,431.604,-1152.622,60.0,14.781,4.369,living_room
178.0,179.0,190.656,73.251,1.261,2.892,259.937,396.397,2417.75,11.401,25.302,7.575,51.0,136.333,1.805,1.089,439.031,-1146.776,60.0,14.225,8.72,living_room
179.0,180.0,185.53,111.764,1.701,10.87,220.707,70.442,2465.476,14.659,92.598,25.988,54.143,114.286,2.531,4.216,473.915,-984.996,60.0,25.897,29.958,living_room
180.0,181.0,177.021,124.749,0.839,0.763,143.15,-39.929,2397.921,7.61,6.399,10.51,50.154,112.231,1.486,1.576,425.609,-943.487,60.0,12.013,14.13,living_room
181.0,182.0,177.934,124.87,0.363,0.172,151.963,-41.268,2416.314,3.243,1.471,2.959,48.647,112.647,0.762,0.762,416.477,-954.206,60.0,6.8,6.888,living_room
182.0,183.0,179.025,124.554,0.231,0.246,162.074,-38.795,2429.383,2.049,2.112,2.024,49.222,113.111,0.629,0.458,423.663,-963.27,60.0,5.442,3.943,living_room
183.0,184.0,183.832,122.124,2.351,2.257,207.509,-18.305,2480.265,22.671,19.513,28.627,57.296,110.407,4.512,7.093,503.728,-959.164,60.0,44.802,57.367,living_room
184.0,185.0,183.609,101.429,1.323,13.23,199.981,156.087,2415.763,11.2,110.818,35.336,60.143,104.643,2.799,11.589,514.525,-881.885,60.0,21.744,89.656,living_room
185.0,186.0,190.65,72.473,1.507,1.308,257.301,398.925,2393.446,13.666,12.198,11.119,53.857,136.5,3.758,0.866,458.329,-1136.471,60.0,29.2,12.228,living_room
186.0,187.0,192.105,71.996,0.264,0.266,271.126,405.385,2408.24,2.316,2.202,1.98,52.241,137.0,1.103,0.0,447.994,-1147.798,60.0,9.521,0.951,living_room
187.0,188.0,192.195,72.032,0.087,0.195,271.822,404.995,2407.696,0.735,1.464,1.534,51.857,137.0,1.245,0.0,444.686,-1147.537,60.0,10.666,0.737,living_room
188.0,189.0,192.864,71.936,0.529,0.209,277.409,405.713,2407.169,4.376,1.614,1.731,50.44,137.0,0.898,0.0,432.812,-1147.284,60.0,7.656,0.832,living_room
189.0,190.0,192.297,71.371,2.526,1.918,278.647,420.88,2465.72,14.604,27.804,69.446,48.308,136.231,2.657,1.761,425.137,-1168.348,60.0,33.067,23.206,living_room
190.0,191.0,189.667,79.096,2.759,5.425,283.977,389.495,2723.465,33.508,42.557,68.038,50.4,111.6,2.59,9.868,487.858,-1055.451,60.0,19.095,70.849,living_room
191.0,192.0,194.065,82.658,0.42,0.415,341.416,374.269,2858.139,4.048,4.617,7.539,49.846,107.231,3.243,1.012,506.821,-1066.733,60.0,32.011,10.935,living_room
192.0,193.0,193.715,82.608,0.103,0.254,337.643,374.467,2855.855,1.01,2.559,0.871,49.0,107.588,0.0,0.911,497.971,-1069.407,60.0,0.15,9.171,living_room
193.0,194.0,193.537,83.111,0.175,0.238,335.883,369.448,2856.066,1.711,2.286,1.183,50.154,106.615,2.996,0.964,509.445,-1059.738,60.0,29.765,9.568,living_room
194.0,195.0,193.641,83.052,0.212,0.258,337.021,370.152,2856.932,2.077,2.495,1.297,50.462,107.538,4.059,1.046,512.651,-1069.342,60.0,40.347,10.523,living_room
195.0,196.0,191.224,82.264,2.588,0.928,313.842,379.44,2867.19,24.945,10.524,10.976,52.103,106.379,3.507,1.4,530.685,-1061.586,60.0,36.393,14.225,living_room
196.0,197.0,182.805,81.008,1.494,1.299,236.726,404.999,2963.722,11.335,7.205,55.042,47.0,109.143,2.777,1.684,493.441,-1125.74,60.0,36.888,14.95,living_room
197.0,198.0,177.72,84.814,0.7,1.04,191.905,381.003,3088.731,7.02,8.093,29.403,59.143,98.0,5.63,6.153,644.814,-1053.469,60.0,67.053,56.99,living_room
198.0,199.0,180.433,91.378,0.881,1.336,223.225,312.785,3115.912,8.872,15.756,13.513,73.857,71.143,1.807,5.974,810.742,-773.017,60.0,20.144,67.679,living_room
199.0,200.0,181.449,92.932,1.074,0.53,232.975,294.077,3097.984,10.969,6.592,9.991,74.077,63.923,4.16,0.997,808.646,-690.465,60.0,46.95,12.162,living_room
200.0,201.0,181.908,93.272,0.738,0.354,237.866,290.23,3096.476,7.45,4.551,7.678,72.727,63.727,3.092,0.962,793.692,-688.013,60.0,35.114,11.221,living_room
201.0,202.0,182.139,93.339,0.566,0.32,240.066,289.125,3092.492,5.694,4.039,6.093,72.185,63.667,1.906,0.943,786.816,-686.466,60.0,21.95,10.584,living_room
202.0,203.0,182.135,93.375,0.651,0.348,240.127,288.865,3093.869,6.541,4.427,7.021,72.8,63.1,2.6,0.436,793.791,-680.685,60.0,29.649,5.598,living_room
203.0,204.0,182.08,90.168,0.938,2.919,240.685,325.41,3108.942,9.477,33.687,18.847,71.111,71.889,3.494,7.922,778.949,-779.387,60.0,37.055,89.952,living_room
204.0,205.0,187.535,90.144,3.045,2.788,293.506,318.979,3044.003,29.185,32.995,40.315,50.0,62.2,11.024,9.261,540.4,-659.229,60.0,124.871,107.308,living_room
205.0,206.0,189.849,93.811,0.876,0.956,317.093,278.221,3029.283,10.022,10.769,7.731,38.6,52.867,2.154,1.784,416.079,-556.269,60.0,23.801,19.805,living_room
206.0,207.0,188.458,94.767,0.118,0.13,300.889,266.79,3015.184,1.222,1.461,2.161,35.941,53.0,1.954,0.0,385.702,-555.017,60.0,20.468,0.402,living_room
207.0,208.0,188.424,94.896,0.174,0.138,300.345,265.259,3013.239,1.779,1.426,1.612,36.643,52.929,1.856,0.371,392.803,-553.907,60.0,19.541,3.779,living_room
208.0,209.0,188.487,95.116,0.152,0.15,301.147,263.065,3014.673,1.472,1.64,1.724,37.357,52.214,1.517,0.977,400.463,-546.7,60.0,16.007,10.301,living_room
209.0,210.0,189.204,94.129,0.384,1.453,308.707,273.483,3014.452,4.167,15.515,2.444,37.0,52.652,1.319,2.478,396.841,-551.25,60.0,14.06,26.153,living_room
210.0,211.0,189.549,88.167,0.564,0.666,315.956,340.377,3049.112,6.714,7.85,14.408,44.111,66.481,3.665,3.011,477.265,-704.157,60.0,39.147,34.18,living_room
211.0,212.0,189.221,92.341,2.116,2.072,313.489,296.809,3060.03,21.851,22.464,13.206,56.391,53.0,10.068,5.533,610.952,-563.415,60.0,108.34,59.515,living_room
212.0,213.0,185.864,96.28,0.253,0.308,278.301,255.226,3068.447,2.61,3.299,2.085,69.833,45.0,1.624,0.0,755.842,-479.677,60.0,17.371,0.329,living_room
213.0,214.0,186.285,96.692,0.207,0.087,282.324,250.35,3063.032,2.055,1.022,2.006,65.167,45.0,0.799,0.0,704.675,-478.823,60.0,8.649,0.317,living_room
214.0,215.0,186.71,96.738,0.946,0.109,286.521,249.559,3059.345,9.298,1.175,8.321,63.5,45.0,4.975,0.0,686.269,-478.241,60.0,54.237,1.313,living_room
215.0,216.0,189.667,96.432,0.21,0.205,316.176,251.178,3039.248,2.08,2.275,1.977,47.154,45.0,0.533,0.0,509.161,-475.07,60.0,5.719,0.312,living_room
216.0,217.0,190.842,96.587,0.758,1.113,323.763,245.893,2993.918,7.153,13.603,30.19,48.867,57.6,2.63,5.493,519.401,-599.926,60.0,25.264,53.635,living_room
217.0,218.0,188.111,92.363,1.335,9.076,293.898,289.563,2982.367,12.093,96.461,23.199,47.148,79.222,2.772,19.824,499.003,-824.362,60.0,31.442,210.135,living_room
218.0,219.0,187.111,83.883,0.702,0.668,283.202,377.287,2978.97,7.123,7.044,5.537,48.333,97.741,1.089,4.005,510.556,-1013.212,60.0,11.672,41.59,living_room
219.0,220.0,187.832,83.519,0.442,0.35,288.133,377.679,2952.32,4.019,3.399,6.041,47.429,103.214,0.979,1.346,496.771,-1060.422,60.0,10.627,13.005,living_room
220.0,221.0,188.362,82.543,0.282,0.514,293.54,387.676,2951.51,2.87,5.214,2.073,47.533,105.267,0.884,1.843,497.699,-1081.22,60.0,9.126,18.795,living_room
221.0,222.0,188.812,81.941,0.194,0.147,298.305,394.043,2952.532,1.918,1.497,1.87,47.276,103.483,1.46,1.133,495.236,-1063.278,60.0,15.174,11.758,living_room
222.0,223.0,189.036,81.961,0.165,0.276,300.101,393.155,2947.374,1.469,3.308,8.83,46.412,103.941,0.911,2.754,485.534,-1066.073,60.0,9.382,30.85,living_room
223.0,224.0,190.456,83.764,0.719,2.651,301.19,358.102,2820.701,8.417,22.719,70.675,47.522,95.957,1.975,5.528,476.627,-940.598,60.0,27.113,44.172,living_room
