start,end,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
158.0,159.0,0.0,0.29266,0.0,0.0
159.0,160.0,0.0,0.32289,0.0,0.0
160.0,161.0,0.0,0.30022,0.93521,0.0
161.0,162.0,0.0,0.29179,0.0,0.0
162.0,163.0,0.0,0.30886,0.0,0.0
163.0,164.0,0.0,0.2905,0.9568,0.0
164.0,165.0,0.0,0.30022,0.9784,0.0
165.0,166.0,0.0,0.31102,0.0,0.0
166.0,167.0,0.0,0.30778,0.0,0.0
167.0,168.0,0.89201,0.38769,0.93521,0.0
168.0,169.0,0.0,0.43089,0.0,0.0
169.0,170.0,0.0,0.37905,0.0,0.0
170.0,171.0,0.0,0.30562,0.0,0.0
171.0,172.0,0.0,0.32721,0.0,0.0
172.0,173.0,0.0,0.33045,0.0,0.0
173.0,174.0,0.9784,0.32613,0.0,0.0
174.0,175.0,0.0,0.31425,0.0,0.0
175.0,176.0,0.0,0.34665,0.0,0.0
176.0,177.0,0.0,0.32937,0.0,0.0
177.0,178.0,0.91361,0.36393,0.0,0.0
178.0,179.0,0.0,0.3987,0.0,0.0
179.0,180.0,0.0,0.42981,0.80562,0.0
180.0,181.0,0.82721,0.35961,0.86069,0.0
181.0,182.0,0.85702,0.48488,0.0,0.0
182.0,183.0,0.89201,0.55335,0.0,0.0
183.0,184.0,0.93132,0.64255,0.0,0.0
184.0,185.0,0.0,0.37149,0.0,0.0
185.0,186.0,0.0,0.39849,0.0,0.0
186.0,187.0,0.91361,0.37905,0.0,0.0
187.0,188.0,0.0,0.33153,0.0,0.0
188.0,189.0,0.93521,0.37775,0.0,0.0
189.0,190.0,0.89201,0.35896,0.0,0.0
190.0,191.0,0.0,0.33477,0.0,0.0
191.0,192.0,0.0,0.38229,0.91361,0.0
192.0,193.0,0.0,0.31317,0.0,0.0
193.0,194.0,0.0,0.35205,0.0,0.0
194.0,195.0,0.0,0.29158,0.0,0.0
195.0,196.0,0.0,0.30022,0.89201,0.0
196.0,197.0,0.0,0.38229,0.0,0.0
197.0,198.0,0.0,0.26134,0.0,0.0
198.0,199.0,0.0,0.19222,0.0,0.0
199.0,200.0,0.0,0.38229,0.0,0.0
200.0,201.0,0.0,0.36933,0.0,0.0
201.0,202.0,0.0,0.35205,0.0,0.0
202.0,203.0,0.0,0.35205,1.0,0.0
203.0,204.0,0.0,0.35637,0.0,0.0
204.0,205.0,0.0,0.2527,0.0,0.0
205.0,206.0,0.0,0.26134,0.0,0.0
206.0,207.0,0.0,0.32613,0.0,0.0
207.0,208.0,0.0,0.2959,0.0,0.0
208.0,209.0,0.0,0.35205,0.0,0.0
209.0,210.0,0.0,0.31317,0.0,0.0
210.0,211.0,0.0,0.35205,0.0,0.0
211.0,212.0,0.0,0.37797,0.0,0.0
212.0,213.0,0.0,0.31749,0.9784,0.0
213.0,214.0,0.0,0.52484,0.84881,0.0
214.0,215.0,0.0,0.4514,0.89201,0.0
215.0,216.0,0.0,0.57516,0.87041,0.0
216.0,217.0,0.0,0.473,0.84881,0.0
217.0,218.0,0.0,0.2311,0.80562,0.0
218.0,219.0,0.0,0.30886,0.0,0.0
219.0,220.0,0.0,0.30022,0.0,0.0
220.0,221.0,0.0,0.31749,0.0,0.0
221.0,222.0,0.93521,0.30886,0.0,0.0
222.0,223.0,0.0,0.30454,0.0,0.0
223.0,224.0,0.9568,0.2959,0.0,0.0
224.0,225.0,0.0,0.31317,0.0,0.0
225.0,226.0,0.0,0.30022,0.0,0.0
226.0,227.0,0.0,0.32613,0.0,0.0
227.0,228.0,0.0,0.32181,0.0,0.0
228.0,229.0,0.0,0.30886,0.0,0.0
229.0,230.0,0.0,0.32505,0.0,0.0
230.0,231.0,0.0,0.33045,0.0,0.0
231.0,232.0,0.0,0.31749,0.0,0.0
232.0,233.0,0.0,0.33045,0.0,0.0
233.0,234.0,0.0,0.30886,0.0,0.0
234.0,235.0,0.0,0.41685,0.0,0.0
235.0,236.0,0.0,0.34341,0.0,0.0
236.0,237.0,0.0,0.34773,0.0,0.0
237.0,238.0,0.0,0.40389,0.0,0.0
238.0,239.0,0.0,0.57343,0.0,0.0
239.0,240.0,0.0,0.35205,0.0,0.0
240.0,241.0,0.0,0.33045,0.0,0.0
241.0,242.0,0.0,0.37365,0.0,0.0
242.0,243.0,0.0,0.45464,0.0,0.0
243.0,244.0,0.0,0.41901,0.0,0.0
244.0,245.0,0.0,0.34384,0.0,0.0
245.0,246.0,0.91361,0.36501,0.89201,0.0
246.0,247.0,0.82721,0.41145,0.89201,0.0
247.0,248.0,0.82721,0.4851,0.85961,0.0
248.0,249.0,0.0,0.54752,0.0,0.0
249.0,250.0,0.0,0.43089,0.0,0.0
250.0,251.0,0.0,0.34341,0.0,0.0
251.0,252.0,0.0,0.40605,0.0,0.0
252.0,253.0,0.9676,0.43197,0.0,0.0
253.0,254.0,0.91361,0.53564,0.0,0.0
254.0,255.0,0.89633,0.59914,0.0,0.0
255.0,256.0,0.93218,0.59374,0.0,0.0
256.0,257.0,0.9568,0.40173,0.9568,0.0
257.0,258.0,0.0,0.34989,0.9568,0.0
258.0,259.0,0.0,0.34881,0.0,0.0
259.0,260.0,0.0,0.31317,0.0,0.0
260.0,261.0,0.0,0.30886,0.0,0.0
261.0,262.0,0.0,0.32505,0.89201,0.0
262.0,263.0,0.0,0.35961,0.89201,0.0
263.0,264.0,0.0,0.17516,0.0,0.0
264.0,265.0,0.0,0.26998,0.0,0.0
265.0,266.0,0.0,0.37473,0.0,0.0
266.0,267.0,0.0,0.39201,0.0,0.0
267.0,268.0,0.0,0.34449,0.9568,0.0
268.0,269.0,0.0,0.34233,0.0,0.0
269.0,270.0,0.0,0.34881,0.0,0.0
270.0,271.0,0.0,0.35875,0.0,0.0
271.0,272.0,0.0,0.35205,0.0,0.0
272.0,273.0,0.0,0.36004,0.0,0.0
273.0,274.0,0.0,0.37365,0.0,0.0
274.0,275.0,0.0,0.36609,0.0,0.0
275.0,276.0,0.0,0.37257,0.0,0.0
276.0,277.0,0.0,0.39741,0.0,0.0
277.0,278.0,0.0,0.41685,0.0,0.0
278.0,279.0,0.0,0.40389,0.0,0.0
279.0,280.0,0.0,0.40389,0.0,0.0
280.0,281.0,0.0,0.40497,0.0,0.0
281.0,282.0,0.0,0.39417,0.0,0.0
282.0,283.0,0.0,0.27214,0.0,0.0
283.0,284.0,0.0,0.28726,0.0,0.0
284.0,285.0,0.0,0.25054,0.0,0.0
285.0,286.0,0.0,0.36501,0.0,0.0
286.0,287.0,0.0,0.39633,0.0,0.0
287.0,288.0,0.0,0.41577,0.0,0.0
288.0,289.0,0.0,0.38661,0.0,0.0
289.0,290.0,0.0,0.28942,0.0,0.0
290.0,291.0,0.0,0.38121,0.0,0.0
291.0,292.0,0.93521,0.30886,0.0,0.0
292.0,293.0,0.94471,0.31102,0.0,0.0
293.0,294.0,0.93521,0.29698,0.0,0.0
294.0,295.0,0.87041,0.28272,0.0,0.0
295.0,296.0,0.91361,0.2959,0.0,0.0
296.0,297.0,0.9568,0.2527,0.0,0.0
297.0,298.0,0.9784,0.2851,0.0,0.0
298.0,299.0,0.0,0.32181,0.0,0.0
299.0,300.0,0.0,0.29374,0.0,0.0
300.0,301.0,0.0,0.26998,0.0,0.0
301.0,302.0,0.0,0.27646,0.0,0.0
302.0,303.0,0.0,0.30022,0.0,0.0
303.0,304.0,0.93521,0.30022,0.0,0.0
304.0,305.0,0.85961,0.38013,0.0,0.0
305.0,306.0,0.78402,0.30022,0.0,0.0
306.0,307.0,0.80562,0.29158,0.0,0.0
307.0,308.0,0.80562,0.30886,0.0,0.0
308.0,309.0,0.80562,0.37149,0.0,0.0
309.0,310.0,0.76242,0.37365,0.0,0.0
310.0,311.0,0.84168,0.37581,0.87041,0.0
311.0,312.0,0.87041,0.43844,0.84881,0.0
312.0,313.0,0.88488,0.52268,0.0,0.0
313.0,314.0,0.89201,0.49309,0.89201,0.0
314.0,315.0,0.0,0.35637,0.89201,0.0
315.0,316.0,0.0,0.27473,0.0,0.0
316.0,317.0,0.87041,0.36069,0.0,0.0
317.0,318.0,0.84881,0.28726,0.0,0.0
318.0,319.0,0.80562,0.27646,0.0,0.0
319.0,320.0,0.9568,0.38877,1.0,0.0
320.0,321.0,0.0,0.33909,0.84881,0.0
321.0,322.0,0.0,0.44492,0.0,0.0
322.0,323.0,0.0,0.56803,0.0,0.0
323.0,324.0,0.0,0.5054,0.0,0.0
324.0,325.0,0.0,0.59827,0.0,0.0
325.0,326.0,0.0,0.36069,0.0,0.0
326.0,327.0,0.0,0.19222,0.0,0.0
327.0,328.0,0.0,0.30454,0.93521,0.0
328.0,329.0,0.0,0.30065,0.0,0.0
329.0,330.0,0.0,0.32613,0.0,0.0
330.0,331.0,0.0,0.24622,0.0,0.0
331.0,332.0,0.0,0.23974,0.0,0.0
332.0,333.0,0.0,0.21166,0.0,0.0
333.0,334.0,0.0,0.23542,0.0,0.0
334.0,335.0,0.0,0.20086,0.0,0.0
335.0,336.0,0.0,0.20518,0.0,0.0
336.0,337.0,0.0,0.21598,0.0,0.0
337.0,338.0,0.0,0.25918,0.0,0.0
338.0,339.0,0.0,0.32829,0.0,0.0
339.0,340.0,0.0,0.36825,0.0,0.0
340.0,341.0,0.0,0.51274,0.0,0.0
341.0,342.0,0.0,0.38078,0.0,0.0
342.0,343.0,0.0,0.37624,0.0,0.0
343.0,344.0,0.0,0.37365,0.0,0.0
344.0,345.0,0.0,0.39525,0.0,0.0
345.0,346.0,0.0,0.25054,0.0,0.0
346.0,347.0,0.0,0.28272,0.0,0.0
347.0,348.0,0.9568,0.29482,0.0,0.0
348.0,349.0,0.9784,0.30454,0.0,0.0
349.0,350.0,0.9568,0.30454,0.0,0.0
350.0,351.0,0.9568,0.26566,0.80562,0.0
351.0,352.0,0.0,0.33477,0.0,0.0
352.0,353.0,0.9568,0.31533,0.0,0.0
353.0,354.0,0.0,0.34233,0.0,0.0
354.0,355.0,0.0,0.35421,0.93521,0.0
355.0,356.0,0.9568,0.36933,0.9676,0.0
356.0,357.0,0.0,0.38769,0.89201,0.0
357.0,358.0,0.0,0.4622,0.9784,0.0
358.0,359.0,0.0,0.35443,0.0,0.0
359.0,360.0,0.0,0.35961,0.0,0.0
360.0,361.0,0.0,0.31857,0.0,0.0
361.0,362.0,0.0,0.26782,0.0,0.0
362.0,363.0,0.0,0.23434,0.0,0.0
363.0,364.0,0.0,0.2311,0.0,0.0
364.0,365.0,0.0,0.26458,0.0,0.0
365.0,366.0,0.0,0.35313,0.0,0.0
366.0,367.0,0.0,0.35853,0.0,0.0
367.0,368.0,0.0,0.33153,0.0,0.0
368.0,369.0,0.9784,0.30778,0.0,0.0
369.0,370.0,0.0,0.26026,0.0,0.0
370.0,371.0,0.93521,0.38661,0.0,0.0
371.0,372.0,0.9784,0.52916,0.84881,0.0
372.0,373.0,0.0,0.40713,0.0,0.0
373.0,374.0,0.0,0.38985,0.0,0.0
374.0,375.0,0.9784,0.40475,0.0,0.0
375.0,376.0,0.0,0.36285,0.0,0.0
376.0,377.0,0.0,0.32721,0.0,0.0
377.0,378.0,0.0,0.31533,0.0,0.0
378.0,379.0,0.87041,0.37473,0.0,0.0
379.0,380.0,0.80562,0.47084,0.0,0.0
380.0,381.0,0.82721,0.45032,0.0,0.0
381.0,382.0,0.0,0.35875,0.9568,0.0
382.0,383.0,0.0,0.28294,0.0,0.0
383.0,384.0,0.0,0.31641,1.0,0.0
384.0,385.0,0.0,0.34125,0.0,0.0
385.0,386.0,0.0,0.33801,0.0,0.0
386.0,387.0,0.81857,0.31425,0.0,0.0
387.0,388.0,0.87041,0.31857,0.0,0.0
388.0,389.0,0.0,0.28402,0.0,0.0
389.0,390.0,0.0,0.24406,0.0,0.0
390.0,391.0,0.0,0.26242,0.0,0.0
391.0,392.0,0.0,0.25702,0.0,0.0
392.0,393.0,0.0,0.28834,0.0,0.0
393.0,394.0,0.0,0.35205,0.0,0.0
394.0,395.0,0.0,0.44384,0.0,0.0
395.0,396.0,0.0,0.35421,0.0,0.0
396.0,397.0,0.0,0.34773,0.0,0.0
397.0,398.0,0.0,0.35637,0.0,0.0
398.0,399.0,0.0,0.36501,0.0,0.0
399.0,400.0,0.0,0.34622,0.0,0.0
400.0,401.0,0.0,0.35205,0.0,0.0
401.0,402.0,0.0,0.28726,0.0,0.0
402.0,403.0,0.0,0.28726,0.0,0.0
403.0,404.0,0.0,0.30886,0.0,0.0
404.0,405.0,0.0,0.30022,0.0,0.0
405.0,406.0,0.0,0.29158,0.0,0.0
406.0,407.0,0.0,0.28294,0.0,0.0
407.0,408.0,0.0,0.30454,0.0,0.0
408.0,409.0,0.0,0.28294,0.0,0.0
409.0,410.0,0.0,0.24406,0.0,0.0
410.0,411.0,0.0,0.29158,0.0,0.0
411.0,412.0,0.9784,0.2743,0.0,0.0
412.0,413.0,0.0,0.28726,0.0,0.0
413.0,414.0,0.0,0.38229,0.0,0.0
414.0,415.0,0.0,0.36501,0.0,0.0
415.0,416.0,0.0,0.33045,0.0,0.0
416.0,417.0,0.0,0.32181,0.0,0.0
417.0,418.0,0.0,0.33607,0.0,0.0
418.0,419.0,0.9784,0.41253,0.0,0.0
419.0,420.0,0.0,0.44276,0.0,0.0
420.0,421.0,0.0,0.38229,0.0,0.0
421.0,422.0,0.0,0.26134,0.9568,0.0
422.0,423.0,0.0,0.17495,0.84881,0.0
423.0,424.0,0.92073,0.2959,0.74082,0.0
424.0,425.0,0.84168,0.42117,0.6933,0.0
425.0,426.0,0.87041,0.473,0.61123,0.0
426.0,427.0,0.71922,0.38229,0.68898,0.0
427.0,428.0,0.68035,0.48164,0.50324,0.0
428.0,429.0,0.50324,0.64579,0.42549,0.0
429.0,430.0,0.46868,0.72462,0.57235,0.0
430.0,431.0,0.473,0.0,0.55076,0.0
431.0,432.0,0.24838,0.0,0.33045,0.0
432.0,433.0,0.33909,0.0,0.36501,0.0
433.0,434.0,0.35637,0.89201,0.65011,0.0
434.0,435.0,0.2743,0.93521,0.68898,0.0
435.0,436.0,0.36933,0.89201,0.65443,0.0
436.0,437.0,0.30454,0.0,0.7121,0.0
437.0,438.0,0.40821,0.0,0.72786,0.0
438.0,439.0,0.36069,0.9568,0.78402,0.0
439.0,440.0,0.42549,1.0,0.75162,0.0
440.0,441.0,0.31749,0.0,0.68683,0.0
441.0,442.0,0.25702,0.0,0.91361,0.0
442.0,443.0,0.28294,0.0,0.0,0.0
443.0,444.0,0.2311,0.0,0.0,0.0
444.0,445.0,0.29158,0.0,0.0,0.0
445.0,446.0,0.24406,0.0,0.0,0.0
446.0,447.0,0.30886,0.0,0.0,0.0
447.0,448.0,0.38661,0.0,0.0,0.0
448.0,449.0,0.40821,0.0,0.0,0.0
449.0,450.0,0.35637,0.0,0.0,0.0
450.0,451.0,0.36501,0.0,0.0,0.0
451.0,452.0,0.35421,0.0,0.0,0.0
452.0,453.0,0.42225,0.0,0.0,0.0
453.0,454.0,0.41037,0.0,0.0,0.0
454.0,455.0,0.33153,0.0,0.0,0.0
455.0,456.0,0.28294,0.0,0.0,0.0
456.0,457.0,0.2527,0.0,0.0,0.0
457.0,458.0,0.26674,0.0,0.0,0.0
458.0,459.0,0.20626,0.0,0.0,0.0
459.0,460.0,0.19438,0.0,0.0,0.0
460.0,461.0,0.11879,0.0,0.0,0.0
461.0,462.0,0.07559,0.0,0.0,0.0
462.0,463.0,0.25594,0.0,0.0,0.0
463.0,464.0,0.31857,0.0,0.0,0.0
464.0,465.0,0.25054,0.0,0.0,0.0
465.0,466.0,0.15335,0.0,0.84881,0.0
466.0,467.0,0.15983,0.0,0.0,0.0
467.0,468.0,0.20302,0.0,0.0,0.0
468.0,469.0,0.24838,0.0,0.0,0.0
469.0,470.0,0.31641,0.0,0.84881,0.0
470.0,471.0,0.28186,0.0,0.89201,0.0
471.0,472.0,0.28618,0.0,0.89741,0.0
472.0,473.0,0.26458,0.0,0.89676,0.0
473.0,474.0,0.2527,0.0,0.84881,0.0
474.0,475.0,0.28078,0.0,1.0,0.0
475.0,476.0,0.26242,0.0,1.0,0.0
476.0,477.0,0.23002,0.0,0.67603,0.0
477.0,478.0,0.39417,0.0,0.81641,0.0
478.0,479.0,0.32505,0.0,0.90065,0.0
479.0,480.0,0.26458,0.0,0.0,0.0
480.0,481.0,0.32829,0.0,0.0,0.0
481.0,482.0,0.27106,0.0,0.0,0.0
482.0,483.0,0.33045,0.0,0.0,0.0
483.0,484.0,0.25702,0.0,0.0,0.0
484.0,485.0,0.2203,0.0,0.0,0.0
485.0,486.0,0.2689,0.0,0.0,0.0
486.0,487.0,0.27106,0.0,0.0,0.0
487.0,488.0,0.2257,0.0,0.0,0.0
488.0,489.0,0.27754,0.0,0.0,0.0
489.0,490.0,0.27322,0.0,0.0,0.0
490.0,491.0,0.27646,0.0,0.0,0.0
491.0,492.0,0.32937,0.0,0.0,0.0
492.0,493.0,0.36285,0.0,0.0,0.0
493.0,494.0,0.31857,0.0,0.0,0.0
494.0,495.0,0.27214,0.0,0.0,0.0
495.0,496.0,0.27538,0.0,0.0,0.0
496.0,497.0,0.31015,0.0,0.0,0.0
497.0,498.0,0.36501,0.0,0.0,0.0
498.0,499.0,0.38013,0.0,0.0,0.0
499.0,500.0,0.29698,0.0,0.0,0.0
500.0,501.0,0.34881,0.0,0.0,0.0
501.0,502.0,0.28294,0.0,0.0,0.0
502.0,503.0,0.38056,0.0,0.0,0.0
503.0,504.0,0.40821,0.0,0.0,0.0
504.0,505.0,0.28942,0.0,0.0,0.0
505.0,506.0,0.31317,0.0,0.0,0.0
506.0,507.0,0.27646,0.0,0.0,0.0
507.0,508.0,0.32829,0.0,0.0,0.0
508.0,509.0,0.30022,0.0,0.0,0.0
509.0,510.0,0.18143,0.0,0.0,0.0
510.0,511.0,0.19438,0.0,0.0,0.0
511.0,512.0,0.33909,0.0,0.0,0.0
512.0,513.0,0.20302,0.0,0.0,0.0
513.0,514.0,0.18575,0.0,0.0,0.0
514.0,515.0,0.17927,0.0,0.0,0.0
515.0,516.0,0.17927,0.0,0.0,0.0
516.0,517.0,0.17495,0.0,0.0,0.0
517.0,518.0,0.17927,0.0,0.0,0.0
518.0,519.0,0.17927,0.0,0.0,0.0
519.0,520.0,0.17063,0.0,0.0,0.0
520.0,521.0,0.17927,0.0,0.0,0.0
521.0,522.0,0.18359,0.0,0.0,0.0
522.0,523.0,0.17711,0.0,0.0,0.0
523.0,524.0,0.16199,0.0,0.0,0.0
524.0,525.0,0.17063,0.0,0.0,0.0
525.0,526.0,0.16415,0.0,0.0,0.0
526.0,527.0,0.16415,0.0,0.0,0.0
527.0,528.0,0.15767,0.0,0.0,0.0
528.0,529.0,0.16415,0.0,0.0,0.0
529.0,530.0,0.16199,0.0,0.0,0.0
530.0,531.0,0.22246,0.0,0.0,0.0
531.0,532.0,0.22894,0.0,0.0,0.0
532.0,533.0,0.26134,0.0,0.0,0.0
533.0,534.0,0.18143,0.0,0.0,0.0
534.0,535.0,0.13175,0.0,0.0,0.0
535.0,536.0,0.16847,0.0,0.0,0.0
536.0,537.0,0.23326,0.0,0.0,0.0
537.0,538.0,0.31533,0.0,0.0,0.0
538.0,539.0,0.2959,0.0,0.0,0.0
539.0,540.0,0.25486,0.0,0.0,0.0
540.0,541.0,0.31317,0.0,0.0,0.0
541.0,542.0,0.31317,0.0,0.0,0.0
542.0,543.0,0.31533,0.0,0.0,0.0
543.0,544.0,0.3067,0.0,0.0,0.0
544.0,545.0,0.32181,0.0,0.0,0.0
545.0,546.0,0.31749,0.0,0.0,0.0
546.0,547.0,0.41253,0.0,0.0,0.0
547.0,548.0,0.46004,0.0,0.0,0.0
548.0,549.0,0.33045,0.0,0.0,0.0
549.0,550.0,0.36285,0.0,0.0,0.0
550.0,551.0,0.36717,0.0,0.0,0.0
551.0,552.0,0.36069,0.0,0.0,0.0
552.0,553.0,0.35637,0.0,0.0,0.0
553.0,554.0,0.33909,0.0,0.0,0.0
554.0,555.0,0.37603,0.0,0.0,0.0
555.0,556.0,0.27106,0.0,0.0,0.0
556.0,557.0,0.19006,0.0,0.0,0.0
557.0,558.0,0.28078,0.0,0.0,0.0
558.0,559.0,0.18575,0.0,0.0,0.0
559.0,560.0,0.20302,0.0,0.0,0.0
560.0,561.0,0.22246,0.0,0.0,0.0
561.0,562.0,0.2406,0.0,0.0,0.0
562.0,563.0,0.24514,0.0,0.0,0.0
563.0,564.0,0.26566,0.0,0.0,0.0
564.0,565.0,0.26026,0.0,0.0,0.0
565.0,566.0,0.24514,0.0,0.0,0.0
566.0,567.0,0.26134,0.0,0.0,0.0
567.0,568.0,0.25702,0.0,0.0,0.0
568.0,569.0,0.2527,0.0,0.0,0.0
569.0,570.0,0.25594,0.0,0.0,0.0
570.0,571.0,0.24406,0.0,0.0,0.0
571.0,572.0,0.2473,0.0,0.0,0.0
572.0,573.0,0.22678,0.0,0.0,0.0
573.0,574.0,0.2365,0.0,0.0,0.0
574.0,575.0,0.24838,0.0,0.0,0.0
575.0,576.0,0.24298,0.0,0.0,0.0
576.0,577.0,0.28078,0.0,0.0,0.0
577.0,578.0,0.26566,0.0,0.0,0.0
578.0,579.0,0.26134,0.0,0.0,0.0
579.0,580.0,0.26134,0.0,0.0,0.0
580.0,581.0,0.26134,0.0,0.0,0.0
581.0,582.0,0.26566,0.0,0.0,0.0
582.0,583.0,0.26458,0.0,0.0,0.0
583.0,584.0,0.2581,0.0,0.0,0.0
584.0,585.0,0.2635,0.0,0.0,0.0
585.0,586.0,0.25486,0.0,0.0,0.0
586.0,587.0,0.30346,0.0,0.0,0.0
587.0,588.0,0.28726,0.0,0.0,0.0
588.0,589.0,0.34881,0.0,0.0,0.0
589.0,590.0,0.31425,0.0,0.0,0.0
590.0,591.0,0.28834,0.0,0.0,0.0
591.0,592.0,0.30454,0.0,0.0,0.0
592.0,593.0,0.30454,0.0,0.0,0.0
593.0,594.0,0.31965,0.0,0.0,0.0
