start,end,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr
71.0,72.0,0.9356000000000002,-0.30500000000000005,0.1034,0.0061052631578947135,0.9356000000000002,0.934,0.006248199740725285,0.948,0.926,0.948,0.009473684210526323,0.30500000000000005,-0.305,0.006797058187186578,-0.296,-0.322,0.322,0.00905263157894737,0.1034,0.102,0.008151073548925932,0.12,0.092,0.12,0.28255653344471454,0.09738946051941216,-0.18049459460896575
72.0,73.0,0.9364000000000001,-0.3047,0.10690000000000002,0.011157894736842075,0.9364000000000001,0.941,0.011926441212700431,0.946,0.894,0.946,0.01305263157894738,0.3047,-0.306,0.008631917515824634,-0.288,-0.32,0.32,0.008736842105263157,0.10690000000000002,0.108,0.008377947242612595,0.124,0.094,0.124,0.3834943681806704,0.17654283149740585,0.3931261713319754
73.0,74.0,0.9343999999999998,-0.30439999999999995,0.1004,0.012210526315789427,0.9343999999999998,0.939,0.014921125962875563,0.952,0.894,0.952,0.014421052631578949,0.30439999999999995,-0.302,0.018282231811242305,-0.274,-0.344,0.344,0.01063157894736842,0.1004,0.102,0.015067846561469887,0.126,0.068,0.126,0.5460581025434307,0.6335474967425311,0.550179236411645
74.0,75.0,0.93,-0.3096,0.09410000000000002,0.012947368421052596,0.93,0.932,0.013431306712304627,0.946,0.894,0.946,0.006842105263157901,0.3096,-0.312,0.006280127387243038,-0.292,-0.32,0.32,0.00736842105263158,0.09410000000000002,0.093,0.006464518543557594,0.108,0.08,0.108,-0.08298723986037854,0.07831671461522491,-0.15370215300191903
75.0,76.0,0.9360000000000002,-0.3012,0.1024,0.012736842105263116,0.9360000000000002,0.936,0.012247448713915867,0.952,0.892,0.952,0.009052631578947376,0.3012,-0.302,0.00904212364436586,-0.286,-0.322,0.322,0.008315789473684207,0.1024,0.1,0.01747684181996278,0.142,0.07,0.142,-0.2149121090396535,0.5540846309395417,-0.4044858834896704
76.0,77.0,0.9461999999999999,-0.303,0.0979,0.0793684210526316,0.9461999999999999,0.945,0.09582045710598547,1.184,0.78,1.184,0.028842105263157898,0.303,-0.316,0.04234855369431169,-0.178,-0.354,0.354,0.024842105263157898,0.0979,0.076,0.058789369787402894,0.236,0.008,0.236,-0.41051217003704754,-0.34597947836785153,0.6081590475396208
77.0,78.0,0.9372999999999999,-0.3043,0.1701,0.09115789473684209,0.9372999999999999,0.901,0.13969291320607496,1.382,0.808,1.382,0.05821052631578949,0.3043,-0.306,0.07054721823006205,-0.186,-0.43,0.43,0.020315789473684218,0.1701,0.158,0.043485514829653335,0.262,0.112,0.262,-0.23740463896707875,-0.5250255850430436,0.43472122678755676
78.0,79.0,0.5264000000000001,-0.808,0.471,0.08894736842105262,0.5264000000000001,0.479,0.23865003666456877,0.984,0.166,0.984,0.0948421052631579,0.808,-0.748,0.20509119922610036,-0.498,-1.178,1.178,0.040315789473684215,0.471,0.488,0.16661512536381565,0.752,0.198,0.752,0.7274243301736459,-0.970658290120117,-0.7776409797579038
79.0,80.0,-0.22010000000000002,0.0372,0.8827999999999999,0.06052631578947369,0.22390000000000004,-0.21000000000000002,0.1338095288086764,0.038,-0.464,0.464,0.09568421052631579,0.26880000000000004,0.16999999999999998,0.3099396070204646,0.496,-0.658,0.658,0.03589473684210527,0.8827999999999999,0.881,0.07131171011832488,1.052,0.78,1.052,-0.7541913040369519,0.0636415994229991,0.16352308003780797
80.0,81.0,-0.36312500000000003,0.2575,0.76875,0.09079999999999999,0.36312500000000003,-0.396,0.1291161662031521,-0.074,-0.54,0.54,0.18826666666666667,0.64975,0.571,0.6387611055786037,0.828,-1.04,1.04,0.12480000000000001,0.76875,0.716,0.19549792198384103,1.182,0.492,1.182,-0.37765437684452363,0.6632846880722927,-0.701694449344674
81.0,82.0,-0.1881,-0.42800000000000005,0.8968000000000002,0.04610526315789474,0.1881,-0.20500000000000002,0.05885057348913433,-0.046,-0.25,0.25,0.16252631578947369,0.4368,-0.483,0.20728724032125084,0.088,-0.746,0.746,0.08810526315789474,0.8968000000000002,0.872,0.22421810810012646,1.336,0.496,1.336,-0.24893898916709156,0.6742580070207982,-0.5629212037015644
82.0,83.0,-0.3579,-0.40169999999999995,0.8396000000000001,0.08368421052631579,0.3579,-0.246,0.21842937073571403,-0.178,-0.88,0.88,0.20410526315789473,0.4843,-0.533,0.3759288629514898,0.456,-1.07,1.07,0.08747368421052631,0.8396000000000001,0.853,0.13104594614103862,1.026,0.56,1.026,-0.5969272806401554,0.12015811657347561,-0.09039631781767109
83.0,84.0,-0.4121,0.16839999999999997,0.784,0.3082105263157895,0.4867000000000001,-0.529,0.39467326993349827,0.708,-1.05,1.05,0.3767368421052632,0.48360000000000003,0.28500000000000003,0.5877110174226786,1.694,-0.936,1.694,0.21842105263157896,0.784,0.738,0.25692722705077403,1.506,0.292,1.506,0.4627595088751439,0.5721033442577126,0.4068173660324111
84.0,85.0,-0.3164,0.1295,0.9094000000000001,0.07442105263157894,0.3164,-0.332,0.12931140707609673,-0.026,-0.494,0.494,0.14736842105263157,0.2311,0.14700000000000002,0.24870936854087347,0.55,-0.228,0.55,0.0730526315789474,0.9094000000000001,0.935,0.14917653971050543,1.12,0.632,1.12,-0.49753492422301926,0.4021393577295145,-0.7227531383323716
85.0,86.0,0.5279,-0.5048,0.6843,0.06663157894736842,0.5279,0.538,0.29896252273487395,1.016,0.006,1.016,0.09189473684210528,0.5048,-0.542,0.16285625563668105,-0.226,-0.77,0.77,0.04757894736842105,0.6843,0.672,0.2023613352397142,1.052,0.416,1.052,0.33909275663619903,-0.9509064277234887,-0.28748679486082596
86.0,87.0,0.9615999999999999,-0.09906666666666666,0.16106666666666666,0.04542857142857142,0.9615999999999999,0.952,0.04979531437126724,1.062,0.902,1.062,0.08,0.12040000000000001,-0.084,0.10090224091774287,0.098,-0.25,0.25,0.038571428571428576,0.16106666666666666,0.118,0.11769535061146451,0.418,0.038,0.418,-0.10395016724551549,-0.4276821045799277,-0.4422631647836263
87.0,88.0,0.9545,-0.23830000000000004,0.10669999999999999,0.03915789473684209,0.9545,0.952,0.033159463204340316,1.03,0.888,1.03,0.022947368421052633,0.23830000000000004,-0.241,0.027765266071118427,-0.176,-0.288,0.288,0.01189473684210526,0.10669999999999999,0.112,0.02643690602169626,0.15,0.06,0.15,0.18502601991631712,-0.08161904698015057,0.2528651064084671
88.0,89.0,0.9452999999999998,-0.27420000000000005,0.12250000000000001,0.013052631578947357,0.9452999999999998,0.944,0.01203785695213229,0.962,0.902,0.962,0.011052631578947356,0.27420000000000005,-0.276,0.014393053880257653,-0.248,-0.308,0.308,0.005263157894736845,0.12250000000000001,0.124,0.0077427385336197455,0.14,0.108,0.14,0.12847630289014464,0.35780966413085386,0.2557392075548076
89.0,90.0,0.9492999999999997,-0.26739999999999997,0.12279999999999999,0.01189473684210525,0.9492999999999997,0.95,0.010262066068779701,0.972,0.93,0.972,0.008631578947368422,0.26739999999999997,-0.266,0.00751265598839718,-0.25,-0.282,0.282,0.010842105263157898,0.12279999999999999,0.122,0.00908625335328044,0.136,0.098,0.136,-0.14760937899760143,0.04032442621198738,0.4236624212905281
90.0,91.0,0.9479000000000001,-0.255,0.12880000000000003,0.008736842105263142,0.9479000000000001,0.95,0.007306846104852608,0.958,0.93,0.958,0.005368421052631584,0.255,-0.255,0.006465291950097852,-0.242,-0.266,0.266,0.007157894736842111,0.12880000000000003,0.129,0.005418486873657631,0.14,0.12,0.14,-0.281535743087871,0.1434631458092603,-0.03996334839605142
91.0,92.0,0.9512499999999999,-0.25675000000000003,0.130125,0.011199999999999995,0.9512499999999999,0.952,0.008212033852828406,0.962,0.926,0.962,0.0074666666666666735,0.25675000000000003,-0.258,0.006199798383818628,-0.248,-0.266,0.266,0.005600000000000005,0.130125,0.129,0.005543859215384177,0.14,0.118,0.14,0.003682756243757102,0.13934235160505767,0.08273735909453006
92.0,93.0,0.9465,-0.25683333333333336,0.12649999999999997,0.010545454545454535,0.9465,0.952,0.009733961166965876,0.958,0.92,0.958,0.008000000000000007,0.25683333333333336,-0.254,0.008811293258590877,-0.242,-0.272,0.272,0.009454545454545453,0.12649999999999997,0.128,0.008645808232895291,0.142,0.108,0.142,0.05926787058687053,0.4564828560257781,0.3336363328915603
93.0,94.0,0.9521,-0.24549999999999997,0.12110000000000001,0.008421052631578954,0.9521,0.952,0.00633955834423819,0.966,0.942,0.966,0.006526315789473684,0.24549999999999997,-0.244,0.0074799732619843,-0.232,-0.258,0.258,0.008842105263157896,0.12110000000000001,0.12,0.007835177087979572,0.14,0.11,0.14,-0.01792502942192488,-0.26796016447358556,-0.0400976573352859
94.0,95.0,0.9515,-0.24969999999999998,0.1222,0.010631578947368419,0.9515,0.956,0.011728171212938511,0.966,0.914,0.966,0.01421052631578948,0.24969999999999998,-0.25,0.010959470790143113,-0.234,-0.272,0.272,0.008736842105263161,0.1222,0.12,0.007096477999684071,0.14,0.112,0.14,0.25168330260452826,-0.14538252661804432,-0.31707399753522575
95.0,96.0,0.9527999999999999,-0.24379999999999996,0.11599999999999999,0.005789473684210532,0.9527999999999999,0.952,0.005153639490690055,0.96,0.94,0.96,0.00568421052631579,0.24379999999999996,-0.242,0.0069828361000384385,-0.234,-0.264,0.264,0.008947368421052633,0.11599999999999999,0.11599999999999999,0.007797435475847171,0.128,0.098,0.128,-0.08780943824596245,-0.07963136373342095,-0.3122232810489354
96.0,97.0,0.9543000000000001,-0.24679999999999996,0.1197,0.01021052631578947,0.9543000000000001,0.956,0.008420807562223465,0.966,0.934,0.966,0.008736842105263163,0.24679999999999996,-0.246,0.008109253973085323,-0.232,-0.262,0.262,0.009578947368421055,0.1197,0.12,0.008491760712596653,0.134,0.096,0.134,-0.21614824443875522,-0.026710491329534698,0.20562911354660612
97.0,98.0,0.9520000000000002,-0.2448,0.10500000000000002,0.04326315789473684,0.9520000000000002,0.949,0.043067389054828945,1.048,0.886,1.048,0.015157894736842106,0.2448,-0.242,0.017893015397076033,-0.204,-0.292,0.292,0.017157894736842108,0.10500000000000002,0.095,0.02940408134936373,0.156,0.056,0.156,-0.36594602075329863,-0.39420163157483235,0.2949854299726207
98.0,99.0,0.9554,-0.2375,0.15680000000000002,0.025263157894736817,0.9554,0.954,0.023538054295119626,1.004,0.92,1.004,0.018000000000000006,0.2375,-0.255,0.05568796997557013,-0.148,-0.312,0.312,0.017052631578947364,0.15680000000000002,0.152,0.02577130186855138,0.214,0.11,0.214,0.08811503890827752,0.2899409373677299,0.2689611543579452
99.0,100.0,0.9502,-0.21880000000000002,0.18550000000000003,0.028631578947368393,0.9502,0.944,0.027069540077363695,1.032,0.924,1.032,0.01336842105263158,0.21880000000000002,-0.22,0.024999199987199593,-0.174,-0.264,0.264,0.01231578947368421,0.18550000000000003,0.182,0.015256146302392356,0.224,0.164,0.224,-0.21728437954337906,-0.311155445441785,-0.5637252712935553
100.0,101.0,0.9418,0.14850000000000002,0.0753,0.021894736842105265,0.9418,0.941,0.05306938853991065,1.038,0.816,1.038,0.03221052631578948,0.19590000000000002,0.155,0.18881618045072301,0.456,-0.154,0.456,0.014210526315789474,0.07690000000000001,0.095,0.054667266256874424,0.158,-0.008,0.158,-0.5008503066918816,0.5861313894022431,-0.9614210496586189
101.0,102.0,0.7475,0.6182,-0.04300000000000002,0.02084210526315789,0.7475,0.748,0.04962610200287748,0.848,0.656,0.848,0.019263157894736854,0.6182,0.638,0.054434915265847525,0.672,0.472,0.672,0.010947368421052633,0.04300000000000002,-0.044,0.011738824472663351,-0.024,-0.066,0.066,-0.7559434184177974,0.2930210015592182,-0.18028114972338793
102.0,103.0,0.6983999999999999,0.6708000000000002,-0.028800000000000003,0.011052631578947343,0.6983999999999999,0.7,0.010229369482035521,0.718,0.678,0.718,0.010947368421052617,0.6708000000000002,0.673,0.0116516093309036,0.688,0.64,0.688,0.009578947368421053,0.028800000000000003,-0.026,0.01182201336490532,-0.002,-0.052,0.052,0.18860861534874385,-0.24542770433711533,-0.16232837404112552
103.0,104.0,0.7346999999999999,0.6312000000000001,-0.022300000000000004,0.018736842105263173,0.7346999999999999,0.732,0.02265634568945312,0.782,0.688,0.782,0.012526315789473696,0.6312000000000001,0.633,0.023819319889535073,0.672,0.588,0.672,0.007473684210526316,0.023100000000000002,-0.026,0.01465980900284857,0.006,-0.048,0.048,-0.7246060649570207,0.37939083641077465,-0.7727671624749353
104.0,105.0,0.8476000000000001,0.48340000000000005,0.021200000000000004,0.019052631578947356,0.8476000000000001,0.839,0.06899449253382477,0.944,0.742,0.944,0.024000000000000004,0.48340000000000005,0.522,0.11372616233743227,0.608,0.232,0.608,0.009473684210526315,0.028199999999999996,0.015,0.030824665448306168,0.08,-0.026,0.08,-0.8974777256373344,0.893332994417349,-0.9501676299190849
105.0,106.0,0.9395999999999999,-0.16350000000000003,0.1116,0.02631578947368419,0.9395999999999999,0.94,0.02686708022841334,0.976,0.884,0.976,0.029473684210526308,0.1951,-0.22,0.13446914144144745,0.158,-0.288,0.288,0.01010526315789474,0.1116,0.111,0.014472042012100438,0.134,0.088,0.134,-0.6787545969401018,0.5453401945877575,-0.3605264512800338
106.0,107.0,0.9464999999999998,-0.25139999999999996,0.10729999999999999,0.015999999999999973,0.9464999999999998,0.948,0.016271140095272953,0.972,0.904,0.972,0.025052631578947368,0.25139999999999996,-0.247,0.022082572313931174,-0.218,-0.29,0.29,0.008947368421052634,0.10729999999999999,0.109,0.01043599540053559,0.128,0.086,0.128,0.20789926604521244,0.21760184799978471,-0.417350782800189
107.0,108.0,0.9558,-0.21710000000000002,0.10200000000000002,0.011684210526315771,0.9558,0.958,0.0109890854942529,0.972,0.928,0.972,0.012947368421052634,0.21710000000000002,-0.218,0.009517877914745494,-0.2,-0.232,0.232,0.007894736842105265,0.10200000000000002,0.102,0.005692099788303082,0.112,0.094,0.112,0.22927014031030646,0.11510612641323746,-0.28794660567842334
108.0,109.0,0.9586000000000002,-0.2198,0.10630000000000002,0.011368421052631578,0.9586000000000002,0.96,0.008924124606929235,0.972,0.934,0.972,0.008315789473684217,0.2198,-0.219,0.006539113089708732,-0.204,-0.228,0.228,0.010210526315789474,0.10630000000000002,0.103,0.008228608630868283,0.126,0.096,0.126,0.2001512786157674,-0.5389937847733568,-0.4471470478848798
109.0,110.0,0.9610000000000001,-0.20790000000000003,0.10370000000000001,0.004421052631578951,0.9610000000000001,0.96,0.004919349550499542,0.978,0.956,0.978,0.013578947368421053,0.20790000000000003,-0.208,0.011670047129296436,-0.186,-0.226,0.226,0.00463157894736842,0.10370000000000001,0.103,0.005030904491242106,0.112,0.096,0.112,-0.02612828870268122,0.11717750385800205,0.5387415970809203
110.0,111.0,0.9105000000000001,-0.1473,0.13740000000000002,0.018,0.9105000000000001,0.916,0.03437949970549309,0.96,0.85,0.96,0.020631578947368417,0.1473,-0.149,0.03034649897434628,-0.098,-0.194,0.194,0.009894736842105267,0.13740000000000002,0.126,0.032821334524970186,0.224,0.096,0.224,-0.6001644099377503,-0.17715646511071959,0.5566395475943278
111.0,112.0,1.0077,-0.1759,0.28490000000000004,0.1467368421052631,1.0077,0.96,0.19943748393920335,1.398,0.656,1.398,0.07905263157894737,0.22749999999999998,-0.21000000000000002,0.18691974213549514,0.312,-0.434,0.434,0.03315789473684211,0.28490000000000004,0.274,0.06284417236307596,0.4,0.19,0.4,-0.6164245659070238,0.1735886100465071,-0.7103788507377411
112.0,113.0,0.9743,0.022,0.1413,0.027789473684210544,0.9743,0.975,0.053040644792460824,1.084,0.888,1.084,0.026315789473684216,0.09840000000000002,-0.011,0.11019618868182328,0.198,-0.11,0.198,0.018315789473684216,0.1413,0.145,0.03279801823281401,0.188,0.076,0.188,-0.7047197177146183,-0.0002241858559170573,0.28869326713598104
113.0,114.0,0.9725999999999999,-0.10869999999999999,0.11389999999999997,0.01578947368421054,0.9725999999999999,0.976,0.013343163043296755,0.99,0.944,0.99,0.017789473684210532,0.10869999999999999,-0.11,0.016748432762500497,-0.072,-0.136,0.136,0.011052631578947368,0.11389999999999997,0.114,0.010741973747873338,0.142,0.09,0.142,0.36701752149078565,-0.09027996807956543,-0.2994254526597198
114.0,115.0,0.9714000000000003,-0.09470000000000002,0.1335,0.014105263157894737,0.9714000000000003,0.972,0.013477388471065152,0.992,0.934,0.992,0.013894736842105267,0.09470000000000002,-0.095,0.014849579118614778,-0.064,-0.13,0.13,0.008315789473684212,0.1335,0.134,0.00931396800509858,0.152,0.112,0.152,0.15779463546191064,0.12347846154077925,0.3228290267802356
115.0,116.0,0.9289,-0.263,0.20550000000000002,0.03063157894736843,0.9289,0.961,0.08938562524254108,0.998,0.626,0.998,0.07326315789473684,0.263,-0.134,0.2824014872482084,-0.01,-0.98,0.98,0.04673684210526315,0.20550000000000002,0.158,0.11040629511037856,0.492,0.016,0.492,0.8842143983795512,-0.02133505303940335,-0.35170898644358467
116.0,117.0,1.0322,-0.2098,0.2191,0.18463157894736845,1.0322,1.193,0.38540882190214587,1.57,0.29,1.57,0.236,0.3416,-0.227,0.3662430340634481,0.754,-1.108,1.108,0.18242105263157893,0.3919,0.275,0.3987462727098524,0.898,-0.606,0.898,0.32710791185285215,0.1257479070270626,-0.5630164396345451
117.0,118.0,0.8429,-0.3694,0.2674000000000001,0.06294736842105263,0.8429,0.869,0.14190345309399627,1.054,0.56,1.054,0.045894736842105266,0.3694,-0.374,0.073935377188461,-0.242,-0.516,0.516,0.03905263157894737,0.2674000000000001,0.22699999999999998,0.16312093673100334,0.584,0.096,0.584,-0.23650537756568926,-0.2340847929590043,-0.6492682511268698
118.0,119.0,0.9560999999999998,-0.2454,0.11009999999999998,0.018947368421052626,0.9560999999999998,0.951,0.024847333861000066,1.026,0.912,1.026,0.0428421052631579,0.2454,-0.25,0.07428081851999209,-0.026,-0.372,0.372,0.018631578947368423,0.11009999999999998,0.11,0.040647140120800625,0.236,0.04,0.236,0.5129490743432161,0.744960463795081,0.11590092769699177
