start,end,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height
53.0,54.0,0.20425,0.35594,0.05325,0.02299,0.27613,0.396,0.13977,0.02753,0.01315,0.03391,0.68369,0.94021,0.10529,0.04305,0.35807,0.42201,0.08284,0.04829
54.0,55.0,0.45848,0.31363,0.57206,0.13339,0.45949,0.42321,0.14763,0.3397,0.0793,0.11872,0.65731,0.98826,0.39491,0.04013,0.37031,0.37493,0.29251,0.07825
55.0,56.0,0.89189,0.231,0.32709,0.56167,0.83476,0.48342,0.19703,0.30944,0.41499,0.46241,0.37063,0.8669,0.77623,0.75391,0.24964,0.36143,0.5079,0.57734
56.0,57.0,1.0,0.70626,0.03241,0.0325,1.0,0.08205,0.2531,0.03433,0.02062,0.03332,0.001,0.08908,0.16893,0.14578,0.001,0.89221,0.1523,0.15761
57.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,59.0,0.92222,0.25888,0.1789,0.1681,0.84708,0.46398,0.18842,0.15907,0.10525,0.23287,0.47257,0.85515,0.96117,0.44809,0.31974,0.37907,0.66697,0.35147
59.0,60.0,0.54324,0.256,0.65264,0.10625,0.5225,0.46365,0.17032,0.41184,0.06361,0.08151,0.56409,1.0,0.39374,0.08849,0.34751,0.31477,0.28859,0.10225
60.0,61.0,0.15236,0.20033,0.21089,0.16569,0.16012,0.5229,0.2304,0.2285,0.15075,0.47818,0.53537,0.89145,0.2013,0.19063,0.39504,0.26557,0.21801,0.08661
61.0,62.0,0.09846,0.1002,0.02504,0.11054,0.03708,0.64588,0.30827,0.0324,0.12864,0.28194,0.56414,0.75372,0.22474,0.21346,0.53624,0.23585,0.3179,0.18892
62.0,63.0,0.07947,0.05435,0.04011,0.08562,0.00749,0.69576,0.31565,0.03105,0.07495,0.04413,0.60118,0.77774,0.02246,0.20033,0.58289,0.19869,0.02652,0.24582
63.0,64.0,0.1034,0.05021,0.06223,0.07228,0.02527,0.70696,0.32653,0.0422,0.06125,0.10424,0.47967,0.82312,0.44157,0.001,0.47302,0.13291,0.45751,0.05073
64.0,65.0,0.10678,0.07075,0.03495,0.03939,0.03406,0.6827,0.3215,0.01744,0.05644,0.17106,0.41841,0.82312,0.28049,0.001,0.40305,0.14273,0.26373,0.08291
65.0,66.0,0.06828,0.11319,0.09394,0.0886,0.02627,0.62112,0.28582,0.04534,0.09439,0.18954,0.49316,0.87686,0.13295,0.1146,0.43076,0.16287,0.0998,0.08687
66.0,67.0,0.03302,0.13012,0.06988,0.04185,0.00886,0.59579,0.26693,0.04059,0.03643,0.09681,0.50371,0.90177,0.15497,0.01834,0.41475,0.17913,0.1641,0.05825
67.0,68.0,0.22994,0.0964,0.33282,0.08399,0.18451,0.65542,0.31938,0.28079,0.10577,0.27249,0.33663,0.68966,0.1662,0.51349,0.32405,0.28429,0.16443,0.5496
68.0,69.0,0.41656,0.10598,0.0167,0.2197,0.39258,0.67684,0.38262,0.01527,0.21372,0.13665,0.39232,0.35761,0.001,0.1707,0.46366,0.5521,0.03586,0.21697
69.0,70.0,0.42508,0.22515,0.001,0.001,0.4004,0.54503,0.41168,0.001,0.001,0.001,0.33956,0.20386,0.001,0.001,0.43267,0.70704,0.001,0.001
70.0,71.0,0.43587,0.28122,0.00542,0.02187,0.4169,0.47401,0.39929,0.0057,0.02376,0.0132,0.36887,0.18962,0.06224,0.03493,0.45454,0.73068,0.07536,0.05233
71.0,72.0,0.43778,0.27547,0.00155,0.00346,0.41972,0.48072,0.3974,0.00157,0.00371,0.00336,0.35715,0.19318,0.001,0.03038,0.43844,0.72754,0.00155,0.0454
72.0,73.0,0.44259,0.24761,0.0053,0.00796,0.42604,0.51523,0.40179,0.00585,0.00831,0.0059,0.35715,0.17717,0.001,0.01899,0.44309,0.744,0.00213,0.02792
73.0,74.0,0.44543,0.24404,0.00452,0.00855,0.42999,0.51961,0.40191,0.00481,0.0094,0.00901,0.35715,0.18251,0.001,0.001,0.44322,0.73758,0.00285,0.00209
74.0,75.0,0.44603,0.24334,0.00585,0.00285,0.43069,0.52085,0.40384,0.00618,0.00381,0.01874,0.35715,0.18251,0.001,0.001,0.44526,0.73652,0.00511,0.0034
75.0,76.0,0.43799,0.28365,0.02116,0.06634,0.42016,0.47091,0.39649,0.02165,0.0728,0.09549,0.34738,0.2003,0.08263,0.03493,0.42607,0.7199,0.11998,0.06286
76.0,77.0,0.44329,0.31492,0.02519,0.01536,0.42821,0.43258,0.38638,0.02649,0.01585,0.04563,0.34308,0.19318,0.04961,0.001,0.41088,0.73379,0.05378,0.00731
77.0,78.0,0.43862,0.31004,0.00502,0.0111,0.42186,0.43836,0.38638,0.00526,0.01145,0.0206,0.32449,0.19166,0.05509,0.01359,0.38897,0.73556,0.07023,0.0177
78.0,79.0,0.43567,0.31124,0.00409,0.00995,0.41791,0.43691,0.38578,0.00443,0.01031,0.00631,0.31318,0.19318,0.03347,0.001,0.37491,0.73413,0.03965,0.00175
79.0,80.0,0.4421,0.31305,0.00557,0.06028,0.42637,0.43488,0.38888,0.00635,0.06306,0.02995,0.31846,0.19105,0.02698,0.01539,0.38411,0.73482,0.03068,0.02601
80.0,81.0,0.43934,0.32075,0.01557,0.0058,0.42262,0.42578,0.38896,0.01644,0.00593,0.02463,0.32197,0.19318,0.001,0.001,0.38835,0.73231,0.00606,0.00434
81.0,82.0,0.46577,0.25636,0.02915,0.01855,0.45847,0.5048,0.40271,0.03192,0.02449,0.11703,0.40991,0.27326,0.06594,0.09096,0.51103,0.63084,0.11606,0.15802
82.0,83.0,0.47104,0.25748,0.00938,0.01935,0.46568,0.50496,0.41176,0.01049,0.02158,0.03042,0.4231,0.29195,0.02912,0.07011,0.53846,0.60223,0.03013,0.10644
83.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,85.0,0.47283,0.25621,0.00963,0.01517,0.46824,0.50729,0.41591,0.01081,0.0183,0.04836,0.44157,0.29355,0.04961,0.02979,0.56675,0.59693,0.07517,0.0528
85.0,86.0,0.45959,0.26643,0.03308,0.0325,0.44973,0.49335,0.40756,0.03605,0.04051,0.15236,0.40112,0.27326,0.09841,0.09096,0.50645,0.62697,0.16593,0.16627
86.0,87.0,0.44063,0.30677,0.01287,0.0474,0.42482,0.44226,0.38418,0.01209,0.05192,0.12322,0.4187,0.20386,0.03347,0.06332,0.49852,0.72294,0.06675,0.11103
87.0,88.0,0.43428,0.31417,0.00323,0.00204,0.4166,0.43319,0.38008,0.0034,0.0021,0.00188,0.40991,0.19318,0.001,0.001,0.48291,0.73763,0.00123,0.00113
88.0,89.0,0.42325,0.32595,0.00782,0.01522,0.40197,0.41941,0.37906,0.00836,0.01571,0.0073,0.45681,0.2003,0.08198,0.01797,0.53567,0.72972,0.10048,0.02701
89.0,90.0,0.46794,0.27453,0.001,0.001,0.46128,0.48376,0.4114,0.001,0.001,0.001,0.46267,0.26792,0.001,0.001,0.58759,0.6306,0.001,0.001
90.0,91.0,0.48097,0.24589,0.00235,0.0044,0.48004,0.52171,0.42364,0.00263,0.00522,0.02404,0.48026,0.35334,0.001,0.03698,0.62604,0.51777,0.00774,0.05407
91.0,92.0,0.49238,0.24955,0.06641,0.01241,0.49572,0.51507,0.41351,0.07367,0.00686,0.16177,0.36594,0.33198,0.29322,0.001,0.47194,0.5526,0.41601,0.03578
92.0,93.0,0.50213,0.25228,0.001,0.001,0.50905,0.50944,0.40126,0.001,0.001,0.001,0.26921,0.32131,0.001,0.001,0.33974,0.57581,0.001,0.001
93.0,94.0,0.49234,0.25696,0.03048,0.03995,0.49464,0.50081,0.38372,0.03358,0.04638,0.13414,0.28093,0.18251,0.11136,0.05188,0.33761,0.74849,0.10798,0.09224
94.0,95.0,0.45512,0.17494,0.001,0.001,0.4453,0.5894,0.36226,0.001,0.001,0.001,0.30439,0.36401,0.001,0.001,0.34328,0.56367,0.001,0.001
95.0,96.0,0.43227,0.14003,0.00606,0.01027,0.41419,0.63547,0.37748,0.00596,0.00927,0.02335,0.33956,0.54552,0.001,0.03319,0.39781,0.34655,0.00598,0.04097
96.0,97.0,0.43045,0.13912,0.00245,0.01255,0.4124,0.63394,0.37161,0.00253,0.01266,0.0043,0.35128,0.55976,0.03162,0.01797,0.40521,0.33852,0.03798,0.02479
97.0,98.0,0.43309,0.13881,0.00385,0.00909,0.41605,0.63356,0.36998,0.00412,0.0082,0.01424,0.33956,0.54819,0.001,0.01658,0.39016,0.35346,0.00395,0.0268
98.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,100.0,0.4216,0.21724,0.01374,0.0242,0.40128,0.54311,0.36766,0.01354,0.0232,0.03284,0.37953,0.31548,0.04103,0.01892,0.43199,0.61087,0.04575,0.03218
100.0,101.0,0.41838,0.22263,0.00285,0.00247,0.39775,0.53576,0.36283,0.00292,0.00253,0.00177,0.37474,0.31063,0.001,0.001,0.42116,0.6202,0.00119,0.00116
101.0,102.0,0.41982,0.22269,0.0042,0.01252,0.39963,0.53564,0.36269,0.00433,0.01174,0.01631,0.37474,0.31063,0.001,0.001,0.42101,0.62032,0.00468,0.00414
102.0,103.0,0.41377,0.17356,0.0144,0.12666,0.39238,0.5897,0.35896,0.01434,0.1251,0.02067,0.34308,0.39818,0.14562,0.21738,0.38083,0.52951,0.17079,0.29764
103.0,104.0,0.41692,0.11753,0.00386,0.00523,0.39656,0.65203,0.35797,0.00393,0.0052,0.00273,0.25162,0.57755,0.001,0.001,0.27778,0.33824,0.00182,0.00161
104.0,105.0,0.41698,0.10853,0.00443,0.00387,0.39582,0.66501,0.36365,0.00446,0.00305,0.01478,0.25162,0.57577,0.001,0.03329,0.28257,0.33216,0.00347,0.04566
105.0,106.0,0.42422,0.11704,0.00668,0.01338,0.40582,0.65298,0.35877,0.00698,0.01299,0.01093,0.23236,0.5623,0.03516,0.02946,0.2574,0.35348,0.04099,0.04007
106.0,107.0,0.42464,0.11446,0.0073,0.01367,0.40634,0.65589,0.35883,0.00765,0.01332,0.01114,0.23589,0.55845,0.03685,0.02599,0.26145,0.35753,0.04169,0.03505
107.0,108.0,0.3701,0.12513,0.13095,0.11707,0.34144,0.63723,0.34322,0.11975,0.13337,0.19994,0.20765,0.52417,0.03347,0.03698,0.21569,0.41411,0.00108,0.11089
108.0,109.0,0.26006,0.34945,0.01489,0.01844,0.2182,0.39409,0.31702,0.01493,0.01683,0.02996,0.34249,0.44765,0.04561,0.03329,0.32985,0.51985,0.05096,0.04381
109.0,110.0,0.26548,0.34144,0.00853,0.01447,0.22055,0.4022,0.32451,0.00553,0.01347,0.03106,0.26419,0.47993,0.04646,0.03097,0.256,0.47934,0.04504,0.03767
110.0,111.0,0.26541,0.33226,0.00482,0.02489,0.21903,0.41177,0.32717,0.00458,0.02324,0.00486,0.29779,0.47078,0.07315,0.001,0.29366,0.48538,0.08019,0.00213
111.0,112.0,0.26658,0.332,0.00314,0.01284,0.22103,0.41203,0.32605,0.00353,0.012,0.01154,0.29685,0.47078,0.04831,0.0282,0.2916,0.4868,0.05448,0.03825
112.0,113.0,0.27205,0.32859,0.02305,0.01975,0.23082,0.4155,0.3198,0.02446,0.01815,0.04487,0.32197,0.46011,0.05402,0.03038,0.31206,0.50484,0.04954,0.04503
113.0,114.0,0.31579,0.2295,0.12334,0.24541,0.27917,0.52147,0.33003,0.10725,0.24267,0.18105,0.29852,0.50281,0.06224,0.07872,0.29902,0.45136,0.04857,0.07999
114.0,115.0,0.4153,0.1426,0.03106,0.05342,0.39364,0.62666,0.36402,0.03091,0.05538,0.0555,0.45262,0.5684,0.17055,0.10173,0.51101,0.33836,0.19942,0.14762
115.0,116.0,0.41729,0.12564,0.00383,0.00748,0.39652,0.64467,0.36154,0.00344,0.00988,0.02416,0.31611,0.54908,0.03162,0.01797,0.35452,0.36392,0.03242,0.01881
116.0,117.0,0.41857,0.12747,0.0051,0.01579,0.39825,0.64236,0.36105,0.00476,0.01559,0.01799,0.31318,0.53751,0.03347,0.03083,0.35078,0.37706,0.03551,0.03847
117.0,118.0,0.42135,0.12762,0.00602,0.0062,0.40169,0.6427,0.36211,0.00632,0.00632,0.0083,0.30439,0.54374,0.001,0.0144,0.34196,0.36891,0.0025,0.01919
118.0,119.0,0.42756,0.11918,0.01059,0.05029,0.40996,0.65098,0.35976,0.01194,0.04307,0.06389,0.2824,0.53484,0.02912,0.02644,0.31517,0.38158,0.04662,0.04771
119.0,120.0,0.46927,0.17728,0.06446,0.1583,0.46366,0.5803,0.34373,0.06428,0.15573,0.06167,0.3677,0.48573,0.09818,0.20907,0.39469,0.45227,0.10369,0.2927
120.0,121.0,0.54993,0.27754,0.01503,0.03749,0.572,0.47643,0.38296,0.01832,0.04048,0.06608,0.30439,0.40886,0.001,0.1364,0.36782,0.49083,0.01436,0.21319
121.0,122.0,0.55186,0.26886,0.01762,0.00156,0.57527,0.48704,0.38622,0.02082,0.00202,0.05087,0.29559,0.40672,0.03347,0.07297,0.36081,0.49022,0.05157,0.12042
122.0,123.0,0.5476,0.28038,0.00414,0.01011,0.56941,0.47337,0.38586,0.00483,0.0106,0.01546,0.30439,0.35423,0.001,0.02831,0.37055,0.55054,0.00397,0.03967
123.0,124.0,0.5481,0.27892,0.00472,0.00909,0.57039,0.4753,0.38749,0.00491,0.00941,0.00843,0.30439,0.36045,0.001,0.02664,0.37207,0.54195,0.00252,0.0379
124.0,125.0,0.52549,0.29567,0.03027,0.03556,0.53788,0.45423,0.37321,0.03546,0.03714,0.14626,0.32837,0.33684,0.04275,0.08963,0.38484,0.5811,0.04769,0.12825
125.0,126.0,0.50904,0.29088,0.02113,0.04496,0.51771,0.46187,0.3929,0.01871,0.05014,0.23958,0.31787,0.38857,0.05042,0.13374,0.39037,0.50418,0.03845,0.18943
126.0,127.0,0.50961,0.29556,0.00657,0.00724,0.52025,0.45752,0.40939,0.00735,0.00776,0.01125,0.36184,0.30778,0.07201,0.01942,0.46171,0.58355,0.09441,0.02958
127.0,128.0,0.51096,0.29745,0.00443,0.0089,0.52224,0.45525,0.41017,0.00476,0.00981,0.01002,0.36184,0.30849,0.06129,0.01813,0.46253,0.582,0.07886,0.02769
128.0,129.0,0.51034,0.29736,0.00255,0.0073,0.52136,0.45537,0.41022,0.00264,0.00804,0.00934,0.34441,0.311,0.03003,0.00757,0.44077,0.579,0.03826,0.0117
129.0,130.0,0.50598,0.29007,0.01336,0.0231,0.5145,0.4635,0.40191,0.01614,0.02347,0.12652,0.32666,0.33554,0.09574,0.05301,0.41029,0.5574,0.12531,0.07775
130.0,131.0,0.49583,0.30458,0.0454,0.03015,0.50007,0.44585,0.40341,0.0482,0.03039,0.22845,0.55589,0.33198,0.19302,0.0415,0.69273,0.56032,0.26307,0.05861
131.0,132.0,0.49365,0.32176,0.00847,0.02021,0.498,0.42537,0.41548,0.00935,0.02245,0.02435,0.62035,0.29774,0.01285,0.05478,0.79213,0.59069,0.01734,0.0879
132.0,133.0,0.49607,0.3283,0.00613,0.00981,0.50134,0.41715,0.41341,0.00673,0.01077,0.00823,0.62096,0.29461,0.001,0.02849,0.78946,0.59582,0.00362,0.04394
133.0,134.0,0.49631,0.32847,0.00567,0.00869,0.50167,0.41694,0.41321,0.00623,0.00951,0.00705,0.62096,0.29532,0.001,0.02315,0.78914,0.59514,0.00319,0.03546
134.0,135.0,0.49667,0.32876,0.00518,0.00738,0.50218,0.41658,0.4132,0.0057,0.00806,0.00587,0.62096,0.29248,0.001,0.0175,0.78912,0.59857,0.00276,0.02646
135.0,136.0,0.49466,0.32393,0.0092,0.02195,0.49898,0.42248,0.40782,0.00957,0.02411,0.07724,0.62096,0.32024,0.001,0.06075,0.78019,0.56972,0.02864,0.10139
136.0,137.0,0.49754,0.31512,0.01809,0.04482,0.50303,0.4333,0.40664,0.02117,0.04895,0.08268,0.62448,0.33412,0.0524,0.06953,0.78269,0.55456,0.0894,0.11401
137.0,138.0,0.5083,0.31453,0.0064,0.01292,0.51897,0.4344,0.41566,0.00694,0.01424,0.01368,0.70136,0.32741,0.085,0.07514,0.89482,0.55495,0.10986,0.1155
138.0,139.0,0.5096,0.31748,0.00264,0.00306,0.52083,0.43071,0.41557,0.0028,0.00333,0.00503,0.73528,0.29995,0.03347,0.001,0.93752,0.58801,0.04212,0.0018
139.0,140.0,0.50993,0.31677,0.0046,0.00861,0.52127,0.43158,0.41531,0.00499,0.0095,0.00722,0.74407,0.31597,0.001,0.06068,0.94814,0.56886,0.00363,0.09453
140.0,141.0,0.51035,0.31836,0.001,0.001,0.52183,0.42957,0.41485,0.001,0.001,0.001,0.74407,0.32131,0.001,0.001,0.94724,0.56282,0.001,0.001
141.0,142.0,0.49504,0.3265,0.001,0.001,0.49905,0.41913,0.39937,0.001,0.001,0.001,0.60337,0.2786,0.001,0.001,0.7446,0.62614,0.001,0.001
142.0,143.0,0.55401,0.33053,0.05515,0.09379,0.5756,0.41464,0.37203,0.0669,0.09621,0.23345,0.40991,0.32131,0.26075,0.14493,0.47719,0.59806,0.25074,0.25392
143.0,144.0,0.5744,0.28936,0.001,0.001,0.60734,0.46341,0.3922,0.001,0.001,0.001,0.37474,0.40672,0.001,0.001,0.46245,0.48425,0.001,0.001
144.0,145.0,0.57639,0.28447,0.00307,0.01975,0.61264,0.47032,0.4017,0.00532,0.02051,0.04405,0.37474,0.39605,0.001,0.09483,0.47289,0.4872,0.01134,0.13523
145.0,146.0,0.57453,0.29336,0.00671,0.01667,0.61098,0.45985,0.40528,0.00758,0.01814,0.00518,0.40991,0.37469,0.06594,0.07297,0.51967,0.50848,0.08245,0.111
146.0,147.0,0.57458,0.29266,0.00469,0.00807,0.60925,0.46007,0.39844,0.00532,0.00872,0.00732,0.39819,0.3569,0.03162,0.03493,0.49751,0.536,0.03781,0.05314
147.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,149.0,0.48883,0.18351,0.10992,0.14616,0.48831,0.57359,0.3449,0.10868,0.13676,0.05115,0.45095,0.61789,0.36192,0.0483,0.49063,0.31361,0.43048,0.08179
149.0,150.0,0.4486,0.12951,0.01853,0.00882,0.43859,0.62796,0.33499,0.01793,0.0073,0.01185,0.278,0.63094,0.03347,0.001,0.28897,0.31513,0.04045,0.0051
150.0,151.0,0.45616,0.1265,0.00157,0.00448,0.44779,0.63144,0.33555,0.00156,0.00408,0.005,0.2824,0.62827,0.02912,0.01658,0.29451,0.317,0.03259,0.0202
151.0,152.0,0.45302,0.12927,0.001,0.001,0.44369,0.63087,0.3407,0.001,0.001,0.001,0.26921,0.62026,0.001,0.001,0.28456,0.31741,0.001,0.001
152.0,153.0,0.45316,0.12858,0.001,0.001,0.4439,0.63123,0.33987,0.001,0.001,0.001,0.2868,0.62026,0.001,0.001,0.30305,0.31865,0.001,0.001
153.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,157.0,0.45733,0.25385,0.00772,0.00507,0.44873,0.49777,0.34795,0.00758,0.00444,0.01925,0.34961,0.34342,0.03314,0.01027,0.37941,0.59724,0.03362,0.01326
157.0,158.0,0.45548,0.25769,0.001,0.001,0.44639,0.49363,0.34826,0.001,0.001,0.001,0.35715,0.34266,0.001,0.001,0.38796,0.59775,0.001,0.001
158.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.0,160.0,0.45537,0.23652,0.00337,0.11544,0.44638,0.5163,0.3456,0.0032,0.11266,0.01974,0.36594,0.38537,0.03347,0.18092,0.39468,0.55531,0.04209,0.24825
160.0,161.0,0.45478,0.13037,0.00709,0.00593,0.44611,0.6273,0.33553,0.00667,0.00868,0.03099,0.34835,0.6256,0.22828,0.01899,0.3652,0.31977,0.26134,0.01346
161.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,163.0,0.45262,0.1244,0.00294,0.00582,0.4436,0.63231,0.3327,0.00287,0.00536,0.0027,0.278,0.60958,0.03347,0.03698,0.28734,0.34034,0.03635,0.0475
163.0,164.0,0.44484,0.1269,0.00225,0.00156,0.43398,0.63084,0.3352,0.00224,0.00137,0.00257,0.26921,0.58289,0.001,0.01899,0.27944,0.36435,0.00129,0.02414
164.0,165.0,0.44646,0.1238,0.001,0.001,0.43587,0.63479,0.33653,0.001,0.001,0.001,0.30439,0.57755,0.001,0.001,0.31872,0.36792,0.001,0.001
165.0,166.0,0.54578,0.34485,0.03899,0.02465,0.55521,0.39863,0.32405,0.03709,0.02294,0.02786,0.39072,0.43584,0.10256,0.03204,0.40287,0.52484,0.11846,0.03615
166.0,167.0,0.52862,0.34445,0.01145,0.02224,0.5337,0.39924,0.31689,0.01189,0.02021,0.04259,0.41431,0.44943,0.08535,0.04972,0.41815,0.51933,0.08255,0.06939
167.0,168.0,0.53277,0.34669,0.00804,0.00633,0.53846,0.39693,0.31622,0.00808,0.00586,0.0218,0.40237,0.45858,0.04831,0.03661,0.40548,0.51115,0.04736,0.04871
168.0,169.0,0.53905,0.3445,0.01075,0.01316,0.54573,0.39919,0.31581,0.0096,0.01205,0.01765,0.37892,0.46315,0.03516,0.02853,0.38118,0.50711,0.04025,0.03441
169.0,170.0,0.53542,0.22524,0.001,0.001,0.54247,0.52264,0.32179,0.001,0.001,0.001,0.46267,0.60958,0.001,0.001,0.4747,0.35495,0.001,0.001
170.0,171.0,0.4128,0.11485,0.00343,0.00405,0.39388,0.64674,0.3413,0.00306,0.00742,0.03691,0.23755,0.57115,0.12691,0.02979,0.24878,0.36831,0.13687,0.05003
171.0,172.0,0.41276,0.11162,0.00354,0.01359,0.3934,0.65161,0.34405,0.00361,0.01211,0.01585,0.26167,0.5562,0.0775,0.044,0.27732,0.38036,0.08909,0.05519
172.0,173.0,0.40933,0.11573,0.00946,0.01263,0.38923,0.64686,0.34347,0.00885,0.01059,0.01978,0.26334,0.52061,0.06224,0.04078,0.27874,0.41819,0.07212,0.05786
173.0,174.0,0.40569,0.11122,0.00657,0.01726,0.38503,0.65079,0.34157,0.00641,0.01625,0.0054,0.25162,0.51616,0.04691,0.01658,0.26379,0.4252,0.05279,0.02353
174.0,175.0,0.41617,0.11997,0.00343,0.00997,0.39835,0.64021,0.33925,0.00364,0.0103,0.01547,0.22231,0.52417,0.03162,0.001,0.23086,0.41976,0.03376,0.00563
175.0,176.0,0.45903,0.22528,0.07764,0.1123,0.45065,0.53381,0.36971,0.08081,0.10474,0.20247,0.39232,0.32131,0.1225,0.12302,0.4502,0.60343,0.10989,0.13371
176.0,177.0,0.53181,0.23698,0.00536,0.0062,0.55382,0.533,0.42359,0.00523,0.00838,0.0342,0.40991,0.35334,0.001,0.02644,0.53892,0.5176,0.00955,0.03503
177.0,178.0,0.53646,0.23332,0.01361,0.01388,0.56108,0.53833,0.42663,0.01587,0.01583,0.01129,0.37474,0.3569,0.09282,0.02783,0.49792,0.51046,0.12048,0.04233
178.0,179.0,0.53706,0.23228,0.001,0.001,0.56206,0.53979,0.42722,0.001,0.001,0.001,0.37474,0.35334,0.001,0.001,0.49859,0.51422,0.001,0.001
179.0,180.0,0.53655,0.23312,0.00273,0.00421,0.5613,0.5387,0.42717,0.00304,0.00459,0.00366,0.37474,0.34053,0.001,0.02793,0.49854,0.53007,0.00164,0.04335
180.0,181.0,0.53616,0.23228,0.0018,0.00274,0.56075,0.5398,0.42725,0.00197,0.00306,0.00266,0.37474,0.33732,0.001,0.01899,0.49863,0.53401,0.0014,0.029
181.0,182.0,0.52573,0.25712,0.01939,0.04298,0.54209,0.50383,0.40081,0.03005,0.05815,0.3525,0.40991,0.36401,0.05402,0.15647,0.51227,0.52713,0.10035,0.15122
182.0,183.0,0.52774,0.31046,0.03317,0.04116,0.54232,0.43774,0.38574,0.03149,0.04141,0.17143,0.45608,0.37336,0.18159,0.12687,0.54811,0.52911,0.18334,0.14496
183.0,184.0,0.52402,0.31248,0.01084,0.01292,0.53893,0.436,0.39663,0.01178,0.0138,0.00868,0.42233,0.33701,0.04961,0.01896,0.52189,0.55956,0.0631,0.02861
184.0,185.0,0.52162,0.32373,0.00305,0.00475,0.53599,0.4225,0.39958,0.00315,0.00507,0.00649,0.48026,0.32724,0.001,0.01888,0.59656,0.56839,0.00261,0.02843
