start,end,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr
61.0,62.0,0.60826,0.60435,0.98723,0.22497,0.21037,0.59189,0.24846,0.56439,0.73896,0.13807,0.18535,0.25537,0.51275,0.26082,0.37552,0.72791,0.24404,0.24137,0.9759,0.98624,0.31997,0.70988,0.86863,0.55045,0.5196,0.4729,0.51576
62.0,63.0,0.75792,0.80835,0.82581,0.1671,0.40231,0.68911,0.31925,0.75567,0.82131,0.26294,0.17413,0.63177,0.82794,0.19666,0.37593,0.78477,0.24453,0.33887,0.67132,0.84179,0.38557,0.65494,0.7556,0.47983,0.7332,0.10299,0.31869
63.0,64.0,0.56597,0.58448,0.94113,0.12277,0.173,0.55645,0.22093,0.50909,0.75934,0.10197,0.22365,0.34532,0.46913,0.34685,0.36504,0.66649,0.23135,0.23459,0.88891,0.92222,0.15069,0.64556,0.91874,0.46777,0.11323,0.65724,0.48379
64.0,65.0,0.17151,0.74393,0.56637,0.09196,0.68456,0.11341,0.19439,0.23487,0.64541,0.21368,0.09979,0.50799,0.68775,0.1628,0.40374,0.83858,0.2782,0.15151,0.18178,0.51955,0.2494,0.5129,0.71527,0.29726,0.96182,0.97827,0.97736
65.0,66.0,0.18094,0.76577,0.54479,0.0581,0.6671,0.11442,0.18987,0.2132,0.65021,0.20782,0.04506,0.54996,0.69854,0.14407,0.3602,0.86446,0.22549,0.04454,0.14106,0.52061,0.09148,0.37286,0.73421,0.11726,0.99697,0.98852,0.99129
66.0,67.0,0.42156,0.93983,0.65071,0.05567,0.22196,0.39746,0.07279,0.30586,0.74895,0.08734,0.04545,0.88439,0.91275,0.07108,0.3977,0.94721,0.27088,0.05896,0.34091,0.64125,0.0468,0.41306,0.78737,0.16894,0.48926,0.68031,0.31316
67.0,68.0,0.32197,0.90514,0.65152,0.19923,0.4062,0.321,0.22313,0.33275,0.64981,0.20831,0.11724,0.81774,0.90098,0.13948,0.41463,0.87868,0.29138,0.16656,0.34755,0.66136,0.22655,0.48475,0.6945,0.26108,0.43284,0.68652,0.29428
68.0,69.0,0.38557,0.839,0.65406,0.16918,0.3004,0.37518,0.23547,0.38356,0.65861,0.19758,0.12279,0.69065,0.90883,0.25162,0.39891,0.77766,0.27235,0.23036,0.34724,0.64125,0.3275,0.54908,0.7116,0.34376,0.09401,0.40879,0.34308
69.0,70.0,0.31094,0.90619,0.45717,0.24298,0.43309,0.28505,0.31223,0.37534,0.65061,0.20734,0.17019,0.81975,0.82647,0.3192,0.58073,0.86548,0.49245,0.22893,0.13174,0.45341,0.24239,0.36884,0.5729,0.19391,0.61353,0.52071,0.19084
70.0,71.0,0.29384,0.87099,0.50521,0.28368,0.45824,0.26986,0.24887,0.34695,0.64102,0.21904,0.29068,0.75212,0.86667,0.17471,0.40415,0.8401,0.27869,0.55872,0.2903,0.49785,0.46164,0.47202,0.50386,0.29123,0.40696,0.33641,0.67692
71.0,72.0,0.26789,0.87632,0.45893,0.15463,0.50625,0.25062,0.12013,0.24085,0.65741,0.19904,0.15768,0.76237,0.86814,0.11622,0.38278,0.86802,0.25282,0.25665,0.18086,0.44177,0.2886,0.39564,0.58757,0.17324,0.50968,0.44156,0.78186
72.0,73.0,0.22193,0.83667,0.43484,0.10539,0.59128,0.2086,0.06816,0.17958,0.6698,0.18392,0.10323,0.68617,0.80785,0.0695,0.37109,0.89645,0.23867,0.19464,0.09619,0.43224,0.13075,0.31993,0.63889,0.1009,0.66819,0.12711,0.46508
73.0,74.0,0.21917,0.83393,0.45352,0.17829,0.59638,0.20809,0.10152,0.18855,0.63702,0.22392,0.10501,0.68092,0.82598,0.08008,0.34408,0.8736,0.20597,0.25642,0.09466,0.43224,0.15378,0.37822,0.66089,0.12415,0.40426,0.21727,0.67951
74.0,75.0,0.2499,0.86315,0.4789,0.19316,0.53954,0.23037,0.14757,0.28493,0.65781,0.19856,0.12857,0.73706,0.83089,0.12253,0.39125,0.8868,0.26307,0.17757,0.11192,0.47986,0.17861,0.3809,0.66028,0.1276,0.64848,0.28167,0.44368
75.0,76.0,0.20028,0.81428,0.62971,0.29275,0.63245,0.13214,0.38395,0.35891,0.56226,0.31514,0.14979,0.64316,0.77549,0.14878,0.38923,0.84365,0.26063,0.18723,0.30128,0.61003,0.24686,0.50486,0.72688,0.28692,0.54125,0.12311,0.6124
76.0,77.0,0.23647,0.82497,0.5188,0.18117,0.56439,0.19037,0.21297,0.34247,0.65581,0.201,0.10023,0.66369,0.81177,0.06912,0.33884,0.87259,0.19963,0.36268,0.19618,0.51161,0.33101,0.42177,0.50875,0.28434,0.41276,0.10313,0.51173
77.0,78.0,0.22409,0.85733,0.50218,0.14696,0.58729,0.20202,0.15426,0.23188,0.63502,0.22636,0.13946,0.72587,0.81912,0.09895,0.38883,0.89035,0.26014,0.33999,0.21957,0.52431,0.32665,0.43651,0.58512,0.19908,0.51551,0.07392,0.52014
78.0,79.0,0.20599,0.81271,0.46948,0.1217,0.62076,0.18986,0.07985,0.15791,0.661,0.19465,0.21047,0.64014,0.82255,0.12785,0.35254,0.81929,0.21622,0.21082,0.07719,0.46029,0.13002,0.33333,0.66456,0.06645,0.76993,0.04222,0.2401
79.0,80.0,0.20757,0.81756,0.55765,0.17859,0.61784,0.17771,0.11742,0.20573,0.65181,0.20587,0.15682,0.64946,0.80295,0.1121,0.36141,0.8335,0.22696,0.27104,0.2077,0.54495,0.25117,0.41239,0.656,0.16807,0.79498,0.10421,0.36124
80.0,81.0,0.15707,0.8312,0.49812,0.20291,0.71126,0.1605,0.24828,0.17435,0.55027,0.32977,0.3007,0.67566,0.81177,0.2288,0.51864,0.79492,0.41729,0.24699,0.14042,0.50315,0.21293,0.38693,0.63584,0.13535,0.64407,0.20252,0.49773
81.0,82.0,0.32874,0.75963,0.72741,0.15854,0.39368,0.35949,0.22925,0.29913,0.62463,0.23904,0.15217,0.53816,0.74314,0.15664,0.34529,0.78934,0.20744,0.30718,0.49738,0.74231,0.42573,0.60804,0.69388,0.41955,0.27987,0.84592,0.25784
82.0,83.0,0.43209,0.91182,0.74976,0.06463,0.20249,0.42582,0.05735,0.31482,0.75175,0.08392,0.04978,0.83058,0.89363,0.056,0.36867,0.92741,0.23574,0.05873,0.52782,0.72856,0.06655,0.48341,0.84847,0.25936,0.52529,0.60416,0.35053
83.0,84.0,0.41169,0.90332,0.73017,0.05248,0.24023,0.40607,0.09943,0.30361,0.72856,0.11222,0.04078,0.81423,0.88726,0.0324,0.35779,0.94315,0.22257,0.06278,0.49085,0.72274,0.09511,0.48609,0.82281,0.26281,0.67363,0.93129,0.58891
84.0,85.0,0.40674,0.9034,0.73397,0.0494,0.24938,0.39797,0.03994,0.27672,0.75175,0.08392,0.04126,0.8144,0.87696,0.03422,0.36504,0.95228,0.23135,0.08779,0.49802,0.70633,0.09132,0.4881,0.83197,0.26539,0.5117,0.54445,0.34543
85.0,86.0,0.38625,0.84636,0.78898,0.19626,0.28728,0.36354,0.16469,0.31557,0.70018,0.14685,0.23747,0.70481,0.80147,0.14105,0.3985,0.87259,0.27186,0.16319,0.60182,0.78306,0.08877,0.50151,0.85825,0.28261,0.61604,0.20453,0.54235
86.0,87.0,0.13166,0.69926,0.65174,0.22337,0.75827,0.08455,0.30064,0.28344,0.53668,0.34636,0.14591,0.44241,0.67795,0.17157,0.33521,0.7,0.19524,0.19577,0.34285,0.62961,0.14192,0.4613,0.76354,0.23094,0.89106,0.3905,0.35735
87.0,88.0,0.11016,0.65621,0.62245,0.3153,0.79805,0.0729,0.28992,0.25579,0.55707,0.32148,0.26436,0.36241,0.64167,0.22082,0.36504,0.69644,0.23135,0.3209,0.2876,0.59998,0.21743,0.49681,0.72566,0.27659,0.87911,0.3222,0.37751
88.0,89.0,0.16259,0.68172,0.65271,0.3365,0.70106,0.14176,0.21395,0.2416,0.58945,0.28197,0.26741,0.42641,0.66912,0.20657,0.35013,0.6934,0.21329,0.28814,0.34469,0.64707,0.17413,0.48274,0.73788,0.2585,0.82947,0.12792,0.14053
89.0,90.0,0.18915,0.71987,0.65501,0.12128,0.65192,0.10429,0.36357,0.27298,0.59544,0.27465,0.09643,0.46177,0.66373,0.19962,0.40939,0.78984,0.28503,0.17287,0.34903,0.62326,0.2033,0.50486,0.73971,0.28692,0.8938,0.62513,0.77751
90.0,91.0,0.50842,0.86244,0.86208,0.13369,0.17903,0.47949,0.20299,0.45903,0.75295,0.08246,0.1329,0.7357,0.84314,0.16867,0.41382,0.86243,0.2904,0.25844,0.73976,0.81057,0.24946,0.6402,0.82831,0.46088,0.12529,0.19402,0.66827
91.0,92.0,0.53715,0.79357,0.74608,0.2763,0.20406,0.53063,0.2604,0.51806,0.72417,0.11758,0.21751,0.60336,0.76912,0.15109,0.37835,0.81421,0.24746,0.4806,0.52088,0.73914,0.2339,0.54037,0.76048,0.33256,0.35701,0.38903,0.59123
92.0,93.0,0.56616,0.9766,0.58332,0.32041,0.14324,0.56405,0.18575,0.48593,0.73616,0.10295,0.1898,0.95504,0.94755,0.14631,0.46301,0.90507,0.34994,0.26159,0.22621,0.56611,0.23235,0.46465,0.6725,0.23525,0.48115,0.3773,0.82612
93.0,94.0,0.6273,0.9411,0.44096,0.0982,0.17402,0.61822,0.12155,0.4949,0.79093,0.09271,0.11335,0.88683,0.94657,0.1056,0.39125,0.89848,0.26307,0.30809,0.16268,0.45658,0.30939,0.43785,0.57229,0.2008,0.25611,0.71055,0.32197
94.0,95.0,0.18264,0.76463,0.39587,0.26222,0.66397,0.15239,0.32558,0.25505,0.56626,0.31026,0.52644,0.54777,0.67844,0.54084,0.82584,0.79391,0.78917,0.60482,0.31175,0.45394,0.69779,0.37219,0.15742,0.77953,0.30094,0.61826,0.08435
95.0,96.0,0.13176,0.73223,0.53114,0.07726,0.75809,0.12708,0.06701,0.08992,0.63062,0.23173,0.05178,0.48551,0.71863,0.04907,0.29852,0.84162,0.15083,0.11377,0.13368,0.52219,0.1149,0.36348,0.67555,0.10521,0.38559,0.66177,0.50497
96.0,97.0,0.12896,0.71471,0.53866,0.01906,0.76328,0.11746,0.02291,0.06451,0.64821,0.21026,0.01545,0.45184,0.70442,0.01987,0.27716,0.85787,0.12496,0.02122,0.12949,0.52907,0.02247,0.33668,0.73971,0.07076,0.27379,0.15225,0.58496
97.0,98.0,0.1487,0.7138,0.54813,0.06591,0.72674,0.1367,0.06819,0.11607,0.63742,0.22343,0.03323,0.45009,0.70638,0.04271,0.2828,0.82792,0.13179,0.03807,0.14736,0.54283,0.04491,0.34338,0.7336,0.07937,0.29012,0.31505,0.88959
98.0,99.0,0.09227,0.64066,0.37319,0.10827,0.83115,0.05822,0.19146,0.16538,0.58145,0.29172,0.05312,0.30957,0.62648,0.0575,0.26345,0.80101,0.10837,0.07131,0.18679,0.34811,0.11369,0.28911,0.63278,0.10951,0.1692,0.87489,0.22347
99.0,100.0,0.12745,0.64948,0.34753,0.02466,0.76606,0.10986,0.04743,0.09141,0.64341,0.21612,0.01311,0.32651,0.63628,0.01584,0.24894,0.82386,0.0908,0.03717,0.23316,0.33435,0.06594,0.2335,0.62056,0.12674,0.20318,0.42444,0.83045
100.0,101.0,0.12425,0.63808,0.34401,0.01459,0.77199,0.11087,0.01121,0.05181,0.65021,0.20782,0.01011,0.30461,0.62452,0.01001,0.24168,0.82589,0.08201,0.02032,0.2398,0.33806,0.0212,0.21273,0.63156,0.11123,0.56895,0.698,0.65169
101.0,102.0,0.11888,0.64244,0.34363,0.02178,0.78191,0.11037,0.03564,0.04957,0.62303,0.24099,0.01045,0.31298,0.62795,0.01278,0.24934,0.82944,0.09129,0.02863,0.24051,0.34017,0.02926,0.21273,0.61629,0.13276,0.06133,0.93086,0.16295
102.0,103.0,0.12425,0.65024,0.42082,0.05951,0.77199,0.11796,0.16653,0.14371,0.60864,0.25855,0.05212,0.32797,0.6255,0.0854,0.31102,0.79289,0.16595,0.07109,0.14389,0.39044,0.19615,0.33601,0.61201,0.13879,0.55369,0.9491,0.72703
103.0,104.0,0.13718,0.73821,0.56112,0.02722,0.74807,0.12657,0.02975,0.06825,0.64341,0.21612,0.03834,0.497,0.72452,0.04485,0.2957,0.85025,0.14741,0.04593,0.17187,0.54653,0.06284,0.37286,0.74277,0.11726,0.61602,0.44371,0.62342
104.0,105.0,0.12811,0.71957,0.53428,0.03425,0.76485,0.1129,0.04397,0.07647,0.64221,0.21758,0.02289,0.46119,0.70246,0.03274,0.28925,0.8538,0.1396,0.04346,0.12122,0.51849,0.06266,0.35745,0.72566,0.09746,0.82566,0.7046,0.77268
105.0,106.0,0.13709,0.72924,0.56556,0.01781,0.74823,0.11746,0.02646,0.07124,0.65021,0.20782,0.0117,0.47977,0.70638,0.02695,0.28683,0.86853,0.13667,0.0175,0.18025,0.55553,0.0187,0.34807,0.75804,0.0854,0.93528,0.60367,0.66083
106.0,107.0,0.12109,0.70043,0.55425,0.01155,0.77784,0.10936,0.00947,0.04658,0.64861,0.20978,0.00767,0.4244,0.68432,0.00758,0.26627,0.8599,0.11178,0.01875,0.1589,0.54653,0.01406,0.33869,0.75071,0.07334,0.63975,0.72737,0.48631
107.0,108.0,0.17142,0.70209,0.54811,0.07187,0.68472,0.14176,0.09713,0.16389,0.65141,0.20636,0.02634,0.42759,0.68628,0.02663,0.27635,0.85025,0.12398,0.03458,0.14731,0.54018,0.02653,0.33869,0.74093,0.07334,0.23951,0.34961,0.50733
108.0,109.0,0.08045,0.65435,0.4322,0.19965,0.85301,0.06125,0.10796,0.12653,0.60824,0.25904,0.12444,0.34269,0.64903,0.11173,0.27917,0.73857,0.1274,0.23775,0.1288,0.42325,0.18679,0.31993,0.59979,0.15602,0.61731,0.78903,0.59318
109.0,110.0,0.15206,0.7411,0.47116,0.02306,0.72053,0.14328,0.02624,0.0802,0.65301,0.20441,0.041,0.50254,0.73089,0.03163,0.28804,0.85888,0.13814,0.04862,0.0344,0.46981,0.05453,0.30251,0.68044,0.04234,0.44299,0.55455,0.60862
110.0,111.0,0.16259,0.77001,0.46001,0.0334,0.70106,0.15645,0.03359,0.08842,0.65581,0.201,0.03028,0.55811,0.75197,0.03081,0.30699,0.88071,0.16107,0.03828,0.03649,0.4497,0.0544,0.30519,0.68472,0.03631,0.71031,0.73239,0.74056
111.0,112.0,0.15187,0.74634,0.4454,0.01963,0.72088,0.13872,0.01372,0.07348,0.6594,0.1966,0.01423,0.51262,0.73187,0.01285,0.28441,0.87969,0.13374,0.0232,0.04849,0.437,0.0305,0.27772,0.68472,0.03631,0.52603,0.24346,0.32829
112.0,113.0,0.13482,0.73497,0.45568,0.0277,0.75243,0.12657,0.03281,0.06974,0.64102,0.21904,0.013,0.49077,0.71765,0.01086,0.28401,0.87614,0.13326,0.05491,0.03889,0.45023,0.06251,0.30854,0.67006,0.05698,0.55567,0.75335,0.70838
113.0,114.0,0.12519,0.62308,0.39269,0.13769,0.77026,0.13518,0.24846,0.17958,0.57146,0.30392,0.14387,0.27578,0.62844,0.12951,0.30941,0.75431,0.164,0.16547,0.16838,0.41637,0.23074,0.30921,0.56985,0.19822,0.65222,0.98259,0.71455
114.0,115.0,0.10785,0.69818,0.38168,0.05491,0.80233,0.09518,0.0378,0.0548,0.63542,0.22587,0.03082,0.42009,0.67991,0.02005,0.27071,0.85482,0.11715,0.07836,0.16873,0.37827,0.05527,0.2469,0.64012,0.09918,0.35395,0.98156,0.35493
115.0,116.0,0.541,0.48006,0.47057,0.001,0.001,0.53164,0.001,0.35442,0.81971,0.001,0.001,0.001,0.47207,0.001,0.17476,0.75279,0.001,0.001,0.001,0.46293,0.001,0.28241,0.70977,0.001,0.5005,0.50052,0.5005
116.0,117.0,0.541,0.48006,0.47057,0.001,0.001,0.53164,0.001,0.35442,0.81971,0.001,0.001,0.001,0.47207,0.001,0.17476,0.75279,0.001,0.001,0.001,0.46293,0.001,0.28241,0.70977,0.001,0.5005,0.50052,0.5005
117.0,118.0,0.12581,0.715,0.51333,0.01112,0.7691,0.11341,0.00984,0.04957,0.65021,0.20782,0.00818,0.4524,0.69903,0.00679,0.27151,0.867,0.11813,0.02291,0.08169,0.50526,0.01298,0.31457,0.72871,0.04234,0.28965,0.42671,0.43155
118.0,119.0,0.13252,0.70209,0.50893,0.02267,0.75669,0.11341,0.03595,0.08543,0.65021,0.20782,0.01564,0.42759,0.68726,0.0133,0.26788,0.8538,0.11374,0.02035,0.07339,0.50526,0.02885,0.31457,0.71894,0.04234,0.23282,0.07721,0.78334
119.0,120.0,0.13747,0.56794,0.40236,0.14578,0.74754,0.11341,0.12048,0.14521,0.62463,0.23904,0.0901,0.18492,0.54021,0.12392,0.25337,0.73604,0.09617,0.14612,0.1468,0.39679,0.16649,0.32261,0.57901,0.1853,0.40244,0.23365,0.61953
120.0,121.0,0.37417,0.94645,0.41907,0.05466,0.30964,0.35645,0.06376,0.26775,0.73656,0.10246,0.02035,0.8971,0.925,0.02889,0.37149,0.97614,0.23916,0.05933,0.09818,0.41108,0.04974,0.27169,0.66578,0.06301,0.02554,0.86147,0.23542
121.0,122.0,0.42813,0.94236,0.45541,0.07238,0.20981,0.41012,0.03641,0.29539,0.76894,0.06295,0.03689,0.88926,0.91422,0.02183,0.36746,0.97614,0.23428,0.01701,0.0296,0.44917,0.0147,0.27705,0.69572,0.02081,0.78125,0.59565,0.50352
122.0,123.0,0.541,0.48006,0.47057,0.001,0.001,0.53164,0.001,0.35442,0.81971,0.001,0.001,0.001,0.47207,0.001,0.17476,0.75279,0.001,0.001,0.001,0.46293,0.001,0.28241,0.70977,0.001,0.5005,0.50052,0.5005
123.0,124.0,0.541,0.48006,0.47057,0.001,0.001,0.53164,0.001,0.35442,0.81971,0.001,0.001,0.001,0.47207,0.001,0.17476,0.75279,0.001,0.001,0.001,0.46293,0.001,0.28241,0.70977,0.001,0.5005,0.50052,0.5005
124.0,125.0,0.2338,0.6879,0.27964,0.19145,0.56931,0.23797,0.18312,0.22815,0.62463,0.23904,0.17223,0.43076,0.67697,0.23427,0.35134,0.71929,0.21476,0.43764,0.36126,0.33065,0.2809,0.26097,0.51852,0.27056,0.65122,0.8318,0.6245
125.0,126.0,0.33876,0.77751,0.22823,0.13401,0.39684,0.30429,0.26822,0.43064,0.64861,0.20978,0.09168,0.5764,0.78628,0.21708,0.37311,0.74264,0.24111,0.22587,0.47032,0.23329,0.33187,0.32194,0.41343,0.41869,0.83349,0.95177,0.71248
126.0,127.0,0.52361,0.95736,0.41709,0.03121,0.03614,0.51999,0.03763,0.3604,0.79692,0.0288,0.04734,0.91806,0.93235,0.04264,0.40052,0.9736,0.2743,0.06053,0.10191,0.41584,0.05831,0.27169,0.65172,0.08281,0.77223,0.64038,0.38692
127.0,128.0,0.53463,0.95741,0.42142,0.01219,0.01296,0.52759,0.01406,0.35517,0.80971,0.01319,0.01333,0.91816,0.93333,0.01277,0.37109,0.98223,0.23867,0.02616,0.09374,0.4079,0.0532,0.28174,0.67189,0.05439,0.8535,0.05653,0.2091
128.0,129.0,0.53458,0.9606,0.44177,0.00979,0.01287,0.52354,0.00603,0.35368,0.81571,0.00588,0.009,0.92429,0.93677,0.00888,0.36948,0.98782,0.23672,0.01852,0.05534,0.43648,0.01401,0.27102,0.68961,0.02942,0.53028,0.37199,0.69914
129.0,130.0,0.55043,0.94494,0.38441,0.14281,0.11401,0.53873,0.16512,0.49191,0.75095,0.09075,0.07226,0.89421,0.93579,0.10098,0.39971,0.88122,0.27332,0.09624,0.16358,0.39626,0.12271,0.25963,0.59673,0.16032,0.33301,0.83567,0.42865
130.0,131.0,0.79288,0.8659,0.40512,0.17535,0.46698,0.82835,0.15485,0.61146,0.85209,0.1688,0.13359,0.74234,0.81324,0.10018,0.38399,0.91675,0.25429,0.2524,0.31911,0.32747,0.43827,0.44924,0.54724,0.23008,0.63571,0.69091,0.78746
131.0,132.0,0.64705,0.74099,0.72692,0.62595,0.48502,0.67341,0.53816,0.68917,0.71737,0.21953,0.35254,0.53349,0.79657,0.29558,0.35658,0.73248,0.2211,0.59962,0.48472,0.71268,0.39747,0.59531,0.75315,0.40318,0.95195,0.1107,0.17364
132.0,133.0,0.541,0.48006,0.47057,0.001,0.001,0.53164,0.001,0.35442,0.81971,0.001,0.001,0.001,0.47207,0.001,0.17476,0.75279,0.001,0.001,0.001,0.46293,0.001,0.28241,0.70977,0.001,0.5005,0.50052,0.5005
133.0,134.0,0.541,0.48006,0.47057,0.001,0.001,0.53164,0.001,0.35442,0.81971,0.001,0.001,0.001,0.47207,0.001,0.17476,0.75279,0.001,0.001,0.001,0.46293,0.001,0.28241,0.70977,0.001,0.5005,0.50052,0.5005
134.0,135.0,0.541,0.48006,0.47057,0.001,0.001,0.53164,0.001,0.35442,0.81971,0.001,0.001,0.001,0.47207,0.001,0.17476,0.75279,0.001,0.001,0.001,0.46293,0.001,0.28241,0.70977,0.001,0.5005,0.50052,0.5005
135.0,136.0,0.67037,0.94831,0.57276,0.12402,0.25148,0.66734,0.13194,0.50386,0.80172,0.09856,0.14171,0.90068,0.93481,0.10832,0.41463,0.9269,0.29138,0.20618,0.22298,0.58146,0.27414,0.46331,0.67433,0.23353,0.36871,0.76341,0.10294
136.0,137.0,0.6497,0.92493,0.4981,0.19438,0.33538,0.68253,0.3464,0.58755,0.76054,0.15319,0.16695,0.85576,0.91177,0.10997,0.38883,0.87411,0.26014,0.32567,0.15842,0.48939,0.2817,0.4345,0.56557,0.20424,0.46804,0.46945,0.32357
137.0,138.0,0.74704,0.89617,0.58029,0.15159,0.38219,0.7362,0.12304,0.6137,0.85449,0.17026,0.12146,0.80051,0.91128,0.13536,0.39407,0.88071,0.26649,0.18768,0.20885,0.56029,0.18513,0.42043,0.70733,0.17841,0.47283,0.49111,0.16245
